II,V,PLETH,RESP
1117,-667,6841,-694
1542,-858,9348,-931
1597,-847,9793,-962
1468,-795,9359,-913
1411,-821,9333,-906
1470,-888,9763,-936
1535,-921,10087,-957
1536,-913,10080,-959
1531,-909,10063,-968
1574,-930,10235,-990
1633,-962,10467,-1010
1650,-983,10522,-1014
1644,-994,10494,-1015
1664,-1000,10552,-1024
1701,-991,10697,-1037
1698,-960,10743,-1046
1654,-924,10709,-1059
1614,-918,10710,-1080
1610,-942,10788,-1098
1620,-960,10816,-1101
1625,-942,10783,-1105
1623,-894,10740,-1117
1622,-845,10755,-1130
1613,-807,10743,-1130
1593,-770,10723,-1143
1554,-721,10682,-1170
1511,-669,10683,-1190
1470,-617,10668,-1188
1439,-564,10653,-1196
1404,-493,10598,-1224
1352,-410,10574,-1248
1273,-325,10545,-1245
1183,-251,10525,-1250
1102,-193,10463,-1278
1052,-167,10432,-1306
1028,-158,10405,-1304
1020,-146,10390,-1304
1018,-126,10326,-1326
1032,-136,10292,-1350
1060,-193,10268,-1347
1098,-277,10255,-1349
1124,-344,10183,-1379
1141,-394,10130,-1416
1149,-453,10088,-1420
1164,-537,10063,-1419
1182,-628,9975,-1439
1207,-707,9896,-1470
1228,-767,9828,-1478
1245,-821,9791,-1477
1246,-866,9712,-1490
1236,-891,9650,-1515
1214,-883,9597,-1523
1192,-861,9575,-1525
1176,-846,9502,-1532
1175,-846,9426,-1549
1178,-847,9345,-1556
1177,-840,9304,-1559
1163,-834,9232,-1566
1153,-844,9160,-1587
1150,-868,9069,-1602
1151,-886,9016,-1610
1137,-868,8957,-1609
1118,-821,8918,-1612
1106,-784,8859,-1613
1111,-800,8832,-1617
1115,-846,8803,-1620
1108,-870,8804,-1637
1085,-849,8787,-1655
1067,-831,8792,-1670
1066,-857,8785,-1667
1085,-906,8799,-1663
1095,-902,8789,-1661
1090,-820,8795,-1665
1102,-706,8785,-1664
1189,-620,8797,-1670
1343,-550,8788,-1679
1482,-457,8796,-1690
1527,-342,8787,-1689
1494,-275,8797,-1687
1459,-299,8787,-1686
1467,-389,8797,-1688
1481,-500,8790,-1685
1444,-650,8795,-1690
1341,-877,8769,-1700
1221,-1150,8755,-1712
1138,-1352,8729,-1710
1110,-1398,8730,-1711
1094,-1314,8718,-1716
1041,-1214,8724,-1723
932,-1158,8712,-1719
797,-1113,8723,-1723
685,-1027,8724,-1736
622,-904,8749,-1755
575,-779,8758,-1759
510,-668,8783,-1758
415,-578,8783,-1756
344,-553,8797,-1758
309,-569,8789,-1755
307,-588,8797,-1756
300,-567,8786,-1765
294,-554,8796,-1784
293,-579,8789,-1794
299,-622,8798,-1796
302,-635,8786,-1788
308,-624,8794,-1784
307,-603,8788,-1780
257,-539,8800,-1781
114,-343,8785,-1779
-53,3,8776,-1781
-62,416,8746,-1780
266,796,8741,-1782
931,1098,8720,-1779
1805,1121,8711,-1780
2784,368,8677,-1780
3855,-1597,8668,-1782
4907,-4433,8649,-1779
5575,-6929,8647,-1776
5408,-7881,8612,-1769
4313,-7097,8591,-1769
2773,-5423,8572,-1767
1521,-3888,8605,-1766
915,-2928,8627,-1759
758,-2382,8652,-1757
677,-1956,8663,-1755
557,-1549,8744,-1759
503,-1195,8836,-1757
564,-923,8920,-1758
645,-716,8958,-1756
671,-590,9074,-1758
647,-559,9236,-1756
608,-573,9392,-1758
572,-549,9465,-1757
556,-469,9597,-1757
564,-391,9792,-1749
571,-361,9992,-1746
548,-373,10081,-1744
529,-399,10204,-1746
535,-407,10404,-1744
577,-397,10639,-1746
618,-367,10763,-1746
657,-371,10885,-1746
678,-407,11055,-1739
677,-458,11264,-1735
656,-503,11373,-1733
642,-558,11463,-1735
657,-613,11583,-1732
696,-631,11755,-1734
732,-586,11852,-1735
750,-513,11920,-1736
745,-464,11981,-1726
719,-455,12087,-1717
677,-459,12144,-1709
638,-448,12182,-1710
604,-409,12193,-1709
567,-342,12241,-1711
525,-271,12265,-1711
504,-236,12289,-1713
514,-243,12272,-1706
536,-249,12274,-1698
