II,V,PLETH
4224,409,2845
4772,450,3205
4224,409,2810
3939,387,2598
4168,341,2775
4240,244,2869
4055,204,2740
4087,282,2666
4393,341,2740
4542,278,2769
4450,204,2706
4431,235,2675
4619,273,2706
4756,190,2705
4675,68,2671
4524,61,2660
4562,136,2671
4785,149,2657
4957,68,2636
4867,-15,2633
4619,-68,2636
4449,-146,2617
4450,-273,2602
4430,-384,2597
4281,-409,2602
4109,-350,2584
4168,-273,2567
4469,-226,2558
4788,-204,2567
4851,-177,2563
4675,-136,2567
4467,-100,2575
4450,-68,2602
4627,-14,2616
4900,68,2636
5139,121,2658
5351,68,2706
5598,-107,2762
5914,-341,2845
6109,-549,2936
5970,-682,3053
5495,-726,3176
5013,-682,3330
4783,-564,3504
4788,-409,3712
4782,-244,3918
4675,-68,4128
4520,120,4326
4393,273,4544
4227,309,4765
3999,204,4995
3798,57,5204
3774,0,5412
3866,38,5604
3886,68,5793
3724,31,5954
3548,0,6105
3554,31,6233
3774,68,6348
4005,85,6426
4168,136,6487
4268,261,6522
4393,341,6556
4441,283,6573
4337,136,6591
4072,54,6593
3830,68,6591
3712,124,6560
3661,204,6522
3530,418,6465
3323,886,6418
3064,1598,6361
2760,2386,6314
2466,2963,6247
2422,2931,6175
2798,1861,6081
3717,-273,6001
5353,-2724,5924
7660,-4362,5863
9793,-4713,5779
10758,-4362,5689
10710,-4177,5588
10758,-4362,5516
10939,-4534,5446
9857,-4362,5377
6906,-3826,5283
3774,-2999,5203
2422,-1993,5129
2760,-1022,5065
3275,-294,4976
3323,204,4891
3375,622,4801
3717,1022,4718
3941,1317,4611
3774,1431,4510
3398,1370,4413
3098,1227,4336
2922,1091,4248
2873,1022,4163
2931,1017,4070
3098,1022,3989
3324,1026,3897
3605,1022,3816
3790,1010,3737
3774,954,3677
3531,875,3608
3267,818,3538
3122,814,3458
3154,818,3400
3306,809,3355
3548,818,3330
3812,857,3294
4055,886,3261
4250,901,3220
4450,954,3191
4591,1013,3155
4562,954,3122
4303,744,3080
3999,545,3053
3850,498,3028
3943,545,3018
4188,560,3000
4506,545,2983
4773,553,2959
4900,545,2949
4853,457,2942
4788,341,2949
4846,299,2947
5069,341,2949
5335,391,2943
5576,409,2949
5777,392,2957
5970,341,2983
6115,264,3004
6196,204,3018
6216,175,3013
6252,136,3018
6300,65,3030
6308,0,3053
6184,-36,3066
5970,-68,3087
5784,-100,3106
5745,-68,3122
5802,56,3118
5858,204,3122
5856,297,3134
5858,341,3157
5806,366,3159
5576,341,3157
5110,221,3150
4619,68,3157
4317,21,3156
4281,136,3157
4393,299,3152
4562,341,3157
4642,218,3155
4562,68,3157
4382,59,3153
4337,204,3157
4446,332,3154
4506,273,3157
4346,54,3153
4168,-136,3157
4206,-182,3155
4450,-136,3157
4637,-95,3152
4675,-68,3157
4647,-47,3157
4675,-68,3157
4687,-145,3138
4619,-204,3122
4492,-188,3112
4450,-136,3122
4502,-105,3126
4562,-68,3122
4526,-8,3100
4450,0,3087
4368,-113,3082
4281,-273,3087
4145,-335,3074
4055,-273,3053
4073,-195,3024
4168,-204,3018
4210,-268,3017
4224,-273,3018
4321,-163,2999
4562,0,2983
4779,113,2962
4788,136,2949
4564,120,2924
4337,136,2914
4292,221,2906
4450,341,2914
4655,408,2918
4844,341,2949
5024,131,2991
5238,-136,3053
5407,-352,3108
5463,-477,3191
5379,-552,3298
5238,-613,3434
5085,-629,3565
4957,-545,3712
4847,-375,3870
4788,-204,4059
4716,-102,4245
4562,-68,4440
4298,-80,4627
4055,-136,4822
3940,-225,4998
3999,-273,5169
4196,-211,5312
4506,-68,5446
4772,9,5562
4788,-68,5689
4472,-218,5810
4055,-273,5932
3790,-195,6025
3774,-136,6105
3847,-185,6160
3943,-273,6209
4035,-289,6240
4168,-273,6279
4258,-273,6302
4281,-273,6314
4206,-231,6294
4055,-204,6279
3838,-181,6260
3605,0,6244
3311,470,6195
2929,1159,6140
2573,1891,6079
2478,2454,6036
2660,2480,5981
3154,1568,5932
4361,-236,5874
6646,-2249,5828
9250,-3707,5762
10758,-4362,5689
10860,-4467,5595
10758,-4362,5516
11080,-4298,5439
10758,-4362,5377
8732,-4367,5293
5858,-3954,5203
3800,-3050,5104
3042,-2045,5030
2887,-1354,4958
2929,-954,4891
3213,-559,4801
3605,-68,4718
3784,362,4628
3830,613,4544
3954,733,4438
4055,818,4336
3894,878,4237
3605,886,4163
3459,832,4089
3492,750,4024
3488,695,3951
3436,682,3885
3425,691,3801
3548,682,3712
3689,672,3613
3774,682,3538
3750,703,3469
3717,682,3400
3774,632,3308
3999,613,3226
4300,656,3151
4506,682,3087
4458,596,3012
4224,409,2949
4002,243,2892
3999,204,2845
4180,271,2776
4393,341,2706
4499,357,2641
4562,341,2602
4655,317,2564
4788,273,2532
4853,199,2494
4844,136,2463
4822,104,2425
4900,68,2394
5070,-5,2366
5295,-68,2359
5505,-60,2348
5689,0,2324
5790,14,2280
5801,-68,2255
5749,-193,2249
5745,-273,2255
5800,-283,2239
5858,-273,2220
5848,-297,2210
5858,-341,2220
5977,-342,2222
6196,-273,2220
6341,-182,2214
6308,-136,2220
6102,-138,2222
5858,-136,2220
5657,-104,2212
5520,-68,2220
5361,-45,2236
5182,0,2255
5063,98,2255
5126,204,2255
5268,225,2261
5295,136,2290
5095,46,2313
4844,68,2324
4702,172,2319
4675,204,2324
4598,93,2339
4450,-68,2359
4308,-149,2361
4281,-136,2359
4296,-99,2354
4281,-68,2359
4205,-29,2358
4168,0,2359
4196,-16,2356
4281,-68,2359
4360,-114,2356
4450,-136,2359
4523,-142,2358
4562,-136,2359
4529,-129,2354
4506,-136,2359
4552,-148,2361
4675,-136,2359
4759,-117,2339
4788,-136,2324
4827,-169,2317
4957,-136,2324
5023,-55,2324
4844,-68,2324
4432,-253,2321
4112,-477,2324
4092,-556,2311
4281,-477,2290
4406,-394,2261
4450,-409,2255
4577,-472,2255
4900,-477,2255
5233,-389,2234
5351,-273,2220
5178,-224,2213
4900,-273,2220
4675,-344,2215
4562,-341,2220
4489,-266,2238
4450,-204,2290
4457,-186,2350
4562,-136,2428
4764,6,2506
5069,204,2602
5370,392,2706
5520,545,2845
5391,626,2995
5069,545,3157
4747,274,3313
4619,-68,3504
4695,-314,3720
4900,-409,3955
5098,-401,4164
5238,-341,4371
5293,-247,4574
5295,-136,4787
5226,-9,4980
5069,136,5169
4746,239,5344
4281,204,5516
3819,51,5649
3605,-68,5759
3679,-42,5843
3886,68,5932
4015,133,6007
4055,136,6071
4069,126,6096
