II,V,PLETH,RESP
292,832,4330,212
377,1219,5870,274
379,1352,6026,284
352,1327,5569,289
316,1322,5375,307
272,1372,5517,322
244,1380,5620,330
264,1302,5498,343
309,1229,5350,362
323,1251,5338,374
278,1348,5396,381
212,1454,5361,396
166,1561,5270,426
131,1653,5236,454
75,1656,5278,468
4,1534,5285,475
-39,1401,5255,495
-51,1427,5244,524
-80,1646,5282,542
-148,1919,5305,546
-212,2099,5315,558
-232,2149,5325,585
-242,2092,5355,607
-296,1910,5370,608
-373,1568,5417,617
-404,1124,5479,651
-367,757,5546,683
-325,609,5582,685
-340,652,5649,675
-391,723,5739,681
-403,708,5830,697
-353,621,5873,699
-303,536,5936,694
-316,475,6025,699
-374,423,6126,714
-407,371,6175,717
-381,351,6228,712
-322,368,6301,708
-277,397,6393,713
-281,399,6437,715
-333,381,6479,712
-387,358,6529,709
-389,336,6597,712
-347,301,6624,714
-331,269,6647,713
-375,262,6673,707
-423,274,6719,704
-396,247,6735,703
-299,153,6754,704
-205,53,6769,700
-169,46,6800,696
-181,131,6803,694
-193,203,6815,694
-179,191,6826,691
-144,156,6861,683
-102,178,6877,674
-68,234,6902,672
-55,238,6917,678
-57,172,6945,688
-38,82,6951,693
43,19,6964,695
172,18,6972,693
278,95,7012,694
309,193,7047,693
286,211,7090,694
275,141,7110,693
298,97,7137,694
326,147,7149,693
330,213,7173,694
325,212,7176,693
338,183,7180,697
367,187,7161,700
380,191,7156,705
364,145,7140,704
336,102,7141,702
318,130,7130,700
307,197,7139,705
287,212,7135,707
265,153,7137,697
266,52,7114,680
301,-57,7108,676
341,-122,7093,680
346,-82,7091,672
309,35,7067,649
252,110,7057,639
192,100,7042,645
132,98,7041,638
82,169,7019,606
65,246,7009,585
74,263,6991,590
68,290,6992,586
29,410,6978,548
-10,575,6984,516
-11,673,6981,515
7,721,6989,515
-1,838,6971,481
-37,1020,6963,447
-61,1041,6946,443
-46,696,6945,443
-17,108,6924,411
-16,-329,6915,379
-51,-358,6896,376
-96,-113,6895,372
-134,106,6876,338
-164,167,6867,298
-152,125,6847,286
-83,61,6844,280
-39,26,6826,251
-144,66,6819,218
-357,157,6798,207
-466,189,6794,201
-349,104,6777,173
-150,0,6771,140
-83,-12,6749,136
-167,41,6744,140
-257,72,6728,106
-273,84,6723,53
-261,136,6701,67
-265,215,6696,138
-265,233,6680,59
-236,156,6669,-384
-202,55,6634,-1091
-204,30,6616,-1611
-250,107,6592,-1552
-304,222,6576,-982
-319,293,6536,-341
-279,287,6515,-7
-214,221,6495,2
-173,150,6479,-97
-179,139,6428,-133
-220,226,6391,-106
-253,341,6358,-97
-250,368,6338,-132
-220,278,6292,-167
-204,172,6264,-168
-218,121,6243,-159
-240,90,6235,-180
-248,51,6195,-220
-260,71,6167,-242
-296,178,6144,-240
-343,268,6136,-247
-367,256,6099,-275
-358,211,6070,-297
-331,232,6044,-295
-307,287,6037,-299
-294,285,6004,-325
-298,229,5975,-357
-310,181,5944,-364
-320,158,5935,-364
-325,147,5915,-380
-336,176,5912,-408
-344,239,5909,-419
-324,263,5919,-420
-274,204,5905,-429
-226,126,5897,-451
-211,117,5880,-464
-228,169,5877,-467
-257,206,5858,-470
-293,197,5848,-481
-322,182,5831,-490
-323,195,5830,-494
-290,212,5808,-496
-255,206,5783,-505
-246,202,5740,-517
-254,250,5712,-524
-247,344,5675,-523
-225,449,5647,-525
-223,579,5609,-534
-248,762,5593,-543
-239,884,5571,-541
-152,730,5547,-535
-44,252,5497,-536
-23,-294,5465,-544
-73,-595,5434,-543
-72,-580,5405,-526
22,-407,5350,-502
68,-212,5315,-492
-60,-3,5287,-493
-276,214,5258,-491
-373,343,5191,-479
-284,308,5134,-475
-147,181,5094,-478
-116,113,5069,-472
-178,123,5019,-450
-218,97,4988,-438
-182,-3,4972,-442
-130,-43,4962,-436
-128,73,4913,-404
-164,224,4871,-376
-193,230,4841,-373
-220,98,4822,-374
-266,-44,4769,-353
-303,-133,4724,-324
-270,-204,4692,-315
-179,-257,4675,-320
-127,-255,4624,-315
-172,-212,4578,-304
-254,-168,4544,-301
-274,-136,4527,-303
-255,-76,4476,-292
-311,64,4417,-274
-444,318,4359,-262
-492,627,4329,-263
-314,805,4290,-262
-23,659,4254,-254
147,251,4216,-244
61,-111,4204,-244
-173,-133,4187,-247
-387,105,4172,-249
-453,301,4143,-245
-402,232,4134,-244
-321,21,4130,-247
-286,-113,4144,-249
-203,-162,4142,-245
82,-363,4151,-241
592,-858,4165,-248
1054,-1432,4212,-264
1091,-1678,4256,-278
531,-1407,4302,-283
-431,-825,4338,-284
-1450,-331,4405,-291
-2327,-239,4473,-298
-3117,-693,4533,-298
-3934,-1762,4570,-298
-4737,-3440,4647,-318
-5350,-5530,4748,-350
-5678,-7511,4845,-367
-5820,-8680,4899,-364
-5918,-8589,4981,-374
-5945,-7407,5099,-403
-5735,-5753,5221,-422
-5235,-4125,5288,-416
-4618,-2638,5361,-426
-4086,-1301,5460,-466
-3651,-283,5569,-494
-3175,258,5621,-487
-2581,415,5665,-496
-1934,419,5728,-547
-1342,408,5810,-592
-875,455,5848,-591
-544,638,5877,-592
-333,919,5917,-634
-203,1040,5983,-680
-103,783,6017,-681
-19,262,6038,-681
54,-183,6053,-722
93,-343,6086,-773
103,-254,6098,-783
85,-101,6107,-781
85,11,6105,-812
110,43,6119,-858
133,72,6117,-872
89,135,6122,-874
-1,194,6107,-896
-59,142,6090,-935
-9,-33,6054,-952
97,-193,6039,-956
144,-182,6021,-975
74,-2,6011,-1013
-29,169,5976,-1041
-48,180,5964,-1053
34,67,5966,-1060
111,-6,6003,-1081
106,24,6024,-1103
52,65,6055,-1116
25,18,6087,-1121
34,-66,6164,-1136
22,-62,6236,-1156
-37,45,6307,-1170
-96,127,6357,-1173
-101,91,6450,-1192
-65,11,6548,-1223
-30,23,6636,-1246
-4,117,6686,-1246
48,153,6793,-1255
