II,V,PLETH
16575,3781,5419
18895,4188,6094
16832,3571,5310
15731,3215,4874
16832,3361,5202
17484,3362,5389
16832,3046,5130
16427,2819,4947
16832,2783,5057
16944,2666,5111
16446,2416,4985
16065,2224,4891
16061,2101,4913
15896,1913,4904
15418,1681,4841
14935,1508,4803
14647,1365,4805
14407,1179,4777
14133,998,4732
13809,883,4702
13491,788,4696
13189,651,4680
12977,525,4660
12761,456,4619
12592,420,4588
12428,361,4559
12335,315,4552
12208,313,4535
12078,315,4516
11907,251,4474
11821,158,4443
11780,115,4416
11821,158,4407
11857,222,4387
11949,263,4371
12016,281,4347
12078,315,4335
12094,367,4313
12206,420,4299
12385,452,4276
12592,473,4263
12676,494,4241
12720,525,4227
12754,567,4204
12849,630,4190
12914,697,4169
12977,735,4154
12984,735,4131
12977,735,4118
12938,760,4097
12977,788,4082
13050,791,4058
13106,788,4046
13007,793,4027
12849,788,4010
12716,759,3981
12720,735,3974
12741,737,3972
12720,735,3974
12590,694,3951
12463,630,3938
12326,574,3932
12206,525,3938
12048,469,3921
11949,420,3901
11877,391,3877
11821,368,3865
11680,336,3842
11564,315,3829
11509,316,3821
11564,315,3829
11585,275,3818
11564,210,3793
11477,162,3749
11435,158,3721
11408,181,3697
11435,210,3685
11469,236,3661
11564,263,3649
11639,275,3629
11692,263,3612
11673,245,3584
11692,263,3576
11739,303,3575
11821,315,3576
11828,283,3551
11821,263,3540
11802,286,3547
11821,315,3576
11774,314,3580
11692,315,3576
11586,346,3575
11564,368,3612
11563,343,3660
11564,315,3721
11486,332,3770
11435,368,3829
11445,374,3889
11564,368,3974
11655,388,4060
11692,420,4154
11660,428,4236
11692,420,4335
11756,420,4437
11821,420,4552
11770,413,4654
11692,420,4768
11637,436,4876
11692,420,4985
11759,375,5072
11821,368,5166
11816,408,5256
11821,420,5346
11807,363,5405
11821,315,5455
11809,336,5490
11821,368,5527
11810,345,5544
11821,315,5563
11802,336,5577
11821,368,5599
11854,349,5601
11949,315,5599
12021,328,5580
12078,368,5563
12070,377,5527
12078,368,5491
12070,384,5436
12078,420,5383
12021,432,5319
11949,420,5274
11853,413,5222
11821,420,5166
11801,422,5086
11821,420,5021
11844,435,4963
11949,473,4913
12045,495,4838
12078,473,4768
11955,428,4693
11821,420,4624
11752,453,4539
11821,473,4479
11897,448,4436
11949,420,4407
11897,421,4351
11821,420,4299
11753,389,4253
11821,368,4227
11952,389,4175
12078,420,4118
12082,421,4064
12078,420,4046
12108,446,4030
12206,473,4010
12234,470,3966
12206,473,3938
12122,503,3915
12078,525,3901
12011,502,3864
11949,473,3829
11856,472,3800
11821,473,3793
11805,443,3776
11821,420,3757
11768,425,3729
11692,420,3721
11592,381,3717
11564,368,3721
11547,417,3705
