II,V,PLETH,ABP
-288,61,11205,1555
-484,102,15197,2098
-653,142,15652,2145
-775,187,14569,1982
-837,234,14182,1921
-820,262,14641,1978
-720,242,14977,2016
-576,174,14750,1978
-422,85,14481,1937
-311,17,14565,1949
-249,-18,14800,1983
-210,-35,14772,1979
-152,-55,14595,1953
-54,-86,14571,1950
36,-112,14724,1976
90,-120,14749,1985
103,-101,14630,1976
116,-78,14549,1974
155,-74,14599,1992
213,-92,14608,2003
234,-88,14556,2003
152,-16,14509,2000
-8,123,14552,2010
-21,238,14556,2020
477,196,14544,2034
1699,-82,14487,2041
3416,-548,14473,2048
4923,-1013,14443,2049
5384,-1239,14442,2056
4308,-1035,14415,2062
1888,-382,14431,2071
-1069,548,14427,2072
-3551,1447,14433,2073
-4876,2040,14383,2070
-4963,2211,14363,2073
-4231,2049,14332,2072
-3236,1741,14327,2072
-2353,1455,14272,2067
-1683,1277,14248,2066
-1170,1220,14216,2059
-721,1223,14213,2055
-270,1138,14160,2045
221,797,14135,2039
726,147,14102,2030
1186,-679,14100,2025
1564,-1463,14038,2013
1877,-2055,13983,2004
2128,-2420,13912,1990
2278,-2581,13891,1979
2271,-2569,13826,1962
2145,-2429,13763,1950
1970,-2221,13671,1937
1806,-1995,13649,1929
1639,-1773,13615,1916
1440,-1549,13585,1906
1243,-1327,13497,1894
1080,-1120,13477,1889
952,-950,13503,1879
798,-817,13607,1874
623,-710,13679,1864
490,-615,13786,1859
445,-522,13897,1849
440,-419,14071,1844
416,-317,14197,1837
378,-235,14325,1839
362,-188,14440,1841
354,-163,14652,1850
316,-136,14864,1855
257,-106,15071,1867
222,-78,15211,1881
221,-61,15422,1910
211,-53,15653,1943
164,-54,15889,1988
96,-61,16024,2033
41,-65,16186,2092
-9,-47,16362,2155
-86,0,16559,2231
-192,69,16652,2305
-286,141,16751,2386
-350,205,16861,2462
-420,265,17010,2541
-525,333,17067,2613
-649,411,17113,2685
-760,496,17160,2748
-867,583,17275,2809
-992,671,17328,2858
-1117,761,17352,2905
-1211,853,17320,2938
-1277,939,17335,2970
-1338,1014,17315,2992
-1398,1075,17287,3012
-1450,1117,17200,3021
-1495,1136,17164,3027
-1531,1135,17122,3021
-1526,1123,17088,3015
-1456,1110,16977,3004
-1337,1092,16899,2993
-1218,1055,16821,2971
-1132,989,16771,2948
-1066,912,16649,2917
-989,848,16558,2888
