II,V,ABP,RESP
6271,3132,6320,5736
7114,3107,7163,6488
6271,2593,6320,5736
5784,2741,5856,5364
6175,3083,6249,5779
6458,2851,6469,6014
6271,2593,6178,5779
6092,2956,5980,5643
6078,3327,6107,5822
5955,3163,6144,5919
5885,3278,5965,5822
6293,4253,5845,5774
7236,5089,5894,5864
8455,4832,5910,5907
9841,4061,5823,5864
11244,3271,5725,5835
12446,1664,5681,5864
13538,-1010,5646,5876
14858,-3132,5610,5864
16052,-3500,5572,5852
16016,-3132,5539,5864
14142,-3258,5497,5868
11288,-3132,5468,5864
8816,-1670,5426,5833
7332,391,5397,5822
6519,1621,5358,5817
6078,2104,5326,5822
5954,2753,5281,5795
6078,3523,5255,5779
6158,3670,5221,5769
6078,3327,5184,5779
5929,3324,5130,5760
5885,3866,5113,5736
5925,4216,5113,5704
5982,3915,5113,5693
5978,3425,5070,5670
5982,3474,5042,5650
6008,3915,5035,5620
6078,4012,5042,5607
6089,3627,5007,5585
6078,3474,4971,5565
6077,3848,4952,5521
6175,4061,4971,5479
6258,3700,4973,5426
6271,3425,4971,5393
6195,3733,4961,5364
6175,4012,4971,5351
6244,3706,4968,5314
6368,3425,4971,5265
6432,3733,4964,5191
6464,4061,4971,5137
6467,3786,4967,5088
6464,3474,4971,5051
6434,3717,4965,4987
6464,4012,4971,4923
6553,3756,4966,4863
6657,3474,4971,4837
6673,3708,4966,4802
6657,3963,4971,4751
6640,3701,4966,4674
6657,3474,4971,4623
6673,3777,4966,4593
6754,4061,4971,4580
6861,3793,4965,4540
6947,3572,4971,4495
6935,3907,4967,4444
6947,4208,4971,4409
7046,3917,4964,4363
7236,3670,4971,4323
7393,4032,4969,4277
7525,4404,4971,4238
7648,4154,4961,4186
7815,3866,4971,4152
7987,4151,4974,4125
8201,4502,4971,4109
8432,4276,4932,4070
8683,3963,4900,4024
8888,4172,4883,3970
9069,4502,4900,3938
9214,4330,4904,3909
9359,4012,4900,3895
9489,4124,4885,3872
9648,4404,4900,3852
9778,4252,4908,3824
9841,3866,4900,3810
9776,3842,4853,3790
9648,4159,4829,3767
9468,4167,4821,3720
9262,3670,4829,3681
9007,3241,4815,3650
8780,3425,4829,3638
8581,3860,4859,3616
8394,3817,4900,3596
8124,3308,4896,3569
7815,3132,4900,3553
7522,3495,4920,3529
7332,3670,4971,3510
7183,3248,4997,3484
7043,2936,5042,3467
6873,3229,5115,3443
6754,3523,5255,3424
6681,3235,5413,3399
6657,2936,5610,3382
6606,3185,5831,3357
6561,3474,6107,3339
6503,3217,6388,3314
6464,2936,6675,3296
6399,3170,6928,3271
6368,3425,7172,3253
6376,3153,7386,3228
6464,2887,7598,3210
6563,3136,7780,3186
6657,3376,7954,3168
6681,3086,8094,3143
6657,2838,8238,3125
6589,3127,8371,3100
6561,3376,8522,3082
6553,3043,8642,3057
6561,2740,8735,3039
6541,3011,8772,3015
6561,3278,8806,2996
6608,2958,8834,2972
6657,2642,8877,2954
6627,2912,8885,2930
6561,3229,8877,2911
6486,2957,8838,2885
6464,2593,8806,2868
6479,2767,8744,2845
6561,3083,8664,2825
6639,2895,8549,2798
6657,2544,8451,2782
6563,2661,8345,2762
6464,3034,8238,2740
6423,2986,8089,2708
6464,2593,7954,2697
6507,2527,7832,2696
6561,2985,7740,2697
6606,3321,7611,2674
6657,3034,7456,2654
6662,2506,7287,2644
6657,2496,7172,2654
6643,2941,7070,2655
6657,3083,6959,2654
6654,2694,6804,2648
6657,2496,6675,2654
6647,2826,6564,2654
6657,3034,6462,2654
6652,2671,6314,2647
6657,2398,6178,2654
6648,2720,6061,2656
6657,3034,5965,2654
6651,2748,5824,2643
6657,2447,5681,2654
6647,2717,5552,2676
6657,3034,5468,2697
6653,2786,5365,2692
6657,2496,5255,2697
6637,2736,5131,2715
6657,3034,5042,2740
6742,2822,4959,2739
6947,2593,4900,2740
7198,2845,4842,2752
7429,3083,4829,2782
7554,2825,4842,2802
7622,2642,4900,2825
7682,2997,4961,2845
7815,3278,5042,2868
7991,2949,5110,2880
8201,2642,5184,2911
8391,2912,5244,2954
8587,3181,5326,2996
8774,2873,5400,3013
8973,2593,5468,3039
9118,2916,5497,3079
9166,3278,5539,3125
9017,3043,5594,3144
8683,2740,5681,3168
8207,3000,5751,3204
7718,3376,5823,3253
7254,3173,5885,3278
6850,2740,5965,3296
6497,2753,6033,3312
6271,3034,6107,3339
6170,2916,6173,3355
6175,2496,6249,3382
6145,2445,6296,3418
6078,2936,6320,3467
6013,3301,6310,3494
6078,3034,6320,3510
6163,2540,6346,3519
6175,2544,6391,3553
6074,2975,6402,3593
6078,3083,6391,3638
6187,2688,6350,3662
6271,2496,6320,3681
6237,2852,6280,3694
6271,3132,6249,3724
6358,2846,6206,3749
6271,2593,6178,3767
5931,3030,6140,3762
5789,3817,6107,3767
6209,4286,6061,3779
7139,4600,6036,3810
8327,5120,6004,3830
9744,5285,5965,3852
11216,4014,5888,3868
12446,1321,5823,3895
13448,-1467,5772,3913
14665,-3034,5752,3938
15927,-3310,5716,3955
16209,-3132,5681,3981
14718,-3161,5636,3998
12060,-3132,5610,4024
9491,-2304,5572,4041
7718,-489,5539,4066
6632,1414,5495,4082
6078,2398,5468,4109
5960,2554,5430,4129
6078,2838,5397,4152
6096,3499,5351,4164
5982,3817,5326,4195
5876,3481,5292,4232
5885,3278,5255,4281
5905,3675,5200,4304
5885,4012,5184,4323
5817,3721,5184,4334
5789,3425,5184,4366
5800,3714,5141,4401
5885,4061,5113,4452
5949,3811,5106,4492
5982,3425,5113,4537
5955,3593,5078,4572
5982,3963,5042,4623
6027,3833,5023,4667
6078,3425,5042,4709
6074,3452,5044,4725
6078,3866,5042,4751
6081,3937,5032,4783
6078,3474,5042,4837
6045,3107,5039,4879
6078,3376,5042,4923
6175,3882,5035,4957
6271,3915,5042,5008
6246,3509,5038,5051
6175,3425,5042,5094
6159,3825,5036,5113
6271,4012,5042,5137
6394,3645,5037,5153
6464,3425,5042,5179
6453,3777,5037,5195
6464,4061,5042,5222
6526,3747,5037,5242
6657,3474,5042,5265
6768,3789,5037,5264
6850,4110,5042,5265
6885,3826,5037,5258
6947,3523,5042,5265
7024,3806,5036,5262
7139,4159,5042,5265
7234,3959,5038,5247
7332,3719,5042,5222
7440,3995,5035,5186
7622,4306,5042,5179
7820,4103,5040,5181
8008,3915,5042,5179
8167,4227,5032,5136
8394,4502,5042,5094
8653,4215,5046,5061
8876,3963,5042,5051
9006,4253,5000,5016
9166,4502,4971,4965
9373,4165,4957,4905
9551,3866,4971,4880
9579,4145,4968,4859
9551,4404,4971,4837
9547,4030,4964,4787
9551,3621,4971,4751
9418,3797,4963,4723
9166,4061,4971,4709
8885,3766,4969,4679
8683,3376,4971,4666
8501,3517,4954,4648
8297,3817,4971,4623
8016,3604,5002,4568
7718,3181,5042,4537
7435,3226,5037,4530
7236,3621,5042,4537
7079,3611,5077,4512
6947,3083,5184,4495
6788,2725,5312,4489
6657,3034,5468,4495
6541,3523,5625,4468
6464,3474,5823,4452
6389,2994,6044,4458
6368,2887,6320,4495
6363,3292,6602,4503
6368,3474,6888,4495
6317,3097,7136,4479
6271,2887,7385,4495
6242,3255,7607,4514
