II,V,PLETH
8122,3974,2145
9244,4496,2475
8211,3974,2271
7682,3708,2210
8299,3974,2460
8701,4100,2671
8387,3885,2744
8143,3731,2876
8387,3797,3154
8619,3816,3420
8564,3709,3627
8473,3651,3847
8564,3709,4131
8688,3742,4412
8740,3709,4668
8734,3681,4904
8740,3709,5141
8764,3730,5352
8829,3709,5551
8886,3653,5730
8917,3620,5898
8908,3618,6024
8917,3620,6118
8908,3578,6177
8917,3532,6244
8909,3513,6310
8917,3532,6371
8905,3557,6399
8917,3620,6434
8913,3731,6466
8917,3885,6497
8898,4023,6493
8917,4150,6497
8950,4275,6506
9005,4415,6528
9012,4505,6523
9005,4503,6528
8985,4375,6537
9005,4150,6560
9009,3827,6555
9005,3444,6560
8976,3065,6568
9005,2826,6591
9075,2763,6587
9182,2826,6591
9235,2886,6597
9270,2914,6623
9291,2911,6624
9358,2914,6623
9358,2934,6612
9270,3002,6623
9069,3127,6621
8917,3267,6623
8809,3375,6603
8740,3444,6591
8631,3492,6569
8564,3532,6560
8546,3538,6540
8564,3532,6528
8522,3541,6497
8475,3620,6465
8472,3742,6413
8564,3885,6371
8682,4021,6319
8917,4150,6276
9468,4136,6213
10594,3709,6150
12214,2547,6067
14038,618,5992
15675,-1720,5906
16863,-3797,5835
17174,-5045,5753
16245,-5210,5677
14079,-4430,5580
11389,-3002,5488
9004,-1282,5386
7416,442,5298
6579,1884,5200
6357,2914,5109
6529,3550,5008
6886,3974,4920
7164,4284,4822
7328,4503,4731
7414,4608,4627
7504,4680,4541
7532,4765,4465
7504,4857,4415
7429,4878,4354
7416,4857,4289
7443,4839,4212
7504,4857,4163
7506,4868,4126
7504,4857,4100
7484,4844,4051
7504,4857,4005
7499,4897,3963
7504,4945,3942
7495,4962,3910
7504,4945,3879
7494,4893,3839
7504,4857,3816
7527,4840,3795
7593,4857,3785
7642,4861,3757
7681,4857,3721
7677,4841,3668
7681,4857,3627
7672,4869,3589
7681,4857,3564
7669,4800,3529
7681,4768,3501
7702,4766,3467
7769,4768,3438
7818,4725,3390
7857,4680,3343
7874,4638,3300
7946,4592,3280
8034,4523,3254
8122,4503,3217
8154,4519,3160
8211,4503,3122
8286,4405,3101
8387,4327,3091
8454,4317,3060
8564,4327,3028
8718,4253,2992
8917,4150,2965
9060,4084,2927
9182,4062,2901
9293,3992,2882
9447,3885,2870
9582,3778,2838
9711,3709,2807
9802,3625,2773
9888,3532,2744
9933,3453,2705
9976,3444,2681
10005,3456,2663
10065,3444,2649
10112,3384,2615
10153,3355,2586
10126,3383,2564
10065,3444,2555
9964,3458,2534
9888,3444,2523
9801,3426,2519
9711,3444,2523
9576,3474,2509
9447,3532,2491
9305,3586,2480
9182,3620,2491
9036,3612,2497
8917,3620,2491
8808,3658,2469
8740,3709,2460
8651,3715,2457
8564,3709,2460
8456,3727,2454
8387,3797,2460
8326,3857,2473
8299,3885,2491
8251,3876,2491
8211,3885,2491
8149,3919,2499
8122,3974,2523
8104,3991,2540
8122,3974,2555
8122,3947,2564
8122,3974,2586
8079,4025,2603
8034,4062,2618
7970,4054,2616
7946,4062,2618
7931,4078,2624
7946,4062,2649
7939,3971,2670
7946,3885,2681
7936,3858,2674
7946,3885,2681
7937,3890,2695
7946,3885,2712
7939,3904,2710
7946,3974,2712
7934,4033,2722
7946,4062,2744
7943,4057,2747
7946,4062,2744
7927,4063,2736
7946,4062,2744
7977,4049,2743
8034,4062,2744
8067,4073,2744
8122,4062,2775
8169,4007,2819
8211,3974,2870
8202,3970,2908
8211,3974,2965
8238,3930,3035
8299,3885,3122
8310,3867,3188
8299,3885,3248
8273,3887,3310
8299,3885,3406
8334,3883,3521
8387,3885,3658
8419,3851,3786
8475,3797,3911
8519,3738,4018
8564,3709,4131
8562,3693,4240
8564,3709,4352
8552,3762,4447
8564,3885,4541
8554,4052,4622
8564,4238,4699
8583,4386,4751
8652,4503,4794
8705,4596,4822
8740,4680,4857
8730,4673,4876
8740,4503,4888
8741,4143,4882
8740,3709,4888
8711,3326,4890
8740,3091,4888
8816,2966,4865
8917,2914,4857
8958,2892,4854
9005,2914,4857
9072,2930,4836
9182,2914,4825
