II,V,PLETH,ABP
-60,115,13308,3414
-43,180,18060,4626
41,230,18601,4764
166,274,17306,4443
272,320,16844,4363
306,363,17407,4570
260,388,17812,4774
170,387,17513,4840
82,361,17137,4943
27,326,17180,5203
4,304,17408,5553
-1,309,17317,5842
0,334,17034,6095
6,362,16936,6392
16,375,17060,6735
17,366,17042,7011
-10,342,16855,7212
-60,328,16725,7385
-113,344,16767,7553
-162,378,16756,7654
-220,394,16628,7686
-277,379,16469,7672
-285,361,16424,7642
-203,381,16357,7561
-61,450,16259,7451
56,540,16078,7314
69,611,15956,7186
-34,636,15851,7046
-196,603,15782,6905
-325,522,15641,6747
-352,413,15534,6603
-269,294,15441,6460
-138,170,15405,6335
-39,56,15303,6200
-5,-18,15218,6080
5,-35,15137,5960
34,-18,15139,5862
46,-21,15093,5754
-55,-84,15037,5659
-304,-210,14953,5551
-616,-366,14982,5454
-857,-487,15029,5343
-965,-525,15085,5248
-959,-482,15074,5146
-874,-419,15159,5065
-737,-350,15300,4974
-591,-270,15482,4902
-496,-178,15575,4832
-498,-130,15714,4795
-584,-152,15887,4763
-720,-216,16102,4757
-867,-269,16213,4749
-1012,-310,16338,4768
-1126,-348,16500,4793
-1171,-363,16747,4844
-1120,-335,16926,4889
-1013,-298,17088,4951
-931,-323,17221,5007
-923,-453,17407,5080
-933,-714,17539,5146
-837,-1201,17662,5221
-550,-2085,17740,5278
-138,-3418,17871,5340
187,-4899,17979,5387
187,-5958,18096,5442
-223,-6158,18137,5479
-947,-5556,18183,5515
-1782,-4615,18188,5528
-2532,-3806,18222,5543
-3023,-3300,18200,5544
-3141,-2971,18184,5553
-2895,-2597,18130,5545
-2433,-2053,18128,5535
-1916,-1392,18092,5504
-1443,-784,18059,5478
-1066,-369,17967,5440
-832,-171,17925,5410
-737,-116,17869,5366
-708,-117,17828,5331
-679,-120,17723,5286
-671,-104,17669,5251
-715,-69,17615,5207
-764,-31,17585,5175
-730,-4,17478,5137
-603,-6,17415,5110
-475,-28,17361,5068
-434,-66,17337,5031
-474,-86,17233,4983
-518,-83,17166,4952
-495,-51,17108,4915
-410,-17,17089,4890
-309,10,16990,4850
-242,26,16920,4824
-209,50,16858,4788
-197,89,16840,4769
-187,142,16749,4737
-170,199,16678,4717
