II,V,PLETH,ABP
358,250,12426,6190
353,308,16872,8167
272,288,17382,8078
288,242,16149,7169
473,207,15658,6713
832,212,16108,6766
1352,275,16436,6773
1852,326,16132,6520
1976,221,15761,6295
1503,-115,15772,6297
583,-556,15980,6397
-470,-875,15917,6370
-1475,-964,15684,6265
-2354,-912,15595,6238
-2923,-851,15715,6299
-2968,-794,15742,6297
-2469,-655,15663,6219
-1649,-412,15623,6160
-786,-184,15705,6159
-50,-77,15773,6130
489,-88,15888,6068
830,-111,16089,6011
977,-91,16370,5995
967,-20,16557,5947
848,85,16772,5887
696,195,16999,5808
552,252,17236,5748
408,226,17349,5672
233,152,17495,5608
50,76,17676,5539
-17,21,17893,5500
150,22,17991,5475
550,103,18099,5499
995,163,18237,5553
1226,-53,18436,5655
1098,-751,18532,5770
668,-1864,18601,5916
109,-3053,18645,6065
-536,-3918,18741,6237
-1404,-4200,18765,6397
-2586,-3876,18778,6555
-3824,-3135,18760,6675
-4572,-2272,18806,6777
-4470,-1536,18813,6838
-3654,-1027,18812,6884
-2572,-697,18739,6894
-1558,-457,18703,6892
-677,-251,18643,6853
92,-65,18610,6798
709,108,18517,6701
1078,278,18460,6586
1185,430,18389,6437
1098,515,18364,6284
908,491,18283,6106
676,374,18224,5927
445,220,18140,5728
295,90,18111,5545
299,21,18047,5366
492,25,18016,5227
815,106,17955,5112
1124,193,17949,5052
1210,169,17909,5022
936,-69,17895,5043
372,-453,17836,5078
-284,-796,17825,5148
-911,-942,17786,5221
-1585,-914,17777,5317
-2331,-839,17718,5398
-2927,-781,17702,5488
-3013,-695,17665,5554
-2436,-515,17661,5626
-1425,-250,17601,5672
-381,11,17578,5728
435,171,17540,5761
1008,194,17550,5799
1418,138,17523,5809
1677,100,17541,5834
1781,133,17531,5849
1782,206,17539,5889
1755,260,17482,5924
1708,268,17464,5995
1591,243,17430,6086
1386,208,17425,6238
1135,182,17361,6424
943,182,17339,6669
917,214,17308,6945
1103,253,17304,7281
1383,246,17238,7641
1514,131,17217,8036
1318,-118,17191,8422
821,-466,17184,8805
191,-811,17098,9139
-500,-1051,17045,9425
-1313,-1146,16991,9622
-2241,-1126,16965,9757
-2998,-1009,16865,9809
-3168,-763,16801,9800
-2630,-366,16745,9701
-1693,110,16725,9544
-787,515,16621,9326
-82,720,16529,9091
477,707,16431,8823
925,551,16383,8552
1221,356,16272,8261
1360,198,16173,7987
1418,121,16060,7709
1437,124,16009,7449
1380,159,15913,7179
1189,157,15821,6932
856,87,15691,6686
466,-11,15625,6472
173,-75,15551,6257
138,-80,15513,6077
397,-51,15434,5908
799,-45,15408,5790
1082,-123,15386,5692
1051,-341,15427,5651
691,-663,15425,5634
112,-986,15447,5667
-585,-1193,15465,5714
-1404,-1254,15591,5803
-2344,-1198,15730,5899
-3242,-1060,15891,6021
-3757,-856,15991,6132
-3617,-597,16144,6265
-2894,-280,16291,6386
-1958,69,16446,6510
-1155,368,16517,6600
-573,498,16625,6688
-130,431,16738,6752
206,262,16876,6813
408,91,16925,6832
501,-123,16998,6833
608,-512,17087,6794
795,-1149,17236,6742
965,-1945,17309,6651
923,-2657,17362,6559
553,-2985,17374,6454
-49,-2759,17424,6366
-641,-2108,17419,6272
-976,-1411,17414,6208
-960,-1000,17380,6162
-706,-938,17413,6169
-464,-1074,17422,6196
-448,-1252,17426,6253
-663,-1381,17354,6309
-980,-1422,17313,6388
-1326,-1373,17256,6463
-1793,-1289,17224,6548
-2436,-1226,17129,6606
-3043,-1163,17070,6654
-3234,-1021,17004,6669
-2782,-748,16978,6677
-1842,-375,16893,6657
-809,-21,16832,6638
-12,177,16758,6593
477,151,16731,6542
765,-9,16652,6457
950,-138,16593,6373
1062,-142,16512,6269
1111,-89,16481,6166
1137,-71,16410,6035
1152,-112,16357,5907
1115,-186,16268,5759
988,-290,16232,5624
839,-424,16168,5471
855,-542,16122,5344
1194,-581,16028,5220
1811,-557,15982,5137
2418,-552,15926,5067
2678,-647,15901,5050
2470,-841,15833,5056
1928,-1071,15813,5111
1263,-1254,15781,5180
526,-1342,15764,5305
-345,-1339,15675,5465
-1331,-1286,15619,5693
-2191,-1204,15562,5956
-2580,-1057,15542,6285
-2325,-788,15469,6657
-1542,-396,15438,7092
-558,16,15408,7541
316,289,15408,8003
904,344,15346,8424
1192,239,15319,8815
1291,120,15290,9133
1333,82,15283,9391
1375,123,15201,9543
1355,173,15142,9602
1197,179,15082,9542
910,130,15060,9405
580,49,14985,9193
312,-44,14949,8952
178,-121,14918,8675
256,-164,14919,8400
597,-165,14846,8125
1171,-136,14787,7894
1805,-87,14721,7696
2231,-52,14698,7554
2231,-110,14616,7436
1745,-339,14547,7363
905,-688,14470,7308
-77,-985,14448,7294
-1007,-1101,14380,7285
-1755,-1067,14315,7294
-2231,-986,14219,7284
-2352,-880,14190,7281
-2093,-694,14146,7251
-1517,-417,14116,7223
-801,-126,14034,7157
-165,78,14011,7081
218,164,14009,6966
318,167,14069,6850
262,148,14089,6699
199,127,14141,6540
151,110,14198,6342
17,71,14326,6143
-254,1,14404,5923
-553,-106,14469,5722
-717,-220,14534,5524
-693,-312,14774,5372
-533,-381,15112,5249
-277,-450,15478,5183
113,-507,15727,5151
657,-503,15972,5188
1256,-410,16197,5271
1678,-302,16409,5413
1695,-298,16500,5570
1216,-451,16602,5760
380,-700,16725,5951
-524,-976,16888,6156
-1189,-1323,16946,6333
-1457,-1851,16986,6502
-1399,-2550,17019,6634
-1214,-3170,17107,6750
-1086,-3365,17128,6817
-1091,-2973,17139,6857
-1259,-2159,17125,6851
-1589,-1298,17168,6826
-1976,-708,17170,6760
-2216,-469,17165,6675
-2157,-439,17110,6552
-1868,-432,17102,6419
-1556,-367,17075,6259
-1363,-285,17061,6098
-1242,-249,16984,5919
-1080,-262,16936,5756
-851,-275,16870,5597
-610,-263,16840,5474
-376,-253,16766,5371
-53,-280,16733,5317
453,-315,16693,5287
1081,-302,16691,5295
1595,-237,16630,5314
1736,-200,16582,5368
1419,-241,16504,5429
752,-321,16473,5508
-55,-352,16406,5569
-794,-318,16372,5638
-1290,-259,16319,5693
-1465,-210,16313,5752
-1385,-163,16267,5777
-1205,-106,16229,5793
-991,-52,16143,5778
-690,-30,16102,5765
-283,-42,16043,5723
94,-70,16016,5682
286,-93,15951,5608
287,-113,15934,5528
228,-139,15902,5416
191,-178,15894,5311
154,-236,15834,5190
78,-310,15813,5084
3,-381,15780,4967
-2,-424,15774,4887
80,-435,15713,4841
234,-435,15691,4874
478,-435,15660,4967
875,-418,15653,5154
1405,-362,15591,5419
1899,-290,15570,5790
2125,-244,15543,6230
1945,-240,15528,6740
1400,-236,15438,7262
644,-189,15384,7791
-125,-106,15335,8277
-719,-30,15304,8718
-1020,46,15199,9069
-1041,159,15136,9337
-933,287,15091,9488
-838,342,15065,9548
-749,298,14948,9496
-556,244,14851,9360
-249,257,14768,9132
3,299,14722,8852
46,286,14598,8516
-98,216,14490,8158
-273,140,14396,7774
-386,62,14353,7409
-426,-59,14242,7059
-415,-230,14134,6750
-362,-402,14022,6460
-274,-537,13976,6217
-134,-632,13889,6009
124,-687,13810,5864
543,-681,13710,5749
1027,-609,13685,5679
1351,-521,13643,5620
1319,-479,13611,5600
932,-475,13527,5587
316,-413,13505,5606
-422,-206,13505,5624
-1257,131,13566,5670
-2079,503,13584,5708
-2664,813,13633,5761
-2856,1020,13692,5788
-2742,1102,13835,5824
-2526,1052,13942,5843
-2285,912,14039,5878
-1924,797,14130,5892
-1423,804,14390,5906
-947,895,14736,5887
-757,931,15099,5867
-924,838,15343,5827
-1302,681,15603,5800
-1668,546,15865,5758
-1925,422,16113,5727
-2075,257,16225,5687
-2131,40,16346,5672
-2051,-240,16500,5664
-1790,-656,16696,5688
-1351,-1270,16780,5720
-799,-1947,16848,5785
-274,-2365,16921,5867
-15,-2252,17046,5989
-255,-1658,17088,6123
-1059,-916,17117,6279
-2178,-356,17123,6420
-3234,-77,17174,6555
-3968,6,17165,6658
-4367,14,17159,6747
-4469,49,17133,6798
-4245,191,17164,6828
-3700,412,17161,6811
-3000,584,17168,6772
-2361,628,17124,6693
-1843,623,17111,6600
-1357,681,17068,6471
-882,784,17059,6333
-536,826,17012,6168
-472,753,16993,6005
-678,602,16940,5823
-991,420,16931,5649
-1223,240,16899,5465
-1310,87,16913,5309
-1307,-15,16895,5162
-1279,-86,16912,5048
-1206,-138,16892,4939
-1003,-166,16909,4861
-610,-152,16894,4797
-84,-115,16915,4780
436,-101,16891,4775
763,-144,16883,4805
777,-229,16829,4837
456,-309,16814,4905
-87,-348,16778,4980
-695,-339,16787,5085
-1213,-301,16766,5179
