II,V,PLETH
1732,1418,3170
1960,1629,3664
1732,1462,3352
1630,1369,3229
1790,1462,3534
1903,1520,3761
1847,1462,3753
1793,1420,3795
1847,1462,4008
1910,1506,4184
1905,1507,4263
1868,1499,4357
1847,1507,4518
1841,1508,4647
1847,1507,4737
1855,1509,4831
1847,1507,4955
1816,1485,5068
1790,1462,5174
1784,1456,5268
1790,1462,5356
1789,1464,5424
1790,1462,5502
1790,1459,5574
1790,1462,5647
1772,1462,5689
1732,1462,5720
1683,1461,5735
1674,1462,5757
1688,1460,5768
1674,1462,5793
1640,1464,5811
1674,1462,5830
1726,1455,5826
1674,1462,5830
1586,1470,5827
1674,1462,5830
1824,1460,5809
1732,1507,5793
1557,1549,5770
1790,1507,5757
2191,1443,5721
1847,1507,5684
705,1618,5638
58,1507,5611
755,1166,5574
1905,975,5538
2206,1166,5480
1732,1462,5429
1419,1488,5369
1501,1285,5319
1470,1138,5258
1155,1108,5210
871,1039,5163
750,886,5137
597,739,5101
346,620,5064
129,453,5005
0,222,4955
-116,-28,4906
-231,-266,4882
-309,-502,4857
-346,-709,4846
-380,-854,4823
-404,-931,4809
-424,-969,4786
-462,-975,4773
-539,-957,4750
-635,-931,4737
-747,-935,4713
-866,-975,4700
-985,-1024,4678
-1039,-1019,4664
-972,-930,4639
-750,-753,4627
-410,-526,4606
0,-266,4591
417,3,4565
808,266,4554
1149,500,4537
1443,709,4518
1678,893,4475
1847,1064,4445
1949,1220,4420
2020,1374,4409
2095,1528,4382
2194,1684,4372
2305,1825,4368
2425,1950,4372
2542,2060,4353
2655,2171,4336
2751,2285,4315
2829,2393,4299
2890,2475,4260
2944,2526,4226
2982,2551,4198
3002,2570,4190
2999,2590,4170
3002,2615,4154
3019,2635,4130
3060,2659,4117
3093,2679,4095
3117,2703,4081
3134,2722,4059
3175,2747,4044
3230,2768,4019
3290,2792,4008
3339,2808,4002
3406,2836,4008
3488,2873,3993
3579,2925,3971
3642,2971,3941
3695,3013,3935
3745,3038,3934
3810,3058,3935
3868,3071,3914
3925,3102,3899
3963,3141,3878
3983,3191,3862
3979,3232,3834
3983,3279,3826
3987,3323,3825
3983,3368,3826
3951,3394,3802
3925,3412,3789
3902,3415,3786
3868,3412,3789
3804,3391,3768
3752,3368,3753
3721,3342,3747
3695,3324,3753
3637,3290,3734
3579,3235,3716
3526,3150,3707
3464,3058,3716
3353,2964,3704
3233,2880,3680
3132,2792,3648
3060,2703,3643
2974,2597,3643
2886,2482,3643
2812,2360,3622
2771,2260,3607
2724,2171,3597
2655,2083,3607
2561,1982,3607
2482,1906,3607
2420,1856,3599
2367,1817,3607
2288,1753,3609
2194,1684,3607
2094,1628,3585
2020,1595,3571
1973,1553,3561
1963,1507,3571
1965,1468,3572
1963,1462,3571
1934,1466,3560
1905,1462,3571
1892,1438,3587
1905,1418,3607
1913,1411,3607
1905,1418,3607
1874,1419,3603
1847,1418,3607
1833,1415,3602
1847,1418,3607
1874,1417,3607
1905,1418,3607
1914,1416,3586
1905,1418,3571
1890,1416,3562
1905,1418,3571
1938,1418,3570
1963,1418,3571
1945,1413,3566
1905,1418,3571
1865,1423,3568
1847,1418,3571
1839,1393,3567
1847,1374,3571
1869,1368,3567
1905,1374,3571
1920,1372,3568
1905,1374,3571
1868,1376,3565
1847,1374,3571
1846,1351,3571
1847,1329,3571
1822,1322,3550
1790,1329,3534
1773,1331,3523
1790,1329,3534
1803,1327,3537
1790,1329,3534
1751,1327,3511
1732,1329,3498
1731,1330,3488
1732,1329,3498
1720,1322,3498
1732,1329,3498
1766,1350,3487
1790,1374,3498
1765,1378,3511
1732,1374,3534
1722,1370,3544
1732,1374,3571
1729,1373,3610
1732,1374,3680
1755,1374,3747
1790,1374,3826
1797,1355,3903
1790,1329,4008
1783,1314,4113
1790,1329,4226
1789,1358,4325
1790,1374,4445
1789,1356,4577
1790,1329,4737
1784,1317,4884
1790,1329,5028
1796,1338,5151
1790,1329,5283
1757,1303,5406
1732,1285,5538
1726,1280,5649
1732,1285,5757
1726,1285,5843
1732,1285,5939
1757,1283,6026
1790,1285,6121
1795,1283,6193
1790,1285,6267
1785,1285,6331
1790,1285,6413
1787,1280,6484
1790,1285,6558
1794,1301,6609
1790,1329,6668
1763,1355,6717
1732,1374,6777
1713,1376,6815
1732,1374,6850
1751,1358,6863
1732,1329,6886
1699,1308,6899
1732,1329,6923
1779,1355,6924
1732,1329,6923
1656,1288,6899
1732,1329,6886
1844,1403,6864
1732,1374,6850
1566,1296,6812
1790,1374,6777
2150,1522,6731
1790,1374,6704
680,900,6666
58,620,6631
726,894,6573
1847,1374,6522
2171,1519,6460
1732,1329,6413
1404,1180,6352
1443,1196,6303
1400,1189,6241
1097,1064,6194
815,925,6134
693,842,6085
564,755,6022
346,620,5975
140,465,5916
0,310,5866
-137,131,5802
-289,-89,5757
-413,-337,5711
-462,-576,5684
-450,-779,5642
-404,-931,5611
-367,-1040,5568
-346,-1108,5538
-339,-1142,5495
-346,-1152,5465
-408,-1157,5424
-520,-1152,5392
-653,-1150,5347
-750,-1152,5319
-790,-1145,5292
-750,-1064,5283
-614,-882,5261
-346,-620,5247
33,-336,5221
462,-44,5210
847,248,5188
1155,532,5174
1383,775,5148
1559,975,5137
1687,1139,5118
1790,1285,5101
1890,1418,5060
2020,1551,5028
2168,1696,4998
2309,1861,4992
2426,2026,4974
2540,2171,4955
2657,2289,4915
2771,2393,4882
2862,2488,4841
2944,2570,4809
3013,2625,4767
3060,2659,4737
3081,2681,4698
3117,2703,4664
3176,2722,4607
3233,2747,4554
3258,2771,4502
3290,2792,4481
3345,2793,4463
3406,2792,4445
3434,2800,4404
3464,2836,4372
3514,2881,4345
3579,2925,4336
3614,2947,4315
3637,2969,4299
3660,3000,4276
3695,3058,4263
3718,3110,4240
3752,3146,4226
3785,3160,4205
3810,3191,4190
3804,3234,4165
3810,3279,4154
3834,3299,4135
3868,3324,4117
3871,3362,4077
3868,3412,4044
3866,3439,4016
3868,3457,4008
3841,3473,3989
3810,3501,3971
3794,3510,3945
3810,3501,3935
3818,3474,3917
3810,3457,3899
3780,3438,3869
3752,3412,3862
3707,3356,3862
3637,3279,3862
3525,3187,3838
3406,3102,3826
3302,3014,3822
3233,2925,3826
3158,2817,3805
3060,2703,3789
2935,2585,3782
2829,2482,3789
2740,2386,3774
2655,2304,3753
2541,2216,3727
2425,2127,3716
2324,2031,3697
2251,1950,3680
2170,1878,3656
2078,1817,3643
1980,1748,3623
1905,1684,3607
1842,1627,3584
1790,1595,3571
1728,1570,3550
1674,1551,3534
1630,1524,3511
1616,1507,3498
1614,1498,3478
1616,1507,3461
1611,1510,3435
1616,1507,3425
1620,1498,3421
1616,1507,3425
1604,1528,3409
1616,1551,3388
1648,1555,3363
1674,1551,3352
1671,1546,3334
1674,1551,3316
1699,1552,3288
1732,1551,3279
1736,1547,3277
1732,1551,3279
1732,1552,3261
1732,1551,3243
1705,1546,3220
1674,1551,3206
1662,1556,3184
1674,1551,3170
1679,1527,3151
1674,1507,3133
1666,1500,3107
1674,1507,3097
1694,1507,3095
1732,1507,3097
1767,1506,3077
1790,1507,3061
1790,1502,3053
1790,1507,3061
1790,1525,3048
1790,1551,3024
1782,1560,2993
1790,1551,2988
1815,1528,2987
1847,1507,2988
1855,1482,2967
1847,1462,2951
1839,1451,2942
1847,1462,2951
1852,1485,2951
1847,1507,2951
1837,1510,2943
1847,1507,2951
1858,1502,2963
1847,1507,2988
1810,1507,3003
1790,1507,3024
1792,1503,3047
1790,1507,3097
1756,1508,3150
1732,1507,3206
1748,1501,3248
1790,1507,3316
1802,1512,3399
1790,1507,3498
1778,1482,3581
1790,1462,3680
1797,1456,3795
1790,1462,3935
1760,1462,4062
1732,1462,4190
1716,1462,4311
1732,1462,4445
1763,1456,4568
1790,1462,4700
1791,1483,4825
1790,1507,4955
1790,1511,5064
1790,1507,5174
1765,1503,5276
1732,1507,5392
1712,1505,5490
1732,1507,5575
1765,1507,5627
1790,1507,5684
1789,1500,5735
1790,1507,5793
1792,1527,5829
1790,1551,5866
1765,1557,5894
1732,1551,5939
1709,1543,5973
1732,1551,6012
1774,1557,6030
1790,1551,6048
1791,1539,6045
1847,1551,6048
1902,1566,6041
1847,1551,6048
1763,1524,6045
1847,1551,6048
1973,1589,6031
1847,1551,6012
1644,1487,5971
1847,1551,5939
2214,1665,5897
1847,1551,5866
704,1189,5824
58,975,5793
734,1170,5753
1847,1507,5720
2115,1584,5665
1616,1418,5611
1275,1292,5546
1328,1285,5502
1284,1244,5448
981,1108,5392
727,972,5313
635,886,5247
508,784,5183
289,620,5137
105,410,5077
0,177,5028
-112,-84,4981
-231,-355,4955
-294,-604,4917
-289,-798,4882
-279,-923,4836
-289,-975,4809
-317,-985,4783
-346,-975,4773
-389,-958,4751
-462,-931,4737
-593,-930,4712
-750,-975,4700
-870,-1038,4678
-866,-1019,4664
-722,-871,4638
-462,-620,4627
-137,-351,4607
231,-89,4591
598,162,4562
924,399,4554
1177,592,4551
1385,753,4554
1570,914,4535
1732,1108,4518
1853,1315,4495
1963,1507,4481
2091,1668,4455
2251,1817,4445
2406,1958,4439
2540,2083,4445
2654,2178,4428
2771,2260,4409
2874,2346,4383
2944,2437,4372
2974,2513,4351
3002,2570,4336
3051,2615,4312
3117,2659,4299
3161,2689,4278
3175,2703,4263
3168,2700,4239
3175,2703,4226
3195,2717,4206
3233,2747,4190
3264,2772,4165
3290,2792,4154
3309,2806,4136
3348,2836,4117
3401,2876,4076
3464,2925,4044
3500,2954,4017
3521,2969,4008
3536,2978,3988
3579,3013,3971
3635,3059,3948
3695,3102,3935
3728,3121,3914
3752,3146,3899
3773,3185,3876
3810,3235,3862
3841,3262,3840
3868,3279,3826
3871,3294,3803
3868,3324,3789
3861,3348,3767
3868,3368,3753
3854,3371,3730
3810,3368,3716
3739,3349,3695
3695,3324,3680
3673,3283,3657
3637,3235,3643
3534,3169,3623
3406,3102,3607
3298,3033,3581
3233,2969,3571
3160,2889,3565
3060,2792,3571
2935,2676,3557
2829,2570,3534
2737,2475,3504
2655,2393,3498
2563,2304,3497
2482,2216,3498
2415,2123,3477
2367,2038,3461
2309,1947,3442
2251,1861,3425
2189,1782,3397
2136,1728,3388
2076,1683,3388
2020,1640,3388
1959,1587,3365
1905,1551,3352
1859,1526,3350
1847,1507,3352
1850,1478,3330
1847,1462,3316
1816,1460,3312
1790,1462,3316
1781,1443,3294
1790,1418,3279
1786,1406,3276
1790,1418,3279
1810,1426,3258
1847,1418,3243
1861,1392,3239
1847,1374,3243
1813,1368,3222
1790,1374,3206
1781,1374,3202
1790,1374,3206
1794,1371,3186
1790,1374,3170
1779,1373,3165
1790,1374,3170
1817,1372,3152
1847,1374,3133
1853,1372,3124
1847,1374,3133
1841,1373,3132
1847,1374,3133
1849,1370,3132
1847,1374,3133
1842,1388,3115
1847,1418,3097
1849,1445,3085
