II,V,PLETH
0,-5142,4014
0,-5824,4549
0,-5142,4014
0,-4786,3722
0,-5142,3977
0,-5355,4122
0,-5142,3940
0,-5002,3815
0,-5142,3903
0,-5228,3948
0,-5142,3867
0,-5084,3820
0,-5142,3867
0,-5172,3879
0,-5142,3830
0,-5122,3788
0,-5142,3793
0,-5148,3800
0,-5142,3793
0,-5137,3771
0,-5142,3756
0,-5137,3746
0,-5142,3756
0,-5137,3756
0,-5142,3756
0,-5137,3738
0,-5142,3719
0,-5137,3691
0,-5142,3682
0,-5137,3679
0,-5142,3682
0,-5137,3663
0,-5142,3646
0,-5137,3633
0,-5142,3646
0,-5137,3650
0,-5142,3646
0,-5137,3622
0,-5142,3609
0,-5137,3601
0,-5142,3609
0,-5137,3607
0,-5142,3609
0,-5137,3604
0,-5142,3609
0,-5137,3606
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3605
0,-5142,3609
0,-5137,3604
0,-5142,3609
0,-5137,3614
0,-5142,3646
0,-5137,3679
0,-5142,3719
0,-5137,3747
0,-5142,3793
0,-5137,3843
0,-5142,3903
0,-5137,3950
0,-5142,4014
0,-5137,4083
0,-5142,4161
0,-5137,4215
0,-5142,4272
0,-5137,4334
0,-5142,4419
0,-5137,4492
0,-5142,4566
0,-5137,4632
0,-5142,4714
0,-5137,4776
0,-5142,4824
0,-5137,4849
0,-5142,4898
0,-5137,4954
0,-5142,5008
0,-5137,5026
0,-5142,5045
0,-5137,5072
0,-5142,5119
0,-5137,5142
0,-5142,5155
0,-5137,5152
0,-5142,5155
0,-5137,5147
0,-5142,5155
0,-5137,5167
0,-5142,5192
0,-5137,5193
0,-5142,5192
0,-5137,5183
0,-5142,5192
0,-5137,5191
0,-5142,5192
0,-5137,5181
0,-5142,5192
0,-5137,5206
0,-5142,5229
0,-5137,5228
0,-5142,5229
0,-5137,5222
0,-5142,5229
0,-5137,5225
0,-5142,5229
0,-5137,5224
0,-5142,5229
0,-5137,5224
0,-5142,5229
0,-5137,5225
0,-5142,5229
0,-5137,5222
0,-5142,5229
0,-5137,5228
0,-5142,5229
0,-5137,5206
0,-5142,5192
0,-5137,5182
0,-5142,5192
0,-5137,5181
0,-5142,5155
0,-5137,5108
0,-5142,5082
0,-5137,5059
0,-5142,5045
0,-5137,5007
0,-5142,4971
0,-5137,4928
0,-5142,4898
0,-5137,4854
0,-5142,4824
0,-5137,4796
0,-5142,4787
0,-5137,4767
0,-5142,4750
0,-5137,4724
0,-5142,4714
0,-5137,4694
0,-5142,4677
0,-5137,4648
0,-5142,4640
0,-5137,4636
0,-5142,4640
0,-5137,4620
0,-5142,4603
0,-5137,4589
0,-5142,4603
0,-5137,4607
0,-5142,4603
0,-5137,4577
0,-5142,4566
0,-5137,4560
0,-5142,4566
0,-5137,4560
0,-5142,4566
0,-5137,4566
0,-5142,4566
0,-5137,4542
0,-5142,4529
0,-5137,4523
0,-5142,4529
0,-5137,4511
0,-5142,4493
0,-5137,4478
0,-5142,4493
0,-5137,4497
0,-5142,4493
0,-5137,4466
0,-5142,4456
0,-5137,4450
0,-5142,4456
0,-5137,4439
0,-5142,4419
0,-5137,4391
0,-5142,4382
0,-5137,4364
0,-5142,4345
0,-5137,4315
0,-5142,4308
0,-5137,4307
0,-5142,4308
0,-5137,4285
0,-5142,4272
0,-5137,4265
0,-5142,4272
0,-5137,4254
0,-5142,4235
0,-5137,4220
0,-5142,4235
0,-5137,4240
0,-5142,4235
0,-5137,4208
0,-5142,4198
0,-5137,4194
0,-5142,4198
0,-5137,4179
0,-5142,4161
0,-5137,4147
0,-5142,4161
0,-5137,4167
0,-5142,4161
0,-5137,4133
0,-5142,4124
0,-5137,4123
0,-5142,4124
0,-5137,4100
0,-5142,4087
0,-5137,4083
0,-5142,4087
0,-5137,4067
0,-5142,4051
0,-5137,4041
0,-5142,4051
0,-5137,4047
0,-5142,4051
0,-5137,4049
0,-5142,4051
0,-5137,4029
0,-5142,4014
0,-5137,4005
0,-5142,4014
0,-5137,4011
0,-5142,4014
0,-5137,4012
0,-5142,4014
0,-5137,3994
0,-5142,3977
0,-5137,3965
0,-5142,3977
0,-5137,3981
0,-5142,3977
0,-5137,3953
0,-5142,3940
0,-5137,3932
0,-5142,3940
0,-5137,3938
0,-5142,3940
0,-5137,3935
