II,V,PLETH
5644,21080,3248
6385,23866,3836
5644,21080,3641
5268,19635,3633
5644,21080,4035
5822,21931,4339
5533,21080,4396
5365,20537,4496
5533,21080,4757
5635,21373,4963
5533,21080,5052
5466,21031,5139
5533,21377,5282
5567,21391,5395
5533,21080,5478
5512,20937,5570
5533,21080,5675
5536,21136,5747
5533,21080,5806
5534,21038,5869
5533,21080,5938
5513,21072,5976
5533,21080,6003
5583,21050,6015
5644,21080,6036
5653,21064,6048
5644,21080,6069
5631,21056,6073
5644,21080,6069
5643,21060,6042
5644,21080,6036
5635,21059,6035
5644,21080,6036
5640,21058,6002
5644,21080,5971
5637,21060,5943
5644,21080,5938
5638,21056,5909
5644,21080,5872
5638,21061,5826
5644,21080,5806
5636,21054,5778
5644,21080,5741
5640,21064,5680
5644,21080,5642
5632,21049,5610
5644,21080,5577
5646,21082,5508
5644,21080,5446
5622,20938,5389
5644,20784,5347
5693,20674,5279
5755,20784,5216
5791,20948,5158
5865,21080,5118
5969,21054,5053
6087,21080,4986
6175,21177,4911
6308,21377,4855
6477,21509,4796
6640,21674,4757
6739,21824,4719
6861,21971,4691
7030,21903,4641
7193,21674,4593
7236,21258,4536
7193,20784,4494
7099,20181,4450
6972,19596,4429
6789,19042,4409
6640,18705,4396
6560,18561,4359
6529,18705,4330
6467,18966,4304
6419,19299,4297
6404,19566,4279
6419,19893,4265
6383,20196,4243
6308,20487,4232
6172,20627,4211
5976,20784,4199
5689,20921,4180
5423,21080,4166
5245,21096,4142
5201,21080,4133
5193,21046,4119
5201,21080,4101
5192,21072,4060
5201,21080,4035
5199,21058,4016
5201,21080,4002
5186,21063,3965
5201,21080,3937
5263,21054,3916
5423,21080,3904
5630,21193,3868
5865,21674,3838
6101,22549,3816
6419,23753,3805
6848,24800,3773
7415,25237,3740
8056,24443,3703
8743,22268,3674
9334,19011,3633
9628,15736,3609
9341,13374,3591
8411,12470,3576
7051,12720,3538
5755,13658,3510
4905,14708,3491
4648,15736,3477
4817,16704,3440
5201,17814,3412
5581,18927,3392
5865,19893,3379
6008,20461,3343
6087,20784,3313
6136,20939,3293
6197,21080,3281
6241,21091,3245
6308,21080,3215
6369,21033,3194
6419,21080,3182
6412,21080,3147
6419,21080,3116
6449,21036,3095
6529,21080,3084
6588,21107,3051
6640,21080,3018
6649,20912,2993
6640,20784,2985
6613,20726,2968
6640,20784,2952
6697,20785,2933
6751,20784,2920
6743,20749,2897
6751,20784,2887
6792,20773,2884
6861,20784,2887
6874,20754,2871
6861,20784,2854
6840,20771,2834
6861,20784,2821
6892,20752,2800
6972,20784,2788
7073,20784,2784
7193,20784,2788
7259,20652,2775
7304,20487,2756
7337,20287,2732
7415,20190,2723
7478,20058,2709
7525,19893,2690
7549,19666,2654
7636,19596,2624
7750,19602,2600
7857,19596,2592
7900,19421,2576
7968,19299,2559
8067,19267,2534
8189,19299,2526
8277,19171,2524
8411,19002,2526
8580,18824,2511
8743,18705,2493
8805,18517,2470
8853,18408,2460
8940,18372,2454
9075,18408,2460
9148,18294,2462
9185,18111,2460
9217,17898,2442
9296,17814,2428
9357,17770,2419
9407,17814,2428
9441,17822,2431
9517,17814,2428
9587,17675,2407
9628,17518,2395
9588,17325,2389
9517,17221,2395
9413,17144,2394
9296,17221,2395
9101,17424,2391
8853,17814,2395
8563,18165,2394
8300,18408,2395
8027,18502,2391
7747,18705,2395
7441,18993,2394
7193,19299,2395
7001,19436,2389
6861,19596,2395
6694,19840,2398
6529,20190,2395
6382,20395,2375
6308,20487,2362
6249,20469,2357
6197,20487,2362
6122,20464,2359
6087,20487,2362
6071,20476,2364
6087,20487,2362
6080,20441,2342
6087,20487,2329
6082,20596,2326
6087,20784,2329
6070,20840,2313
6087,20784,2296
6128,20599,2288
6197,20487,2296
6215,20432,2297
6197,20487,2296
6167,20489,2293
6197,20487,2296
6253,20433,2284
6308,20487,2264
6311,20595,2237
6308,20784,2231
6303,20842,2230
6308,20784,2231
6263,20589,2213
6197,20487,2198
6151,20448,2187
6197,20487,2198
6272,20453,2209
6308,20487,2231
6253,20583,2252
6197,20784,2296
6177,20849,2350
6197,20784,2428
6194,20585,2514
6197,20487,2624
6198,20450,2735
6197,20487,2854
6142,20454,2969
6087,20487,3116
6060,20573,3284
6087,20784,3477
6094,20946,3666
6087,21080,3871
6067,21087,4079
6087,21080,4297
6098,21033,4494
6087,21080,4691
6024,21102,4883
5976,21080,5085
5954,20909,5259
5976,20784,5413
5979,20723,5540
5976,20784,5675
5961,20783,5798
5976,20784,5905
5979,20748,5971
5976,20784,6036
5954,20775,6099
5976,20784,6167
6024,20750,6206
6087,20784,6233
6097,20778,6245
6087,20784,6266
6069,20740,6267
6087,20784,6266
6092,20803,6246
6087,20784,6233
6064,20613,6210
6087,20487,6200
6136,20426,6182
6197,20487,6167
6207,20486,6131
6197,20487,6102
6179,20452,6063
6197,20487,6036
6202,20473,5996
6197,20487,5971
6174,20458,5936
6197,20487,5905
6246,20470,5852
6308,20487,5806
6316,20460,5753
6308,20487,5708
6291,20473,5640
6308,20487,5577
6311,20457,5514
6308,20487,5478
6287,20480,5432
6308,20487,5380
6348,20439,5306
6419,20487,5249
6498,20589,5185
6640,20784,5118
6807,20922,5025
6972,21080,4954
7081,21209,4896
7193,21377,4855
7304,21421,4788
7415,21377,4724
7502,21219,4663
7636,21080,4626
7784,20764,4575
7857,20190,4527
7743,19356,4469
7525,18705,4429
7317,18401,4386
7193,18408,4363
7082,18396,4340
6972,18408,4330
6877,18473,4309
6861,18705,4297
6872,18960,4278
6861,19299,4265
6767,19609,4240
6640,19893,4232
6481,20025,4226
6308,20190,4232
6078,20342,4217
5865,20487,4199
5700,20479,4174
5644,20487,4166
5628,20498,4151
5644,20487,4133
5639,20321,4096
5644,20190,4068
5636,20143,4043
5644,20190,4035
5635,20164,4019
5644,20190,4002
5693,20278,3968
5865,20487,3937
6125,20760,3898
6419,21377,3871
6671,22413,3837
6972,23753,3805
7411,24775,3765
8079,24940,3740
