II,V,PLETH,ABP
-1639,-1624,11381,4514
-2128,-2289,15469,6120
-2108,-2454,16026,6300
-1948,-2327,15058,5859
-1902,-2161,14779,5693
-1814,-1961,15318,5864
-1447,-1603,15726,5982
-889,-1125,15587,5872
-493,-748,15422,5741
-483,-635,15594,5750
-780,-742,15906,5816
-1189,-920,15955,5773
-1560,-1063,15858,5665
-1718,-1091,15890,5614
-1478,-922,16082,5630
-898,-585,16169,5597
-378,-277,16189,5508
-267,-182,16300,5439
-445,-227,16534,5415
-486,-170,16674,5367
-217,114,16729,5285
70,483,16778,5200
34,713,16892,5140
-257,722,16928,5059
-410,610,16963,4976
-178,525,16987,4883
237,484,17055,4803
456,377,17063,4709
339,132,17091,4620
80,-139,17108,4524
-101,-249,17168,4443
-181,-156,17176,4353
-232,18,17209,4278
-214,201,17223,4206
-26,446,17281,4157
309,754,17294,4109
589,958,17326,4081
679,937,17321,4054
678,802,17349,4046
776,755,17333,4038
987,835,17344,4043
1132,929,17325,4039
1026,937,17347,4043
637,831,17332,4039
105,641,17347,4046
-322,460,17327,4045
-442,410,17347,4047
-273,484,17332,4035
-32,525,17349,4028
113,430,17326,4012
160,313,17344,4004
130,360,17333,3986
-17,555,17353,3972
-233,655,17321,3949
-315,494,17309,3936
-121,208,17257,3916
205,90,17248,3906
371,228,17214,3889
284,438,17224,3880
162,558,17207,3860
265,648,17228,3848
577,790,17205,3831
873,895,17199,3823
1008,832,17145,3808
1006,655,17131,3800
846,507,17096,3783
416,410,17106,3775
-235,288,17085,3760
-778,152,17106,3752
-924,118,17090,3733
-747,240,17090,3717
-521,430,17036,3692
-376,568,17021,3679
-261,601,16985,3659
-155,547,16980,3644
-113,416,16923,3620
-132,220,16901,3605
-123,12,16863,3585
-43,-104,16871,3572
52,-60,16843,3548
89,103,16859,3531
57,279,16851,3511
3,403,16861,3501
-44,451,16809,3480
-87,404,16789,3466
-145,242,16754,3447
-191,26,16752,3439
-195,-105,16695,3423
-157,-33,16672,3411
-96,219,16635,3391
5,496,16635,3381
170,646,16580,3367
367,636,16557,3358
489,530,16518,3342
431,405,16518,3333
188,293,16467,3321
-114,218,16444,3317
-290,196,16402,3305
-261,221,16400,3300
-140,250,16351,3289
-99,265,16329,3285
-137,306,16285,3271
-47,443,16281,3262
334,670,16235,3247
865,851,16216,3243
1168,794,16168,3232
998,453,16161,3227
518,22,16118,3215
148,-199,16100,3211
148,-78,16051,3204
403,237,16042,3202
617,481,16000,3192
617,525,15985,3187
447,437,15934,3174
239,343,15925,3166
104,261,15884,3152
95,147,15854,3145
165,19,15771,3134
210,-24,15727,3130
140,50,15671,3119
20,175,15648,3113
-67,278,15582,3102
-85,359,15561,3097
-129,425,15530,3086
-273,406,15527,3081
-463,277,15468,3069
-539,125,15444,3065
-404,77,15412,3054
-169,130,15410,3048
-72,189,15353,3037
-257,198,15328,3033
-611,213,15295,3022
-826,280,15293,3015
-632,370,15236,3000
-15,457,15210,2991
842,646,15177,2979
1890,1100,15176,2975
3389,1772,15120,2964
5519,2274,15094,2958
7758,2102,15060,2948
8924,1028,15059,2946
8101,-726,15005,2939
5539,-2597,14979,2939
2494,-3961,14944,2934
160,-4442,14942,2937
-1146,-4120,14889,2935
-1794,-3417,14865,2938
-2102,-2733,14830,2935
-2026,-2175,14826,2937
-1520,-1670,14764,2935
-889,-1179,14713,2940
-569,-747,14642,2939
-662,-420,14614,2941
-870,-222,14551,2934
-856,-145,14518,2932
-547,-105,14468,2925
-120,44,14462,2925
173,332,14423,2918
202,601,14403,2915
37,663,14353,2904
-99,538,14342,2899
-90,409,14305,2888
8,429,14289,2882
30,569,14237,2871
-18,707,14223,2866
-13,780,14188,2858
132,789,14176,2858
324,767,14122,2850
375,680,14104,2849
229,497,14072,2842
35,271,14063,2841
3,160,14008,2831
162,265,13987,2827
324,497,13955,2813
296,654,13948,2809
94,646,13892,2797
-79,592,13868,2795
-60,639,13837,2786
99,779,13833,2794
211,879,13778,2808
171,867,13751,2847
45,780,13719,2898
-26,687,13716,2985
26,600,13662,3095
154,511,13634,3251
272,437,13598,3434
354,426,13597,3661
444,505,13549,3908
589,630,13519,4185
768,712,13477,4466
904,711,13478,4757
933,691,13437,5030
854,753,13407,5290
710,912,13355,5509
538,1051,13355,5704
357,1041,13340,5858
183,887,13347,5989
38,737,13320,6077
-52,703,13337,6141
-47,710,13342,6171
88,623,13379,6194
342,494,13382,6198
610,526,13425,6200
726,734,13451,6185
559,833,13499,6176
144,587,13499,6160
-333,131,13537,6157
-653,-202,13570,6144
-729,-263,13643,6141
-631,-170,13674,6127
-496,-80,13734,6124
-402,-37,13785,6109
-358,-27,13874,6104
-371,-42,13912,6086
-494,-99,13964,6078
-753,-228,14012,6057
-1087,-451,14151,6047
-1362,-725,14293,6025
-1475,-944,14449,6012
-1423,-1038,14549,5984
-1297,-1033,14685,5972
-1212,-1010,14797,5953
-1199,-1002,14907,5951
-1164,-974,14948,5936
-997,-879,15039,5934
-752,-722,15140,5922
-631,-571,15260,5926
-763,-518,15303,5921
-1068,-615,15385,5925
-1390,-857,15484,5916
-1664,-1164,15613,5917
-1874,-1401,15661,5907
-1969,-1464,15729,5903
-1899,-1364,15797,5880
-1715,-1214,15893,5865
-1501,-1104,15914,5837
-1263,-1007,15968,5820
-950,-849,16031,5787
-580,-625,16126,5758
-272,-418,16144,5713
-147,-329,16200,5675
-219,-375,16280,5621
-404,-489,16413,5574
-592,-557,16474,5513
-685,-475,16546,5460
-579,-175,16606,5390
-228,274,16709,5324
246,627,16747,5244
576,642,16799,5172
580,358,16830,5087
329,89,16899,5008
50,62,16913,4911
-83,215,16945,4822
-4,410,16956,4722
244,609,17013,4635
534,758,17026,4539
676,679,17064,4458
593,324,17073,4375
401,-59,17126,4313
295,-173,17140,4252
344,-36,17182,4215
466,115,17190,4182
540,162,17238,4172
525,199,17255,4163
479,342,17303,4173
518,606,17308,4179
748,939,17340,4198
1169,1260,17329,4206
1580,1429,17349,4220
1651,1286,17330,4220
1176,795,17346,4226
315,136,17328,4220
-445,-347,17348,4217
-682,-403,17332,4199
-387,-103,17346,4187
67,185,17326,4166
304,150,17348,4154
256,-167,17336,4134
132,-424,17342,4121
137,-371,17290,4102
300,-92,17272,4094
519,156,17232,4079
702,250,17235,4071
797,264,17205,4054
749,299,17221,4046
509,344,17213,4030
151,332,17226,4022
-97,269,17178,4005
-12,254,17159,3997
398,380,17120,3982
841,623,17119,3974
943,827,17067,3956
607,871,17044,3945
136,806,16999,3927
-38,793,16999,3917
204,870,16967,3896
567,849,16979,3883
694,518,16970,3862
513,-73,16990,3848
200,-594,16952,3825
-39,-722,16936,3809
-90,-453,16891,3788
68,-94,16887,3775
332,41,16841,3753
487,-91,16823,3737
391,-278,16774,3714
152,-296,16767,3701
34,-105,16725,3680
173,129,16709,3665
427,184,16656,3641
548,-12,16643,3627
426,-297,16607,3607
187,-394,16617,3597
41,-164,16602,3579
68,263,16625,3570
148,602,16601,3556
146,676,16578,3551
81,546,16497,3539
48,384,16457,3532
16,264,16399,3516
-112,154,16375,3509
-297,55,16308,3498
-320,15,16289,3494
-68,-8,16258,3483
262,-140,16254,3478
369,-367,16194,3466
263,-452,16173,3462
303,-224,16140,3450
708,164,16138,3446
1151,403,16080,3434
1089,390,16056,3428
499,287,16022,3413
-51,230,16021,3403
-155,155,15963,3388
5,-40,15938,3379
153,-258,15904,3363
438,-258,15904,3355
1080,44,15847,3343
1808,412,15822,3338
2085,512,15787,3324
1758,275,15786,3315
1168,-27,15732,3301
719,-103,15707,3297
538,23,15671,3287
528,92,15670,3285
459,-57,15616,3277
185,-312,15593,3274
-256,-495,15557,3263
-543,-572,15554,3260
-430,-559,15491,3252
-18,-445,15441,3251
290,-197,15369,3240
193,73,15341,3234
-223,219,15278,3221
-636,187,15246,3218
-855,67,15195,3207
-945,-38,15190,3202
-979,-69,15150,3188
-830,3,15131,3180
-322,210,15080,3166
480,535,15070,3160
1351,909,15032,3148
2373,1316,15017,3145
4038,1814,14964,3133
6577,2276,14950,3128
9162,2163,14915,3116
10185,835,14903,3112
8651,-1683,14849,3104
5219,-4425,14833,3103
1675,-6184,14800,3096
-547,-6462,14790,3095
-1239,-5641,14735,3088
-1070,-4425,14715,3090
-730,-3284,14683,3086
-477,-2365,14675,3090
-266,-1644,14618,3089
-74,-1067,14599,3096
-19,-628,14568,3096
-182,-349,14553,3099
-411,-208,14471,3095
-449,-124,14416,3098
-268,-48,14360,3096
-107,12,14339,3098
-150,61,14269,3090
-284,144,14236,3084
-312,244,14206,3073
-178,271,14207,3068
10,173,14151,3057
195,0,14122,3052
275,-210,14090,3040
197,-449,14089,3035
35,-587,14035,3023
19,-434,14008,3018
252,37,13977,3007
544,529,13974,3005
654,742,13906,2997
578,660,13851,2998
503,496,13786,2989
537,381,13760,2988
632,295,13695,2974
719,223,13659,2969
770,226,13616,2958
704,308,13613,2962
382,325,13570,2965
-130,169,13545,2987
-393,-10,13502,3015
25,77,13497,3078
927,464,13448,3161
1529,819,13403,3287
1297,829,13325,3438
562,569,13288,3637
78,356,13232,3867
161,357,13202,4140
463,493,13143,4426
529,623,13127,4731
294,676,13096,5026
-2,628,13088,5321
-177,493,13033,5585
-206,337,13006,5829
-80,203,12974,6025
215,52,12989,6189
535,-159,12972,6306
631,-379,12971,6398
467,-472,12953,6451
341,-373,12999,6487
506,-156,13041,6492
819,20,13107,6490
946,73,13135,6468
771,30,13202,6452
475,0,13243,6425
231,26,13285,6411
56,60,13275,6391
-68,53,13332,6385
-95,59,13416,6371
-20,131,13529,6368
49,176,13575,6356
10,5,13655,6356
-47,-368,13734,6346
72,-720,13821,6345
366,-920,13833,6330
544,-1103,13892,6327
360,-1390,13985,6311
-77,-1686,14112,6305
-453,-1873,14159,6284
-649,-2054,14232,6279
-847,-2380,14328,6267
