II,V,PLETH
-621,183,-2358
-645,326,-2477
-514,464,-2123
-531,553,-2188
-515,612,-2122
-482,644,-2006
-452,660,-1880
-447,669,-1806
-448,682,-1725
-435,696,-1609
-419,705,-1481
-408,703,-1372
-398,694,-1259
-385,683,-1129
-382,677,-997
-394,677,-876
-410,682,-754
-420,688,-631
-423,693,-508
-419,694,-397
-408,691,-283
-392,684,-173
-378,676,-67
-366,670,34
-359,668,133
-357,670,227
-359,678,318
-363,687,405
-372,700,493
-382,708,579
-393,718,672
-400,727,765
-406,741,861
-405,749,947
-403,761,1023
-398,768,1079
-395,782,1127
-392,792,1165
-393,811,1213
-394,826,1267
-398,845,1338
-401,853,1407
-399,862,1485
-387,861,1554
-365,865,1628
-335,869,1692
-303,885,1761
-276,912,1825
-262,956,1893
-264,1012,1952
-277,1081,2012
-294,1155,2065
-305,1231,2119
-304,1299,2164
-287,1355,2210
-253,1395,2251
-207,1417,2295
-149,1419,2335
-82,1404,2377
-6,1372,2416
73,1326,2453
154,1264,2484
228,1189,2512
298,1099,2534
362,994,2553
425,871,2563
486,728,2569
547,569,2568
598,401,2565
634,234,2556
650,82,2544
645,-45,2522
616,-139,2492
566,-203,2446
497,-237,2394
420,-253,2331
339,-256,2273
265,-254,2209
198,-243,2155
139,-228,2096
79,-199,2048
21,-167,1991
-36,-130,1947
-82,-103,1896
-116,-83,1857
-140,-73,1809
-157,-63,1772
-171,-58,1725
-184,-51,1688
-197,-49,1641
-207,-48,1604
-219,-45,1559
-235,-34,1523
-259,-14,1481
-284,10,1449
-305,28,1414
-314,35,1386
-315,32,1355
-311,25,1329
-311,22,1299
-316,23,1271
-326,25,1237
-334,23,1203
-339,19,1164
-341,17,1125
-344,21,1083
-349,32,1042
-356,45,999
-360,52,958
-361,54,915
-360,51,874
-356,49,832
-354,49,790
-349,50,748
-341,43,706
-327,25,664
-313,0,623
-301,-21,580
-298,-33,539
-303,-30,497
-314,-19,458
-323,-9,419
-328,-10,385
-326,-22,352
-320,-45,323
-309,-72,293
-298,-101,266
-284,-124,237
-271,-143,208
-256,-154,174
-250,-156,140
-251,-150,101
-262,-141,64
-275,-135,29
-286,-137,0
-289,-147,-22
-286,-161,-37
-278,-176,-51
-273,-189,-67
-272,-196,-90
-274,-203,-119
-275,-209,-155
-274,-215,-193
-271,-219,-231
-273,-218,-267
-279,-215,-301
-289,-213,-334
-297,-216,-366
-296,-228,-400
-287,-246,-436
-274,-265,-474
-264,-276,-511
-264,-278,-548
-274,-273,-580
-291,-268,-611
-304,-266,-636
-307,-275,-660
-299,-288,-679
-284,-303,-699
-269,-311,-715
-261,-313,-737
-261,-304,-759
-271,-290,-788
-280,-268,-816
-282,-248,-852
-265,-230,-886
-228,-226,-927
-172,-234,-961
-111,-261,-999
-53,-303,-1029
-14,-358,-1063
6,-423,-1092
8,-496,-1129
-1,-568,-1162
-19,-631,-1200
-42,-670,-1230
-78,-678,-1260
-121,-656,-1283
-167,-621,-1307
-201,-592,-1329
-213,-590,-1356
-201,-617,-1383
-174,-665,-1412
-147,-714,-1439
-135,-745,-1466
-146,-746,-1489
-181,-712,-1510
-233,-647,-1529
-293,-560,-1548
-347,-468,-1566
-389,-388,-1588
-410,-334,-1610
-415,-309,-1637
-411,-306,-1663
-410,-310,-1693
-417,-309,-1718
-432,-298,-1747
-445,-283,-1768
-451,-274,-1792
-446,-274,-1807
-436,-281,-1827
-428,-285,-1838
-424,-290,-1856
-429,-281,-1865
-429,-288,-1884
-438,-275,-1893
-434,-283,-1913
-448,-254,-1921
-454,-242,-1941
-474,-198,-1949
-488,-175,-1969
-499,-146,-1978
-507,-132,-1999
-511,-113,-2012
-522,-81,-2038
-537,-20,-2057
-555,69,-2087
-557,169,-2110
-525,232,-2142
-429,186,-2167
-241,-57,-2197
68,-571,-2223
512,-1394,-2253
1087,-2490,-2278
1741,-3741,-2306
2381,-4958,-2328
2872,-5924,-2350
3082,-6446,-2367
2923,-6413,-2382
2406,-5829,-2393
1639,-4822,-2400
801,-3601,-2400
67,-2390,-2395
-444,-1363,-2385
-710,-610,-2373
-780,-133,-2360
-742,132,-2347
-670,264,-2330
-607,325,-2306
-562,353,-2268
-535,371,-2216
-515,385,-2148
-503,401,-2068
-492,417,-1977
-483,434,-1882
-474,453,-1779
-460,460,-1675
-453,473,-1565
-441,467,-1456
-443,484,-1342
-436,484,-1233
-435,506,-1118
-430,517,-1009
-425,537,-895
-422,549,-785
-416,554,-671
-415,552,-561
-411,547,-447
-409,544,-337
-405,542,-223
-402,547,-114
-398,553,-1
-395,563,106
-390,573,212
-385,587,311
-379,600,408
-376,615,499
-374,626,586
-377,637,669
-383,646,751
-391,657,837
-400,673,931
-406,697,1039
-408,723,1161
-406,750,1291
-402,772,1416
-394,791,1530
-388,809,1622
-381,831,1701
-375,859,1762
-368,894,1824
-363,931,1881
-355,968,1947
-346,1002,2008
-334,1035,2075
-321,1072,2132
-303,1112,2192
-280,1152,2239
-252,1190,2290
-218,1222,2328
-175,1243,2374
-123,1249,2410
-63,1242,2454
5,1222,2486
79,1192,2525
158,1146,2553
238,1086,2586
320,1002,2607
398,895,2632
472,762,2645
537,616,2660
592,463,2663
632,318,2666
658,183,2656
667,66,2645
659,-38,2621
632,-123,2595
589,-190,2558
529,-235,2520
458,-260,2474
381,-265,2427
303,-257,2375
227,-236,2324
158,-209,2272
95,-175,2224
40,-139,2176
-8,-103,2133
-46,-74,2089
-78,-53,2049
-104,-43,2006
-126,-39,1969
-146,-39,1929
-165,-32,1896
-181,-19,1861
-194,1,1835
-205,23,1802
-213,40,1778
-220,50,1747
-227,51,1726
-234,47,1699
-239,41,1682
-243,39,1657
-246,40,1641
-248,46,1616
-250,54,1601
-253,62,1579
-257,69,1566
-261,77,1543
-266,85,1524
-269,92,1493
-271,102,1466
-272,112,1430
-274,123,1399
-274,131,1360
-275,134,1323
-276,131,1276
-276,121,1230
-274,107,1177
-268,95,1128
-260,89,1080
-250,92,1036
-239,101,992
-231,111,951
-226,114,909
-223,106,870
-221,88,830
-216,69,794
-209,56,760
-201,52,731
-193,57,703
-187,64,680
-185,65,659
-186,58,642
-188,47,623
-191,34,603
-189,23,581
-187,18,558
-183,19,534
-183,22,513
-185,22,493
-191,19,475
-195,15,452
-197,12,422
-194,12,382
-187,19,336
-178,31,286
-171,43,240
-168,50,201
-169,49,172
-171,42,149
-175,31,131
-178,19,111
-178,11,91
-176,7,68
-172,10,45
-168,19,21
-164,32,0
-161,42,-19
-160,48,-34
-160,49,-49
-161,45,-63
-163,39,-78
-167,36,-94
-172,39,-112
