II,V,PLETH,RESP
-220,15,4224,-580
-289,15,5754,-791
-289,40,5966,-815
-270,81,5594,-754
-274,87,5469,-728
-297,40,5650,-750
-308,-6,5782,-767
-290,7,5701,-751
-254,61,5604,-732
-231,91,5637,-734
-239,70,5725,-745
-268,29,5713,-739
-284,6,5641,-720
-277,8,5623,-708
-270,27,5672,-711
-283,63,5677,-713
-297,109,5632,-709
-282,138,5606,-708
-228,131,5629,-714
-153,111,5636,-712
-75,130,5611,-697
-1,202,5585,-677
74,268,5595,-667
170,259,5593,-668
283,172,5578,-672
365,61,5543,-670
366,-11,5533,-671
311,-18,5518,-672
296,32,5492,-665
374,84,5433,-648
472,73,5392,-636
491,-29,5361,-635
424,-173,5326,-637
369,-279,5252,-629
393,-316,5195,-623
460,-320,5157,-625
468,-335,5124,-624
361,-353,5047,-614
178,-324,4976,-610
24,-228,4925,-615
-43,-112,4893,-611
-71,-52,4828,-585
-153,-71,4769,-562
-306,-122,4727,-557
-445,-149,4707,-559
-502,-131,4657,-547
-485,-98,4607,-534
-482,-78,4565,-533
-514,-96,4550,-533
-548,-109,4516,-519
-518,-87,4485,-504
-467,-45,4455,-501
-467,-47,4446,-500
-497,-66,4427,-488
-455,-55,4414,-473
-376,-32,4399,-469
-403,-70,4399,-469
-511,-115,4391,-453
-483,-33,4393,-428
-275,152,4389,-409
-82,208,4395,-403
106,-17,4388,-398
608,-408,4385,-391
1516,-796,4374,-384
2497,-1332,4373,-382
3381,-2385,4361,-372
4420,-3864,4350,-350
5580,-4889,4322,-324
6107,-4651,4305,-309
5355,-3603,4284,-308
3702,-3158,4269,-301
2140,-3984,4243,-282
1228,-5190,4232,-271
845,-5554,4220,-271
717,-4910,4210,-262
716,-3833,4184,-241
713,-2629,4173,-233
571,-1334,4162,-237
300,-283,4152,-220
63,91,4119,-185
-23,-75,4099,-175
7,-199,4083,-185
44,11,4067,-161
22,302,4023,-116
-27,362,3992,-134
-47,240,3971,-183
-19,194,3952,-58
5,308,3902,369
4,412,3860,895
-6,394,3832,1145
28,350,3811,945
82,415,3759,481
131,513,3713,81
149,517,3683,-75
162,460,3664,-41
191,480,3615,28
235,551,3569,41
276,567,3534,20
316,512,3515,22
361,476,3473,58
407,490,3434,90
436,504,3403,97
448,496,3388,97
453,491,3355,110
469,502,3320,128
498,519,3286,137
541,539,3267,139
589,558,3238,145
637,575,3212,155
678,590,3186,162
716,617,3173,165
750,658,3148,169
777,700,3120,182
792,723,3083,195
802,725,3060,201
806,707,3033,202
810,669,3006,207
819,610,2966,214
844,544,2940,219
