II,V,PLETH,ABP
-31,17,791,-1993
-183,11,626,-2126
-359,-8,248,-1871
-482,-9,65,-1973
-577,-26,-181,-1983
-663,-23,-437,-1952
-743,-15,-688,-1924
-827,26,-899,-1942
-957,110,-1098,-1961
-1144,264,-1288,-1950
-1368,492,-1461,-1935
-1535,775,-1598,-1935
-1492,1055,-1708,-1935
-1041,1233,-1796,-1914
-9,1194,-1859,-1894
1697,827,-1894,-1888
4024,66,-1909,-1888
6756,-1083,-1905,-1889
9504,-2515,-1881,-1896
11770,-4032,-1838,-1913
13042,-5376,-1787,-1927
12956,-6300,-1736,-1936
11429,-6649,-1690,-1942
8737,-6414,-1653,-1944
5452,-5718,-1621,-1947
2266,-4764,-1585,-1944
-253,-3748,-1543,-1945
-1819,-2800,-1490,-1944
-2486,-1963,-1433,-1947
-2524,-1234,-1375,-1944
-2277,-602,-1325,-1946
-1998,-82,-1280,-1944
-1816,307,-1249,-1948
-1730,551,-1223,-1944
-1709,674,-1211,-1948
-1701,711,-1201,-1944
-1696,719,-1204,-1948
-1685,719,-1206,-1943
-1662,728,-1220,-1948
-1657,742,-1228,-1943
-1627,747,-1245,-1949
-1642,758,-1255,-1943
-1613,746,-1271,-1949
-1629,758,-1277,-1943
-1589,743,-1286,-1949
-1566,749,-1284,-1943
-1514,735,-1283,-1947
-1461,737,-1269,-1943
-1419,729,-1255,-1950
-1376,731,-1230,-1952
-1349,725,-1206,-1967
-1314,725,-1173,-1976
-1282,719,-1141,-1993
-1244,711,-1104,-2000
-1209,704,-1070,-2011
-1170,698,-1033,-2018
-1134,696,-998,-2031
-1098,693,-964,-2041
-1063,694,-934,-2055
-1029,694,-906,-2064
-996,694,-884,-2075
-963,692,-867,-2083
-922,688,-856,-2094
-870,683,-849,-2106
-801,677,-848,-2121
-718,669,-848,-2130
-627,659,-851,-2138
-538,649,-855,-2139
-452,639,-860,-2141
-370,628,-864,-2138
-284,620,-869,-2140
-197,614,-870,-2138
-104,611,-872,-2142
-6,610,-868,-2139
98,609,-863,-2142
210,606,-851,-2138
334,598,-839,-2143
477,584,-820,-2138
636,565,-803,-2143
809,540,-780,-2138
986,513,-760,-2143
1166,480,-737,-2137
1333,447,-718,-2144
1485,408,-695,-2137
1605,368,-676,-2144
1699,321,-651,-2137
1751,275,-631,-2144
1773,226,-609,-2138
1765,178,-595,-2143
1742,126,-581,-2138
1702,77,-576,-2143
1652,27,-571,-2138
1582,-19,-571,-2142
1493,-63,-567,-2138
1369,-96,-565,-2142
1212,-117,-560,-2138
1025,-123,-556,-2141
819,-116,-549,-2138
601,-96,-545,-2140
379,-67,-538,-2138
156,-33,-532,-2140
