II,V,PLETH,RESP
-46,-93,3822,-599
-16,-172,5184,-815
102,-193,5323,-840
234,-128,4921,-781
267,-40,4754,-761
204,-13,4888,-789
190,-54,4980,-807
315,-82,4872,-789
464,-34,4743,-767
448,55,4744,-769
269,85,4802,-780
170,12,4764,-775
348,-99,4661,-763
683,-152,4609,-762
856,-128,4626,-770
731,-92,4604,-766
505,-112,4528,-748
438,-181,4466,-734
518,-242,4456,-734
513,-254,4437,-734
288,-227,4379,-721
-32,-195,4306,-705
-226,-167,4269,-702
-219,-129,4235,-703
-127,-73,4189,-688
-102,-12,4111,-660
-173,10,4050,-648
-280,-25,4003,-651
-346,-104,3964,-641
-345,-172,3895,-609
-299,-176,3834,-592
-294,-116,3790,-597
-379,-59,3769,-590
-469,-86,3719,-556
-411,-195,3661,-538
-230,-298,3611,-546
-150,-266,3606,-536
-303,-26,3594,-494
-565,363,3566,-482
-772,695,3526,-511
-921,778,3543,-468
-1003,578,3587,-242
-836,169,3619,80
-254,-472,3613,273
603,-1383,3660,192
1382,-2321,3760,-76
1828,-2760,3868,-330
1914,-2376,3920,-440
1731,-1411,4001,-437
1394,-411,4141,-406
1004,318,4306,-396
611,855,4410,-397
185,1334,4514,-401
-293,1696,4666,-407
-762,1816,4860,-412
-1113,1759,5007,-408
-1310,1733,5131,-411
-1424,1824,5272,-427
-1542,1902,5456,-444
-1671,1855,5615,-446
-1728,1745,5744,-448
-1627,1662,5854,-467
-1382,1535,5990,-497
-1096,1247,6119,-514
-854,845,6230,-521
-626,491,6301,-536
-345,248,6380,-574
-62,74,6460,-614
70,-73,6541,-634
-17,-186,6575,-640
-204,-292,6586,-669
-349,-406,6582,-716
-411,-490,6596,-743
-400,-499,6587,-744
-298,-440,6556,-768
-144,-363,6503,-820
-72,-306,6481,-853
-147,-308,6457,-851
-254,-388,6409,-871
-250,-495,6317,-919
-161,-538,6254,-931
-111,-504,6209,-912
-132,-491,6152,-1014
-123,-575,6042,-1311
-27,-705,5956,-1642
82,-779,5904,-1752
98,-781,5851,-1590
49,-772,5737,-1323
60,-795,5643,-1137
172,-832,5591,-1078
284,-875,5543,-1101
307,-935,5405,-1137
272,-1033,5240,-1156
224,-1162,5106,-1154
168,-1292,5023,-1155
170,-1381,4922,-1168
344,-1416,4834,-1189
632,-1438,4776,-1200
765,-1515,4760,-1199
584,-1653,4723,-1190
301,-1780,4686,-1188
265,-1813,4654,-1190
512,-1754,4654,-1191
730,-1676,4639,-1181
678,-1639,4624,-1170
492,-1621,4601,-1164
456,-1562,4600,-1165
597,-1438,4595,-1159
676,-1285,4604,-1150
572,-1138,4605,-1141
463,-1000,4620,-1139
522,-864,4625,-1137
623,-749,4641,-1135
520,-671,4646,-1129
248,-607,4660,-1128
106,-507,4664,-1126
226,-379,4679,-1122
344,-296,4685,-1111
157,-317,4700,-1105
-216,-373,4703,-1106
-352,-343,4718,-1111
-114,-196,4724,-1109
160,-55,4739,-1106
120,-34,4743,-1105
-142,-111,4756,-1116
-307,-155,4761,-1127
-275,-105,4779,-1133
-193,-22,4785,-1131
-125,1,4793,-1135
13,-42,4789,-1142
201,-102,4798,-1149
221,-143,4799,-1148
-51,-183,4797,-1151
-402,-229,4777,-1159
-480,-249,4773,-1173
-248,-222,4769,-1175
-30,-183,4761,-1172
-91,-180,4725,-1168
-304,-209,4699,-1172
-378,-217,4678,-1174
-258,-186,4658,-1173
-120,-146,4612,-1170
-81,-136,4581,-1178
-90,-147,4562,-1186
-69,-136,4545,-1183
5,-63,4489,-1163
125,60,4434,-1151
276,161,4390,-1151
384,168,4361,-1151
377,103,4306,-1135
267,52,4256,-1122
163,51,4216,-1119
163,42,4194,-1120
251,-17,4150,-1104
332,-83,4105,-1085
349,-93,4060,-1075
335,-64,4034,-1075
337,-57,3996,-1063
326,-86,3963,-1040
255,-113,3928,-1020
146,-119,3909,-1015
71,-126,3877,-1012
52,-148,3848,-1006
35,-176,3812,-993
-42,-189,3792,-988
-163,-177,3762,-985
-254,-144,3727,-982
-258,-105,3678,-970
-184,-81,3644,-963
-98,-58,3609,-962
-65,-30,3573,-964
-134,-13,3512,-958
-284,-44,3460,-953
