II,V,PLETH
-1743,1112,14167
-2346,1502,19279
-2428,1492,19912
-2338,1278,18548
-2407,1064,18019
-2583,766,18560
-2651,208,18941
-2542,-468,18586
-2399,-837,18155
-2357,-703,18179
-2423,-357,18407
-2518,-200,18291
-2611,-262,17949
-2696,-303,17786
-2748,-204,17863
-2723,-60,17815
-2648,27,17607
-2586,21,17470
-2568,-62,17517
-2561,-135,17518
-2547,-58,17404
-2540,162,17274
-2559,332,17273
-2567,295,17247
-2540,153,17166
-2485,101,16995
-2466,196,16904
-2498,335,16830
-2548,449,16724
-2554,543,16493
-2524,634,16324
-2481,701,16207
-2459,740,16076
-2457,784,15796
-2489,865,15566
-2524,959,15421
-2532,1017,15298
-2490,1019,15021
-2447,1009,14772
-2424,1041,14614
-2411,1121,14504
-2365,1191,14247
-2320,1219,13989
-2311,1231,13805
-2353,1274,13700
-2390,1331,13494
-2398,1345,13294
-2389,1290,13149
-2408,1224,13084
-2450,1211,12938
-2481,1249,12782
-2458,1272,12644
-2398,1263,12585
-2338,1276,12488
-2316,1381,12404
-2320,1545,12321
-2333,1674,12301
-2322,1704,12244
-2283,1679,12187
-2204,1669,12098
-2111,1683,12060
-2027,1653,12018
-1992,1568,12014
-1987,1522,11987
-1981,1619,11997
-1929,1807,11990
-1835,1919,12011
-1712,1865,11993
-1607,1752,11995
-1568,1730,11986
-1632,1811,12034
-1736,1850,12073
-1780,1757,12134
-1713,1594,12167
-1622,1494,12242
-1596,1468,12300
-1630,1434,12368
-1627,1367,12393
-1555,1344,12467
-1487,1367,12555
-1510,1321,12674
-1583,1129,12731
-1597,907,12789
-1515,808,12826
-1438,845,12889
-1441,902,12903
-1486,917,12926
-1480,898,12936
-1438,839,12995
-1438,708,13023
-1507,550,13047
-1558,477,13018
-1512,549,13010
-1377,666,12980
-1246,668,12966
-1182,509,12916
-1178,337,12896
-1182,294,12864
-1150,383,12853
-1111,448,12805
-1061,403,12783
-1000,313,12749
-893,236,12740
-782,269,12692
-719,302,12669
-741,252,12637
-812,55,12630
-855,-109,12574
-822,-74,12527
-740,116,12464
-667,218,12437
-593,172,12363
-505,228,12271
-406,682,12129
-179,1552,12030
641,2625,11933
2555,3668,11868
5463,4268,11773
8420,3401,11721
10313,-360,11673
10624,-7497,11657
9564,-16225,11597
7614,-23082,11561
5280,-25381,11527
3084,-23117,11546
1510,-18432,11533
701,-13602,11527
363,-9761,11504
-2,-7053,11548
-659,-5224,11591
-1490,-3928,11650
-2166,-2844,11672
-2499,-1796,11745
-2537,-803,11814
-2459,-21,11885
-2385,360,11897
-2351,258,11964
-2333,-183,12059
-2302,-642,12175
-2258,-875,12220
-2212,-856,12293
-2212,-736,12388
-2236,-666,12514
-2279,-620,12568
-2293,-569,12637
-2269,-424,12710
-2201,-316,12804
-2122,-268,12828
-2061,-295,12875
-2033,-284,12947
-2014,-223,13068
-1966,-152,13134
-1873,-167,13208
-1783,-281,13273
-1746,-457,13366
-1734,-613,13403
-1649,-729,13455
-1462,-835,13503
-1248,-996,13590
-1095,-1222,13628
-979,-1496,13680
-821,-1782,13727
-581,-2071,13833
-300,-2305,13914
-10,-2433,14006
311,-2466,14059
698,-2535,14145
1141,-2739,14199
1597,-3043,14264
2060,-3292,14295
2554,-3386,14382
3083,-3344,14471
3588,-3268,14582
4002,-3238,14630
4306,-3278,14692
4516,-3364,14727
4632,-3473,14781
4653,-3589,14784
4602,-3704,14825
4515,-3781,14870
4380,-3778,14954
4133,-3677,14987
3727,-3493,15032
3205,-3222,15046
2684,-2869,15074
2264,-2477,15048
1956,-2147,15059
1691,-1917,15066
1419,-1737,15115
1152,-1527,15119
953,-1304,15157
856,-1131,15179
837,-1063,15230
818,-1078,15231
764,-1133,15269
686,-1158,15296
639,-1120,15346
612,-1033,15340
566,-962,15378
471,-907,15420
380,-827,15498
335,-719,15518
329,-681,15575
313,-754,15640
286,-859,15757
265,-862,15822
263,-767,15905
264,-684,15965
256,-684,16060
219,-691,16097
146,-603,16151
64,-433,16196
26,-323,16319
33,-368,16428
17,-506,16556
-59,-584,16628
-146,-531,16724
-192,-403,16785
-216,-297,16866
-265,-238,16890
-314,-188,16931
-282,-127,16932
-129,-73,16957
87,-33,16937
249,23,16945
253,114,16929
72,221,16952
-220,311,16937
-496,361,16948
-667,349,16928
-732,238,16951
-739,60,16939
-725,-88,16946
-718,-115,16900
-737,-61,16882
-773,-39,16836
-790,-99,16839
-768,-148,16817
-740,-78,16830
-740,121,16808
-760,324,16828
-758,437,16826
-723,470,16871
-684,499,16884
-686,516,16926
-736,415,16925
-802,84,16950
-819,-456,16935
-747,-1042,16950
-616,-1456,16929
-514,-1598,16948
-501,-1561,16935
-571,-1544,16952
-672,-1642,16929
-777,-1769,16946
-869,-1790,16935
-937,-1706,16956
-965,-1639,16927
-973,-1670,16915
-997,-1728,16867
-1059,-1701,16860
-1130,-1585,16820
-1175,-1509,16806
-1188,-1569,16753
-1202,-1698,16743
-1226,-1717,16707
-1225,-1541,16697
-1149,-1288,16642
-1013,-1155,16628
-876,-1187,16593
-813,-1260,16588
-862,-1261,16532
-1017,-1205,16513
-1217,-1147,16477
-1357,-1068,16476
-1414,-958,16423
-1396,-874,16398
-1353,-870,16357
-1273,-969,16369
-1187,-1022,16349
-1148,-1038,16358
-1177,-1021,16339
-1222,-1050,16361
-1234,-1035,16346
-1226,-953,16359
-1202,-861,16338
-1125,-858,16358
-984,-844,16345
-872,-606,16360
-801,5,16337
-506,931,16356
533,2077,16357
2652,3421,16401
5574,4704,16411
8376,4828,16452
10020,2032,16465
9957,-4539,16515
8411,-13214,16530
6094,-20449,16570
3770,-23560,16569
1909,-22560,16596
665,-19207,16584
-64,-15071,16597
-504,-11007,16576
-917,-7696,16595
-1447,-5612,16583
-2044,-4526,16599
