II,V,PLETH,RESP
-2661,-2147,3561,-912
-4139,-3388,4808,-1245
-4411,-3681,4908,-1283
-3425,-2922,4494,-1185
-2108,-1805,4287,-1139
-1330,-1048,4353,-1169
-1131,-749,4404,-1195
-1088,-606,4292,-1174
-1018,-459,4163,-1146
-995,-381,4139,-1147
-979,-380,4188,-1164
-863,-343,4189,-1161
-719,-233,4167,-1141
-688,-132,4182,-1132
-721,-92,4256,-1140
-671,-73,4322,-1144
-550,-34,4406,-1138
-472,13,4518,-1134
-431,50,4647,-1140
-346,84,4758,-1141
-225,130,4916,-1134
-148,188,5118,-1123
-135,238,5309,-1120
-113,270,5438,-1120
-47,287,5628,-1128
53,326,5883,-1134
142,390,6113,-1139
198,453,6246,-1138
227,479,6449,-1138
256,472,6802,-1137
299,464,7208,-1139
344,473,7477,-1137
367,486,7656,-1138
374,497,7823,-1137
395,516,7982,-1138
449,549,8033,-1136
511,567,8038,-1139
545,533,8068,-1144
542,446,8145,-1153
518,350,8172,-1156
490,285,8164,-1154
470,245,8149,-1145
462,194,8169,-1140
464,115,8165,-1136
458,20,8145,-1138
445,-75,8108,-1141
447,-168,8101,-1151
485,-259,8084,-1157
548,-336,8066,-1157
604,-390,8024,-1146
628,-425,8006,-1141
622,-447,7988,-1139
595,-444,7977,-1140
554,-409,7933,-1132
500,-367,7903,-1126
433,-347,7872,-1124
353,-352,7855,-1124
256,-365,7799,-1117
151,-369,7743,-1112
54,-368,7682,-1108
-17,-367,7645,-1109
-75,-375,7581,-1102
-144,-392,7514,-1090
-229,-415,7432,-1078
-292,-423,7381,-1075
-305,-401,7315,-1071
-287,-343,7240,-1063
-288,-272,7136,-1048
-327,-210,7065,-1041
-381,-182,6998,-1040
-408,-191,6930,-1040
-407,-204,6821,-1031
-396,-186,6737,-1027
-398,-129,6672,-1025
-404,-75,6622,-1024
-400,-63,6535,-1016
-384,-95,6467,-1012
-372,-131,6420,-1011
-354,-123,6396,-1007
-283,-34,6337,-990
-131,144,6292,-979
59,376,6262,-978
187,596,6252,-980
213,763,6208,-970
216,888,6177,-964
332,1019,6157,-965
596,1154,6155,-964
891,1217,6123,-946
1040,1113,6108,-933
985,844,6101,-932
805,505,6102,-933
622,194,6062,-918
462,-64,6028,-903
280,-280,6000,-900
31,-438,5982,-902
-269,-527,5924,-893
-568,-573,5871,-886
-816,-630,5827,-888
-977,-716,5803,-888
-1053,-786,5746,-873
-1056,-820,5692,-859
-1063,-805,5642,-856
-1105,-754,5614,-857
-1159,-701,5568,-841
-1187,-695,5528,-820
-1176,-738,5488,-808
-1169,-795,5466,-806
-1182,-830,5429,-799
-1203,-815,5401,-787
-1192,-694,5371,-778
-1149,-423,5359,-775
-1138,-43,5332,-768
-1176,416,5311,-758
-1109,1036,5280,-748
-744,1787,5267,-744
-57,2187,5241,-738
973,1451,5220,-724
2638,-653,5188,-703
5024,-3160,5177,-693
7174,-4440,5152,-691
7398,-3720,5115,-687
4965,-1993,5047,-672
1067,-1090,4995,-662
-2303,-1792,4945,-661
-4098,-3164,4895,-657
-4489,-3793,4810,-642
-4000,-3280,4736,-631
-3017,-2254,4672,-630
-1968,-1379,4624,-628
-1284,-823,4525,-612
-1086,-505,4402,-599
-1125,-352,4293,-598
-1129,-275,4279,-599
-1028,-191,4303,-583
-909,-106,4321,-568
-854,-66,4318,-566
-861,-40,4397,-569
-855,24,4532,-562
-783,121,4649,-553
-684,201,4696,-553
-611,255,4808,-554
-576,303,5012,-540
-512,331,5230,-524
-417,345,5354,-519
-324,374,5497,-522
-263,436,5722,-518
-227,501,5977,-509
-170,549,6135,-503
