II,V,PLETH,RESP
-288,-90,2186,-138
-435,69,2962,-187
-443,179,3035,-193
-371,293,2795,-180
-394,746,2687,-175
-541,1601,2752,-181
-591,2354,2796,-185
-237,2492,2729,-182
759,2107,2651,-179
2541,1606,2646,-180
4978,945,2675,-182
7392,-393,2653,-183
8799,-2449,2600,-187
8687,-4216,2579,-194
7417,-4494,2597,-199
5693,-3299,2592,-197
3863,-1924,2559,-188
1962,-1457,2534,-182
204,-1695,2536,-181
-951,-1799,2533,-181
-1238,-1499,2512,-177
-882,-1148,2486,-170
-364,-919,2480,-165
-5,-586,2471,-168
151,-56,2460,-171
169,379,2438,-175
74,447,2427,-183
-92,270,2417,-187
-196,205,2407,-177
-109,394,2382,-161
132,657,2360,-159
343,731,2343,-166
397,594,2332,-159
267,437,2310,-145
37,375,2292,-152
-232,331,2280,-168
-436,202,2277,-151
-502,82,2263,-122
-394,123,2253,-156
-189,316,2244,-223
-11,451,2245,-132
67,371,2240,264
62,148,2241,818
27,-1,2240,1154
-6,24,2243,1017
-1,127,2239,525
73,171,2240,40
159,160,2242,-179
175,180,2245,-165
175,237,2235,-101
324,245,2229,-97
608,181,2224,-124
783,136,2223,-128
687,170,2208,-112
488,188,2190,-108
429,78,2170,-118
513,-136,2158,-123
547,-314,2135,-114
481,-386,2107,-104
436,-382,2073,-101
512,-370,2052,-103
655,-385,2032,-102
787,-455,2013,-97
903,-585,1982,-94
1057,-758,1961,-95
1241,-936,1948,-96
1383,-1103,1952,-94
1424,-1236,1949,-94
1431,-1325,1946,-96
1546,-1393,1951,-95
1811,-1516,1996,-89
2058,-1754,2048,-82
2106,-2067,2090,-80
2011,-2314,2122,-80
2063,-2384,2203,-75
2418,-2337,2313,-64
2863,-2352,2403,-56
3015,-2522,2455,-57
2736,-2752,2558,-58
2268,-2899,2720,-57
1969,-2941,2870,-59
1953,-2941,2952,-62
2040,-2932,3062,-53
1981,-2896,3240,-31
1728,-2808,3418,-14
1432,-2636,3512,-13
1254,-2359,3608,-15
1209,-2019,3768,-7
1212,-1716,3943,0
1185,-1497,4038,-2
1138,-1307,4117,-1
1123,-1088,4257,14
1115,-902,4444,28
955,-841,4574,27
569,-888,4655,27
185,-881,4721,43
144,-719,4785,61
396,-476,4801,64
546,-318,4796,64
421,-260,4795,74
337,-173,4815,88
524,14,4814,92
724,175,4810,93
580,187,4805,101
214,95,4815,111
14,57,4809,112
77,116,4808,112
133,185,4808,125
8,180,4826,144
-174,126,4832,155
-237,82,4845,158
-216,62,4854,166
-249,53,4881,182
-353,78,4898,197
-396,165,4920,204
-314,267,4931,207
-206,291,4957,215
-188,227,4976,225
-217,179,5002,231
-161,217,5013,234
-12,280,5031,249
89,295,5042,271
56,304,5065,285
-38,380,5072,285
-73,490,5077,292
-38,540,5067,313
-14,522,5070,328
-40,510,5065,327
-59,549,5055,332
-27,597,5025,355
22,599,5014,371
28,557,5002,368
3,517,4982,375
18,520,4933,407
82,558,4903,436
106,590,4884,437
29,588,4858,435
-35,555,4790,453
74,512,4732,472
313,474,4693,468
441,439,4659,470
339,394,4586,500
137,335,4521,532
-21,293,4478,536
-131,308,4448,534
-142,371,4382,556
80,430,4314,587
445,466,4263,594
559,502,4234,593
208,511,4180,607
-300,417,4127,629
-529,227,4083,635
-475,76,4062,636
-462,54,4021,649
-616,91,3980,669
-721,69,3937,676
-584,-6,3917,679
-305,-51,3890,691
-126,-34,3870,716
-132,25,3847,734
-205,125,3840,741
-222,252,3829,745
-208,341,3824,754
-265,320,3808,761
-370,205,3804,766
-365,71,3798,773
-179,-20,3804,793
12,-48,3805,815
0,3,3816,829
-148,118,3818,830
-162,250,3826,839
12,340,3823,858
101,361,3829,872
-111,313,3826,872
-462,215,3825,879
-623,122,3812,899
-507,98,3810,916
-287,174,3804,915
-107,315,3799,919
37,478,3778,939
163,633,3769,959
254,750,3760,958
325,790,3750,958
422,751,3721,972
554,692,3702,987
675,673,3689,984
711,683,3675,987
619,644,3637,1007
442,502,3608,1029
340,304,3588,1028
424,136,3573,1028
575,-4,3529,1046
551,-178,3484,1070
335,-356,3446,1073
197,-452,3422,1072
330,-531,3385,1082
539,-763,3357,1098
456,-1086,3336,1099
25,-1165,3328,1100
-376,-853,3305,1113
-365,-420,3286,1135
-10,-180,3272,1144
223,-118,3269,1146
-27,-114,3249,1148
-666,-220,3230,1156
-1292,-498,3207,1156
-1589,-732,3195,1157
-1541,-641,3173,1165
-1298,-280,3157,1182
-1093,-5,3139,1192
-1023,-27,3134,1197
-1013,-132,3118,1198
-891,-38,3101,1204
-695,174,3077,1206
-621,193,3063,1208
-714,25,3043,1212
-761,-3,3025,1228
-605,185,2998,1245
-406,277,2982,1257
-410,204,2964,1256
-642,377,2948,1257
-908,1007,2920,1262
-1030,1613,2902,1269
-852,1650,2885,1268
-27,1278,2871,1275
1889,990,2843,1287
4750,685,2821,1299
7383,-281,2804,1298
8416,-1992,2796,1300
7719,-3398,2778,1309
6428,-3326,2769,1320
5382,-1903,2764,1319
4158,-496,2763,1320
2125,-143,2745,1330
-248,-533,2731,1341
-1808,-776,2718,1340
-2106,-660,2714,1341
-1675,-638,2699,1350
-1171,-879,2690,1362
-801,-987,2683,1361
-540,-654,2683,1362
-387,-134,2672,1371
-348,120,2665,1383
-381,10,2657,1382
-446,-165,2657,1383
-493,-143,2646,1393
-475,28,2640,1409
-405,144,2631,1413
-348,130,2630,1413
-366,72,2618,1416
-433,38,2606,1425
-537,48,2589,1426
-607,100,2581,1428
-556,172,2571,1430
-317,160,2570,1438
-5,25,2567,1440
154,-121,2570,1442
40,-141,2567,1443
