II,V,ABP,RESP
9814,2815,4631,-3554
11006,3155,5228,-4020
9638,2783,4583,-3554
8996,2632,4220,-3317
9726,2846,4487,-3554
10103,2929,4625,-3687
9638,2783,4392,-3554
9386,2722,4241,-3485
9726,2815,4344,-3554
9897,2832,4382,-3509
9638,2752,4249,-3345
9459,2731,4144,-3277
9638,2783,4153,-3345
9808,2776,4139,-3380
9726,2720,4058,-3345
9550,2719,3984,-3322
9551,2783,3962,-3345
9676,2814,3946,-3354
9726,2783,3914,-3345
9616,2744,3865,-3338
9551,2752,3819,-3345
9630,2777,3783,-3344
9726,2783,3771,-3345
9640,2756,3749,-3340
9551,2752,3724,-3345
9576,2772,3691,-3342
9638,2783,3676,-3345
9572,2757,3653,-3341
9551,2752,3628,-3345
9646,2774,3593,-3341
9726,2783,3580,-3345
9620,2741,3578,-3341
9551,2720,3580,-3345
9630,2749,3558,-3342
9726,2783,3533,-3345
9655,2762,3504,-3340
9638,2752,3485,-3345
9777,2784,3457,-3344
9901,2815,3437,-3345
9802,2783,3413,-3338
9726,2752,3389,-3345
9808,2765,3355,-3347
9901,2783,3342,-3345
9791,2749,3340,-3333
9726,2720,3342,-3345
9825,2747,3315,-3354
9901,2783,3294,-3345
9716,2760,3286,-3315
9551,2720,3294,-3345
9599,2725,3277,-3443
9726,2752,3246,-3554
9643,2739,3210,-3582
9551,2720,3198,-3554
9628,2753,3195,-3529
9814,2846,3198,-3554
9851,2945,3181,-3570
9901,3005,3151,-3554
10154,2936,3112,-3521
10602,2657,3103,-3554
10949,2170,3106,-3652
11216,1613,3103,-3763
11572,1051,3072,-3795
12092,443,3055,-3763
12379,-227,3055,-3725
12179,-791,3055,-3763
11711,-1086,3027,-3862
11654,-1107,3007,-3972
12222,-987,3005,-4007
13056,-791,3007,-3972
13638,-546,2981,-3925
14020,-285,2960,-3972
14385,-74,2955,-4085
14721,95,2960,-4181
14759,239,2936,-4190
14545,380,2912,-4181
14233,514,2904,-4182
13932,696,2912,-4181
13543,929,2893,-4152
13143,1170,2864,-4181
12789,1334,2847,-4283
12530,1423,2864,-4390
12299,1467,2874,-4407
12179,1518,2864,-4390
12133,1590,2832,-4385
12092,1708,2817,-4390
11931,1861,2815,-4367
11741,2024,2817,-4390
11487,2159,2793,-4486
11128,2277,2769,-4599
10659,2413,2756,-4623
10339,2593,2769,-4599
10213,2774,2775,-4584
10164,2910,2769,-4599
10031,2997,2742,-4596
9989,3099,2721,-4599
10054,3223,2709,-4603
10077,3321,2721,-4599
9859,3348,2729,-4569
9638,3352,2721,-4599
9605,3376,2690,-4699
9726,3416,2673,-4808
9726,3431,2672,-4829
9638,3447,2673,-4808
9580,3485,2649,-4794
9638,3542,2626,-4808
9658,3576,2616,-4804
9638,3605,2626,-4808
9626,3635,2626,-4812
9726,3669,2626,-4808
9812,3679,2622,-4779
9814,3700,2626,-4808
9724,3739,2621,-4906
9726,3795,2626,-5017
9815,3829,2627,-5040
9901,3858,2626,-5017
9861,3885,2599,-4999
9814,3922,2578,-5017
9779,3946,2567,-5018
9726,3985,2578,-5017
9616,4030,2577,-5012
9638,4080,2578,-5017
9766,4099,2571,-5007
9814,4111,2578,-5017
9652,4130,2576,-5024
9551,4175,2578,-5017
9606,4202,2569,-4986
9638,4206,2578,-5017
9446,4191,2602,-5116
9288,4206,2673,-5226
9314,4231,2773,-5249
9376,4238,2912,-5226
9235,4210,3075,-5207
9113,4206,3294,-5226
9169,4227,3545,-5228
9288,4238,3819,-5226
9235,4192,4077,-5218
9200,4143,4344,-5226
9313,4111,4620,-5221
9463,4080,4917,-5226
9444,4011,5191,-5224
9463,3953,5442,-5226
9654,3922,5659,-5213
9901,3890,5872,-5226
9984,3808,6054,-5235
10077,3732,6206,-5226
10291,3683,6306,-5192
10515,3637,6397,-5226
10530,3541,6472,-5327
10515,3447,6540,-5436
10617,3379,6569,-5455
10778,3321,6588,-5436
10766,3230,6588,-5420
10690,3163,6588,-5436
10688,3140,6560,-5432
10778,3131,6540,-5436
10765,3070,6525,-5436
10690,3005,6540,-5436
10663,2973,6553,-5410
10778,2973,6588,-5436
10871,2944,6625,-5525
10865,2910,6683,-5645
10756,2895,6727,-5679
10690,2910,6779,-5645
10624,2902,6820,-5600
10515,2878,6874,-5645
10354,2859,6904,-5745
10339,2878,6922,-5854
10444,2892,6914,-5881
10515,2878,6922,-5854
10412,2842,6923,-5813
10339,2846,6922,-5854
10376,2882,6878,-5952
10427,2910,6826,-6063
10327,2890,6767,-6091
10252,2878,6731,-6063
10285,2891,6684,-6023
10339,2910,6636,-6063
10240,2890,6563,-6159
10164,2878,6492,-6272
10220,2891,6400,-6304
10339,2910,6301,-6272
10335,2890,6178,-6225
10339,2878,6063,-6272
10424,2893,5938,-6379
10515,2910,5824,-6481
10437,2880,5696,-6494
10339,2846,5585,-6481
10318,2839,5466,-6468
10339,2846,5347,-6481
10271,2826,5197,-6472
10252,2815,5060,-6481
10306,2828,4929,-6484
10339,2846,4821,-6481
10226,2829,4710,-6449
10164,2815,4631,-6481
10213,2816,4569,-6577
10252,2815,4535,-6690
10133,2785,4497,-6712
10077,2783,4487,-6690
10166,2818,4483,-6670
10252,2846,4487,-6690
10122,2815,4473,-6690
9989,2783,4487,-6690
