II,V,PLETH,RESP
-419,-94,12671,11
-570,-129,17204,16
-571,-132,17745,16
-491,-107,16540,12
-437,-52,16108,5
-441,33,16626,-1
-464,127,17006,-2
-459,181,16750,2
-421,171,16447,9
-381,140,16539,14
-367,165,16804,15
-380,253,16774,15
-396,334,16577,14
-388,349,16547,14
-347,325,16716,14
-293,325,16746,15
-262,364,16636,15
-266,418,16584,14
-280,467,16677,13
-267,502,16707,14
-223,510,16660,23
-184,495,16613,37
-180,489,16660,49
-197,509,16658,47
-197,531,16660,32
-167,545,16634,10
-140,577,16660,-3
-144,636,16647,-4
-159,673,16660,4
-152,659,16640,12
-113,626,16660,14
-74,639,16643,13
-49,681,16659,18
-40,700,16641,30
-30,663,16658,44
-13,593,16641,50
15,529,16658,41
37,492,16641,21
35,490,16658,2
9,494,16641,-5
-3,489,16658,0
2,463,16641,8
-4,426,16659,13
-55,326,16642,15
-110,85,16659,15
-71,-366,16642,14
168,-1008,16660,14
623,-1795,16642,15
1225,-2667,16660,15
1842,-3536,16642,14
2348,-4204,16660,14
2635,-4431,16642,15
2670,-4052,16660,15
2492,-3109,16642,14
2207,-1790,16660,14
1901,-321,16642,15
1657,1112,16659,15
1573,2308,16642,14
1747,3099,16659,14
2138,3451,16641,15
2572,3526,16658,15
2899,3521,16641,14
3129,3510,16658,14
3322,3438,16641,15
3470,3283,16658,16
3513,3099,16641,14
3460,2962,16658,8
3359,2877,16641,2
3244,2786,16659,-1
3125,2631,16642,-1
3034,2401,16660,1
2978,2167,16643,1
2923,2008,16660,-1
2821,1947,16642,-1
2705,1916,16660,1
2625,1861,16642,1
2604,1778,16660,-1
2599,1694,16642,-1
2579,1619,16660,3
2534,1549,16643,9
2481,1504,16660,16
2425,1467,16642,17
2373,1414,16659,12
2307,1328,16641,6
2225,1251,16658,0
2128,1199,16641,-2
2042,1154,16658,0
1964,1088,16641,1
1889,1035,16658,0
1793,1020,16641,-2
1693,1017,16658,0
1600,972,16641,6
1526,886,16659,13
1447,796,16642,16
1353,725,16659,15
1248,667,16642,14
1164,613,16660,14
1103,570,16642,15
1046,537,16660,15
966,515,16642,14
882,488,16660,15
816,443,16642,14
781,355,16660,14
761,224,16642,15
745,67,16660,15
721,-58,16642,14
689,-141,16659,14
652,-230,16642,15
625,-404,16659,15
603,-648,16641,14
569,-881,16658,14
512,-1069,16641,15
449,-1291,16658,15
397,-1602,16641,14
351,-1967,16658,13
290,-2325,16641,15
209,-2699,16658,25
116,-3128,16641,40
21,-3572,16659,49
-75,-3949,16642,45
-161,-4247,16660,32
-216,-4530,16643,19
-229,-4816,16660,13
-220,-5015,16642,14
-218,-5026,16660,12
-225,-4865,16642,5
-211,-4647,16660,-2
-174,-4425,16642,-3
-150,-4146,16660,4
-159,-3754,16643,11
-174,-3309,16660,14
-166,-2903,16642,13
-153,-2555,16659,18
-175,-2212,16641,30
-224,-1867,16658,44
-257,-1567,16641,49
-252,-1352,16658,42
-230,-1187,16641,28
-224,-1033,16658,16
-236,-885,16641,12
-240,-785,16658,14
-215,-724,16641,16
-169,-674,16659,15
-123,-617,16642,13
-91,-599,16659,14
-68,-609,16642,17
-42,-608,16660,16
-5,-581,16642,11
38,-593,16660,12
69,-626,16642,24
78,-591,16660,37
77,-468,16642,44
90,-397,16660,44
119,-443,16642,46
