II,V,PLETH,ABP
72,1346,-1599,32767
-34,1407,-1716,32767
-177,1209,-1513,32767
-267,1251,-1575,32767
-350,1236,-1530,32767
-410,1207,-1444,32767
-444,1189,-1328,32767
-450,1204,-1224,32767
-446,1217,-1076,32767
-441,1207,-867,32767
-440,1194,-594,32767
-444,1197,-290,32767
-457,1208,39,32767
-481,1211,366,32767
-510,1215,668,32767
-534,1221,929,32767
-542,1224,1166,32767
-532,1226,1385,32767
-493,1222,1599,32767
-449,1230,1804,32767
-399,1216,2005,32767
-374,1195,2188,32767
-372,1154,2355,32767
-384,1098,2503,32767
-415,1047,2635,32767
-429,989,2748,32767
-444,942,2847,32767
-435,901,2928,32767
-425,869,2995,32767
-413,868,3045,32767
-412,920,3084,32767
-420,1042,3108,32767
-430,1215,3125,32767
-400,1358,3131,32767
-263,1331,3133,32767
80,973,3121,32767
702,174,3108,32767
1610,-1045,3082,32767
2672,-2491,3057,32767
3631,-3828,3020,32767
4152,-4675,2985,32767
3974,-4778,2936,32767
3020,-4115,2890,32767
1478,-2952,2827,32767
-271,-1709,2768,32767
-1786,-804,2693,32767
-2751,-439,2622,32767
-3069,-560,2536,32767
-2872,-908,2453,32767
-2408,-1204,2356,32767
-1923,-1282,2264,32767
-1561,-1158,2160,32767
-1356,-955,2062,32767
-1262,-810,1954,32767
-1219,-771,1849,32767
-1173,-805,1735,32767
-1107,-826,1623,32767
-1004,-796,1505,32767
-876,-684,1392,32767
-722,-540,1278,32767
-566,-388,1172,32767
-435,-258,1069,32767
-335,-164,973,32767
-297,-83,877,32767
-277,-34,786,32767
-279,7,697,32767
-262,37,612,32767
-223,57,529,32767
-163,78,447,32767
-85,86,370,32767
-8,90,297,32767
72,90,234,32767
152,81,182,32767
237,60,143,32767
327,32,109,32767
427,0,73,32767
533,-17,24,32767
650,-8,-36,32767
772,45,-114,32767
901,136,-198,32767
1022,255,-291,32767
1133,373,-384,32767
1222,479,-482,32767
1295,566,-582,32767
1343,648,-688,32767
1362,730,-796,32767
1340,830,-910,32767
1271,942,-1025,32767
1154,1064,-1143,32767
1008,1180,-1258,32767
849,1286,-1371,32767
700,1372,-1478,32767
564,1437,-1576,32767
439,1478,-1668,32767
317,1501,-1749,32767
201,1510,-1820,32767
94,1509,-1876,32767
1,1493,-1917,32767
-82,1455,-1937,32767
-162,1384,-1936,32767
-247,1281,-1914,32767
-333,1166,-1877,32767
-409,1063,-1820,32767
-458,1000,-1744,32767
-471,989,-1647,32767
-454,1020,-1539,32767
-421,1067,-1415,32767
-393,1101,-1271,32767
-378,1110,-1098,32767
-376,1098,-893,32767
-381,1080,-646,32767
-386,1065,-367,32767
-383,1061,-77,32767
-375,1064,192,32767
-348,1057,428,32767
-323,1048,626,32767
-276,1011,791,32767
-250,980,933,32767
-227,924,1063,32767
-245,874,1187,32767
-296,821,1299,32767
-358,768,1398,32767
-432,730,1478,32767
-460,686,1547,32767
-466,650,1598,32767
-426,624,1639,32767
-389,625,1663,32767
-364,684,1677,32767
-379,810,1673,32767
-404,974,1660,32767
-390,1096,1631,32767
-237,1047,1596,32767
144,690,1550,32767
821,-63,1501,32767
1757,-1181,1442,32767
2798,-2488,1377,32767
3670,-3673,1304,32767
4063,-4393,1225,32767
3745,-4396,1140,32767
2678,-3662,1049,32767
1065,-2434,954,32767
-710,-1143,853,32767
-2220,-215,748,32767
-3163,113,637,32767
-3455,-115,521,32767
-3225,-636,402,32767
-2719,-1132,280,32767
-2180,-1395,156,32767
-1758,-1402,30,32767
-1491,-1261,-98,32767
-1341,-1110,-228,32767
-1251,-1011,-357,32767
-1172,-950,-488,32767
-1080,-876,-615,32767
-969,-758,-739,32767
-838,-620,-854,32767
-696,-501,-964,32767
-565,-429,-1063,32767
-445,-402,-1158,32767
-367,-373,-1243,32767
-302,-332,-1327,32767
-264,-256,-1400,32767
-221,-171,-1471,32767
-173,-103,-1529,32767
-129,-61,-1585,32767
-76,-65,-1627,32767
-38,-97,-1672,32767
9,-146,-1706,32767
56,-210,-1746,32767
121,-274,-1777,32767
194,-338,-1813,32767
279,-394,-1838,32767
367,-436,-1864,32767
469,-465,-1878,32767
582,-479,-1896,32767
715,-476,-1909,32767
860,-453,-1935,32767
1013,-399,-1964,32767
1153,-306,-2008,32767
1276,-174,-2058,32767
1371,-13,-2118,32767
1437,159,-2181,32767
1465,319,-2250,32767
1447,457,-2322,32767
1370,575,-2400,32767
1238,689,-2479,32767
1061,813,-2560,32767
862,950,-2639,32767
665,1094,-2716,32767
489,1232,-2786,32767
