II,V,PLETH,ABP
112,1338,1615,-32768
123,1405,1668,-32768
123,1203,1394,-32768
161,1202,1400,-32768
201,1105,1309,-32768
240,958,1184,-32768
259,802,1053,-32768
257,684,958,-32768
235,599,858,-32768
210,539,733,-32768
198,525,595,-32768
193,556,465,-32768
185,605,334,-32768
135,641,201,-32768
35,652,78,-32768
-132,649,-25,-32768
-344,615,-119,-32768
-572,571,-205,-32768
-792,517,-283,-32768
-960,474,-349,-32768
-1069,446,-413,-32768
-1094,444,-470,-32768
-1048,485,-522,-32768
-948,563,-574,-32768
-821,685,-622,-32768
-679,830,-663,-32768
-504,994,-694,-32768
-239,1154,-713,-32768
197,1299,-723,-32768
875,1380,-725,-32768
1809,1328,-725,-32768
2922,1040,-724,-32768
4034,435,-725,-32768
4899,-510,-724,-32768
5273,-1704,-724,-32768
5010,-2956,-724,-32768
4122,-4011,-725,-32768
2803,-4654,-724,-32768
1346,-4766,-722,-32768
67,-4379,-714,-32768
-843,-3630,-702,-32768
-1322,-2721,-680,-32768
-1465,-1822,-656,-32768
-1401,-1053,-631,-32768
-1270,-457,-612,-32768
-1134,-35,-594,-32768
-1025,248,-584,-32768
-932,418,-571,-32768
-861,513,-558,-32768
-802,552,-535,-32768
-766,572,-511,-32768
-736,578,-485,-32768
-713,595,-466,-32768
-698,601,-451,-32768
-698,607,-447,-32768
-740,584,-451,-32768
-794,549,-465,-32768
-868,506,-485,-32768
-896,468,-512,-32768
-889,459,-544,-32768
-825,462,-579,-32768
-740,488,-616,-32768
-657,507,-657,-32768
-588,524,-703,-32768
-533,528,-755,-32768
-476,530,-812,-32768
-411,529,-873,-32768
-333,530,-934,-32768
-253,531,-990,-32768
-176,531,-1039,-32768
-109,530,-1078,-32768
-57,522,-1111,-32768
-22,509,-1133,-32768
-7,483,-1149,-32768
-6,452,-1152,-32768
0,418,-1149,-32768
24,395,-1133,-32768
84,388,-1112,-32768
167,401,-1076,-32768
259,421,-1031,-32768
323,443,-966,-32768
347,453,-887,-32768
319,459,-787,-32768
258,460,-678,-32768
170,469,-554,-32768
76,485,-425,-32768
-20,512,-284,-32768
-100,541,-135,-32768
-159,576,26,-32768
-182,613,194,-32768
-178,656,366,-32768
-161,696,535,-32768
-164,729,701,-32768
-209,740,865,-32768
-306,729,1023,-32768
-433,696,1167,-32768
-553,658,1291,-32768
-623,630,1394,-32768
-625,626,1474,-32768
-565,644,1542,-32768
-487,673,1611,-32768
-439,694,1695,-32768
