II,V,PLETH,ABP
453,503,-272,1265
516,551,-321,1362
501,504,-325,1216
559,534,-370,1287
599,536,-408,1300
629,523,-440,1286
656,505,-474,1275
688,493,-510,1296
713,478,-545,1321
726,453,-573,1331
732,426,-598,1345
737,405,-622,1375
736,383,-648,1410
729,353,-673,1435
716,318,-702,1460
701,280,-733,1488
679,241,-764,1515
652,204,-792,1536
620,174,-818,1558
587,153,-841,1583
549,137,-860,1605
508,123,-876,1624
465,109,-889,1639
421,95,-898,1647
379,83,-907,1652
339,74,-916,1648
305,69,-928,1639
276,69,-942,1617
254,74,-960,1590
236,79,-980,1552
227,82,-1002,1514
222,79,-1026,1470
221,70,-1054,1433
217,52,-1083,1398
209,32,-1112,1375
191,10,-1136,1350
172,-7,-1156,1338
153,-20,-1166,1327
145,-28,-1173,1328
145,-34,-1174,1327
156,-37,-1174,1338
169,-38,-1170,1344
185,-30,-1165,1359
198,-13,-1155,1362
212,16,-1139,1372
225,53,-1112,1374
240,93,-1070,1388
252,124,-1010,1398
263,141,-931,1420
268,143,-836,1433
269,132,-734,1449
267,116,-630,1451
264,100,-532,1451
261,87,-436,1440
260,80,-345,1431
259,79,-255,1416
260,84,-166,1403
261,95,-73,1379
260,106,18,1355
259,114,108,1327
259,115,195,1307
262,108,279,1292
272,96,360,1290
286,85,438,1295
303,77,513,1311
317,73,587,1331
326,71,660,1368
328,70,729,1421
327,67,794,1499
328,66,852,1591
333,68,905,1702
340,76,951,1816
348,89,996,1940
351,105,1040,2055
351,117,1089,2173
346,121,1136,2278
342,115,1187,2383
341,100,1232,2468
344,79,1278,2552
347,57,1315,2616
350,36,1351,2681
348,19,1379,2721
344,6,1407,2760
336,-3,1426,2774
330,-8,1449,2790
322,-9,1466,2787
316,-8,1486,2791
306,-6,1500,2780
297,-2,1516,2775
285,4,1525,2756
276,11,1534,2744
266,22,1535,2721
257,33,1534,2710
244,42,1526,2697
232,47,1515,2698
220,48,1498,2696
211,46,1478,2707
205,44,1452,2720
204,43,1423,2744
206,42,1390,2767
213,40,1356,2799
227,36,1319,2832
251,30,1282,2870
287,25,1243,2903
334,19,1203,2941
392,9,1158,2980
454,-13,1111,3026
516,-59,1062,3068
570,-140,1014,3118
610,-259,966,3163
630,-413,922,3213
629,-587,881,3252
607,-762,843,3293
560,-914,805,3316
489,-1027,769,3341
393,-1094,730,3347
274,-1115,691,3358
139,-1100,645,3352
0,-1061,598,3358
-132,-1013,547,3351
-247,-962,500,3361
-341,-917,456,3357
-412,-879,424,3374
-466,-850,398,3373
-503,-825,381,3394
-526,-804,360,3397
-532,-779,340,3423
-521,-751,310,3433
-486,-714,277,3469
-429,-667,240,3492
-348,-608,206,3535
-256,-537,174,3558
-160,-454,147,3591
-75,-362,121,3606
-5,-266,98,3629
48,-168,73,3636
91,-78,46,3652
128,3,16,3659
165,66,-15,3675
198,115,-45,3683
226,146,-73,3700
243,165,-100,3713
249,171,-124,3733
246,171,-148,3748
237,166,-175,3765
227,164,-206,3772
219,166,-245,3776
216,174,-291,3766
217,186,-344,3751
221,200,-399,3719
225,212,-454,3682
230,218,-503,3630
236,217,-548,3578
244,210,-586,3511
255,202,-625,3449
266,196,-659,3375
277,196,-697,3310
283,203,-732,3232
289,217,-771,3170
291,232,-806,3102
298,249,-844,3059
306,265,-879,3013
318,281,-918,2998
326,293,-952,2982
333,305,-991,3001
334,313,-1025,3012
339,321,-1064,3059
346,329,-1096,3095
364,342,-1131,3160
386,357,-1158,3208
414,377,-1187,3277
439,395,-1208,3327
462,412,-1235,3393
479,423,-1259,3433
496,431,-1290,3483
512,435,-1318,3512
533,440,-1351,3547
559,446,-1378,3560
593,453,-1405,3575
633,460,-1426,3570
676,464,-1447,3563
717,461,-1465,3535
748,452,-1484,3509
766,436,-1501,3477
771,418,-1520,3452
765,402,-1538,3422
756,389,-1557,3398
750,377,-1576,3369
749,361,-1600,3341
750,336,-1625,3304
747,301,-1655,3272
731,258,-1684,3239
699,212,-1717,3217
652,170,-1744,3191
596,136,-1771,3179
537,112,-1792,3167
483,97,-1815,3171
435,87,-1831,3173
395,82,-1853,3198
361,79,-1870,3226
336,82,-1896,3284
318,90,-1918,3344
308,106,-1950,3438
298,125,-1977,3528
281,141,-2013,3643
251,144,-2037,3733
214,136,-2067,3835
174,117,-2085,3899
150,100,-2111,3973
141,89,-2126,4006
