II,V,ABP,RESP
-130,2928,7089,12202
-173,3285,8104,13818
-196,2857,7279,12202
-227,2631,6886,11360
-196,2857,7422,12202
-148,3005,7720,12703
-261,2822,7422,12202
-404,2665,7229,11874
-228,2822,7422,12202
22,2980,7526,12396
-261,2787,7374,12202
-669,2554,7252,12084
-228,2787,7279,12202
422,3110,7258,12192
-294,2787,7136,12028
-1423,2285,7017,11948
-261,2787,6946,12028
2352,3708,6858,12071
2120,2963,6756,12028
-1237,567,6657,11928
-2088,-459,6565,11853
2241,1548,6450,11811
6231,4127,6327,11853
4362,4288,6178,11872
-555,2751,6042,11853
-2388,2106,5909,11750
-816,2751,5804,11679
86,3106,5687,11644
-881,2681,5566,11679
-1496,2388,5418,11679
-946,2610,5281,11679
-596,2779,5146,11656
-946,2646,5043,11679
-1117,2532,4940,11678
-848,2610,4853,11679
-741,2658,4753,11648
-946,2575,4662,11679
-1067,2506,4560,11744
-1011,2575,4472,11853
-1006,2635,4386,11881
-1077,2540,4329,11853
-1063,2445,4275,11796
-946,2610,4234,11853
-878,2797,4179,11951
-946,2575,4139,12028
-1010,2258,4104,12003
-881,2610,4091,12028
-700,3188,4067,12105
-816,2610,4044,12202
-1136,936,4010,12195
-1142,247,3996,12202
-677,1594,3988,12256
-294,3281,3996,12376
-392,3369,3994,12450
-620,2469,3996,12551
-482,2263,3990,12645
-163,2787,3996,12725
-143,2856,3994,12706
-424,2293,3996,12725
-601,1947,3990,12796
-555,2117,3996,12899
-527,2331,3995,12899
-685,2399,3996,12899
-909,2577,3986,12948
-1077,2963,3996,13073
-1203,3406,4015,13110
-1370,3916,4044,13073
-1592,4564,4047,13013
-1827,5221,4044,13073
-2004,5611,4035,13170
-2088,5609,4044,13248
-2098,5190,4043,13234
-2088,4409,4044,13248
-2086,3431,4036,13259
-2088,2505,4044,13248
-2088,1687,4046,13140
-2088,847,4044,13073
-2089,-106,4017,13059
-2088,-952,3996,13073
-2086,-1399,3983,12985
-2088,-1340,3996,12899
-2090,-952,4002,12863
-2088,-423,3996,12899
-2093,138,3967,12845
-2088,706,3949,12725
-1966,1222,3939,12582
-1598,1658,3949,12551
-998,1999,3948,12551
-359,2293,3949,12551
136,2553,3929,12465
457,2787,3901,12376
656,2945,3863,12272
750,3034,3853,12202
766,3067,3854,12102
783,3104,3853,12028
842,3142,3824,11932
881,3175,3806,11853
861,3188,3801,11740
848,3210,3806,11679
897,3234,3782,11653
946,3245,3758,11679
934,3237,3747,11623
913,3245,3758,11505
952,3279,3745,11358
1011,3316,3711,11330
1023,3328,3669,11344
1011,3351,3663,11330
1034,3390,3667,11217
1077,3422,3663,11156
1095,3415,3632,11150
1109,3422,3616,11156
1150,3464,3613,11057
1207,3528,3616,10982
1240,3553,3590,10963
1272,3563,3568,10982
1329,3575,3560,10898
1403,3598,3568,10807
1455,3596,3550,10765
1501,3598,3520,10807
1559,3619,3486,10810
1631,3669,3473,10807
1686,3697,3464,10792
1729,3704,3473,10807
1782,3704,3476,10791
1859,3739,3473,10807
1936,3791,3443,10815
1990,3845,3425,10807
2022,3877,3417,10711
2055,3916,3425,10633
2085,3953,3418,10597
2088,3986,3425,10633
2056,3998,3440,10634
2023,4021,3473,10633
1998,4046,3491,10614
1957,4057,3520,10633
1881,4022,3553,10627
1794,3986,3616,10633
1708,3963,3690,10619
1598,3951,3806,10633
1451,3905,3939,10624
1305,3845,4091,10633
1179,3775,4227,10621
1044,3704,4377,10633
875,3611,4532,10623
718,3528,4710,10633
600,3455,4872,10622
489,3386,5043,10633
352,3293,5218,10622
228,3210,5423,10633
153,3146,5619,10622
98,3104,5804,10633
16,3058,5963,10622
-65,3034,6137,10633
-109,3019,6307,10622
-130,2998,6470,10633
-170,2951,6590,10622
-228,2928,6708,10633
-282,2936,6823,10622
-261,2928,6946,10633
-224,2868,7030,10622
-294,2857,7089,10633
-392,2901,7114,10622
-294,2893,7136,10633
-137,2818,7136,10622
-294,2857,7136,10633
-550,2952,7116,10622
-326,2857,7089,10633
54,2667,7035,10622
-294,2787,6993,10633
-885,3019,6948,10622
-359,2787,6898,10633
606,2390,6807,10622
-294,2787,6708,10633
-2506,3540,6603,10622
-2088,2963,6518,10633
2283,1041,6421,10623
6231,247,6327,10633
5492,1921,6212,10620
1729,4021,6089,10633
-583,4097,5940,10626
-457,2787,5804,10633
-150,2254,5673,10616
-685,2822,5566,10633
-1041,3142,5445,10631
-783,2787,5328,10633
-643,2517,5201,10607
-881,2681,5090,10633
-996,2811,4968,10650
-848,2681,4853,10633
-779,2555,4724,10527
-881,2610,4615,10459
-942,2667,4507,10437
-913,2610,4424,10459
-907,2549,4341,10435
-946,2610,4282,10459
-973,2679,4225,10529
-979,2610,4187,10633
-992,2499,4137,10647
-1011,2575,4091,10633
-992,2714,4034,10612
-881,2610,3996,10633
-775,2416,3962,10623
-816,2646,3949,10633
-884,3051,3924,10630
-750,2681,3901,10633
-548,1396,3866,10600
-685,600,3853,10633
-1081,1426,3847,10710
-1142,3069,3853,10807
-701,3649,3848,10816
-391,2646,3853,10807
-599,1401,3852,10791
-816,1340,3853,10807
-509,2290,3843,10787
-65,2998,3853,10807
-112,2790,3874,10868
-522,2222,3901,10982
-713,2101,3901,11013
-620,2469,3901,10982
-630,2832,3897,10927
-881,3034,3901,10982
-1124,3361,3893,11076
-1240,3986,3901,11156
-1372,4693,3920,11142
-1631,5256,3949,11156
-1917,5621,3951,11218
-2088,5750,3949,11330
-2118,5463,3942,11355
-2088,4692,3949,11330
-2075,3646,3946,11291
-2088,2681,3949,11330
-2095,1910,3945,11348
-2088,1164,3949,11330
-2085,246,3944,11277
-2088,-706,3949,11330
-2087,-1344,3949,11434
-2088,-1446,3949,11505
-2094,-1137,3924,11426
-2088,-635,3901,11330
-2079,-75,3886,11286
-2088,529,3901,11330
-2046,1101,3910,11336
-1794,1552,3901,11330
-1251,1861,3867,11310
-555,2152,3853,11330
41,2471,3853,11323
391,2751,3853,11330
553,2882,3825,11319
652,2928,3806,11330
740,2970,3801,11314
783,3034,3806,11330
779,3058,3782,11334
783,3069,3758,11330
821,3097,3747,11243
848,3140,3758,11156
841,3157,3745,11104
848,3175,3711,11156
911,3213,3669,11188
979,3245,3663,11156
994,3232,3668,11036
979,3210,3663,10982
987,3225,3631,10978
1011,3281,3616,10982
1025,3324,3614,10887
