II,V,PLETH,RESP
1244,996,2056,-110
1784,1335,2785,-112
1962,1267,2845,-137
1928,975,2604,-176
1897,769,2489,-184
1906,770,2543,-156
1882,869,2579,-171
1811,931,2502,-229
1772,936,2410,-224
1801,911,2387,-146
1832,860,2400,-132
1782,799,2368,-234
1682,792,2306,-295
1631,864,2276,-197
1669,945,2284,-113
1726,957,2273,-263
1744,925,2232,-465
1733,911,2199,-280
1749,898,2193,159
1796,818,2183,-230
1834,683,2153,-2473
1824,605,2119,-6006
1780,646,2106,-8607
1736,709,2091,-8300
1711,685,2065,-5320
1676,619,2020,-1891
1631,650,1984,-67
1607,740,1958,-26
1650,676,1930,-520
1720,402,1878,-584
1746,196,1828,-351
1690,325,1789,-316
1615,667,1766,-475
1592,813,1723,-508
1637,563,1672,-391
1698,134,1629,-359
1746,-116,1620,-452
1773,-81,1608,-498
1787,76,1576,-455
1769,182,1535,-441
1725,250,1546,-484
1674,368,1587,-496
1652,537,1612,-464
1647,670,1601,-448
1642,722,1644,-474
1634,714,1746,-479
1652,665,1845,-472
1680,562,1886,-471
1672,442,1960,-475
1598,387,2113,-472
1517,446,2292,-471
1493,562,2410,-476
1540,633,2528,-478
1591,612,2708,-462
1606,546,2931,-440
1589,504,3102,-426
1583,488,3245,-424
1596,429,3416,-423
1626,299,3633,-424
1645,190,3824,-429
1649,229,3977,-431
1633,433,4115,-420
1610,677,4284,-400
1572,805,4445,-383
1537,766,4577,-378
1525,634,4672,-374
1566,520,4782,-360
1638,477,4900,-339
1697,522,5007,-326
1697,660,5068,-327
1650,861,5125,-332
1592,1000,5187,-333
1555,955,5251,-333
1523,772,5275,-331
1488,630,5297,-319
1469,610,5326,-296
1509,591,5366,-283
1571,444,5376,-282
1588,231,5387,-277
1535,102,5402,-254
1493,97,5429,-235
1510,115,5433,-233
1549,115,5446,-233
1534,181,5466,-213
1479,371,5500,-188
1439,562,5510,-181
1446,593,5530,-190
1456,490,5569,-193
1442,453,5645,-188
1405,558,5703,-186
1377,643,5740,-190
1365,568,5750,-191
1380,436,5774,-189
1411,427,5787,-188
1452,524,5782,-189
1477,557,5739,-189
1479,487,5714,-189
1470,465,5695,-189
1488,615,5671,-190
1543,863,5602,-189
1612,1044,5537,-189
1642,1086,5485,-189
1629,1055,5442,-190
1612,1027,5359,-188
1653,959,5272,-188
1741,726,5194,-190
1816,296,5140,-192
1809,-193,5059,-184
1724,-548,4971,-163
1613,-706,4881,-141
1536,-753,4821,-133
1506,-764,4753,-145
1509,-727,4683,-168
1507,-597,4601,-186
1477,-400,4544,-192
1402,-182,4493,-190
1310,28,4452,-188
1218,258,4396,-188
1151,463,4361,-190
1123,559,4334,-190
1141,503,4318,-189
1183,380,4282,-189
1214,332,4258,-189
1228,420,4239,-189
1242,588,4235,-190
1229,721,4215,-189
1156,704,4206,-187
1062,420,4198,-187
1078,-184,4202,-197
1251,-1002,4187,-218
1497,-1742,4180,-240
1711,-2162,4172,-245
1922,-2378,4173,-230
2173,-2841,4158,-205
2352,-3841,4152,-190
2205,-5027,4146,-187
1608,-5580,4144,-189
733,-4964,4123,-189
-31,-3457,4111,-189
-387,-1860,4099,-190
-308,-761,4093,-190
-2,-183,4068,-187
321,152,4054,-188
575,400,4044,-192
784,528,4039,-191
959,523,4011,-185
1067,518,3990,-187
1062,653,3972,-195
982,898,3960,-194
928,1073,3928,-173
991,1049,3905,-151
1131,869,3888,-143
1236,668,3878,-143
1239,524,3842,-132
1201,432,3805,-111
1191,404,3770,-94
1213,470,3747,-91
1210,618,3707,-93
1180,739,3667,-96
1147,766,3628,-96
1128,724,3604,-95
1113,699,3568,-93
1108,711,3527,-92
1138,738,3477,-96
1205,762,3442,-101
1253,770,3404,-91
1242,743,3366,-57
1198,706,3319,-12
1197,722,3288,14
1248,787,3260,6
1294,817,3229,-21
1282,775,3180,-42
1253,749,3145,-48
1246,820,3119,-46
1259,920,3091,-48
1260,893,3041,-49
1272,711,3003,-45
1304,523,2978,-42
1322,473,2953,-56
