II,V,PLETH,RESP
-145,-217,3906,192
-204,-285,5288,253
-189,-294,5454,262
-123,-295,5105,258
-66,-330,5000,267
-50,-382,5177,279
-53,-421,5318,286
-39,-436,5284,291
-6,-448,5248,303
21,-477,5325,314
37,-524,5450,321
52,-573,5497,326
70,-616,5512,337
81,-661,5577,350
85,-723,5691,359
94,-799,5758,361
120,-880,5804,366
152,-954,5878,375
179,-1028,5985,383
199,-1104,6054,385
227,-1185,6107,391
271,-1267,6173,403
325,-1349,6256,414
375,-1423,6298,414
422,-1474,6353,415
478,-1498,6424,425
541,-1504,6507,436
595,-1496,6548,436
623,-1464,6595,435
632,-1397,6654,440
640,-1309,6725,450
655,-1218,6754,451
668,-1129,6786,447
657,-1027,6828,446
615,-909,6891,449
557,-788,6918,449
503,-682,6943,448
456,-585,6972,450
403,-482,7029,455
343,-372,7058,458
291,-275,7076,456
259,-202,7079,452
239,-143,7109,455
211,-83,7125,459
173,-31,7128,457
134,2,7099,446
109,18,7090,436
97,36,7079,434
95,56,7063,434
99,71,7007,430
104,68,6964,427
104,58,6928,428
97,52,6898,428
83,56,6826,421
72,60,6754,415
72,60,6686,413
85,56,6637,414
103,48,6558,406
115,34,6480,393
112,22,6403,384
97,23,6352,382
84,35,6281,378
89,40,6207,370
108,28,6124,359
122,8,6067,354
120,-1,6003,354
111,3,5937,354
109,6,5855,351
115,5,5805,349
123,11,5753,347
128,30,5688,342
126,47,5595,332
110,46,5541,324
83,34,5489,324
60,36,5383,328
52,57,5174,328
57,75,4970,327
59,72,4817,326
52,62,4697,326
39,70,4537,322
30,95,4401,319
29,111,4316,319
36,106,4269,319
49,103,4163,315
70,131,4035,312
106,188,3939,312
163,241,3917,313
239,264,3883,311
312,263,3822,312
357,263,3758,315
374,269,3780,313
398,262,3840,303
468,226,3885,298
572,177,3889,300
657,153,3961,299
691,162,4105,287
687,179,4261,278
662,171,4349,278
605,134,4462,278
516,89,4647,266
426,58,4875,254
360,45,5039,253
292,48,5182,252
192,50,5359,240
75,42,5584,228
-17,29,5762,225
-67,34,5902,223
-91,58,6033,211
-97,71,6201,193
-97,68,6353,181
-100,65,6471,176
-121,74,6545,170
-145,77,6626,163
-158,68,6701,160
-152,67,6766,159
-145,81,6778,149
-145,85,6763,131
-142,61,6733,118
-153,75,6721,115
-252,227,6681,108
-493,523,6604,92
-788,791,6495,92
-964,834,6418,119
-928,603,6347,107
-725,179,6248,-41
-365,-433,6096,-315
232,-1263,5977,-550
1048,-2127,5891,-569
1813,-2571,5802,-363
2204,-2270,5656,-99
2161,-1403,5535,58
1908,-494,5461,77
1655,127,5399,41
1393,575,5275,26
990,1104,5163,36
435,1698,5095,40
-109,2099,5052,31
-480,2174,4953,21
-682,2089,4855,20
-834,2061,4793,21
-1004,2082,4762,17
-1140,2022,4690,15
-1170,1867,4620,16
-1085,1720,4575,16
-938,1601,4559,14
-774,1405,4506,13
-611,1063,4449,15
-442,651,4406,17
-274,300,4392,15
-149,89,4353,13
-96,-10,4310,14
-100,-56,4268,17
-91,-104,4255,16
-40,-160,4230,11
30,-211,4208,6
71,-243,4180,5
80,-250,4174,4
85,-238,4165,1
102,-226,4165,0
122,-234,4153,3
135,-256,4155,3
150,-276,4158,-3
177,-289,4182,-12
211,-307,4199,-15
232,-335,4223,-15
232,-373,4239,-21
220,-412,4273,-34
215,-447,4304,-46
226,-479,4340,-49
250,-515,4361,-53
282,-563,4390,-69
314,-619,4416,-92
340,-676,4451,-104
355,-736,4467,-104
362,-811,4472,-114
372,-899,4463,-138
394,-988,4468,-151
425,-1059,4463,-150
463,-1120,4444,-162
506,-1188,4398,-199
555,-1274,4365,-227
603,-1360,4335,-226
636,-1419,4304,-228
657,-1444,4247,-255
681,-1448,4204,-281
719,-1439,4175,-280
761,-1409,4152,-281
790,-1350,4101,-310
804,-1264,4063,-344
807,-1163,4039,-350
798,-1053,4023,-345
772,-934,3979,-359
732,-812,3940,-383
691,-691,3914,-388
655,-572,3898,-385
618,-457,3859,-396
574,-354,3830,-417
516,-265,3814,-424
449,-181,3803,-422
382,-96,3760,-427
333,-26,3716,-439
304,22,3681,-444
284,55,3658,-444
252,91,3610,-449
208,126,3563,-459
171,153,3525,-465
162,171,3502,-467
172,185,3455,-469
176,189,3398,-475
160,183,3336,-479
140,175,3294,-482
135,177,3245,-483
145,180,3194,-488
147,176,3136,-493
136,161,3095,-497
120,149,3056,-497
113,143,3021,-497
110,142,2975,-497
102,147,2945,-499
87,157,2921,-500
82,167,2897,-505
95,161,2853,-511
118,138,2820,-514
133,115,2796,-514
131,117,2777,-519
119,140,2741,-530
114,151,2716,-538
125,130,2699,-537
152,99,2682,-537
180,93,2639,-540
197,116,2603,-544
195,140,2580,-542
177,148,2558,-545
161,152,2505,-552
166,182,2449,-559
205,244,2405,-557
271,315,2379,-558
337,363,2332,-567
375,381,2276,-573
384,397,2228,-570
391,430,2215,-572
433,455,2197,-584
514,425,2157,-594
606,337,2103,-591
666,256,2102,-593
679,235,2133,-608
654,259,2152,-625
601,259,2139,-625
520,207,2174,-626
413,135,2267,-639
301,97,2367,-655
208,102,2415,-658
131,123,2488,-659
51,134,2630,-671
-34,132,2814,-690
-97,128,2953,-699
-111,121,3082,-700
-93,103,3251,-708
