II,V,PLETH
3714,-418,449
4394,-1815,535
4411,-3349,553
4448,-4330,624
3998,-4995,676
3237,-5169,718
2351,-4822,759
1556,-4041,806
898,-3028,854
391,-2000,895
49,-1125,935
-133,-490,973
-211,-109,1008
-234,66,1036
-219,119,1058
-180,124,1074
-145,124,1084
-121,130,1087
-106,145,1088
-88,154,1087
-86,155,1086
-89,138,1086
-102,121,1086
-122,101,1085
-136,94,1083
-150,101,1077
-153,118,1068
-156,149,1053
-158,176,1034
-164,209,1010
-172,243,988
-180,291,965
-191,361,946
-203,449,925
-219,553,906
-233,655,882
-248,742,858
-262,800,831
-279,825,808
-299,820,784
-322,799,766
-345,771,747
-364,749,733
-378,734,716
-387,725,702
-391,717,683
-394,710,665
-394,702,640
-391,700,616
-386,703,587
-381,709,559
-375,712,528
-368,704,498
-353,681,467
-328,647,438
-294,608,407
-252,575,377
-206,554,346
-163,548,319
-126,550,294
-96,552,275
-73,545,260
-58,523,245
-54,488,227
-56,445,202
-57,404,171
-52,374,133
-40,358,90
-19,353,45
4,350,0
19,337,-45
21,305,-88
7,254,-131
-15,192,-169
-43,131,-207
-72,79,-241
-98,46,-277
-117,29,-312
-132,24,-353
-142,20,-392
-147,11,-433
-149,-13,-469
-147,-49,-507
-142,-102,-541
-131,-161,-582
-111,-223,-625
-81,-275,-676
-47,-318,-728
-13,-346,-784
14,-363,-834
28,-363,-884
26,-346,-928
15,-309,-974
2,-255,-1017
-3,-187,-1063
5,-114,-1108
26,-41,-1154
57,27,-1198
90,89,-1244
117,149,-1289
134,206,-1335
142,263,-1379
145,319,-1425
147,372,-1469
152,422,-1516
162,465,-1560
168,497,-1606
161,514,-1650
139,510,-1696
104,484,-1738
65,435,-1781
31,370,-1816
9,295,-1853
-2,221,-1883
-6,154,-1917
-10,95,-1944
-13,46,-1979
-15,1,-2007
-12,-35,-2046
-7,-68,-2080
5,-87,-2124
6,-100,-2160
15,-101,-2206
6,-96,-2238
18,-101,-2278
14,-99,-2305
35,-119,-2342
43,-120,-2366
66,-130,-2401
82,-116,-2424
100,-97,-2454
113,-57,-2472
119,2,-2493
116,90,-2502
108,216,-2513
110,383,-2510
147,590,-2505
258,824,-2488
491,1048,-2466
894,1187,-2434
1502,1133,-2399
2308,771,-2354
3244,28,-2308
4167,-1068,-2254
4887,-2365,-2196
5222,-3617,-2132
5069,-4565,-2063
4449,-5028,-1988
3507,-4954,-1907
2448,-4427,-1822
1470,-3613,-1734
695,-2696,-1643
158,-1826,-1553
-169,-1104,-1463
-342,-574,-1373
-411,-245,-1280
-413,-85,-1188
-372,-48,-1099
-316,-75,-1020
-263,-126,-952
-227,-168,-902
-206,-200,-862
-193,-216,-829
-187,-229,-784
-168,-227,-730
-158,-207,-657
-127,-172,-576
-115,-102,-485
-89,-31,-398
-87,69,-312
-87,152,-233
-105,242,-154
-128,306,-82
-151,361,-10
-168,400,54
-176,438,120
-181,476,180
-184,519,242
-192,567,301
-201,618,359
-213,673,411
-225,732,459
-237,794,501
-246,856,540
-257,910,578
-272,953,618
-291,980,658
-312,994,697
-332,996,730
-349,987,754
-358,961,770
-362,910,779
-364,833,782
-368,734,781
-375,623,777
-380,514,769
-380,419,760
-369,345,749
-347,293,739
-310,256,731
-267,230,728
-220,208,725
-175,194,725
-130,182,724
-91,181,724
-61,183,721
-42,192,718
-35,196,709
-39,194,699
-46,178,685
-50,158,672
-44,138,656
-30,131,642
-14,135,626
-5,152,612
-8,173,596
-31,192,581
-66,203,563
-106,212,544
-139,220,520
-158,237,495
-167,258,467
-162,281,438
-158,299,408
-149,299,377
-147,289,344
-145,258,310
-141,220,272
-135,168,231
-118,103,188
-98,31,143
