II,V,PLETH,ABP
-308,187,-3686,5221
-305,159,-3951,5543
-242,92,-3507,4842
-249,69,-3677,5054
-253,46,-3656,5004
-265,36,-3542,4843
-288,41,-3418,4686
-322,62,-3364,4651
-350,84,-3316,4631
-364,99,-3228,4551
-366,109,-3158,4474
-363,119,-3148,4450
-355,127,-3175,4438
-343,129,-3208,4392
-329,121,-3268,4351
-318,101,-3363,4337
-310,68,-3462,4325
-308,25,-3549,4305
-314,-15,-3619,4290
-329,-50,-3675,4291
-348,-79,-3703,4287
-367,-106,-3714,4286
-382,-140,-3720,4295
-391,-178,-3715,4301
-394,-227,-3715,4319
-393,-268,-3713,4334
-393,-303,-3718,4360
-395,-315,-3711,4381
-402,-312,-3697,4412
-410,-295,-3654,4431
-418,-274,-3581,4458
-421,-252,-3462,4470
-421,-228,-3311,4491
-424,-186,-3136,4494
-439,-100,-2948,4509
-474,52,-2764,4504
-525,271,-2597,4516
-572,525,-2471,4507
-583,746,-2392,4517
-519,850,-2375,4504
-367,763,-2408,4511
-146,466,-2482,4490
82,2,-2580,4488
244,-527,-2686,4456
282,-1009,-2786,4445
191,-1356,-2860,4407
13,-1532,-2895,4391
-175,-1552,-2867,4353
-309,-1462,-2759,4337
-356,-1306,-2544,4302
-334,-1122,-2222,4286
-277,-928,-1781,4256
-224,-739,-1238,4240
-191,-566,-601,4211
-177,-421,90,4194
-171,-306,808,4166
-164,-223,1503,4148
-154,-164,2144,4120
-143,-123,2692,4102
-132,-94,3128,4078
-123,-70,3436,4062
-110,-54,3622,4039
-98,-37,3709,4024
-83,-27,3736,4003
-69,-16,3732,3989
-57,-8,3723,3970
-45,1,3718,3959
-37,13,3720,3943
-28,28,3721,3936
-20,49,3719,3922
-12,74,3708,3919
-2,99,3697,3907
9,125,3673,3908
22,149,3630,3897
34,174,3550,3904
47,199,3426,3894
61,223,3250,3905
75,244,3025,3895
91,263,2766,3912
105,277,2474,3904
118,292,2170,3925
126,308,1849,3913
131,332,1548,3933
132,361,1265,3917
134,398,1042,3939
137,435,857,3933
143,471,725,3973
153,501,599,3998
164,530,478,4071
175,559,324,4135
183,588,170,4247
189,616,15,4359
194,639,-107,4517
196,653,-209,4683
198,655,-270,4893
197,648,-309,5111
194,634,-316,5363
190,615,-312,5616
185,593,-280,5884
180,567,-234,6138
177,536,-169,6389
175,502,-104,6613
174,466,-34,6822
173,432,32,6996
172,401,97,7148
170,372,150,7262
168,344,197,7349
166,318,232,7394
162,295,257,7414
158,274,268,7396
153,258,268,7362
148,248,254,7297
147,243,230,7226
147,240,197,7132
151,241,159,7043
156,240,116,6934
159,240,71,6841
157,238,28,6732
150,238,-14,6651
139,240,-51,6554
