II,V,PLETH,RESP
-477,264,12216,-672
-558,303,16632,-918
-504,270,17246,-947
-439,232,16193,-870
-437,231,15860,-831
-557,338,16406,-849
-904,659,16809,-868
-1456,1168,16618,-852
-1940,1606,16394,-832
-2032,1678,16542,-834
-1682,1350,16842,-847
-1151,866,16854,-841
-746,504,16706,-822
-560,352,16716,-812
-498,321,16907,-816
-428,282,16954,-817
-324,198,16859,-813
-234,108,16816,-814
-211,69,16913,-819
-256,94,16940,-819
-329,150,16874,-803
-382,192,16796,-783
-405,214,16814,-777
-447,250,16794,-780
-572,353,16773,-778
-753,511,16712,-773
-860,633,16701,-783
-787,628,16668,-790
-599,515,16672,-768
-473,423,16646,-739
-517,459,16662,-751
-670,599,16649,-768
-813,743,16666,-727
-886,830,16643,-676
-945,901,16661,-735
-1067,1022,16653,-820
-1221,1159,16665,-603
-1238,1172,16619,110
-1029,1009,16602,992
-761,835,16564,1423
-701,854,16564,1078
-829,1000,16530,249
-834,992,16545,-480
-545,720,16545,-762
-173,405,16560,-698
36,252,16502,-580
126,165,16460,-566
264,-39,16398,-599
388,-284,16376,-593
290,-338,16309,-554
-32,-163,16280,-540
-305,5,16240,-555
-368,13,16242,-554
-398,7,16188,-521
-696,249,16146,-488
-1253,732,16072,-479
-1719,1149,16045,-478
-1772,1213,15988,-458
-1452,948,15961,-427
-1042,605,15906,-410
-774,392,15899,-404
-691,341,15865,-392
-752,399,15855,-364
-895,507,15801,-340
-1003,586,15785,-331
-942,533,15754,-322
-748,369,15767,-300
-685,306,15747,-273
-967,537,15761,-261
-1428,939,15747,-254
-1665,1161,15764,-228
-1534,1057,15746,-186
-1298,842,15765,-163
-1184,730,15753,-161
-1056,618,15754,-141
-705,328,15703,-89
-266,-38,15690,-53
-71,-196,15661,-55
-193,-76,15653,-46
-369,97,15594,1
-351,99,15581,41
-160,-69,15557,39
19,-242,15540,41
40,-277,15442,82
-100,-155,15367,121
-316,36,15288,118
-498,177,15244,120
-549,170,15143,166
-469,24,15081,212
-388,-160,15026,212
-455,-259,15013,211
-590,-301,14947,253
-538,-416,14913,301
-191,-647,14880,307
255,-852,14885,304
616,-907,14834,337
950,-858,14809,379
1384,-821,14776,387
1845,-812,14777,385
2192,-813,14716,415
2381,-860,14668,456
2379,-975,14604,468
2056,-1008,14580,469
1393,-721,14517,493
647,-16,14485,531
123,936,14444,548
-178,1827,14443,553
-491,2414,14394,570
-915,2607,14353,599
-1245,2432,14282,616
-1257,1997,14252,623
-1046,1509,14191,638
-943,1200,14145,669
-1109,1154,14063,695
-1359,1239,14026,708
-1454,1297,13975,717
-1405,1307,13953,746
-1343,1303,13895,785
-1285,1258,13874,809
-1174,1140,13845,810
-1026,993,13856,817
-863,835,13836,836
-654,633,13848,849
-442,424,13837,851
-363,333,13842,878
-391,342,13795,933
-282,250,13773,976
71,-37,13740,976
425,-324,13745,970
540,-418,13721,987
485,-367,13734,1005
455,-339,13728,1001
368,-269,13736,1013
0,41,13689,1062
-650,610,13669,1112
-1255,1157,13639,1117
-1576,1445,13635,1109
-1718,1544,13584,1123
-1967,1723,13560,1146
-2363,2048,13529,1144
-2671,2319,13526,1144
-2703,2349,13478,1176
-2557,2223,13454,1221
-2397,2100,13420,1235
-2234,1992,13418,1228
-1987,1801,13372,1231
-1741,1576,13349,1248
-1667,1478,13311,1253
-1808,1584,13308,1251
-2013,1771,13265,1255
-2169,1912,13243,1269
-2305,2013,13202,1276
-2491,2161,13197,1276
-2660,2324,13158,1275
-2689,2381,13137,1282
-2561,2283,13094,1286
-2407,2142,13086,1288
-2292,2036,13049,1286
-2188,1948,13031,1286
-2097,1866,12984,1285
-2176,1926,12974,1287
-2499,2207,12940,1286
-2915,2585,12926,1292
-3168,2824,12876,1297
-3227,2870,12862,1301
-3222,2838,12830,1297
-3267,2846,12822,1292
-3330,2884,12772,1287
-3363,2904,12749,1287
-3372,2894,12716,1286
-3404,2886,12731,1286
-3444,2877,12715,1285
-3459,2851,12718,1290
-3464,2827,12698,1288
-3549,2878,12732,1277
-3717,2999,12748,1258
-3882,3110,12777,1250
-3945,3130,12774,1251
-3895,3054,12836,1248
-3697,2857,12894,1233
-3362,2541,12948,1227
-3065,2250,12950,1229
-3034,2189,13044,1226
-3129,2246,13204,1209
-2894,2028,13403,1203
-2133,1355,13514,1210
-1297,611,13643,1203
-931,270,13773,1168
-1044,352,13908,1146
-1172,465,13943,1149
-1051,377,14006,1147
-844,215,14109,1113
-879,252,14265,1088
-1231,557,14342,1093
-1701,976,14428,1091
-1957,1229,14524,1050
-1829,1153,14660,1012
-1418,817,14719,1010
-1055,509,14783,1010
-991,463,14841,970
-1253,714,14937,927
-1670,1116,14971,917
-2059,1494,15019,914
-2268,1701,15062,881
-2248,1687,15150,847
-2068,1528,15187,843
-1897,1389,15239,837
-1835,1356,15276,796
-1868,1390,15359,743
-1934,1436,15403,714
-1992,1484,15462,702
-1950,1473,15488,672
-1712,1293,15547,634
-1366,989,15569,612
-1173,792,15609,602
-1222,812,15614,571
-1265,852,15656,524
-1013,652,15673,496
-503,225,15720,496
-17,-192,15727,466
182,-371,15756,391
-3,-219,15748,366
-481,194,15766,442
-925,590,15748,403
-953,636,15762,-84
-509,277,15747,-989
-33,-105,15764,-1759
-25,-73,15747,-1817
-478,364,15763,-1162
-837,713,15749,-337
-660,573,15764,148
-100,84,15744,212
296,-259,15764,96
314,-258,15766,26
222,-162,15811,43
280,-207,15821,61
311,-228,15858,27
5,60,15856,-25
-579,601,15878,-42
-1052,1040,15858,-34
-1193,1184,15872,-50
-1125,1147,15869,-100
-1008,1060,15914,-143
-750,827,15930,-153
-208,312,15967,-155
438,-324,15963,-172
703,-653,15989,-192
256,-370,15980,-197
-777,432,15992,-199
-1957,1385,15966,-216
-2878,2132,15984,-245
-3259,2428,15981,-262
-2933,2128,15998,-263
-1923,1256,15960,-262
-642,154,15947,-267
241,-612,15913,-271
298,-674,15909,-271
-259,-195,15854,-275
-829,318,15814,-285
-1055,545,15748,-294
-1049,552,15720,-296
-995,487,15652,-297
-876,359,15604,-305
-695,203,15528,-317
-609,152,15499,-323
-579,144,15439,-320
-332,-82,15383,-315
87,-468,15274,-318
121,-505,15208,-323
-543,83,15131,-320
-1408,839,15080,-308
-1722,1098,14985,-298
-1384,785,14938,-298
-837,309,14890,-297
-464,-3,14872,-282
-321,-115,14805,-258
-374,-58,14785,-247
-536,91,14761,-248
-560,118,14745,-241
-263,-146,14645,-216
181,-535,14565,-199
339,-662,14488,-199
17,-366,14445,-199
-460,53,14345,-180
-615,163,14282,-164
-355,-133,14230,-165
-133,-444,14219,-165
-445,-333,14152,-147
-1279,228,14117,-130
-2072,804,14088,-131
-2343,1025,14093,-131
-2164,975,14040,-110
-1922,981,14014,-86
-1672,1073,13985,-81
-1138,978,13985,-84
-260,581,13920,-71
567,146,13869,-52
1051,-121,13809,-46
1322,-359,13787,-48
1503,-701,13722,-40
1284,-825,13689,-28
371,-241,13655,-25
-960,1094,13654,-25
-2072,2646,13598,-17
-2699,3814,13553,-6
-3062,4361,13490,-3
-3396,4400,13462,-2
-3607,4115,13394,8
-3517,3639,13342,28
-3150,3073,13269,44
-2742,2539,13237,51
-2463,2140,13181,50
-2326,1932,13150,47
-2263,1898,13102,44
-2313,2029,13096,44
-2522,2273,13057,50
-2791,2505,13013,64
-2887,2554,12914,77
-2725,2389,12846,82
-2488,2169,12768,85
-2445,2114,12713,95
-2659,2274,12623,110
-2917,2483,12577,118
-2952,2517,12529,119
-2733,2337,12496,132
-2465,2107,12410,160
-2374,2020,12357,182
-2448,2073,12309,182
-2544,2160,12284,177
-2571,2194,12199,182
-2608,2234,12138,190
-2705,2319,12085,190
-2785,2387,12072,190
-2687,2300,12013,202
-2408,2050,11975,213
-2113,1775,11939,212
-1955,1622,11948,214
-1895,1566,11926,234
-1836,1524,11929,258
-1822,1523,11921,266
-2023,1707,11938,260
-2415,2052,11905,252
-2698,2294,11880,250
-2595,2196,11838,246
-2222,1873,11836,247
-1968,1664,11815,259
-2065,1760,11821,277
