II,V,PLETH,ABP
29,-6,2743,2536
37,-10,3691,3444
-21,-21,3719,3556
-94,-24,3333,3322
-50,8,3121,3240
143,70,3150,3344
343,117,3164,3421
406,108,3031,3375
363,48,2880,3316
346,-17,2832,3326
397,-64,2839,3369
447,-108,2785,3359
452,-167,2684,3320
464,-220,2623,3313
558,-227,2618,3341
733,-192,2594,3341
899,-169,2533,3311
942,-207,2484,3288
819,-288,2475,3292
605,-349,2465,3288
432,-338,2427,3277
363,-264,2381,3271
352,-170,2361,3277
320,-96,2345,3264
254,-61,2317,3246
175,-47,2269,3221
108,-39,2238,3204
45,-10,2218,3180
-11,21,2185,3164
-105,45,2123,3150
-236,42,2078,3147
-331,18,2053,3138
-287,-23,2010,3133
-146,-45,1905,3124
-64,-28,1787,3121
-99,10,1699,3108
-127,33,1639,3099
-57,74,1569,3082
6,184,1511,3071
-65,304,1483,3053
-147,269,1473,3043
76,-13,1440,3032
760,-496,1402,3034
1714,-1160,1379,3032
2660,-2103,1373,3036
3568,-3339,1354,3032
4525,-4601,1333,3035
5315,-5475,1320,3032
5399,-5701,1319,3035
4498,-5298,1309,3030
2990,-4452,1298,3027
1567,-3402,1290,3011
585,-2390,1291,2998
-40,-1599,1283,2978
-470,-1067,1271,2965
-691,-682,1256,2947
-675,-315,1251,2940
-549,37,1242,2932
-505,283,1230,2933
-584,383,1211,2931
-664,420,1202,2936
-644,486,1198,2933
-581,569,1198,2927
-586,602,1189,2910
-659,590,1186,2900
-711,590,1189,2889
-692,618,1211,2886
-658,640,1228,2872
-651,627,1242,2859
-671,610,1258,2841
-683,609,1310,2832
-691,642,1371,2819
-703,690,1416,2814
-722,732,1447,2806
-733,743,1533,2806
-716,735,1659,2802
-668,742,1763,2803
-592,768,1822,2795
-507,789,1937,2790
-438,794,2118,2774
-422,809,2279,2766
-472,838,2363,2750
-571,849,2489,2738
-679,827,2703,2717
-763,819,2909,2709
-791,865,3015,2703
-773,937,3136,2712
-770,973,3349,2712
-849,971,3573,2720
-971,974,3692,2721
-1006,1018,3799,2737
-877,1087,3987,2750
-679,1147,4201,2787
-582,1177,4323,2840
-652,1184,4414,2939
-796,1195,4560,3067
-893,1231,4743,3241
-911,1273,4857,3437
-893,1282,4933,3666
-864,1240,5033,3895
-797,1180,5166,4128
-669,1133,5256,4335
-516,1096,5311,4538
-398,1043,5364,4724
-323,964,5442,4920
-237,867,5498,5110
-103,765,5532,5317
39,658,5550,5517
111,548,5582,5724
103,439,5603,5908
102,337,5617,6090
211,237,5609,6249
423,148,5604,6406
617,89,5592,6537
664,69,5588,6660
565,51,5562,6759
440,-8,5524,6860
400,-102,5474,6945
438,-163,5445,7035
473,-154,5406,7108
447,-108,5345,7184
381,-82,5254,7239
326,-82,5192,7290
312,-85,5141,7317
328,-85,5063,7346
336,-101,4938,7357
305,-126,4846,7369
237,-129,4784,7352
171,-98,4698,7328
144,-66,4545,7281
167,-71,4428,7239
223,-97,4361,7176
286,-99,4259,7107
312,-73,4025,7008
272,-65,3766,6908
184,-85,3577,6792
119,-78,3449,6681
131,-11,3293,6548
223,51,3158,6419
360,30,3090,6274
509,-65,3067,6141
637,-158,2998,5994
714,-210,2918,5855
749,-241,2870,5704
784,-276,2862,5565
839,-314,2827,5415
886,-340,2783,5277
892,-346,2752,5129
876,-332,2751,4997
864,-305,2737,4861
840,-278,2721,4749
770,-246,2707,4637
661,-200,2713,4547
574,-147,2709,4454
545,-120,2708,4381
521,-127,2703,4302
433,-138,2709,4240
273,-104,2706,4174
132,-43,2707,4127
52,6,2705,4074
17,-5,2710,4031
-25,-50,2705,3978
-46,-83,2698,3941
-1,-63,2683,3903
96,-15,2677,3879
156,18,2665,3848
122,13,2657,3832
18,1,2640,3816
-94,32,2630,3816
-192,131,2619,3807
-251,248,2621,3804
-163,248,2616,3791
211,4,2613,3788
892,-513,2607,3778
1766,-1259,2623,3779
2732,-2227,2641,3774
3781,-3417,2654,3778
4831,-4656,2655,3777
5541,-5560,2688,3791
5457,-5794,2738,3802
4429,-5328,2783,3819
2842,-4420,2802,3821
1348,-3379,2852,3823
371,-2431,2933,3817
-92,-1689,3012,3821
-242,-1150,3048,3814
-232,-715,3105,3808
-183,-298,3202,3794
-238,91,3310,3793
-419,378,3369,3791
-565,532,3428,3800
-544,592,3519,3797
-458,605,3628,3796
-493,571,3694,3785
-647,493,3744,3782
-752,430,3810,3771
-703,455,3898,3763
-570,554,3955,3747
-468,613,3990,3739
-469,587,4022,3728
-529,538,4075,3723
-557,559,4113,3708
-482,615,4132,3696
-399,647,4132,3673
-468,655,4142,3658
-696,683,4149,3636
-884,717,4147,3625
-863,717,4119,3607
-702,695,4088,3598
-591,706,4055,3580
-615,765,4028,3572
-710,823,3980,3558
-799,843,3921,3550
-844,833,3856,3527
-840,836,3809,3508
-796,870,3751,3481
-756,922,3677,3466
-754,963,3584,3443
-775,987,3514,3431
-787,1003,3453,3411
-777,1029,3378,3403
-747,1062,3276,3389
-689,1097,3198,3391
-616,1129,3142,3386
-575,1155,3076,3394
-593,1161,2970,3397
-633,1145,2884,3427
-638,1137,2829,3472
-591,1168,2773,3558
-510,1206,2671,3663
-423,1180,2584,3807
-373,1065,2535,3968
-378,929,2482,4157
-378,848,2358,4341
-270,817,2218,4534
-48,775,2117,4710
169,696,2059,4888
291,600,1987,5049
352,513,1923,5221
408,430,1889,5384
421,340,1885,5558
339,236,1862,5719
218,125,1834,5885
182,28,1816,6034
260,-31,1822,6185
366,-56,1819,6314
413,-76,1812,6437
394,-109,1805,6534
356,-131,1812,6629
338,-116,1818,6704
345,-78,1827,6780
358,-63,1833,6835
356,-89,1846,6887
337,-131,1856,6917
316,-146,1870,6945
299,-125,1881,6953
291,-96,1892,6961
292,-92,1897,6951
289,-112,1907,6942
234,-131,1915,6917
95,-131,1924,6899
-78,-113,1922,6866
-160,-89,1916,6832
-83,-64,1906,6771
95,-40,1900,6706
241,-22,1887,6624
289,-16,1872,6554
261,-18,1852,6470
226,-23,1842,6387
239,-39,1827,6284
317,-85,1801,6190
430,-154,1761,6083
532,-214,1731,5981
612,-255,1706,5856
702,-299,1675,5733
815,-353,1629,5597
914,-391,1595,5472
950,-400,1574,5332
926,-405,1543,5199
885,-417,1485,5058
838,-390,1434,4936
750,-296,1404,4813
606,-183,1372,4714
458,-123,1312,4615
386,-129,1256,4539
388,-139,1223,4459
387,-112,1197,4396
297,-59,1144,4325
146,-31,1090,4266
4,-9,1057,4198
-78,20,1037,4143
-134,51,997,4081
-185,32,949,4037
-185,-21,916,3993
-82,-49,899,3970
63,-28,874,3945
117,-21,845,3934
50,-38,824,3915
-26,0,817,3906
-31,134,810,3888
3,237,803,3883
84,113,799,3871
372,-309,802,3867
1021,-964,806,3850
1990,-1799,815,3841
3089,-2841,824,3828
4133,-4057,836,3827
4935,-5201,843,3820
5249,-5887,851,3821
4871,-5867,859,3817
3832,-5203,867,3823
2442,-4176,867,3820
1126,-3085,864,3822
215,-2160,860,3816
-174,-1507,859,3822
-153,-1053,850,3825
-6,-619,834,3836
-21,-139,810,3834
-276,261,790,3833
-553,460,770,3820
-559,513,748,3817
-273,526,716,3807
-10,501,685,3804
-66,393,657,3793
-401,279,644,3790
-725,307,622,3780
-847,495,583,3777
-832,699,547,3763
-814,765,561,3754
-830,701,586,3736
-803,613,569,3723
-723,593,532,3699
-646,613,603,3683
-634,630,786,3665
-657,638,964,3655
-653,661,1071,3639
-625,690,1228,3634
-636,706,1472,3626
-709,720,1688,3624
-773,751,1789,3604
-748,787,1924,3583
-641,799,2182,3550
-537,796,2451,3525
-489,797,2599,3494
-483,808,2745,3476
-500,826,3001,3454
-569,868,3292,3450
-709,942,3472,3441
-852,1019,3617,3440
-879,1056,3837,3426
-752,1056,4106,3420
-572,1067,4292,3405
-498,1125,4427,3404
