II,V,PLETH,RESP
365,2472,-747,444
373,2588,-862,478
302,2207,-852,427
340,2248,-922,452
381,2137,-946,455
434,1955,-944,449
510,1746,-941,443
620,1576,-954,446
757,1387,-979,450
913,1158,-1003,448
1089,920,-1033,446
1281,712,-1067,447
1468,519,-1098,449
1630,330,-1117,448
1753,163,-1133,447
1828,31,-1153,447
1841,-79,-1178,448
1791,-174,-1207,447
1686,-249,-1239,447
1544,-299,-1271,447
1379,-340,-1295,447
1204,-368,-1310,447
1035,-386,-1317,447
882,-398,-1319,447
743,-406,-1319,447
618,-412,-1318,447
511,-415,-1318,447
428,-419,-1318,447
370,-420,-1320,447
329,-421,-1318,447
305,-422,-1319,448
288,-422,-1318,449
270,-423,-1320,451
244,-423,-1318,453
219,-423,-1319,457
199,-422,-1320,458
189,-422,-1326,460
182,-419,-1323,459
183,-416,-1319,461
182,-411,-1300,459
186,-406,-1275,460
183,-399,-1234,459
184,-394,-1196,461
183,-390,-1154,459
185,-388,-1119,460
184,-383,-1077,458
185,-380,-1039,457
184,-376,-1000,453
183,-373,-973,451
176,-368,-952,449
165,-364,-943,448
146,-359,-931,445
122,-356,-913,443
92,-352,-878,438
62,-350,-840,432
30,-349,-800,424
1,-349,-773,418
-23,-347,-757,413
-41,-344,-752,411
-53,-339,-744,410
-61,-335,-732,410
-69,-329,-707,410
-82,-324,-676,409
-100,-320,-639,407
-123,-317,-608,402
-145,-313,-583,396
-163,-308,-570,389
-177,-301,-562,382
-184,-294,-562,377
-184,-287,-562,372
-183,-283,-565,369
-183,-281,-565,365
-189,-281,-566,360
-200,-281,-564,354
-219,-281,-566,348
-245,-277,-564,341
-272,-273,-566,336
-291,-268,-564,330
-302,-265,-566,328
-308,-263,-564,324
-309,-266,-566,323
-309,-265,-564,321
-304,-271,-566,320
-311,-264,-564,316
-306,-268,-566,315
-312,-255,-564,312
-304,-260,-566,312
-311,-247,-565,310
-307,-249,-566,311
-309,-238,-565,310
-306,-235,-566,311
-308,-223,-564,310
-312,-217,-566,311
-316,-208,-565,310
-325,-201,-565,311
-327,-195,-565,310
-307,-198,-566,311
-233,-228,-565,310
-63,-313,-565,311
246,-498,-565,310
728,-828,-565,311
1380,-1342,-564,310
2143,-2045,-565,311
2915,-2893,-565,310
3568,-3788,-565,310
3996,-4590,-563,310
4129,-5157,-560,311
3962,-5393,-559,311
3532,-5278,-565,310
2906,-4876,-580,307
2147,-4296,-608,304
1328,-3655,-646,298
525,-3029,-687,293
-161,-2454,-720,289
-654,-1922,-743,287
-896,-1426,-754,286
-900,-957,-758,285
-727,-528,-755,284
-501,-151,-754,282
-323,157,-752,278
-262,395,-755,274
-316,563,-753,269
-458,678,-754,265
-641,751,-751,261
-814,795,-752,257
-965,827,-749,253
-1076,841,-755,249
-1178,861,-764,244
-1250,860,-787,240
-1325,871,-813,236
-1383,864,-848,233
-1454,870,-879,230
-1517,866,-908,228
-1581,873,-925,225
-1634,874,-937,224
-1675,883,-940,222
-1695,888,-942,221
-1681,902,-941,217
-1635,917,-944,214
-1550,940,-949,209
-1432,970,-965,205
-1291,1004,-989,198
-1142,1043,-1021,193
-1005,1082,-1054,191
-885,1124,-1087,192
-783,1167,-1110,194
-690,1216,-1126,198
-598,1271,-1132,203
-492,1337,-1133,208
-367,1412,-1131,211
-223,1497,-1131,214
-69,1588,-1129,217
84,1685,-1131,221
223,1784,-1127,225
344,1885,-1127,231
439,1987,-1128,238
514,2088,-1142,245
561,2188,-1162,251
588,2283,-1198,257
591,2371,-1236,261
576,2446,-1278,265
545,2504,-1302,267
509,2542,-1320,270
476,2556,-1323,271
452,2547,-1326,274
437,2508,-1317,275
430,2444,-1315,278
428,2351,-1311,279
429,2233,-1322,283
435,2087,-1332,284
455,1922,-1363,286
505,1734,-1398,286
594,1534,-1442,286
729,1320,-1472,286
903,1103,-1498,286
1097,883,-1507,286
1288,674,-1512,286
1451,473,-1508,286
1569,295,-1508,286
1630,134,-1506,286
1631,2,-1508,286
1575,-108,-1506,285
1470,-190,-1507,287
1328,-254,-1504,289
1166,-297,-1503,294
999,-331,-1505,300
838,-354,-1518,307
689,-373,-1539,313
555,-386,-1574,319
435,-397,-1613,323
329,-402,-1652,327
237,-405,-1677,329
161,-405,-1693,332
98,-405,-1700,334
45,-403,-1703,335
-2,-402,-1697,335
-44,-401,-1686,336
-77,-399,-1664,335
-101,-396,-1635,336
-116,-391,-1594,335
-123,-386,-1555,336
-124,-379,-1517,335
-122,-374,-1484,336
-123,-371,-1442,334
-125,-370,-1405,332
-131,-369,-1367,327
-142,-371,-1344,323
-162,-371,-1324,318
-185,-373,-1317,315
-207,-372,-1300,312
-224,-372,-1276,311
-237,-368,-1226,310
-248,-365,-1167,311
-261,-358,-1097,310
-284,-352,-1039,310
-315,-344,-987,309
-350,-338,-955,308
-382,-333,-927,304
-407,-331,-906,302
-422,-330,-876,298
-429,-332,-848,296
-430,-333,-815,292
-429,-334,-789,289
-428,-334,-766,286
-430,-334,-750,283
-437,-333,-730,278
-451,-331,-707,273
-469,-326,-676,267
-487,-321,-643,261
-497,-315,-612,254
-495,-310,-588,249
-482,-305,-573,244
-468,-301,-566,240
-462,-296,-564,237
-470,-291,-564,236
-489,-285,-565,236
-514,-280,-565,236
-536,-276,-565,236
-550,-274,-565,236
-553,-273,-565,236
-552,-274,-566,236
-551,-273,-565,236
-557,-273,-565,236
-568,-272,-565,234
-588,-271,-566,233
-615,-265,-564,228
-638,-264,-565,223
-663,-256,-564,217
-669,-260,-568,212
-680,-249,-567,206
-673,-256,-566,203
-680,-241,-554,200
-675,-245,-533,200
-679,-230,-498,199
-669,-228,-459,198
-653,-217,-420,197
-622,-216,-393,196
-584,-209,-376,192
-548,-206,-372,190
-518,-199,-372,188
-495,-195,-376,187
-460,-199,-376,186
-380,-234,-378,186
-202,-335,-376,186
126,-545,-376,186
639,-913,-376,186
1324,-1470,-377,187
2118,-2215,-376,186
2903,-3090,-376,186
3555,-3981,-376,183
3968,-4742,-377,179
4097,-5240,-376,174
3940,-5391,-376,169
3547,-5199,-376,165
2977,-4741,-377,162
2309,-4134,-374,160
1609,-3484,-372,158
969,-2860,-371,155
464,-2280,-377,152
164,-1746,-392,149
68,-1244,-420,146
129,-779,-457,143
243,-361,-499,140
315,-9,-531,137
261,273,-555,133
73,481,-563,129
-222,628,-565,124
-546,724,-561,118
-850,786,-566,112
-1100,830,-579,106
-1287,856,-610,99
-1434,883,-647,93
-1548,891,-690,87
-1663,909,-722,81
-1757,907,-746,75
-1843,917,-754,70
-1902,913,-762,66
-1950,921,-768,62
-1982,921,-787,58
-2004,929,-813,51
-2023,932,-848,42
-2038,942,-879,31
-2051,952,-907,20
-2056,966,-925,9
-2059,983,-937,1
-2065,1003,-940,-6
-2070,1026,-942,-13
-2070,1050,-941,-20
-2060,1080,-943,-29
-2039,1113,-950,-39
-2005,1155,-965,-49
-1955,1205,-989,-59
-1899,1266,-1021,-67
-1839,1337,-1054,-74
-1779,1419,-1087,-82
-1715,1508,-1110,-90
-1655,1604,-1126,-100
-1601,1705,-1131,-110
-1555,1810,-1134,-120
-1510,1919,-1131,-129
-1468,2031,-1131,-137
-1430,2143,-1127,-143
-1400,2253,-1128,-149
-1380,2356,-1127,-155
-1384,2450,-1136,-162
-1410,2528,-1148,-167
-1460,2590,-1175,-174
-1514,2631,-1204,-182
-1576,2651,-1243,-191
-1625,2644,-1271,-200
-1674,2610,-1299,-211
-1702,2547,-1309,-220
-1723,2458,-1319,-229
-1708,2341,-1321,-236
-1673,2202,-1340,-244
-1595,2036,-1364,-252
-1496,1852,-1406,-262
-1356,1645,-1443,-271
-1203,1427,-1479,-282
-1023,1197,-1495,-290
