II,V,ABP,RESP
5881,8154,4899,-2936
6804,9282,5493,-3333
5881,8154,4751,-2936
5139,7509,4324,-2703
5571,8154,4603,-2878
6297,8679,4761,-2994
6345,8335,4504,-2878
5904,7860,4311,-2783
5726,7972,4405,-2820
5904,8318,4468,-2827
5881,8335,4355,-2763
5188,7911,4248,-2735
4178,7429,4256,-2763
3567,7227,4262,-2755
3714,7429,4207,-2705
4198,7788,4139,-2667
4488,7972,4108,-2648
4527,7848,4087,-2617
4643,7610,4058,-2590
4880,7556,4008,-2587
4952,7791,3959,-2590
4718,8037,3923,-2567
4488,7972,3910,-2533
4478,7633,3881,-2497
4643,7610,3860,-2475
4974,8342,3851,-2446
5881,9784,3860,-2418
7609,11493,3843,-2385
9904,13227,3811,-2360
12273,14822,3771,-2330
14392,15945,3761,-2302
15692,15900,3759,-2271
15475,14314,3761,-2245
13686,11530,3739,-2213
11297,8516,3712,-2187
9184,5976,3677,-2158
7428,4167,3662,-2130
5940,3171,3655,-2096
5262,3261,3662,-2072
5799,4346,3661,-2045
6964,5798,3662,-2015
7593,6857,3656,-1976
7273,7429,3662,-1957
6492,7796,3661,-1955
5881,8154,3662,-1957
5525,8350,3654,-1934
5262,8335,3662,-1899
5020,8150,3666,-1865
4952,7972,3662,-1842
5071,7925,3632,-1813
5262,8154,3613,-1784
5317,8442,3606,-1753
5262,8516,3613,-1727
5113,8287,3592,-1697
4952,8154,3563,-1669
4838,8293,3543,-1639
4952,8516,3563,-1612
5183,8491,3591,-1580
5262,8335,3613,-1554
5109,8318,3610,-1526
5107,8516,3613,-1497
5457,8682,3613,-1462
5881,8697,3613,-1439
5947,8592,3586,-1433
5726,8516,3563,-1439
5510,8471,3551,-1425
5571,8516,3563,-1381
6011,8647,3566,-1317
6809,8878,3563,-1266
7458,9047,3552,-1233
7273,9059,3563,-1209
6128,8875,3570,-1178
4952,8697,3563,-1151
4790,8682,3531,-1127
5726,8878,3514,-1094
6728,9046,3510,-1038
6964,9059,3514,-979
6634,8979,3489,-938
6500,9059,3464,-921
6580,9269,3451,-901
6345,9422,3464,-863
5884,9385,3466,-806
6190,9422,3464,-748
7510,9762,3454,-708
8666,10328,3464,-691
8482,10649,3479,-674
7428,10509,3514,-633
6733,10121,3540,-570
6809,9965,3563,-518
7143,10119,3561,-489
7428,10328,3563,-460
7648,10297,3559,-408
7738,10147,3563,-345
7621,10072,3555,-304
7583,10147,3563,-288
7728,10191,3577,-270
7738,10147,3613,-230
7361,10003,3646,-171
6964,9784,3712,-115
6843,9379,3809,-78
6809,8878,3959,-58
6571,8511,4124,-37
6345,8516,4306,0
6338,8694,4473,57
6345,8697,4652,115
6029,8348,4835,154
5571,7972,5048,173
5326,7891,5253,190
5416,8154,5444,230
5630,8418,5592,289
5881,8516,5741,345
6113,8497,5885,380
6190,8516,6038,403
5890,8429,6163,428
5416,8154,6285,460
5306,7869,6401,491
5881,7972,6533,518
6590,8350,6640,546
6654,8516,6731,576
6035,8189,6797,604
5571,7791,6879,633
5644,7700,6956,662
5726,7791,7028,691
5316,7654,7057,718
4952,7429,7077,748
5322,7556,7092,778
6190,8154,7127,806
6632,8638,7138,831
6345,8516,7127,863
5766,7895,7075,897
5416,7429,7028,921
5426,7454,6975,924
5726,7791,6929,921
5983,7994,6854,935
5881,7972,6780,979
