II,V,PLETH
3721,3184,14457
4233,3697,16365
4060,3302,14457
4346,2990,13498
4962,3105,14556
5111,3206,15183
4905,3066,14556
4922,2939,14101
5074,3026,14457
4924,3164,14698
4680,3184,14457
4782,3119,14258
5131,3105,14357
5364,3159,14385
5526,3223,14257
5681,3244,14155
5582,3262,14157
5160,3316,14122
4962,3380,14058
5359,3373,13995
5920,3302,13958
5974,3251,13894
5582,3302,13858
5297,3413,13793
5413,3537,13759
5669,3637,13698
5807,3734,13659
5811,3819,13590
5807,3891,13559
5779,3933,13506
5695,3970,13460
5582,3986,13350
5582,3970,13260
5695,3918,13177
5807,3891,13160
5785,3893,13116
5695,3891,13061
5606,3848,12945
5526,3813,12861
5385,3789,12784
5244,3734,12762
5147,3601,12708
5074,3459,12662
4923,3362,12586
4736,3302,12562
4610,3220,12546
4623,3144,12562
4691,3095,12519
4736,3066,12463
4701,3008,12378
4623,2948,12363
4476,2904,12357
4285,2869,12363
4118,2785,12302
4116,2673,12263
4224,2589,12236
4285,2594,12263
4198,2642,12257
4116,2673,12263
4129,2641,12246
4172,2594,12263
4115,2561,12252
4060,2555,12263
4136,2545,12250
4341,2555,12263
4488,2585,12250
4511,2633,12263
4459,2662,12252
4454,2673,12263
4512,2637,12247
4623,2555,12263
4710,2467,12260
4736,2476,12263
4691,2576,12208
4680,2673,12163
4784,2695,12127
5018,2712,12163
5244,2771,12177
5356,2830,12163
5347,2820,12087
5356,2791,12064
5454,2777,12058
5582,2751,12064
5562,2666,12000
5356,2594,11964
5079,2595,11948
4905,2633,11964
4799,2613,11911
4623,2555,11864
4311,2526,11835
4003,2555,11864
3805,2575,11832
3721,2555,11765
3696,2494,11671
3778,2437,11665
3929,2399,11669
4003,2398,11665
3841,2405,11590
3552,2398,11565
3381,2372,11587
3439,2358,11665
3542,2371,11674
3496,2398,11665
3344,2418,11634
3327,2437,11665
3486,2437,11693
3608,2398,11765
3449,2315,11837
3101,2280,11964
2866,2389,12061
2988,2673,12163
3414,2996,12234
3947,3184,12363
4339,3099,12497
4398,2712,12662
3952,1975,12790
3045,904,12961
1957,-324,13139
1071,-1336,13360
480,-1866,13545
56,-1887,13759
-228,-1536,13953
-113,-904,14157
537,-114,14299
1466,668,14457
2226,1311,14597
2650,1847,14756
2835,2281,14850
2932,2555,14955
2995,2666,15041
3101,2791,15154
3271,3003,15208
3439,3184,15254
3481,3193,15248
3439,3144,15254
3465,3173,15228
3665,3262,15254
3867,3291,15288
3834,3302,15354
3504,3398,15356
3101,3577,15354
2829,3709,15328
2706,3734,15354
2657,3691,15353
2706,3655,15354
2865,3654,15294
3045,3695,15254
3138,3732,15189
3214,3734,15154
3343,3685,15087
3496,3655,15055
3555,3685,14997
3552,3773,14955
3577,3836,14851
3665,3852,14756
3711,3844,14632
3665,3891,14556
3550,3974,14477
3496,4048,14457
3586,4091,14410
3834,4166,14357
4080,4265,14237
4172,4324,14157
4102,4298,14087
4060,4284,14058
4155,4334,13987
4341,4402,13958
4504,4387,13938
4623,4324,13958
4658,4270,13913
4567,4245,13858
4400,4190,13780
4341,4127,13759
4402,4090,13708
4398,4088,13659
4201,4042,13576
4003,3931,13559
4013,3775,13551
4172,3655,13559
4181,3583,13501
3947,3537,13460
3662,3456,13402
3552,3341,13360
3522,3218,13252
3383,3144,13160
3169,3114,13078
3157,3105,13061
3358,3059,13011
3496,2987,12961
3416,2927,12885
3383,2948,12861
3549,3006,12816
3665,3026,12762
3409,2956,12644
2988,2869,12562
2817,2824,12491
2988,2830,12463
3152,2830,12400
3101,2830,12363
2942,2830,12305
2932,2830,12263
3101,2792,12185
3327,2751,12163
3439,2754,12156
3439,2830,12163
3424,2912,12102
3496,2948,12064
3579,2937,12041
3608,2948,12064
3678,2983,12050
4003,2987,12064
4525,2892,12064
4962,2751,12064
5145,2669,11997
5244,2712,11964
5377,2798,11952
5469,2830,11964
5473,2795,11906
5582,2791,11864
5802,2840,11842
5807,2869,11864
5353,2787,11822
4736,2633,11765
4383,2487,11687
4341,2398,11665
4327,2351,11643
4229,2358,11665
4106,2388,11667
4003,2398,11665
3871,2353,11601
3778,2319,11565
3789,2330,11541
3890,2358,11565
3965,2337,11556
4003,2280,11565
4043,2241,11553
4116,2240,11565
4170,2244,11546
4172,2240,11565
4077,2257,11591
3890,2319,11665
3645,2373,11708
3439,2358,11765
3277,2264,11796
3157,2201,11864
3138,2285,11903
3383,2555,11964
3872,2886,12022
4398,3105,12163
4713,3044,12312
4736,2633,12463
4352,1851,12545
3496,786,12662
2365,-370,12792
1466,-1336,12961
1043,-1918,13089
902,-2044,13260
784,-1762,13445
846,-1140,13659
1303,-333,13805
2030,472,13958
2632,1130,14097
2988,1651,14257
3246,2050,14352
3552,2319,14457
3828,2453,14546
4003,2555,14656
4085,2677,14703
4172,2791,14756
4285,2846,14789
4398,2909,14855
4412,3009,14889
4341,3105,14955
4293,3130,15001
4398,3144,15055
4537,3202,15045
4511,3262,15055
4319,3246,15048
4229,3184,15055
4336,3165,14994
4454,3223,14955
4392,3283,14927
4285,3302,14955
4298,3288,14922
4398,3302,14855
4433,3327,14731
4454,3341,14656
4534,3327,14588
4623,3341,14556
4585,3392,14463
4511,3459,14357
4570,3497,14220
4793,3537,14157
4947,3591,14102
4905,3655,14058
4785,3691,13944
4849,3734,13858
5111,3801,13781
5356,3891,13759
5373,3956,13699
5244,4009,13659
5151,4074,13594
5187,4166,13559
5267,4222,13492
5356,4206,13460
5452,4121,13403
5526,4048,13360
5453,4005,13278
5244,3970,13260
5061,3895,13254
5074,3813,13260
5134,3750,13194
4905,3734,13160
4222,3742,13144
3383,3773,13160
2832,3771,13105
2763,3695,13061
2947,3543,13028
3101,3420,13061
3119,3366,13058
3101,3341,13061
3066,3256,13040
2988,3144,13061
2879,3070,13053
2876,3066,13061
2978,3062,13042
3045,3026,13061
2936,2956,13054
2763,2909,13061
2660,2891,13038
2650,2909,13061
2628,2925,13064
2594,2948,13061
2563,2964,12994
2537,2987,12961
2481,2993,12943
2481,2987,12961
2606,2951,12915
2819,2909,12861
2962,2880,12788
2988,2909,12762
2977,2959,12707
3045,2987,12662
3141,2974,12590
3157,2987,12562
3077,3042,12511
3045,3105,12463
3120,3127,12381
