II,V,PLETH
5388,5603,5818
6097,6259,6623
5293,5505,5894
4813,5210,5519
5199,5652,5933
5497,5815,6186
5199,5505,5971
4856,5371,5837
5010,5554,6009
5378,5573,6108
5482,5357,6009
5327,5230,5944
5293,5259,6009
5441,5232,6042
5482,5161,6009
5287,5185,5990
5199,5259,6009
5391,5268,5999
5577,5259,5971
5486,5315,5947
5388,5357,5933
5534,5307,5894
5672,5259,5856
5554,5304,5808
5482,5406,5779
5678,5416,5740
5861,5357,5703
5815,5327,5643
5955,5406,5588
6517,5479,5524
7089,5406,5473
7300,5033,5411
7562,4325,5358
8277,3286,5294
9169,2015,5244
9717,587,5182
9831,-786,5129
9260,-1788,5063
7373,-2064,5014
4067,-1597,4966
662,-639,4937
-1183,499,4897
-945,1769,4861
540,3145,4813
2269,4473,4784
3680,5440,4757
4632,5947,4746
5084,6115,4722
5199,6193,4708
5202,6252,4684
5293,6291,4669
5438,6276,4644
5577,6291,4631
5687,6339,4609
5861,6389,4593
5997,6370,4565
5955,6340,4555
5741,6347,4549
5672,6389,4555
5820,6401,4537
5955,6389,4516
5868,6378,4488
5766,6389,4478
5816,6414,4460
5861,6488,4440
5741,6561,4397
5672,6586,4363
5778,6537,4333
5861,6537,4325
5735,6590,4308
5672,6635,4287
5817,6596,4243
5955,6586,4210
5902,6636,4181
5955,6684,4172
6211,6631,4153
6333,6586,4134
6121,6615,4105
6050,6684,4095
6385,6670,4091
6711,6635,4095
6574,6636,4078
6333,6684,4057
6426,6698,4027
6711,6733,4019
6789,6801,4014
6806,6881,4019
6983,6900,4003
7184,6930,3981
7171,6995,3949
7184,7077,3942
7418,7100,3941
7657,7127,3942
7595,7173,3920
7468,7225,3904
7579,7206,3893
7846,7176,3904
7917,7163,3905
7846,7176,3904
7917,7151,3884
8224,7127,3866
8430,7103,3838
8318,7077,3827
8030,6986,3821
7940,6881,3827
8065,6789,3813
8129,6733,3789
7928,6633,3756
7657,6488,3751
7461,6314,3752
7278,6193,3751
7021,6094,3726
6900,5996,3713
6967,5872,3709
6995,5800,3713
6818,5768,3691
6711,5750,3674
6794,5690,3665
6806,5652,3674
6537,5632,3671
6333,5603,3674
6414,5513,3674
6522,5456,3674
6346,5448,3652
6144,5456,3636
6142,5398,3628
6144,5357,3636
5893,5369,3632
5672,5406,3636
5724,5356,3636
5861,5259,3636
5776,5163,3613
5672,5111,3598
5756,5065,3590
5861,5062,3598
5695,5096,3594
5482,5161,3598
5552,5203,3598
5861,5259,3598
5998,5314,3574
5861,5357,3560
5666,5349,3553
5672,5357,3560
5795,5411,3553
5861,5505,3560
5774,5536,3573
5672,5505,3598
5631,5461,3599
5672,5505,3598
5767,5577,3591
5955,5603,3598
6077,5555,3594
5955,5554,3598
5681,5610,3595
5672,5652,3598
5959,5613,3589
6144,5603,3598
6010,5642,3611
5955,5652,3636
6182,5559,3647
6333,5505,3674
6095,5550,3716
5861,5603,3789
5963,5534,3861
6144,5456,3942
6047,5446,4024
5955,5456,4134
6135,5385,4246
6333,5357,4363
6236,5442,4458
6144,5554,4555
6300,5544,4644
6428,5505,4746
6252,5531,4838
6144,5603,4937
6353,5606,5028
6522,5603,5129
6293,5644,5210
6050,5701,5282
6152,5679,5333
6333,5652,5397
6206,5680,5455
6050,5750,5512
6169,5749,5534
6333,5701,5550
6177,5655,5559
5955,5652,5588
5988,5631,5606
6144,5603,5626
6110,5582,5635
6050,5603,5665
6170,5597,5686
6333,5554,5703
6267,5491,5695
6144,5505,5703
6196,5565,5716
6333,5603,5741
6235,5550,5739
5955,5505,5741
5776,5538,5747
5861,5652,5779
6003,5719,5800
6050,5701,5818
6064,5601,5814
6239,5505,5818
6439,5453,5811
6428,5505,5818
6225,5595,5815
6239,5652,5818
6553,5625,5797
6806,5603,5779
6698,5603,5753
6522,5603,5741
6542,5557,5709
6617,5554,5665
6509,5604,5597
6428,5652,5550
6502,5620,5508
6522,5603,5473
6338,5656,5412
6333,5750,5358
6678,5785,5310
6995,5800,5282
6924,5809,5229
6806,5800,5167
6913,5722,5095
6995,5652,5052
6743,5638,5011
6522,5652,4976
6601,5631,4915
6711,5603,4861
6521,5601,4808
6333,5603,4784
6471,5550,4760
6711,5505,4746
6687,5538,4720
6617,5652,4708
6844,5682,4686
7278,5603,4669
7523,5561,4641
7657,5750,4631
8072,5975,4625
8885,5800,4631
9620,4926,4614
10020,3588,4593
10483,2164,4562
11532,836,4555
12537,-503,4550
12005,-1720,4555
9173,-2389,4539
5199,-2064,4516
2001,-855,4473
662,737,4440
1007,2221,4410
2458,3539,4402
4284,4764,4385
5766,5849,4363
6510,6526,4319
6806,6733,4287
6971,6662,4259
6995,6635,4248
6800,6707,4226
6711,6783,4210
6864,6760,4186
6995,6733,4172
6867,6735,4147
6806,6733,4134
6973,6670,4113
7089,6635,4095
6878,6663,4066
6711,6684,4057
6836,6626,4054
6995,6586,4057
6886,6641,4036
6806,6733,4019
6998,6743,3997
7184,6733,3981
7069,6763,3951
6995,6832,3942
7222,6852,3941
7468,6881,3942
7380,6917,3917
7278,6930,3904
7447,6861,3901
7657,6832,3904
7594,6886,3880
7562,6979,3866
7796,6988,3862
8035,6979,3866
7949,7008,3842
7846,7077,3827
8005,7073,3824
8224,7028,3827
8158,7004,3804
8035,7077,3789
8109,7164,3785
8224,7225,3789
8032,7237,3767
7751,7274,3751
7799,7294,3746
8224,7274,3751
8515,7208,3730
8413,7225,3713
8184,7322,3705
8318,7421,3713
8728,7422,3695
8980,7421,3674
8897,7463,3660
8885,7520,3674
9110,7511,3680
9263,7520,3674
9093,7560,3649
8980,7569,3636
9166,7453,3629
9358,7323,3636
9222,7241,3633
9074,7176,3636
9149,7028,3632
9169,6881,3636
8878,6776,3632
8696,6684,3636
8862,6524,3633
8980,6389,3636
8683,6312,3630
8413,6242,3636
8483,6086,3637
8507,5947,3636
8076,5878,3614
7657,5849,3598
7683,5762,3587
7846,5701,3598
7647,5693,3609
7373,5701,3636
7382,5639,3668
7468,5603,3713
7249,5622,3739
6995,5652,3751
7000,5609,3743
7089,5603,3751
6963,5686,3765
6900,5800,3789
7126,5789,3792
7373,5701,3789
7244,5634,3781
6995,5652,3789
7023,5662,3791
7278,5652,3789
7288,5644,3767
6995,5701,3751
6761,5752,3739
6900,5750,3751
7162,5694,3755
7184,5701,3751
6937,5761,3725
6806,5800,3713
6901,5744,3707
6995,5701,3713
6908,5715,3706
6900,5750,3713
7073,5719,3714
7184,5701,3713
7046,5737,3685
6995,5800,3674
7204,5799,3681
7373,5800,3713
7195,5826,3728
6995,5849,3751
7058,5806,3778
7184,5800,3827
7076,5863,3863
6995,5947,3904
7146,5950,3956
7278,5947,4057
7096,5971,4170
6900,5996,4287
6961,5956,4387
7089,5947,4516
7016,5997,4663
6995,6045,4823
7180,5996,4955
7278,5947,5090
7026,5958,5223
6806,5996,5358
6913,5954,5457
7089,5898,5550
6968,5881,5638
6806,5898,5741
6873,5870,5821
6995,5849,5894
6889,5834,5948
6806,5800,6009
6945,5702,6049
7089,5652,6086
6978,5672,6101
6900,5701,6124
7080,5645,6136
7278,5603,6162
7169,5635,6178
6995,5701,6200
7043,5672,6210
7184,5603,6239
7067,5595,6269
6806,5701,6315
6700,5791,6337
6806,5800,6354
6827,5745,6346
6711,5750,6354
6673,5804,6361
6900,5849,6392
7113,5820,6411
6995,5800,6430
6634,5815,6423
6522,5849,6430
6738,5826,6438
6900,5800,6468
6765,5791,6475
6711,5800,6468
6960,5767,6438
7184,5750,6430
7001,5765,6425
6711,5800,6430
6681,5794,6408
6806,5800,6392
6765,5811,6368
6711,5800,6354
6837,5715,6314
6995,5652,6277
6919,5640,6232
6806,5652,6200
6866,5617,6145
6995,5603,6086
6983,5625,6015
6995,5652,5971
7124,5619,5918
7184,5603,5856
6991,5624,5767
6806,5652,5703
6799,5631,5644
6806,5652,5588
6629,5731,5500
6522,5800,5435
6650,5758,5388
6806,5701,5358
6689,5704,5296
6522,5750,5244
6581,5736,5210
6806,5701,5205
6818,5721,5172
6617,5800,5129
6445,5841,5088
6522,5800,5090
6709,5694,5095
6806,5603,5090
6757,5576,5050
6711,5652,5014
6728,5752,4982
6806,5800,4976
6978,5749,4957
7373,5701,4937
7804,5674,4907
8035,5603,4899
8247,5313,4884
8980,4767,4861
10080,3981,4813
10870,2998,4784
11319,1745,4763
12194,295,4746
13170,-1061,4702
12477,-1819,4669
9150,-1736,4645
4821,-934,4631
1826,196,4590
851,1425,4555
1149,2659,4526
2269,3883,4516
3925,4962,4492
5388,5800,4478
6000,6307,4460
6144,6537,4440
6411,6588,4393
6711,6635,4363
6656,6709,4354
6522,6783,4363
6660,6800,4346
6900,6832,4325
6879,6871,4299
6806,6881,4287
6901,6834,4261
6995,6832,4248
6828,6893,4242
6711,6930,4248
6894,6874,4230
7184,6832,4210
7265,6871,4195
7278,6930,4210
7377,6880,4217
7373,6783,4210
7077,6722,4181
6806,6733,4172
6832,6728,4170
6995,6733,4172
6951,6765,4148
6806,6832,4134
6765,6831,4127
6806,6783,4134
