II,V,PLETH
-273,1145,-145
-234,1341,-174
-122,1314,-181
-97,1366,-208
-71,1275,-232
-56,1071,-254
-62,796,-280
-93,515,-306
-137,245,-332
-186,1,-352
-243,-192,-367
-307,-323,-378
-372,-407,-389
-424,-459,-399
-459,-475,-413
-474,-455,-429
-464,-412,-448
-429,-363,-469
-375,-314,-492
-309,-269,-515
-240,-236,-541
-182,-208,-567
-152,-184,-596
-154,-161,-625
-186,-141,-655
-230,-128,-682
-265,-113,-710
-280,-91,-735
-276,-42,-760
-268,39,-781
-273,165,-805
-300,325,-826
-341,518,-853
-383,716,-879
-408,916,-916
-421,1103,-951
-410,1244,-995
-411,1366,-1032
-395,1380,-1072
-401,1371,-1100
-391,1232,-1131
-391,1088,-1153
-382,864,-1183
-375,687,-1206
-364,503,-1238
-355,397,-1264
-345,332,-1297
-338,356,-1323
-334,478,-1355
-328,743,-1382
-301,1155,-1414
-208,1644,-1441
22,2012,-1472
471,1945,-1500
1192,1114,-1530
2160,-681,-1558
3236,-3365,-1589
4191,-6561,-1617
4777,-9695,-1647
4832,-12204,-1675
4360,-13716,-1706
3529,-14152,-1734
2594,-13647,-1765
1786,-12444,-1794
1219,-10761,-1828
878,-8779,-1861
678,-6653,-1898
527,-4564,-1933
378,-2704,-1970
229,-1230,-2003
99,-201,-2037
4,425,-2066
-58,759,-2098
-93,912,-2125
-104,973,-2156
-93,972,-2182
-69,949,-2211
-51,908,-2234
-44,873,-2258
-68,867,-2271
-91,851,-2282
-121,877,-2278
-115,863,-2271
-93,886,-2250
-49,871,-2228
-7,894,-2191
29,888,-2151
52,904,-2098
67,899,-2040
66,908,-1970
53,915,-1896
19,930,-1807
-31,962,-1713
-89,1017,-1604
-146,1102,-1488
-195,1208,-1361
-235,1336,-1233
-267,1462,-1098
-292,1584,-966
-312,1689,-831
-312,1791,-699
-290,1891,-566
-241,2002,-437
-175,2115,-311
-99,2230,-190
-28,2320,-71
42,2377,43
106,2373,149
177,2320,242
251,2218,319
334,2117,378
411,2040,421
497,2039,460
586,2107,502
707,2260,554
856,2457,613
1050,2692,677
1264,2918,738
1489,3148,796
1689,3353,846
1868,3556,893
2021,3733,935
2178,3914,978
2350,4081,1017
2548,4256,1057
2753,4416,1094
2947,4582,1132
3104,4729,1166
3228,4876,1200
3324,4998,1229
3415,5109,1259
3510,5181,1284
3605,5218,1309
3679,5194,1328
3712,5117,1346
3686,4982,1358
3598,4812,1366
3452,4611,1369
3260,4390,1370
3035,4133,1366
2786,3830,1360
2517,3463,1349
2241,3041,1335
1968,2581,1318
1717,2133,1300
1500,1733,1280
1325,1419,1261
1188,1194,1239
1079,1053,1217
977,965,1192
875,916,1166
770,876,1139
668,845,1115
575,809,1090
501,775,1069
445,734,1049
416,697,1034
406,653,1017
421,620,1006
447,588,992
482,581,984
509,589,971
527,634,965
525,694,954
514,781,950
488,869,942
452,968,942
395,1058,936
318,1149,935
214,1221,927
99,1271,924
-17,1277,914
-109,1241,910
-171,1163,903
-200,1065,902
-209,960,899
-210,868,900
-218,794,899
-234,744,900
-254,711,897
-272,702,895
-290,717,889
-305,754,883
-320,805,876
-327,862,870
-321,915,865
-294,951,862
-247,962,858
-193,948,855
-146,910,850
-116,855,844
-107,786,835
-110,715,826
-117,648,816
-120,591,807
-115,543,796
-110,513,787
-111,496,777
-128,494,768
-164,493,757
-218,489,749
-285,467,738
-360,430,729
-433,371,717
-502,309,706
-560,244,690
-600,194,675
-612,153,655
-590,134,639
-536,121,621
-467,126,610
-399,139,598
-357,165,590
-346,194,578
-362,234,566
-381,279,548
-386,335,530
-369,396,509
-333,469,490
-291,549,469
-253,633,450
-218,714,430
-175,789,411
-114,851,391
-42,897,372
20,919,352
44,917,333
15,891,313
-68,844,293
-175,782,272
-273,717,251
-331,655,228
-343,597,203
-320,534,175
-279,457,143
-237,358,109
-204,238,72
-180,103,35
-168,-25,0
-171,-130,-32
-198,-196,-60
-252,-229,-84
-334,-223,-106
-430,-196,-126
-527,-147,-147
-605,-94,-166
-653,-32,-186
-664,22,-205
-646,75,-225
-601,113,-244
-546,154,-265
-483,189,-285
-427,246,-308
-378,305,-332
-346,390,-359
-337,476,-385
-346,567,-411
-385,666,-435
-429,744,-458
-488,836,-480
-534,901,-503
-563,975,-527
-567,1025,-554
-548,1077,-582
-522,1116,-611
-506,1154,-640
-518,1196,-670
-556,1241,-698
-609,1332,-728
-642,1489,-757
-616,1743,-787
-473,2020,-814
-155,2145,-841
396,1810,-864
1195,711,-888
2185,-1320,-910
3207,-4155,-934
4033,-7378,-957
4436,-10388,-985
4296,-12654,-1010
3650,-13872,-1037
2697,-14048,-1060
1700,-13375,-1085
886,-12113,-1105
343,-10456,-1131
42,-8545,-1152
-133,-6504,-1182
-278,-4511,-1206
-445,-2756,-1239
-617,-1396,-1264
-763,-464,-1298
-845,99,-1323
-875,441,-1356
-864,667,-1382
-846,872,-1415
-825,1043,-1440
-811,1206,-1473
-801,1327,-1499
-775,1416,-1532
-747,1482,-1558
-691,1479,-1590
-648,1461,-1617
-597,1351,-1648
-572,1239,-1674
-561,1071,-1702
-571,941,-1724
-589,802,-1749
-608,722,-1768
-623,651,-1788
-639,622,-1802
-653,606,-1816
-664,610,-1825
-664,624,-1835
-644,642,-1846
-594,667,-1863
-521,698,-1882
-441,743,-1908
-383,794,-1935
-360,861,-1965
-380,938,-1993
-423,1032,-2024
-473,1130,-2053
-501,1252,-2087
-509,1383,-2119
-492,1543,-2156
-471,1707,-2189
-440,1898,-2226
-408,2093,-2255
-355,2311,-2284
-290,2527,-2303
-190,2761,-2324
-71,2978,-2335
82,3185,-2346
248,3335,-2342
436,3438,-2329
621,3465,-2291
811,3448,-2238
992,3391,-2164
1181,3344,-2083
1371,3316,-1991
1567,3332,-1900
1754,3368,-1798
1929,3421,-1693
2086,3464,-1578
2236,3498,-1459
2396,3519,-1330
2572,3549,-1200
2759,3593,-1064
2933,3654,-926
3067,3712,-782
3139,3748,-638
3148,3742,-494
3110,3685,-353
3051,3580,-217
2981,3447,-87
2899,3304,38
2788,3166,156
2636,3036,269
2432,2916,375
2186,2806,475
1912,2710,569
1625,2629,656
1333,2572,739
1041,2530,814
763,2490,886
508,2415,949
299,2293,1008
137,2101,1061
25,1860,1113
-57,1574,1160
-109,1293,1210
-153,1022,1255
-178,798,1301
-204,593,1338
-220,432,1375
-247,280,1404
-269,167,1436
-296,69,1462
-296,25,1492
-276,14,1518
-217,58,1546
-144,122,1569
-59,215,1593
13,307,1611
77,409,1631
124,503,1644
166,607,1658
200,711,1666
226,827,1674
239,936,1678
240,1046,1681
229,1146,1679
211,1241,1675
184,1324,1665
145,1400,1651
91,1465,1633
23,1516,1615
-51,1543,1593
-118,1536,1574
-169,1485,1552
-199,1387,1530
-208,1244,1504
-202,1068,1479
-183,879,1452
-158,695,1428
-129,532,1402
-103,399,1381
-84,294,1358
-68,215,1342
-45,149,1324
-8,97,1314
47,49,1301
110,13,1295
170,-18,1281
209,-33,1271
227,-43,1250
225,-38,1236
217,-31,1213
210,-12,1198
208,10,1179
203,45,1169
189,77,1152
158,119,1142
113,162,1125
54,216,1113
-11,276,1094
-76,353,1080
-134,444,1062
-185,549,1050
-229,654,1036
-271,754,1027
-315,836,1017
-364,888,1008
-413,901,995
-452,869,980
-471,796,959
-465,685,934
-438,546,906
-397,395,879
-354,248,854
-316,119,836
-283,10,820
-252,-72,807
-218,-132,795
-175,-170,783
-125,-191,767
-70,-191,750
-20,-173,731
18,-139,709
38,-98,684
36,-54,659
22,-14,631
8,24,607
15,60,581
47,104,559
104,155,536
163,220,514
204,291,488
205,373,463
167,462,436
100,556,411
32,650,386
-20,738,364
-45,817,341
-48,872,318
-41,894,293
-44,871,267
-69,805,239
-126,700,211
-207,575,181
-300,454,152
-384,356,122
-442,283,93
-465,225,63
-457,172,34
-432,115,5
-405,51,-24
-386,-16,-54
-375,-75,-83
-364,-119,-112
-345,-147,-142
-314,-158,-171
-270,-152,-201
-221,-125,-229
-171,-82,-259
-120,-26,-288
-64,41,-318
3,116,-347
83,194,-377
170,273,-405
253,351,-436
322,430,-464
364,505,-495
383,575,-523
374,637,-553
346,698,-581
298,754,-612
242,805,-640
183,847,-671
136,871,-698
99,853,-729
71,777,-757
34,640,-788
-14,461,-815
-76,268,-846
-135,92,-875
-181,-43,-907
-206,-131,-935
-225,-185,-963
-255,-224,-985
-311,-260,-1005
-390,-297,-1017
-473,-331,-1031
-540,-359,-1047
-574,-372,-1069
-575,-371,-1093
-550,-354,-1122
-513,-326,-1152
-472,-288,-1183
-435,-243,-1211
-406,-191,-1241
-384,-130,-1270
-370,-54,-1300
-359,35,-1328
