II,V,ABP,RESP
708,6541,6396,2464
795,7396,7146,2789
708,6541,6163,2464
673,6146,5617,2304
708,6662,5989,2487
686,6922,6179,2593
607,6541,5815,2487
576,6244,5541,2414
607,6420,5640,2487
621,6650,5692,2541
607,6662,5524,2509
602,6617,5387,2482
607,6662,5407,2509
605,6693,5417,2525
607,6662,5349,2509
590,6599,5274,2496
506,6541,5233,2509
402,6470,5180,2524
405,6420,5117,2532
497,6402,5054,2528
506,6420,5000,2532
379,6426,4938,2540
303,6420,4884,2554
393,6390,4817,2553
506,6420,4768,2554
479,6484,4712,2559
405,6541,4652,2576
430,6534,4557,2585
506,6541,4477,2599
490,6556,4409,2609
405,6541,4361,2621
371,6454,4295,2619
405,6420,4245,2621
422,6470,4204,2627
405,6541,4186,2644
395,6500,4152,2653
405,6420,4128,2666
404,6383,4112,2675
405,6420,4128,2688
441,6429,4146,2688
506,6420,4186,2688
535,6404,4232,2691
506,6420,4303,2711
470,6418,4377,2725
506,6420,4477,2733
583,6409,4569,2727
607,6420,4652,2733
549,6447,4702,2743
506,6541,4768,2756
542,6632,4847,2753
607,6662,4942,2756
617,6589,5005,2762
607,6541,5059,2778
639,6573,5105,2778
708,6662,5175,2778
760,6683,5235,2780
809,6662,5291,2800
895,6669,5321,2815
1011,6783,5349,2823
1116,6924,5369,2817
1214,7026,5407,2823
1316,7030,5439,2832
1416,7026,5466,2845
1510,7085,5464,2844
1618,7268,5466,2845
1703,7473,5461,2849
1719,7631,5466,2868
1742,7728,5457,2880
1921,7874,5466,2890
2207,8041,5469,2887
2326,8116,5466,2890
2135,7954,5430,2894
1820,7631,5407,2912
1591,7278,5399,2925
1416,7026,5407,2935
1194,6858,5384,2931
1011,6783,5349,2935
979,6763,5308,2940
1011,6783,5291,2957
949,6752,5264,2967
809,6662,5233,2980
693,6522,5189,2987
607,6420,5175,3002
497,6346,5171,3011
405,6299,5175,3024
387,6226,5148,3032
405,6178,5117,3047
367,6150,5079,3055
303,6178,5059,3069
274,6177,5027,3077
303,6178,5000,3092
309,6152,4964,3100
303,6178,4942,3114
287,6181,4911,3121
303,6178,4884,3136
309,6147,4847,3146
303,6178,4826,3159
292,6244,4797,3163
303,6299,4768,3181
348,6287,4725,3201
405,6299,4710,3226
376,6349,4706,3236
202,6420,4710,3248
13,6522,4682,3256
101,6904,4652,3271
664,7771,4616,3276
1719,9206,4593,3293
3274,11135,4556,3312
5360,13446,4535,3338
7762,15717,4526,3348
10012,17443,4535,3360
11720,18317,4514,3368
12641,18291,4477,3383
12326,16988,4430,3388
10315,14051,4419,3405
6983,10043,4418,3424
3742,6662,4419,3450
1853,5150,4389,3460
1315,5209,4361,3472
1232,5595,4344,3480
1011,5693,4361,3495
726,5640,4369,3500
607,5693,4361,3517
638,5785,4324,3536
708,5935,4303,3562
785,6222,4293,3572
910,6662,4303,3584
1096,7042,4300,3592
1315,7268,4303,3607
1471,7336,4298,3612
1517,7389,4303,3629
1485,7431,4296,3647
1517,7510,4303,3674
1615,7556,4303,3685
1719,7631,4303,3697
1730,7689,4273,3703
1719,7752,4245,3719
1743,7757,4227,3727
1820,7752,4245,3741
1884,7740,4253,3749
1921,7752,4245,3764
1956,7775,4207,3770
2023,7874,4186,3786
2088,8005,4178,3797
2124,8116,4186,3809
2121,8124,4181,3804
2124,8116,4186,3809
2156,8143,4188,3814
2225,8237,4186,3831
2288,8304,4154,3838
2326,8358,4128,3853
2326,8397,4115,3864
2326,8479,4128,3876
2350,8547,4128,3871
2427,8600,4128,3876
2528,8597,4121,3883
2629,8600,4128,3898
2718,8621,4126,3895
2832,8721,4128,3898
2951,8843,4123,3903
3034,8964,4128,3921
3040,9024,4125,3922
3034,9085,4128,3921
3089,9137,4124,3912
3236,9206,4128,3921
3406,9253,4124,3928
3539,9327,4128,3943
3605,9392,4125,3943
3641,9448,4128,3943
3678,9446,4122,3934
3742,9448,4128,3943
3805,9447,4126,3952
3843,9448,4128,3965
3816,9391,4119,3961
3742,9327,4128,3965
3667,9258,4128,3971
3641,9206,4128,3988
3619,9098,4111,3988
3539,8964,4128,3988
3411,8818,4157,3979
3337,8721,4186,3988
3343,8611,4176,3995
3337,8479,4186,4010
3219,8321,4226,4010
3034,8237,4303,4010
2867,8189,4356,4001
2730,8116,4419,4010
2549,7937,4503,4019
2326,7752,4652,4033
2133,7605,4844,4029
2023,7510,5117,4033
1915,7385,5456,4037
1719,7268,5873,4055
1442,7144,6319,4056
1214,7026,6803,4055
1088,6874,7280,4045
1011,6783,7733,4055
904,6761,8097,4064
809,6783,8373,4077
781,6735,8535,4074
809,6662,8605,4077
821,6618,8575,4074
809,6662,8489,4077
773,6692,8353,4071
708,6662,8198,4077
627,6570,8017,4084
607,6541,7850,4100
660,6582,7691,4099
708,6662,7559,4100
672,6682,7428,4093
607,6662,7326,4100
589,6600,7232,4097
607,6541,7152,4100
579,6494,7056,4094
506,6541,6977,4100
464,6628,6891,4099
506,6662,6803,4100
579,6550,6679,4085
607,6420,6570,4077
564,6404,6472,4069
506,6541,6396,4077
485,6661,6284,4077
506,6662,6163,4077
519,6535,6031,4062
506,6420,5931,4055
490,6377,5832,4047
506,6420,5756,4055
526,6440,5683,4054
506,6420,5640,4055
445,6381,5586,4040
405,6420,5524,4033
406,6495,5429,4024
405,6541,5349,4033
359,6486,5278,4033
303,6420,5233,4033
286,6391,5173,4015
303,6420,5117,4010
312,6425,5050,4006
303,6420,5000,4010
297,6406,4939,3997
303,6420,4884,3988
307,6418,4819,3978
303,6420,4768,3988
300,6410,4706,3988
303,6420,4652,3988
305,6415,4585,3971
303,6420,4535,3965
301,6412,4476,3958
303,6420,4419,3965
306,6414,4348,3963
303,6420,4303,3965
299,6413,4267,3959
303,6420,4245,3965
309,6414,4205,3964
303,6420,4186,3965
293,6413,4176,3950
303,6420,4186,3943
319,6414,4194,3935
303,6420,4245,3943
272,6411,4323,3941
303,6420,4419,3943
412,6416,4477,3935
506,6420,4535,3943
492,6409,4605,3950
405,6420,4710,3965
328,6421,4799,3965
303,6420,4884,3965
328,6398,4959,3958
405,6420,5059,3965
490,6471,5149,3972
506,6541,5233,3988
441,6556,5288,3988
405,6541,5349,3988
449,6481,5406,3979
506,6420,5466,3988
504,6371,5497,3996
506,6420,5524,4010
557,6536,5543,4007
607,6662,5582,4010
603,6690,5612,4007
607,6662,5640,4010
660,6629,5642,4003
708,6662,5640,4010
721,6712,5629,4018
809,6783,5640,4033
1042,6872,5644,4029
1315,7026,5640,4033
1468,7171,5604,4037
1517,7268,5582,4055
1591,7304,5572,4056
1719,7389,5582,4055
1784,7516,5560,4046
1719,7631,5524,4055
1639,7675,5477,4062
1719,7752,5466,4077
1949,7886,5463,4077
2124,7995,5466,4077
2070,7902,5438,4068
1820,7631,5407,4077
1509,7293,5369,4086
1214,7026,5349,4100
960,6810,5318,4096
809,6662,5291,4100
784,6599,5253,4104
809,6662,5233,4122
784,6723,5203,4123
708,6662,5175,4122
616,6457,5132,4113
506,6299,5117,4122
380,6265,5112,4131
303,6299,5117,4145
296,6250,5090,4142
303,6178,5059,4145
285,6139,5021,4141
303,6178,5000,4145
334,6177,4968,4138
303,6178,4942,4145
167,6162,4908,4151
101,6178,4884,4167
173,6159,4849,4166
303,6178,4826,4167
335,6197,4794,4161
303,6178,4768,4167
322,6121,4728,4163
405,6178,4710,4167
421,6293,4702,4163
303,6299,4710,4167
149,6194,4688,4162
101,6299,4652,4167
199,6692,4605,4164
506,7268,4593,4167
1291,8217,4592,4159
2832,10054,4593,4167
4968,12556,4562,4174
7180,14778,4535,4189
9157,16209,4519,4187
10922,17322,4535,4189
12191,18079,4541,4185
12135,17322,4535,4189
10222,14252,4501,4183
7079,10054,4477,4189
4071,6708,4462,4196
2124,5087,4477,4212
1205,4671,4483,4211
809,4845,4477,4212
542,5247,4442,4206
303,5572,4419,4212
134,5591,4408,4209
101,5572,4419,4212
207,5825,4418,4207
405,6299,4419,4212
622,6637,4412,4208
809,6783,4419,4212
931,6870,4416,4207
1011,7026,4419,4212
1089,7157,4414,4208
1214,7268,4419,4212
1333,7322,4415,4207
1416,7389,4419,4212
1419,7427,4414,4209
1416,7510,4419,4212
1435,7579,4415,4205
1517,7631,4419,4212
1623,7622,4414,4211
1719,7631,4419,4212
1751,7672,4415,4195
1719,7752,4419,4189
1682,7808,4413,4184
1719,7874,4419,4189
1799,7930,4417,4177
1820,7995,4419,4167
1750,8037,4411,4156
1719,8116,4419,4167
1829,8189,4422,4169
2023,8237,4419,4167
2133,8216,4387,4148
2124,8237,4361,4145
2083,8328,4347,4143
2124,8479,4361,4145
2228,8563,4363,4128
2326,8600,4361,4122
2347,8627,4349,4119
