II,V,PLETH,RESP
-194,212,1655,89
-45,769,2221,125
542,1590,2303,129
1606,2170,2207,112
3047,1844,2217,99
4705,310,2321,98
6215,-2062,2418,99
6880,-4455,2479,95
6106,-6148,2565,88
4146,-6874,2678,87
2067,-6768,2803,88
743,-6101,2920,84
139,-5095,3065,74
-227,-3924,3229,66
-528,-2759,3391,64
-657,-1766,3529,63
-675,-1037,3698,60
-758,-561,3897,56
-872,-266,4082,54
-847,-89,4216,53
-704,2,4370,47
-633,37,4565,37
-699,56,4753,31
-782,90,4869,32
-789,140,4987,30
-753,182,5147,24
-736,206,5313,22
-760,213,5403,27
-777,210,5473,19
-770,212,5573,2
-729,215,5693,-2
-691,228,5752,8
-663,225,5779,-1
-641,212,5816,-29
-620,192,5885,-36
-602,190,5919,-20
-581,197,5917,-28
-541,198,5900,-57
-479,183,5911,-49
-410,165,5912,-13
-361,163,5888,-34
-343,183,5835,-104
-345,211,5809,-86
-343,238,5793,24
-316,263,5763,-50
-268,281,5688,-577
-230,289,5629,-1406
-223,305,5588,-1993
-229,359,5548,-1910
-209,432,5463,-1247
-149,476,5388,-501
-80,479,5336,-98
-40,492,5295,-78
-24,550,5206,-191
27,616,5119,-231
149,642,5055,-195
312,641,5013,-179
440,663,4914,-213
504,710,4768,-246
552,734,4600,-245
654,709,4467,-236
816,664,4345,-250
968,635,4243,-282
1046,632,4150,-298
1064,626,4094,-298
1094,586,4041,-302
1181,500,3985,-321
1297,384,3905,-338
1379,265,3848,-343
1408,161,3802,-343
1418,76,3763,-361
1435,1,3700,-387
1446,-78,3653,-401
1414,-162,3619,-400
1333,-237,3588,-407
1227,-288,3527,-428
1115,-317,3478,-442
994,-340,3445,-440
871,-370,3416,-451
773,-403,3355,-483
723,-422,3303,-508
693,-417,3270,-507
632,-394,3244,-509
524,-370,3188,-536
428,-360,3141,-561
395,-362,3115,-559
414,-368,3096,-560
415,-369,3044,-586
365,-361,2997,-613
298,-350,2969,-613
