II,V,PLETH,ABP
-380,862,446,238
-428,964,445,256
-408,908,348,228
-433,970,338,240
-434,981,302,241
-428,968,256,237
-422,949,210,233
-425,947,176,234
-426,940,140,234
-420,916,99,231
-408,883,57,226
-395,854,19,224
-377,825,-18,223
-349,792,-57,220
-308,757,-95,217
-253,721,-128,216
-185,678,-159,216
-106,631,-187,214
-23,585,-210,213
58,549,-229,213
136,514,-245,214
211,481,-258,214
285,442,-269,216
362,397,-279,218
440,345,-287,220
518,290,-293,221
588,229,-296,223
641,154,-297,224
665,52,-294,228
657,-90,-289,231
614,-279,-284,238
548,-508,-279,246
466,-757,-276,260
381,-992,-271,277
293,-1185,-266,301
208,-1312,-257,328
119,-1383,-247,360
33,-1417,-233,394
-56,-1448,-219,432
-140,-1489,-205,469
-222,-1542,-190,510
-293,-1589,-174,547
-354,-1614,-158,582
-397,-1604,-141,605
-426,-1566,-126,619
-444,-1511,-111,622
-458,-1452,-100,616
-476,-1392,-88,603
-500,-1334,-79,590
-532,-1281,-68,578
-565,-1237,-60,568
-599,-1206,-52,557
-629,-1188,-46,546
-660,-1177,-42,531
-692,-1164,-42,510
-728,-1139,-45,483
-761,-1104,-53,452
-788,-1060,-64,416
-803,-1018,-80,378
-805,-979,-101,339
-797,-949,-128,300
-783,-924,-160,262
-768,-909,-198,228
-755,-897,-238,199
-740,-894,-282,179
-724,-896,-327,168
-707,-909,-373,167
-694,-927,-421,172
-686,-956,-470,184
-692,-984,-518,199
-709,-1013,-566,218
-742,-1025,-611,239
-783,-1024,-652,264
-833,-998,-689,289
-876,-964,-721,314
-913,-923,-747,336
-930,-898,-770,355
-939,-883,-787,367
-934,-893,-800,375
-924,-911,-806,377
-899,-946,-806,375
-857,-981,-796,368
-782,-1031,-779,360
-669,-1087,-753,348
-515,-1163,-722,337
-329,-1246,-684,325
-121,-1347,-641,318
100,-1452,-593,312
325,-1566,-541,310
551,-1674,-486,310
772,-1783,-431,315
988,-1878,-375,321
1192,-1961,-321,330
1381,-2014,-268,340
1544,-2040,-218,352
1675,-2030,-172,362
1763,-1991,-135,370
1803,-1925,-106,374
1784,-1843,-85,375
1707,-1754,-69,370
1576,-1666,-54,362
1411,-1580,-36,350
1233,-1502,-16,336
1068,-1429,6,320
928,-1360,27,304
818,-1289,45,289
720,-1212,59,277
621,-1124,68,266
512,-1027,73,257
400,-929,77,251
300,-841,78,248
232,-770,78,247
203,-719,78,250
210,-680,78,256
238,-650,78,266
270,-618,78,277
296,-584,80,292
312,-544,83,307
322,-505,90,324
327,-466,99,339
334,-432,113,356
338,-400,128,370
342,-376,147,384
340,-355,165,392
332,-339,187,399
315,-320,207,399
290,-300,230,398
257,-275,254,392
220,-247,281,387
180,-215,306,379
140,-181,333,374
97,-142,356,369
51,-99,379,366
3,-48,401,365
-48,8,426,366
-97,72,452,370
-145,140,482,375
-191,213,512,382
-234,286,540,390
-277,357,563,397
-318,424,581,405
-357,488,594,411
-391,549,605,417
-422,608,612,421
-448,662,618,422
-469,712,622,421
-485,753,624,419
-496,786,625,414
-502,809,626,410
-505,826,626,403
-504,838,626,396
-503,846,626,387
-500,853,626,376
-496,857,625,364
-490,859,624,352
-479,855,622,338
-462,848,618,325
-436,835,612,313
-403,823,604,303
-362,808,594,295
-317,798,581,290
-271,789,564,285
-228,788,546,283
-187,788,524,280
-150,797,501,278
-116,807,474,276
-86,824,447,275
-57,835,416,274
-31,848,383,275
-8,853,348,276
10,860,312,278
25,861,273,279
34,866,235,281
39,867,196,281
39,871,157,280
37,868,117,276
31,866,78,272
24,858,39,266
15,852,1,261
7,842,-37,255
-1,833,-72,250
-6,824,-105,245
-11,815,-136,242
-14,802,-167,238
-17,789,-197,234
-18,772,-227,230
-18,755,-254,226
-19,736,-279,222
-18,719,-300,218
-19,703,-317,215
-18,690,-329,212
-16,677,-339,210
-11,665,-345,209
-3,653,-348,208
10,641,-348,208
27,625,-344,207
50,604,-339,209
77,578,-333,210
109,547,-327,212
140,511,-320,215
173,474,-311,218
203,438,-298,221
233,407,-283,225
259,378,-264,228
287,355,-245,231
313,332,-225,233
341,313,-205,236
368,291,-185,238
397,271,-167,242
426,248,-148,245
458,225,-132,250
488,199,-117,253
518,174,-106,258
546,150,-97,261
574,128,-93,265
599,111,-93,268
626,98,-97,271
651,92,-102,272
679,88,-108,273
705,88,-112,273
730,87,-116,275
751,89,-117,275
769,92,-118,276
778,93,-117,277
782,89,-117,278
782,71,-115,277
779,33,-113,278
778,-35,-107,278
780,-132,-100,281
790,-259,-90,284
809,-412,-78,290
844,-591,-62,298
895,-795,-47,310
974,-1027,-32,325
1077,-1279,-24,347
1208,-1544,-18,374
1352,-1798,-24,407
1500,-2019,-37,443
1626,-2178,-63,485
1719,-2262,-97,529
1756,-2259,-147,579
1731,-2178,-206,634
1631,-2031,-282,694
1463,-1845,-365,757
1230,-1635,-461,823
958,-1426,-562,886
668,-1230,-673,943
388,-1059,-787,991
130,-905,-908,1027
-106,-758,-1029,1050
-333,-599,-1151,1060
-563,-420,-1267,1058
-799,-218,-1376,1045
-1027,-8,-1471,1021
-1228,187,-1553,989
-1385,351,-1620,947
-1493,474,-1672,897
-1559,566,-1710,839
-1594,632,-1731,775
-1613,687,-1734,705
-1617,726,-1716,634
-1610,755,-1676,563
-1584,761,-1615,493
-1544,754,-1537,421
-1487,730,-1444,350
-1425,703,-1340,277
-1355,674,-1224,209
-1290,652,-1102,146
-1229,637,-972,93
-1183,634,-839,52
-1155,646,-704,26
-1150,676,-571,11
-1165,725,-442,8
-1201,793,-318,14
-1253,877,-202,30
-1319,976,-95,51
-1402,1089,3,81
-1497,1210,91,115
-1603,1338,169,156
-1704,1463,236,199
-1789,1580,291,245
-1836,1678,335,288
-1845,1760,369,330
-1809,1820,397,368
-1744,1868,418,403
-1653,1900,435,432
-1553,1925,447,457
-1443,1934,457,475
-1332,1935,463,490
-1219,1918,467,498
-1115,1895,470,501
-1021,1858,473,498
-946,1820,477,492
-886,1772,483,480
-847,1726,492,465
-823,1675,502,447
-817,1632,514,429
-819,1590,523,409
-827,1559,533,389
-829,1529,540,369
-820,1505,550,350
-787,1474,560,331
-734,1441,574,315
-654,1394,586,300
-558,1342,599,287
-447,1279,612,276
-333,1215,626,269
-215,1151,640,263
-103,1092,657,259
5,1036,673,256
105,988,689,254
198,944,703,252
283,905,717,251
362,865,727,250
434,826,738,251
500,784,747,253
558,742,758,257
608,700,769,261
649,662,782,267
681,627,796,273
707,595,814,281
725,562,831,288
740,527,851,295
750,487,870,301
759,443,891,307
762,394,909,309
766,343,930,312
767,292,948,314
769,243,969,316
768,194,985,318
770,144,1004,322
769,93,1018,324
773,40,1032,327
778,-14,1037,328
792,-66,1040,330
808,-113,1029,329
833,-155,1014,329
853,-194,989,326
874,-232,962,326
888,-269,930,324
903,-307,901,325
912,-345,870,326
925,-382,842,329
934,-417,811,331
946,-451,783,333
954,-486,753,334
965,-523,724,336
976,-562,694,337
992,-603,665,339
1010,-647,635,341
1029,-692,608,344
1044,-737,582,345
1055,-781,561,347
1058,-823,542,347
1060,-861,530,345
1059,-896,520,342
