II,V,PLETH,RESP
642,96,2384,-57
1085,157,3236,-79
1321,166,3368,-81
1280,112,3204,-74
1101,35,3191,-72
961,-22,3339,-77
897,-62,3458,-79
839,-106,3472,-74
757,-146,3490,-69
706,-156,3570,-68
741,-123,3670,-70
837,-60,3716,-66
909,17,3744,-58
881,108,3801,-52
733,198,3883,-51
510,250,3930,-49
302,237,3954,-46
177,175,3993,-44
135,123,4052,-44
105,129,4085,-42
0,184,4102,-30
-222,218,4126,-15
-495,185,4167,-7
-661,126,4184,-7
-590,125,4190,-3
-336,185,4195,10
-88,229,4219,18
13,222,4228,17
-45,209,4221,21
-230,209,4199,36
-507,176,4197,48
-739,123,4191,47
-703,168,4167,48
-345,349,4101,61
73,520,4038,72
240,530,3986,71
129,426,3947,72
-23,357,3890,88
-11,373,3848,105
164,409,3821,107
374,419,3809,105
504,399,3775,113
526,349,3745,125
486,286,3721,127
416,254,3713,126
275,264,3686,132
13,256,3657,141
-294,178,3628,143
-481,77,3618,142
-466,53,3600,149
-404,126,3587,160
-548,194,3569,164
-923,173,3571,164
-1199,117,3567,169
-1029,161,3569,178
-500,312,3560,185
-67,428,3563,186
-7,415,3566,187
-151,345,3581,190
-268,332,3589,192
-371,341,3606,194
-551,296,3618,195
-661,206,3640,198
-518,175,3652,200
-257,223,3669,201
-232,275,3678,203
-540,275,3699,212
-841,272,3713,223
-774,356,3731,231
-384,539,3740,229
-48,736,3758,223
-18,830,3773,219
-186,766,3794,218
-284,562,3803,219
-159,244,3813,221
259,-212,3814,225
1072,-866,3822,228
2284,-1754,3819,227
3486,-2787,3817,228
3967,-3721,3804,232
3308,-4246,3801,236
1863,-4184,3793,237
443,-3586,3789,235
-426,-2669,3774,231
-874,-1684,3769,227
-1238,-845,3761,224
-1517,-264,3759,229
-1434,95,3745,240
-972,369,3739,252
-543,623,3729,254
-567,781,3729,252
-1014,734,3716,249
-1487,529,3709,245
-1635,363,3698,241
-1469,397,3698,243
-1275,567,3686,253
-1219,696,3680,266
-1129,734,3667,270
-843,770,3666,270
-626,800,3659,269
-846,707,3661,270
-1302,545,3658,268
-1333,532,3663,268
-805,707,3656,272
-361,793,3652,281
-465,679,3638,286
-678,634,3636,288
-377,860,3628,286
188,1087,3623,286
172,945,3607,286
-607,543,3602,286
-1301,311,3597,286
-1098,417,3605,288
-263,610,3605,290
215,621,3613,291
-139,451,3619,290
-752,295,3640,290
-775,301,3650,290
-154,436,3663,291
403,523,3672,290
421,438,3708,290
255,272,3746,290
490,227,3784,291
1073,342,3807,291
1445,459,3854,290
1399,452,3909,289
1340,390,3961,291
1593,378,3986,292
1803,373,4032,287
1427,259,4095,278
624,73,4161,273
209,3,4193,274
617,144,4242,273
1272,342,4327,265
1259,357,4436,261
447,150,4509,262
-416,-74,4560,261
-654,-109,4599,251
-385,41,4643,244
-123,211,4656,245
-5,311,4658,244
255,403,4656,233
684,543,4674,221
756,616,4678,218
71,473,4673,219
-937,187,4652,213
-1354,26,4646,204
-879,124,4635,202
-142,317,4625,203
136,387,4596,195
-37,320,4576,183
-220,239,4555,175
-227,205,4542,176
-230,200,4508,175
-337,216,4476,172
-438,238,4442,168
-447,202,4423,167
-429,70,4389,168
-360,-57,4358,167
-19,-13,4319,164
648,189,4297,163
1192,284,4268,164
1102,60,4246,167
579,-316,4214,168
322,-480,4197,169
481,-376,4175,168
512,-282,4157,167
301,-304,4124,165
539,-182,4103,164
1438,178,4082,164
1963,389,4075,164
1170,115,4056,164
-312,-371,4046,164
-1021,-527,4036,164
-567,-266,4045,165
69,3,4047,166
2,-7,4054,170
-497,-146,4055,171
-626,-144,4073,165
-236,6,4086,155
59,73,4103,151
-245,-55,4108,153
-860,-243,4129,151
-1120,-265,4152,144
-777,-92,4183,143
-165,125,4196,147
316,245,4216,142
537,262,4233,125
452,215,4258,114
-49,116,4266,117
-894,-13,4280,114
-1597,-80,4292,97
-1640,-1,4318,82
-1094,157,4329,83
-544,205,4343,82
-251,25,4346,63
223,-386,4357,43
1316,-1045,4355,41
2670,-2000,4356,40
3452,-3104,4349,24
3161,-3963,4355,7
1902,-4263,4354,4
258,-4016,4358,3
-861,-3375,4349,-11
-831,-2466,4346,-26
-166,-1517,4334,-28
-142,-877,4332,-29
-1169,-654,4320,-43
-2206,-545,4316,-55
-2279,-268,4302,-52
-1814,42,4300,-49
-1766,102,4290,-67
-2141,-54,4287,-89
-2209,-157,4272,-76
-1757,-101,4268,-46
-1246,-15,4259,-101
-1023,-5,4262,-320
-977,-44,4257,-629
-878,-59,4261,-822
-632,-9,4257,-748
-306,73,4258,-464
-165,83,4245,-178
-328,-46,4239,-49
-387,-147,4228,-61
203,-9,4231,-97
1123,282,4227,-91
1250,322,4229,-67
133,-60,4223,-67
-1233,-530,4228,-80
-1554,-640,4220,-77
-820,-388,4210,-63
-137,-155,4191,-61
-264,-187,4201,-69
-789,-332,4221,-68
-868,-313,4246,-57
-307,-96,4250,-52
294,102,4278,-61
392,124,4315,-68
75,40,4352,-66
-180,-4,4361,-63
-72,42,4392,-67
375,158,4446,-73
887,302,4513,-75
995,338,4547,-74
334,103,4591,-75
-792,-330,4652,-82
-1518,-632,4726,-90
-1365,-602,4765,-93
-749,-409,4806,-93
-277,-301,4859,-95
20,-264,4934,-99
372,-163,4981,-101
577,-60,5023,-101
237,-111,5067,-104
-557,-300,5134,-112
-1210,-434,5182,-119
-1320,-414,5222,-120
-1052,-313,5248,-117
-833,-239,5288,-117
-872,-213,5317,-118
-1057,-202,5343,-119
-1177,-192,5348,-117
-1154,-193,5360,-116
-1043,-196,5363,-118
-897,-176,5372,-121
-715,-133,5362,-117
-555,-116,5349,-109
-596,-170,5322,-103
-952,-285,5309,-102
-1439,-399,5286,-101
-1719,-476,5261,-95
-1656,-511,5218,-87
-1433,-509,5193,-85
-1242,-470,5168,-85
-1061,-413,5144,-76
-819,-364,5097,-59
-608,-341,5069,-49
-543,-334,5046,-49
-570,-339,5023,-47
-552,-368,4969,-35
-486,-445,4929,-24
-435,-567,4900,-23
-391,-701,4876,-24
-296,-799,4820,-18
-207,-839,4775,-8
-211,-828,4745,-5
-319,-789,4725,-8
-453,-740,4671,-5
-574,-693,4624,4
-684,-656,4589,8
-795,-633,4572,5
-906,-611,4532,1
-1037,-583,4501,4
-1169,-561,4480,8
-1255,-572,4473,5
-1257,-613,4440,-1
-1218,-650,4412,-1
-1211,-651,4390,5
-1270,-628,4380,3
-1359,-597,4349,-10
-1419,-573,4322,-21
-1442,-542,4299,-22
-1443,-531,4288,-23
-1433,-542,4259,-33
-1403,-580,4239,-45
-1344,-611,4224,-47
-1276,-633,4220,-47
-1217,-656,4194,-59
-1164,-695,4165,-82
-1083,-715,4132,-97
-967,-673,4113,-102
-852,-555,4078,-105
-782,-419,4036,-114
-709,-347,3984,-122
-552,-395,3948,-126
-277,-579,3905,-130
132,-934,3860,-143
812,-1541,3801,-161
1856,-2459,3762,-171
3004,-3603,3724,-172
3627,-4712,3679,-176
3281,-5455,3609,-189
2145,-5623,3554,-201
857,-5221,3510,-202
-101,-4435,3475,-198
-665,-3494,3412,-201
-997,-2588,3358,-208
-1175,-1839,3318,-209
-1195,-1304,3296,-208
-1106,-969,3252,-214
-1052,-770,3206,-225
-1093,-641,3170,-228
-1157,-556,3172,-221
-1150,-511,3177,-214
-1108,-494,3181,-215
-1104,-471,3181,-219
-1135,-427,3211,-213
-1130,-381,3250,-199
-1086,-363,3290,-190
-1058,-366,3310,-191
-1072,-361,3348,-190
-1114,-332,3395,-180
-1154,-312,3445,-173
-1183,-302,3467,-175
-1172,-288,3499,-174
-1121,-246,3543,-161
-1084,-211,3596,-147
-1118,-204,3622,-144
-1215,-215,3652,-144
-1286,-200,3692,-135
-1276,-159,3746,-123
-1224,-119,3776,-118
-1226,-100,3807,-118
-1291,-89,3839,-113
-1340,-76,3880,-106
-1308,-62,3897,-103
-1239,-57,3915,-102
-1185,-56,3936,-96
-1131,-52,3975,-81
-1023,-45,4000,-69
-891,-49,4027,-64
-798,-65,4054,-65
-763,-84,4100,-65
-719,-94,4135,-60
-634,-108,4171,-57
-541,-143,4201,-57
-510,-192,4252,-57
-532,-221,4302,-52
-553,-212,4351,-48
-536,-185,4381,-49
-527,-181,4429,-54
-572,-202,4482,-58
-668,-208,4538,-60
-764,-172,4568,-59
-852,-117,4602,-57
-966,-81,4638,-53
-1127,-70,4684,-50
-1291,-59,4707,-49
-1405,-35,4724,-52
-1466,-4,4738,-56
-1537,23,4771,-59
-1656,40,4787,-60
-1796,44,4787,-59
-1883,36,4767,-58
-1882,22,4766,-59
-1815,13,4761,-60
-1737,10,4743,-59
-1692,13,4697,-54
-1698,21,4671,-51
-1727,24,4657,-51
-1737,12,4633,-51
-1696,-10,4566,-49
