II,V,ABP,RESP
463,9360,7924,0
527,10609,8951,0
463,9360,7858,0
427,8698,7265,0
463,9360,7791,0
511,9795,8118,0
541,9445,7791,0
578,9189,7550,0
618,9445,7725,0
630,9634,7813,0
618,9529,7658,0
613,9465,7561,0
618,9613,7658,0
620,9720,7707,0
618,9698,7658,0
621,9659,7617,0
618,9698,7658,0
590,9746,7692,0
541,9782,7725,0
494,9785,7781,0
463,9782,7924,0
435,9768,8124,0
386,9782,8391,0
314,9770,8676,0
232,9782,9057,0
132,9806,9501,0
0,9866,9989,0
-141,9882,10425,0
-232,9866,10855,0
-268,9807,11246,0
-309,9782,11587,0
-391,9770,11791,0
-463,9782,11920,0
-477,9725,11992,0
-463,9613,12053,0
-488,9455,12037,0
-541,9360,11987,0
-566,9306,11905,0
-541,9276,11853,0
-499,9189,11782,0
-463,9107,11720,0
-430,9039,11639,0
-386,9023,11587,0
-343,8983,11517,0
-309,8939,11454,0
-279,8874,11366,0
-232,8854,11321,0
-161,8838,11280,0
-77,8854,11254,0
2,8871,11182,0
77,8939,11121,0
152,8991,11044,0
232,9023,10988,0
309,9001,10902,0
386,9023,10855,0
463,9087,10811,0
541,9192,10788,0
616,9241,10716,0
695,9276,10655,0
776,9299,10580,0
850,9360,10522,0
899,9400,10414,0
927,9445,10322,0
953,9472,10233,0
1004,9529,10189,0
1079,9568,10118,0
1158,9613,10055,0
1213,9616,9973,0
1236,9613,9922,0
1234,9592,9850,0
1236,9613,9789,0
1260,9622,9704,0
1313,9613,9656,0
1366,9552,9607,0
1390,9529,9589,0
1385,9525,9546,0
1390,9529,9523,0
1424,9476,9496,0
1467,9445,9523,0
1480,9434,9547,0
1467,9445,9589,0
1457,9398,9605,0
1467,9360,9656,0
1477,9342,9710,0
1467,9360,9789,0
1430,9326,9826,0
1390,9276,9856,0
1373,9214,9849,0
1390,9192,9856,0
1407,9149,9842,0
1390,9107,9856,0
1342,9046,9852,0
1313,9023,9856,0
1313,9006,9817,0
1313,9023,9789,0
1277,9021,9745,0
1236,9023,9722,0
1222,8982,9678,0
1236,8939,9656,0
1241,8876,9617,0
1236,8854,9589,0
1230,8840,9538,0
1236,8854,9523,0
1237,8846,9513,0
1236,8854,9523,0
1232,8849,9486,0
1236,8854,9456,0
1235,8815,9431,0
1236,8770,9456,0
1234,8706,9461,0
1236,8686,9456,0
1235,8672,9409,0
1236,8686,9390,0
1233,8677,9376,0
1236,8686,9390,0
1235,8677,9361,0
1236,8686,9323,0
1232,8675,9265,0
1236,8686,9256,0
1237,8680,9251,0
1236,8686,9256,0
1230,8669,9219,0
1236,8686,9190,0
1240,8714,9147,0
1236,8770,9123,0
1222,8778,9076,0
1236,8770,9057,0
1274,8767,9041,-1
1313,8854,9057,0
1337,8957,9031,1
1390,9023,8990,0
1494,9005,8929,-2
1622,9023,8923,0
1716,9096,8925,8
1776,9192,8923,16
1819,9182,8874,17
1853,9107,8857,16
1861,9004,8852,16
1853,8939,8857,16
1847,8851,8812,14
1853,8770,8790,16
1857,8696,8782,24
1853,8686,8790,32
1830,8683,8747,34
1776,8686,8724,32
1677,8644,8715,31
1545,8601,8724,32
1391,8544,8681,32
1236,8517,8657,32
1096,8470,8647,32
1004,8433,8657,32
956,8395,8616,31
927,8433,8590,32
885,8482,8579,39
850,8517,8590,48
833,8471,8552,51
850,8433,8524,48
875,8413,8509,45
927,8433,8524,48
970,8425,8491,57
1004,8433,8457,64
1000,8461,8432,66
1004,8517,8457,64
1009,8530,8462,63
1004,8517,8457,64
963,8510,8414,70
927,8601,8391,80
915,8790,8370,91
927,9107,8391,96
961,9514,8396,96
1081,10035,8391,96
1344,10600,8343,103
1776,11131,8324,113
2392,11406,8315,120
3244,11300,8324,129
4348,10764,8288,138
5638,9951,8257,145
6958,8913,8234,145
8109,7674,8257,145
8830,6204,8262,150
8881,4722,8257,161
8204,3523,8215,170
7028,2951,8191,177
5717,3114,8171,183
4556,3963,8191,193
3637,5174,8195,203
2935,6409,8191,209
2384,7362,8147,214
1931,8011,8124,225
1526,8408,8109,241
1158,8686,8124,257
845,8843,8118,267
618,8939,8124,273
473,8971,8116,281
386,9023,8124,289
329,9062,8114,296
309,9107,8124,306
307,9105,8121,320
309,9107,8124,338
294,9096,8087,350
309,9107,8058,354
346,9101,8034,357
386,9107,8058,370
384,9103,8066,388
386,9107,8058,402
415,9094,8008,408
463,9107,7991,418
477,9135,7985,434
463,9192,7991,450
450,9203,7952,458
463,9192,7924,466
494,9160,7908,481
541,9192,7924,499
588,9236,7900,507
618,9276,7858,515
621,9260,7799,527
618,9276,7791,547
