II,V,PLETH,ABP
-106,-282,2145,5921
13,-189,2258,6322
172,-35,1943,5578
171,16,1999,5852
147,69,1932,5834
129,126,1814,5692
153,197,1683,5554
232,289,1596,5546
357,403,1503,5545
495,522,1381,5465
609,610,1253,5380
679,638,1150,5349
699,592,1050,5332
683,480,942,5278
641,326,837,5234
582,154,746,5221
506,-15,655,5214
394,-177,564,5197
248,-337,475,5188
54,-507,393,5198
-155,-675,306,5201
-352,-828,215,5207
-510,-943,121,5222
-601,-1001,21,5234
-643,-1011,-77,5256
-643,-980,-168,5271
-637,-943,-247,5294
-637,-907,-313,5307
-659,-883,-367,5330
-693,-851,-413,5339
-731,-795,-456,5359
-746,-705,-499,5362
-690,-589,-543,5379
-486,-464,-586,5374
-48,-335,-626,5388
688,-181,-662,5377
1696,35,-695,5389
2832,341,-722,5375
3836,714,-747,5386
4418,1078,-768,5369
4373,1308,-790,5382
3690,1300,-809,5364
2554,1007,-829,5379
1288,484,-842,5361
185,-157,-855,5374
-568,-758,-860,5355
-966,-1203,-864,5365
-1100,-1421,-860,5347
-1101,-1432,-857,5355
-1057,-1293,-849,5341
-1013,-1099,-844,5350
-974,-915,-838,5340
-944,-787,-839,5349
-915,-708,-842,5340
-898,-661,-853,5347
-880,-620,-868,5340
-870,-584,-890,5346
-850,-554,-917,5339
-832,-538,-953,5344
-812,-530,-993,5337
-785,-527,-1041,5340
-762,-522,-1097,5332
-720,-511,-1161,5335
-684,-501,-1232,5327
-635,-484,-1308,5330
-591,-468,-1389,5324
-545,-441,-1474,5328
-499,-407,-1558,5319
-451,-370,-1643,5322
-402,-338,-1727,5312
-352,-321,-1808,5322
-301,-320,-1882,5328
-248,-328,-1947,5373
-193,-335,-2002,5429
-134,-339,-2037,5539
-68,-344,-2054,5664
7,-353,-2045,5850
94,-368,-2017,6045
188,-393,-1961,6297
287,-427,-1884,6541
378,-459,-1773,6819
460,-480,-1636,7055
522,-489,-1473,7295
571,-487,-1310,7461
602,-472,-1157,7609
624,-440,-1031,7670
636,-394,-922,7710
646,-332,-816,7669
650,-254,-685,7613
654,-161,-510,7493
656,-61,-294,7371
657,41,-50,7203
652,139,205,7045
639,226,462,6865
609,300,707,6707
561,362,940,6545
494,410,1155,6413
413,446,1360,6285
324,469,1542,6182
232,480,1704,6075
143,478,1842,5981
59,462,1964,5882
-18,438,2063,5793
-87,410,2139,5699
-147,381,2190,5619
-196,355,2221,5539
-236,332,2230,5477
-265,318,2220,5415
-282,318,2193,5370
-281,344,2152,5320
-265,396,2096,5286
-232,475,2026,5242
-192,566,1946,5217
-146,662,1859,5183
-101,749,1768,5173
-53,826,1673,5153
1,891,1578,5162
67,946,1484,5156
137,982,1394,5180
206,989,1303,5184
260,963,1215,5218
296,901,1119,5228
308,818,1019,5270
292,705,906,5282
254,587,796,5328
173,445,686,5340
71,303,595,5384
-87,139,513,5392
-250,-15,451,5431
-435,-158,391,5439
-595,-284,341,5474
-727,-379,284,5482
-818,-456,233,5513
-867,-504,176,5519
-890,-537,127,5543
-902,-560,78,5543
-925,-572,37,5557
-961,-558,-3,5552
-999,-479,-35,5560
-997,-290,-66,5552
-892,43,-92,5554
-598,519,-117,5542
-35,1103,-137,5537
843,1716,-156,5521
2002,2255,-171,5511
3293,2580,-185,5494
4461,2556,-196,5486
5214,2079,-205,5472
5333,1147,-211,5466
4770,-101,-214,5451
3681,-1386,-214,5444
2363,-2394,-211,5426
1131,-2895,-206,5417
194,-2845,-198,5397
-401,-2386,-189,5388
-726,-1763,-178,5367
-904,-1205,-168,5362
-1020,-834,-157,5340
-1116,-650,-148,5337
-1188,-581,-140,5314
-1232,-551,-136,5314
-1243,-518,-132,5288
-1239,-469,-134,5290
-1225,-414,-135,5260
-1210,-354,-142,5262
-1190,-307,-148,5227
-1156,-252,-162,5230
-1126,-211,-179,5193
-1072,-157,-208,5199
-1037,-114,-242,5167
-978,-59,-289,5175
-937,-5,-341,5145
-883,42,-402,5150
-836,93,-467,5123
-789,126,-537,5125
-744,169,-606,5101
-703,202,-676,5107
-665,238,-743,5103
-632,268,-806,5142
-600,295,-863,5199
-573,320,-911,5319
-546,352,-949,5482
-526,390,-973,5720
-510,434,-986,6011
-501,475,-987,6366
-492,508,-986,6745
-485,524,-977,7137
-479,524,-964,7496
-479,512,-935,7808
-484,493,-889,8039
-500,465,-816,8201
-521,425,-719,8284
