II,V,PLETH,ABP
-259,-117,4618,2895
-453,-88,6274,3922
-545,58,6459,4034
-693,383,5987,3749
-1076,909,5792,3642
-1336,1424,5952,3752
-832,1487,6064,3827
428,743,5935,3758
1823,-844,5782,3680
3244,-3036,5783,3694
5157,-5325,5852,3748
7090,-6870,5808,3733
7242,-6850,5690,3679
4603,-5231,5633,3664
677,-2994,5656,3696
-1928,-1312,5633,3699
-2235,-575,5547,3670
-1369,-374,5475,3651
-749,-233,5466,3664
-703,-59,5448,3664
-807,23,5393,3645
-763,-12,5329,3627
-660,-57,5307,3627
-659,-33,5286,3616
-739,29,5256,3603
-763,52,5201,3585
-699,25,5170,3580
-645,2,5146,3566
-665,26,5120,3557
-697,64,5057,3539
-676,66,5013,3528
-636,44,4984,3509
-617,30,4954,3501
-624,55,4882,3484
-608,77,4824,3479
-579,84,4787,3465
-546,73,4755,3463
-522,72,4680,3450
-513,87,4618,3447
-504,96,4580,3433
-485,84,4551,3435
-457,59,4481,3436
-421,45,4425,3463
-383,53,4399,3501
-344,70,4377,3586
-306,73,4295,3708
-256,54,4196,3900
-192,27,4112,4136
-119,17,4055,4427
-43,27,3982,4734
51,35,3924,5066
167,20,3890,5384
299,-7,3876,5699
439,-24,3829,5980
597,-22,3773,6247
787,-19,3721,6478
1001,-31,3687,6696
1214,-53,3631,6877
1407,-60,3573,7044
1577,-43,3515,7172
1727,-12,3477,7287
1857,11,3428,7368
1968,25,3373,7441
2060,47,3310,7488
2128,88,3267,7530
2167,129,3223,7549
2174,151,3177,7571
2154,151,3119,7575
2109,155,3079,7581
2034,179,3046,7569
1924,209,3014,7564
1790,219,2963,7545
1658,209,2927,7530
1532,203,2903,7496
1397,215,2877,7468
1247,224,2827,7427
1104,201,2789,7395
985,155,2766,7344
883,131,2742,7297
769,151,2691,7234
641,186,2652,7183
514,197,2631,7114
411,189,2605,7048
328,192,2541,6957
269,213,2481,6869
233,226,2444,6761
228,215,2410,6659
236,192,2335,6536
237,183,2257,6418
219,191,2205,6280
200,192,2172,6152
199,169,2106,6009
220,132,2022,5877
238,108,1954,5734
243,112,1925,5610
242,127,1888,5483
254,127,1831,5382
273,109,1769,5283
278,95,1756,5213
259,101,1768,5145
240,117,1772,5102
248,106,1749,5059
275,57,1768,5038
282,8,1836,5013
249,7,1922,5007
199,47,1974,4992
171,71,2041,4993
170,48,2155,4983
170,14,2307,4985
143,11,2427,4975
100,30,2538,4977
67,33,2675,4968
51,17,2871,4970
36,12,3061,4957
9,27,3223,4948
-18,45,3369,4923
-25,49,3565,4908
-10,40,3778,4885
5,25,3959,4871
2,14,4090,4844
-20,13,4260,4823
-47,22,4473,4791
-64,29,4668,4768
-65,23,4787,4734
-51,11,4918,4708
-35,14,5093,4672
-30,43,5261,4645
-40,78,5347,4611
-52,89,5430,4589
-51,56,5558,4558
-38,3,5695,4536
-27,-31,5757,4502
-29,-23,5814,4476
-39,22,5913,4441
-46,76,6034,4418
-51,104,6090,4387
-62,87,6131,4365
-77,43,6202,4332
-81,11,6301,4310
-64,17,6352,4282
-37,49,6384,4264
-19,73,6424,4237
-13,73,6491,4218
-6,60,6524,4190
16,60,6543,4172
59,85,6555,4144
126,134,6595,4125
209,204,6617,4100
299,284,6629,4087
388,346,6616,4066
471,369,6615,4052
539,369,6602,4027
578,375,6592,4011
588,356,6558,3989
584,237,6529,3980
584,20,6490,3965
580,-175,6466,3956
548,-241,6430,3936
470,-194,6405,3925
372,-143,6370,3909
305,-140,6354,3903
273,-145,6326,3888
247,-116,6304,3878
166,-34,6268,3860
53,52,6248,3852
-54,108,6223,3839
-100,104,6213,3833
-77,68,6192,3818
-46,61,6190,3810
-49,103,6179,3794
-66,140,6173,3786
-64,113,6146,3771
-69,58,6135,3766
-120,86,6118,3754
-244,305,6108,3749
-506,738,6076,3733
-848,1277,6065,3727
-866,1643,6053,3715
-124,1475,6038,3711
1254,539,5989,3695
2818,-1166,5957,3687
4593,-3402,5931,3676
6771,-5598,5907,3673
8413,-6833,5847,3661
7703,-6369,5800,3656
4274,-4452,5767,3646
291,-2277,5743,3646
-1740,-910,5686,3638
-1568,-416,5644,3635
-766,-226,5618,3623
-452,-10,5602,3618
-468,145,5545,3607
-379,162,5495,3603
-223,142,5458,3593
-197,175,5437,3588
-275,227,5382,3574
-317,259,5338,3566
-274,274,5308,3550
-196,274,5293,3543
-150,252,5241,3527
-156,240,5192,3517
-174,256,5152,3497
-158,276,5128,3487
-140,282,5075,3471
-134,281,5024,3465
-138,299,4980,3448
-100,304,4955,3441
-52,298,4905,3425
-21,296,4851,3422
-14,311,4793,3408
-3,315,4756,3407
32,286,4705,3397
86,244,4651,3401
128,227,4588,3398
154,237,4546,3418
179,245,4500,3448
219,237,4455,3523
266,223,4396,3630
321,210,4359,3804
391,184,4324,4024
491,144,4288,4304
611,114,4227,4605
737,119,4185,4935
850,142,4152,5257
965,142,4123,5577
1101,111,4069,5862
1273,90,4032,6132
1462,105,4009,6366
1647,130,3983,6586
1817,122,3923,6768
1984,88,3876,6933
2155,65,3847,7061
2330,68,3818,7171
2486,76,3748,7243
2612,84,3688,7304
2700,102,3651,7338
2758,146,3618,7370
2786,202,3546,7378
2789,249,3482,7384
2769,273,3444,7371
2738,285,3414,7364
2684,304,3346,7344
2592,341,3289,7328
