II,V,PLETH,ABP
-31,34,-1407,4956
-34,23,-1378,5282
-26,-1,-1039,4644
-30,-18,-971,4873
-34,-39,-809,4858
-41,-59,-616,4741
-52,-77,-414,4621
-66,-91,-251,4607
-79,-104,-86,4589
-89,-116,92,4501
-94,-130,270,4402
-93,-146,424,4348
-84,-163,572,4300
-70,-182,722,4218
-51,-200,866,4134
-33,-215,994,4065
-19,-225,1118,3986
-12,-229,1236,3884
-12,-227,1347,3774
-16,-221,1444,3672
-20,-215,1538,3557
-21,-209,1623,3446
-20,-206,1701,3346
-16,-205,1770,3249
-11,-208,1835,3163
-6,-214,1892,3077
1,-222,1948,2997
8,-229,1999,2910
17,-233,2052,2829
27,-235,2099,2743
38,-237,2147,2667
50,-239,2187,2591
62,-246,2230,2532
72,-254,2265,2470
81,-266,2304,2426
86,-278,2334,2373
89,-290,2369,2336
90,-300,2393,2285
90,-310,2422,2251
89,-317,2436,2205
91,-325,2457,2182
96,-330,2465,2147
105,-337,2478,2135
117,-342,2477,2111
132,-351,2482,2108
145,-361,2473,2091
157,-375,2470,2092
167,-386,2458,2082
175,-396,2454,2089
182,-402,2441,2087
190,-407,2433,2098
198,-411,2412,2100
210,-418,2389,2113
223,-426,2352,2116
238,-434,2314,2128
252,-440,2269,2132
261,-444,2227,2144
265,-445,2177,2149
264,-446,2125,2158
260,-447,2060,2163
256,-450,1984,2171
253,-454,1895,2172
252,-458,1805,2176
255,-461,1718,2175
263,-466,1642,2177
275,-470,1573,2175
288,-475,1511,2176
299,-478,1452,2174
305,-479,1394,2174
305,-477,1332,2167
304,-475,1270,2164
304,-473,1203,2154
306,-472,1133,2150
306,-466,1053,2140
301,-456,974,2136
289,-436,894,2125
276,-415,825,2119
264,-395,762,2104
259,-385,711,2095
259,-383,662,2074
262,-390,621,2064
262,-397,577,2042
262,-407,540,2033
264,-416,503,2012
276,-430,477,2004
293,-443,453,1983
315,-459,438,1973
330,-467,421,1950
335,-470,406,1937
324,-463,383,1913
306,-457,360,1900
286,-454,332,1880
271,-460,306,1870
264,-471,276,1853
266,-487,249,1843
270,-500,219,1827
277,-509,191,1816
282,-510,160,1799
287,-509,131,1786
293,-506,103,1770
301,-507,76,1758
308,-511,49,1745
314,-520,21,1736
316,-531,-8,1726
316,-542,-37,1719
311,-548,-67,1709
308,-552,-96,1701
305,-551,-124,1689
307,-551,-151,1680
310,-547,-177,1668
318,-550,-203,1659
327,-550,-228,1648
340,-556,-254,1642
350,-559,-278,1634
362,-566,-304,1632
369,-565,-329,1626
378,-564,-356,1626
386,-550,-381,1619
406,-530,-410,1618
435,-494,-438,1610
493,-456,-470,1608
575,-414,-498,1599
694,-396,-529,1598
829,-408,-555,1590
970,-481,-585,1591
1073,-614,-610,1583
1126,-822,-640,1585
1111,-1081,-667,1576
1064,-1384,-699,1577
1010,-1686,-728,1569
998,-1967,-761,1569
1031,-2178,-791,1562
1109,-2303,-823,1563
1195,-2319,-852,1557
1273,-2249,-882,1558
1327,-2116,-909,1552
1373,-1966,-937,1552
1419,-1830,-962,1545
1479,-1735,-988,1543
1546,-1681,-1013,1536
1617,-1665,-1038,1533
1685,-1676,-1061,1526
1752,-1707,-1084,1522
1824,-1754,-1106,1516
1905,-1810,-1128,1514
1989,-1869,-1147,1510
2066,-1921,-1166,1508
2124,-1959,-1181,1501
2157,-1978,-1195,1497
2161,-1979,-1205,1488
2145,-1963,-1219,1484
2110,-1933,-1233,1475
2066,-1896,-1255,1472
2016,-1850,-1277,1465
1968,-1806,-1305,1464
1918,-1757,-1330,1454
1877,-1717,-1360,1452
1835,-1677,-1386,1440
1800,-1646,-1419,1441
1759,-1612,-1451,1430
1718,-1579,-1492,1436
1664,-1534,-1528,1432
1612,-1486,-1571,1449
1551,-1427,-1600,1456
1502,-1374,-1632,1492
1452,-1317,-1648,1525
1421,-1274,-1670,1599
1382,-1225,-1680,1680
1353,-1185,-1698,1809
1310,-1136,-1706,1944
1279,-1097,-1725,2119
1245,-1054,-1736,2289
1235,-1028,-1759,2485
1233,-1002,-1779,2675
1251,-988,-1808,2891
1265,-968,-1833,3109
1285,-951,-1864,3352
1296,-925,-1888,3589
1315,-906,-1917,3829
1331,-886,-1941,4043
1357,-875,-1971,4236
1378,-864,-1999,4396
1398,-858,-2029,4535
1410,-848,-2053,4648
1420,-841,-2075,4750
1426,-830,-2091,4837
1436,-824,-2103,4919
1445,-816,-2113,4990
1454,-812,-2122,5059
1457,-808,-2130,5121
1458,-809,-2135,5179
1453,-813,-2132,5222
1446,-826,-2119,5254
1433,-842,-2096,5266
1422,-866,-2061,5266
1412,-894,-2014,5242
1411,-931,-1953,5210
1413,-969,-1879,5157
1423,-1013,-1790,5101
1427,-1052,-1689,5025
1427,-1091,-1574,4955
1414,-1119,-1449,4869
1398,-1146,-1313,4798
1371,-1164,-1166,4712
1347,-1182,-1009,4647
1314,-1190,-845,4569
1286,-1198,-675,4516
1250,-1193,-502,4444
1225,-1190,-328,4396
1197,-1177,-154,4324
1185,-1170,18,4271
1171,-1157,187,4188
1167,-1150,351,4121
1153,-1137,512,4029
1141,-1129,666,3954
1121,-1117,816,3859
1106,-1111,956,3783
1089,-1104,1089,3690
1081,-1102,1210,3610
1074,-1095,1323,3509
