II,V,PLETH,RESP
5505,9415,2924,-814
6250,10696,3319,-916
5505,9415,2924,-814
5093,8653,2702,-778
5505,9218,2890,-853
5864,9596,3012,-890
5795,9218,2890,-853
5737,8998,2793,-831
5940,9415,2856,-853
6175,9823,2903,-864
6375,9807,2856,-853
6625,9677,2809,-862
6809,9807,2821,-892
6691,10065,2831,-903
6375,10199,2821,-892
6174,10128,2814,-884
6230,10003,2821,-892
6361,9906,2821,-897
6375,9807,2821,-892
6240,9610,2823,-885
6085,9415,2821,-892
5987,9344,2802,-910
5940,9415,2787,-931
5865,9437,2776,-936
5795,9415,2787,-931
5730,9390,2792,-925
5650,9415,2787,-931
5495,9359,2763,-934
5361,9218,2752,-931
5352,9050,2750,-923
5505,9022,2752,-931
5646,9105,2734,-951
5650,9218,2718,-969
5541,9232,2711,-971
5505,9218,2718,-969
5532,9196,2707,-969
5505,9218,2684,-969
5333,9207,2655,-964
5216,9218,2649,-969
5239,9159,2650,-988
5361,9022,2649,-1008
5426,8835,2629,-1011
5505,8826,2615,-1008
5568,9011,2609,-1007
5505,9218,2615,-1008
5301,9255,2603,-1004
5216,9218,2580,-1008
5278,9210,2552,-1026
5216,9218,2546,-1047
4877,9111,2546,-1051
4636,9022,2546,-1047
4772,9173,2528,-1044
5216,9807,2512,-1047
5923,10938,2492,-1046
7244,12553,2477,-1047
9204,14406,2455,-1047
11301,16083,2443,-1047
13096,16910,2438,-1042
14633,16476,2443,-1047
15545,14791,2430,-1065
14923,12357,2408,-1086
12478,9593,2381,-1090
9417,6865,2374,-1086
7142,4565,2373,-1082
5940,3334,2374,-1086
5319,3464,2357,-1086
5216,4707,2339,-1086
5772,6387,2329,-1084
6665,8042,2339,-1086
7210,9355,2346,-1085
7244,10199,2339,-1086
7067,10520,2315,-1085
6954,10591,2305,-1086
6878,10645,2305,-1083
6809,10788,2305,-1086
6697,10895,2285,-1087
6520,10984,2271,-1086
6295,11013,2266,-1080
6230,10984,2271,-1086
6348,10793,2256,-1104
6520,10591,2236,-1125
6508,10487,2225,-1129
6375,10591,2236,-1125
6205,10786,2242,-1121
6085,10984,2236,-1125
5974,11043,2214,-1125
5940,10984,2202,-1125
6029,10909,2197,-1123
6230,10984,2202,-1125
6371,11071,2201,-1123
6375,10984,2202,-1125
6273,10704,2199,-1124
6230,10591,2202,-1125
6237,10749,2199,-1122
6230,10984,2202,-1125
6177,11010,2201,-1126
6230,10984,2202,-1125
6386,11053,2198,-1118
6520,11180,2202,-1125
6516,11119,2204,-1143
6520,10984,2202,-1163
6593,10973,2183,-1167
6665,11180,2167,-1163
6639,11353,2160,-1161
6665,11376,2167,-1163
6770,11251,2168,-1162
6809,11180,2167,-1163
6650,11212,2163,-1164
6520,11376,2167,-1163
6599,11511,2167,-1157
6809,11572,2167,-1163
6871,11545,2163,-1182
6809,11572,2167,-1202
6801,11594,2169,-1204
6954,11572,2167,-1202
7090,11494,2159,-1201
7099,11572,2167,-1202
6999,11783,2184,-1197
6954,11964,2202,-1202
6987,11901,2202,-1220
7099,11768,2202,-1241
7264,11760,2202,-1244
7534,11964,2202,-1241
7774,12183,2184,-1239
7824,12357,2167,-1241
7637,12455,2159,-1237
7534,12553,2167,-1241
7765,12578,2169,-1257
8258,12553,2167,-1280
8588,12443,2163,-1285
8548,12357,2167,-1280
8266,12357,2167,-1274
8113,12553,2167,-1280
8243,12799,2163,-1282
8548,12945,2167,-1280
8689,12869,2168,-1273
8548,12749,2167,-1280
8333,12700,2160,-1297
8403,12749,2167,-1318
8688,12703,2183,-1325
8838,12553,2202,-1318
8689,12383,2204,-1309
8548,12357,2202,-1318
8569,12333,2197,-1339
8548,12161,2202,-1357
8266,11814,2201,-1359
7968,11572,2202,-1357
7867,11477,2199,-1356
7824,11376,2202,-1357
7569,11081,2200,-1353
7244,10788,2202,-1357
7055,10637,2199,-1373
6954,10591,2202,-1396
6705,10428,2200,-1402
6375,10199,2202,-1396
6114,9977,2199,-1387
5940,9807,2202,-1396
5718,9584,2200,-1414
5505,9415,2202,-1435
5348,9360,2200,-1440
5216,9415,2202,-1435
5034,9370,2200,-1427
4926,9218,2202,-1435
4916,9047,2200,-1453
4926,9022,2202,-1474
4881,9047,2200,-1478
4926,9022,2202,-1474
5048,8893,2200,-1468
5071,8826,2202,-1474
4896,8827,2200,-1476
4781,8826,2202,-1474
4849,8709,2199,-1466
4926,8630,2202,-1474
4794,8679,2200,-1492
4636,8826,2202,-1512
4655,8869,2199,-1515
4781,8826,2202,-1512
4763,8780,2200,-1509
4636,8826,2202,-1512
4573,8855,2198,-1511
4636,8826,2202,-1512
4675,8715,2200,-1513
4636,8630,2202,-1512
4553,8591,2196,-1506
4491,8630,2202,-1512
4414,8646,2211,-1530
4346,8630,2236,-1551
4351,8590,2261,-1555
4491,8630,2305,-1551
4633,8670,2351,-1547
4636,8630,2408,-1551
4516,8485,2453,-1551
4491,8434,2512,-1551
4591,8513,2580,-1549
4636,8630,2684,-1551
4489,8631,2805,-1550
4346,8630,2959,-1551
4372,8701,3121,-1550
4491,8826,3303,-1551
4511,8851,3481,-1548
4491,8826,3681,-1551
4539,8803,3892,-1552
4636,8826,4129,-1551
4654,8819,4364,-1544
4636,8826,4610,-1551
4633,8828,4847,-1569
4636,8826,5092,-1590
4604,8786,5317,-1593
4636,8826,5539,-1590
4735,8933,5742,-1586
4781,9022,5952,-1590
4687,8950,6145,-1590
4636,8826,6330,-1590
4753,8765,6486,-1587
4926,8826,6640,-1590
4925,8862,6771,-1589
4781,8826,6881,-1590
4645,8707,6949,-1588
4636,8630,7018,-1590
4738,8652,7085,-1589
4926,8826,7156,-1590
5034,8991,7193,-1588
4926,9022,7225,-1590
4685,8898,7251,-1588
4636,8826,7294,-1590
4814,8828,7314,-1588
4926,8826,7328,-1590
4776,8759,7323,-1588
4636,8826,7328,-1590
4735,9041,7312,-1588
4926,9218,7294,-1590
4911,9152,7253,-1588
4781,9022,7225,-1590
4779,8988,7186,-1588
4926,9022,7156,-1590
4951,8935,7102,-1588
4781,8826,7053,-1590
4604,8842,6992,-1588
4636,9022,6950,-1590
4764,9166,6896,-1588
4781,9218,6846,-1590
4659,9202,6774,-1589
4636,9218,6709,-1590
4778,9219,6632,-1588
4926,9218,6571,-1590
4926,9197,6499,-1589
4926,9218,6434,-1590
5011,9225,6346,-1587
5071,9218,6262,-1590
4981,9185,6165,-1590
4926,9218,6090,-1590
5003,9251,6004,-1586
5071,9218,5918,-1590
4981,9080,5806,-1594
4926,9022,5711,-1590
5010,9092,5619,-1569
5071,9218,5539,-1551
4964,9237,5434,-1545
4926,9218,5333,-1551
5081,9207,5233,-1551
5216,9218,5161,-1551
5127,9186,5076,-1549
5071,9218,4989,-1551
5257,9316,4888,-1549
5505,9415,4817,-1551
5533,9400,4748,-1553
5505,9415,4679,-1551
5663,9550,4584,-1532
5940,9807,4507,-1512
6075,10026,4445,-1503
6085,10199,4404,-1512
6047,10265,4346,-1519
5940,10199,4301,-1512
5738,9980,4259,-1490
5650,9807,4232,-1474
5736,9760,4180,-1467
5795,9807,4129,-1474
5650,9809,4079,-1476
5505,9807,4060,-1474
5542,9755,4040,-1457
5650,9611,4025,-1435
5605,9354,3991,-1409
5505,9218,3956,-1396
5530,9279,3912,-1394
5650,9415,3888,-1396
5603,9371,3868,-1382
5361,9218,3853,-1357
5152,9126,3817,-1330
5216,9218,3784,-1318
5422,9343,3756,-1317
5505,9415,3750,-1318
5364,9402,3735,-1305
5216,9415,3716,-1280
5143,9361,3677,-1252
5071,9218,3647,-1241
4925,9020,3621,-1241
4926,9022,3612,-1241
5050,9154,3597,-1225
5071,9218,3578,-1202
4863,9089,3540,-1179
4781,9022,3509,-1163
4984,9113,3482,-1144
5216,9218,3475,-1125
5218,9188,3460,-1103
5216,9218,3440,-1086
5306,9361,3401,-1066
5216,9415,3372,-1047
4813,9222,3347,-1027
4636,9218,3337,-1008
5086,9867,3319,-988
5940,11180,3303,-969
6879,12658,3281,-950
8258,14122,3268,-931
10438,15720,3249,-909
13039,17456,3234,-892
15123,18495,3212,-874
16082,17849,3200,-853
15697,15323,3181,-829
14053,11964,3165,-814
11609,8959,3142,-801
9272,6865,3131,-776
7639,5576,3116,-733
6665,5100,3096,-698
6062,5453,3058,-678
5940,6473,3028,-659
6392,7680,3004,-622
7099,8826,2993,-582
7479,9808,2973,-556
7389,10591,2959,-543
7070,10979,2941,-526
6809,10984,2924,-504
6629,10755,2888,-483
6520,10591,2856,-465
6471,10549,2830,-445
6520,10591,2821,-427
6552,10521,2805,-411
6520,10395,2787,-388
6404,10349,2764,-350
6375,10591,2752,-310
6430,10896,2736,-284
6520,10984,2718,-271
6523,10768,2693,-256
6520,10591,2684,-233
6525,10631,2681,-209
6520,10788,2684,-194
6479,10875,2668,-180
6520,10984,2649,-155
6580,11073,2627,-116
6520,10984,2615,-78
6345,10686,2596,-53
6375,10591,2580,-39
6636,10801,2560,-23
6809,10984,2546,0
6665,10800,2526,23
6520,10591,2512,39
6624,10689,2493,53
6809,10984,2477,78
6771,11062,2455,115
6665,10984,2443,155
6697,10937,2427,183
6809,10984,2408,194
6804,10967,2382,204
6809,10984,2374,233
6903,11027,2375,275
6954,10984,2374,310
6835,10733,2353,329
6809,10591,2339,349
7017,10775,2337,384
7244,11180,2339,427
7208,11401,2321,454
7099,11376,2305,465
7130,11230,2300,476
7244,11180,2305,504
7238,11222,2291,543
7244,11376,2271,582
7369,11511,2258,606
7534,11572,2271,620
7582,11527,2278,633
7679,11572,2271,659
7902,11743,2247,697
8113,11964,2236,737
8126,12014,2235,763
8113,11964,2236,776
8190,11965,2219,786
8258,12161,2202,814
8164,12351,2193,855
8113,12357,2202,892
8272,12129,2204,913
8548,11964,2202,931
8677,12046,2196,950
8693,12357,2202,969
8727,12574,2205,983
8838,12553,2202,1008
8914,12329,2182,1046
8983,12161,2167,1086
9071,12111,2160,1109
9128,12161,2167,1125
8945,12170,2169,1142
8548,12161,2167,1163
8213,12086,2161,1179
8258,11964,2167,1202
8513,11758,2171,1237
8548,11572,2167,1280
8157,11385,2147,1306
7679,11180,2133,1318
7394,10877,2128,1328
7244,10591,2133,1357
7017,10360,2131,1397
6809,10199,2133,1435
6684,9992,2134,1456
6520,9807,2133,1474
6191,9720,2115,1490
5940,9807,2099,1512
5913,9877,2091,1531
5940,9807,2099,1551
5756,9580,2099,1569
5505,9415,2099,1590
5381,9318,2095,1607
5361,9218,2099,1629
5274,9052,2097,1649
5216,9022,2099,1668
5270,9137,2096,1680
5361,9218,2099,1706
5311,9051,2096,1743
5216,8826,2099,1784
5192,8743,2097,1806
5216,8826,2099,1823
5111,8854,2095,1838
4926,8826,2099,1861
4828,8797,2100,1880
4926,8826,2099,1900
5057,8824,2080,1917
5071,8826,2064,1939
4964,8821,2056,1956
4926,8826,2064,1978
4996,8800,2067,1997
5071,8826,2064,2017
5018,8854,2056,2030
4926,8826,2064,2055
4892,8697,2080,2090
4926,8630,2099,2133
4930,8637,2100,2158
4926,8630,2099,2172
4924,8505,2093,2181
4926,8434,2099,2210
4902,8496,2098,2249
4926,8630,2099,2288
4967,8649,2093,2309
4926,8630,2099,2327
4755,8679,2107,2342
4636,8826,2133,2366
4669,8887,2161,2383
4781,8826,2202,2404
4840,8692,2243,2421
4926,8630,2305,2443
5081,8614,2379,2460
5216,8630,2477,2482
5186,8617,2576,2500
5071,8630,2684,2521
4970,8632,2790,2536
4926,8630,2924,2559
4932,8595,3072,2580
5071,8630,3234,2598
5238,8720,3375,2598
5216,8826,3509,2598
4954,8840,3636,2607
4781,8826,3784,2637
4881,8810,3936,2663
5071,8826,4094,2676
5057,8814,4242,2670
4926,8826,4404,2676
4869,8831,4562,2692
4926,8826,4713,2715
4982,8785,4834,2717
5071,8826,4954,2715
5181,8929,5072,2710
5216,9022,5195,2715
5112,9011,5289,2713
5071,9022,5367,2715
5198,9101,5430,2712
5361,9218,5505,2715
5335,9242,5563,2710
5216,9218,5608,2715
5205,9142,5624,2716
5361,9022,5642,2715
5489,8853,5656,2694
