II,V,PLETH,RESP
-1566,13097,2404,1214
-1713,14775,2705,1375
-1409,12920,2371,1214
-1211,11891,2204,1131
-1253,12743,2371,1214
-1253,13294,2458,1262
-1096,12743,2339,1214
-956,12306,2264,1191
-940,12566,2339,1236
-963,12752,2387,1261
-940,12566,2339,1236
-874,12449,2292,1217
-783,12566,2306,1236
-688,12563,2321,1256
-626,12389,2306,1258
-619,12244,2283,1254
-626,12212,2274,1258
-625,12193,2269,1260
-626,12212,2274,1258
-640,12242,2278,1253
-626,12212,2274,1258
-562,12088,2254,1269
-470,12035,2241,1279
-389,12036,2234,1277
-313,12035,2241,1279
-189,11930,2243,1290
0,11858,2241,1301
190,11799,2224,1299
313,11681,2209,1301
424,11396,2199,1311
626,11150,2209,1323
901,11025,2214,1322
1096,10973,2209,1323
1170,10801,2186,1332
1253,10619,2176,1345
1424,10492,2176,1344
1566,10442,2176,1345
1582,10335,2157,1353
1566,10265,2144,1366
1639,10242,2140,1367
1723,10265,2144,1366
1690,10228,2128,1373
1566,10265,2111,1388
1473,10400,2103,1392
1409,10619,2111,1388
1293,10778,2112,1382
1096,10973,2111,1388
868,11215,2107,1398
626,11504,2111,1410
378,11695,2110,1412
157,11858,2111,1410
-6,12011,2108,1404
-157,12212,2111,1410
-363,12372,2109,1420
-626,12566,2111,1431
-886,12798,2109,1432
-1096,13097,2111,1431
-1261,13316,2109,1428
-1409,13450,2111,1431
-1565,13505,2109,1431
-1723,13627,2111,1431
-1840,13792,2109,1429
-1879,13981,2111,1431
-1871,14086,2109,1431
-1879,14158,2111,1431
-1904,14170,2109,1428
-1879,14158,2111,1431
-1791,14067,2109,1432
-1723,13981,2111,1431
-1721,13882,2109,1420
-1723,13804,2111,1410
-1660,13687,2109,1404
-1566,13627,2111,1410
-1488,13607,2109,1412
-1409,13627,2111,1410
-1311,13557,2109,1397
-1253,13450,2111,1388
-1256,13321,2109,1382
-1253,13274,2111,1388
-1178,13248,2109,1391
-1096,13274,2111,1388
-1076,13268,2109,1374
-1096,13274,2111,1366
-1092,13249,2109,1364
-1096,13274,2111,1366
-1158,13274,2109,1363
-1253,13274,2111,1366
-1287,13231,2108,1369
-1253,13274,2111,1366
-1218,13354,2107,1351
-1253,13450,2111,1345
-1332,13446,2117,1351
-1409,13450,2144,1366
-1474,13493,2174,1368
-1566,13627,2209,1366
-1668,13724,2233,1364
-1723,13804,2274,1366
-1714,13859,2327,1363
-1723,13981,2404,1366
-1794,14083,2477,1375
-1879,14158,2566,1388
-1900,14149,2665,1388
-1879,14158,2793,1388
-1870,14156,2930,1393
-1879,14158,3086,1410
-1878,14070,3240,1421
-1879,13981,3410,1431
-1890,13924,3581,1439
-1879,13981,3768,1453
-1808,14013,3947,1463
-1723,13981,4125,1475
-1690,13857,4284,1483
-1723,13804,4450,1496
-1750,13797,4610,1507
-1723,13804,4775,1518
-1642,13708,4921,1526
-1566,13627,5067,1540
-1533,13588,5188,1551
-1566,13627,5294,1561
-1640,13622,5371,1566
-1723,13627,5457,1583
-1757,13619,5548,1606
-1723,13627,5652,1626
-1636,13543,5733,1628
-1566,13450,5814,1626
-1546,13384,5888,1630
-1566,13450,5976,1648
-1576,13541,6045,1661
-1566,13627,6106,1670
-1551,13622,6149,1675
-1566,13627,6204,1691
-1623,13663,6250,1706
-1723,13804,6301,1713
-1822,13921,6330,1709
-1879,13981,6366,1713
-1883,13949,6393,1723
-1879,13981,6431,1735
-1883,14059,6458,1733
-1879,14158,6496,1735
-1864,14159,6515,1742
-1879,14158,6529,1757
-1906,14151,6518,1759
-1879,14158,6529,1757
-1786,14074,6543,1753
-1723,13981,6561,1757
-1727,13876,6543,1756
-1723,13804,6529,1757
-1643,13690,6518,1754
-1566,13627,6529,1757
-1558,13603,6514,1755
-1566,13627,6496,1757
-1501,13561,6467,1754
-1409,13450,6464,1757
-1378,13315,6449,1755
-1409,13274,6431,1757
-1424,13255,6390,1754
-1409,13274,6366,1757
-1398,13255,6343,1756
-1409,13274,6334,1757
-1413,13267,6301,1752
-1409,13274,6269,1757
-1405,13241,6216,1765
-1409,13274,6171,1778
-1407,13340,6113,1780
-1409,13450,6074,1778
-1412,13472,6034,1772
-1409,13450,6009,1778
-1396,13402,5960,1787
-1409,13450,5911,1800
-1469,13527,5852,1808
-1566,13627,5814,1822
-1657,13689,5764,1832
-1723,13804,5717,1843
-1742,13908,5655,1849
-1723,13981,5619,1865
-1700,13957,5584,1886
-1723,13981,5554,1908
-1754,14057,5499,1918
-1723,14158,5457,1930
-1627,14116,5417,1946
-1566,13981,5392,1973
-1572,13781,5341,1994
-1566,13627,5294,2017
-1486,13490,5249,2036
-1409,13450,5229,2060
-1402,13445,5196,2078
-1409,13450,5164,2104
-1344,13358,5121,2132
-1253,13274,5099,2169
-1221,13226,5078,2198
-1253,13274,5067,2234
-1268,13289,5034,2266
-1253,13274,5002,2299
-1240,13176,4959,2318
-1253,13097,4937,2342
-1259,13038,4915,2370
-1253,13097,4905,2407
-1245,13184,4873,2438
-1253,13274,4840,2472
-1257,13271,4796,2503
-1253,13274,4775,2537
-1245,13261,4755,2565
-1253,13274,4742,2602
-1261,13244,4708,2643
-1253,13274,4677,2689
-1233,13341,4639,2721
-1253,13450,4612,2754
-1328,13470,4575,2783
-1409,13450,4547,2819
-1435,13408,4511,2848
-1409,13450,4482,2884
-1389,13519,4443,2916
-1409,13627,4417,2949
-1481,13712,4384,2968
-1566,13804,4352,2993
-1616,13833,4309,3020
-1566,13804,4287,3058
-1468,13705,4270,3081
-1409,13627,4255,3101
-1420,13540,4216,3116
-1409,13450,4190,3144
-1334,13320,4170,3168
-1253,13274,4158,3188
-1198,13270,4121,3194
-1096,13274,4093,3209
-884,13168,4071,3228
-626,13097,4060,3253
-365,13085,4025,3264
0,13097,3995,3275
635,12844,3971,3281
1566,12212,3963,3296
2730,11085,3931,3305
4072,9557,3898,3318
5539,7736,3868,3325
6891,6017,3865,3340
7724,4772,3854,3347
7674,4425,3833,3361
6713,5100,3792,3370
5168,6725,3768,3383
3546,8744,3749,3388
2192,10619,3735,3405
1163,12053,3700,3416
313,13274,3670,3426
-448,14364,3646,3421
-1096,15220,3638,3426
-1566,15626,3620,3434
-1879,15751,3605,3448
-2080,15721,3585,3446
-2192,15574,3573,3448
-2215,15218,3551,3451
-2192,14866,3540,3470
-2180,14634,3525,3479
-2192,14512,3508,3491
-2202,14324,3470,3497
-2192,14158,3443,3513
-2188,14056,3422,3521
-2192,13981,3410,3535
-2206,13799,3378,3541
-2192,13627,3346,3556
-2139,13570,3309,3564
-2036,13627,3281,3578
-1932,13587,3242,3585
-1879,13450,3216,3600
-1877,13291,3194,3606
-1879,13274,3183,3622
-1868,13289,3162,3636
-1879,13274,3151,3665
-1902,13156,3145,3687
-1879,13097,3151,3708
-1791,13084,3138,3714
-1723,13097,3118,3730
-1719,13004,3092,3746
-1723,12920,3086,3773
-1656,12877,3084,3790
-1566,12920,3086,3817
-1535,12920,3070,3837
-1566,12920,3053,3860
-1583,12901,3031,3867
-1566,12920,3021,3882
-1551,12901,3004,3897
-1566,12920,2988,3925
-1582,12969,2965,3942
-1566,13097,2956,3968
-1504,13196,2951,3994
-1409,13274,2956,4034
-1317,13279,2944,4057
-1253,13274,2923,4077
-1196,13201,2895,4089
-1096,13097,2891,4120
-944,12918,2893,4151
-783,12743,2891,4185
-633,12549,2869,4202
-470,12389,2858,4229
-293,12202,2857,4256
-157,12035,2858,4294
-79,11844,2838,4315
0,11681,2826,4337
140,11491,2823,4352
313,11327,2826,4381
475,11139,2807,4400
626,10973,2793,4424
793,10775,2790,4439
940,10619,2793,4467
1035,10484,2775,4488
1096,10442,2761,4511
1174,10426,2757,4517
1253,10442,2761,4532
1288,10371,2744,4546
1253,10265,2728,4576
1179,10174,2722,4595
1096,10265,2728,4619
1018,10446,2716,4634
940,10619,2696,4662
866,10678,2672,4682
783,10796,2663,4706
661,11022,2658,4713
470,11327,2663,4727
230,11524,2665,4734
0,11681,2663,4749
-175,11884,2645,4753
-313,12212,2631,4771
-458,12467,2623,4787
-626,12566,2631,4814
-795,12526,2632,4823
-940,12566,2631,4836
-1043,12669,2625,4840
-1096,12743,2631,4858
-1106,12658,2633,4864
-1096,12566,2631,4879
-1092,12536,2612,4885
-1096,12566,2598,4901
-1099,12493,2591,4906
-1096,12389,2598,4923
-1094,12327,2599,4930
-1096,12389,2598,4944
-1097,12422,2592,4948
-1096,12389,2598,4966
-1095,12273,2601,4976
-1096,12212,2598,4988
-1096,12186,2579,4981
-1096,12212,2566,4988
-1095,12202,2559,4994
-1096,12212,2566,5009
-1096,12200,2566,5004
-1096,12212,2566,5009
-1090,12188,2562,5014
-1096,12212,2566,5031
-1145,12265,2565,5028
-1253,12389,2566,5031
-1364,12479,2561,5032
-1409,12566,2566,5053
-1394,12626,2566,5062
-1409,12743,2566,5074
-1488,12840,2560,5070
-1566,12920,2566,5074
-1580,12917,2569,5068
-1566,12920,2566,5074
-1570,12906,2544,5071
-1566,12920,2533,5074
-1501,12901,2531,5066
-1409,12920,2533,5074
-1372,12924,2515,5080
-1409,12920,2501,5096
-1443,12826,2495,5094
-1409,12743,2501,5096
-1326,12696,2496,5090
-1253,12743,2501,5096
-1188,12761,2512,5091
-1096,12743,2533,5096
-989,12641,2542,5091
-940,12566,2566,5096
-950,12521,2604,5090
-940,12566,2663,5096
-858,12586,2710,5092
-783,12566,2761,5096
-775,12457,2823,5089
-783,12389,2923,5096
-721,12357,3033,5095
-626,12389,3151,5096
-590,12382,3257,5078
-626,12389,3378,5074
-651,12374,3502,5070
-626,12389,3638,5074
-597,12368,3764,5059
-626,12389,3898,5053
-702,12438,4025,5046
-783,12566,4158,5053
-852,12661,4271,5040
-940,12743,4385,5031
-1036,12794,4492,5014
-1096,12920,4612,5009
-1096,13035,4717,4993
-1096,13097,4807,4988
-1156,13013,4870,4975
-1253,12920,4937,4966
-1296,12869,4999,4938
-1253,12920,5067,4923
-1164,12934,5124,4908
-1096,12920,5197,4901
-1077,12878,5266,4869
-1096,12920,5327,4836
-1111,12948,5355,4797
-1096,12920,5392,4771
-1076,12796,5436,4735
-1096,12743,5489,4706
-1127,12741,5510,4664
-1096,12743,5522,4619
-1001,12637,5528,4557
-940,12566,5554,4511
-946,12550,5568,4466
-940,12566,5587,4424
-860,12474,5596,4357
-783,12389,5619,4294
-772,12351,5632,4233
-783,12389,5652,4185
-767,12374,5653,4119
-783,12389,5652,4055
-868,12448,5628,3992
-940,12566,5619,3947
-941,12596,5612,3893
-940,12566,5619,3838
-1020,12522,5604,3770
-1096,12566,5587,3708
-1106,12643,5560,3638
-1096,12743,5554,3578
-1159,12813,5540,3518
-1253,12920,5522,3470
-1324,13007,5481,3409
-1409,13097,5457,3340
-1524,13147,5436,3255
-1566,13274,5424,3188
-1450,13440,5389,3129
-1253,13627,5359,3079
-1056,13687,5323,3013
-783,13627,5294,2949
-255,13341,5243,2888
626,12743,5197,2841
1910,11606,5153,2785
3602,9911,5132,2732
5559,7728,5098,2675
7361,5486,5067,2624
8496,3743,5026,2566
8613,3186,5002,2516
7678,4033,4970,2460
5951,6017,4937,2407
3944,8355,4883,2347
2192,10442,4840,2299
970,11971,4797,2254
157,13097,4775,2212
-498,13919,4741,2155
-1096,14512,4710,2104
-1530,14753,4669,2057
-1723,14689,4645,2017
-1737,14365,4612,1969
-1723,13981,4580,1930
-1728,13625,4535,1896
-1723,13450,4515,1865
-1698,13405,4499,1819
-1723,13450,4482,1778
-1812,13450,4433,1750
-1879,13450,4385,1735
-1883,13438,4342,1706
-1879,13450,4320,1670
-1952,13441,4286,1631
-2036,13450,4255,1605
-2063,13449,4216,1581
-2036,13450,4190,1561
-2027,13417,4154,1538
-2036,13450,4125,1518
-2035,13528,4088,1494
-2036,13627,4060,1475
-2049,13585,4022,1453
-2036,13450,3995,1431
-1961,13293,3962,1405
-1879,13274,3930,1388
-1857,13295,3879,1376
-1879,13274,3833,1366
-1850,13101,3789,1345
-1723,12920,3768,1323
-1547,12785,3738,1305
-1409,12743,3703,1301
-1325,12661,3648,1294
-1253,12566,3605,1279
-1169,12450,3566,1255
-1096,12389,3540,1236
-1034,12300,3505,1223
-940,12212,3475,1214
-786,12093,3440,1202
-626,12035,3410,1193
-524,12009,3371,1183
-470,12035,3346,1171
-405,11981,3325,1149
-313,11858,3313,1128
-224,11701,3282,1112
-157,11681,3248,1106
-87,11714,3209,1096
0,11681,3183,1084
89,11483,3159,1071
157,11327,3151,1063
217,11289,3137,1052
313,11327,3118,1041
464,11252,3080,1027
626,11150,3053,1019
737,11101,3034,1010
783,11150,3021,998
830,11113,2987,981
940,10973,2956,976
1105,10758,2931,977
1253,10619,2923,976
1345,10514,2906,963
1409,10442,2891,954
1489,10330,2871,953
1566,10265,2858,954
1598,10231,2838,943
1566,10265,2826,932
1496,10266,2809,928
1409,10265,2793,932
1330,10230,2769,932
1253,10265,2761,932
1140,10371,2760,933
940,10619,2761,932
687,10895,2742,921
470,11150,2728,911
320,11309,2723,907
157,11504,2728,911
-73,11746,2715,910
-313,12035,2696,911
-485,12232,2673,912
-626,12389,2663,911
-830,12529,2647,900
-1096,12743,2631,889
-1314,12935,2609,885
-1409,13097,2598,889
-1453,13178,2583,890
-1566,13274,2566,889
-1748,13354,2542,887
-1879,13450,2533,889
-1896,13516,2531,889
-1879,13627,2533,889
-1934,13726,2519,888
-2036,13804,2501,889
-2083,13797,2480,888
-2036,13804,2469,889
-1950,13807,2451,888
-1879,13804,2436,889
-1810,13707,2416,888
-1723,13627,2404,889
-1631,13593,2386,889
-1566,13627,2371,889
-1503,13573,2351,887
-1409,13450,2339,889
-1302,13301,2322,891
-1253,13274,2306,889
-1261,13283,2284,877
-1253,13274,2274,867
-1175,13164,2270,864
-1096,13097,2274,867
-1077,13073,2261,868
-1096,13097,2241,867
-1093,13067,2217,866
-1096,13097,2209,867
-1155,13170,2206,867
-1253,13274,2209,867
-1292,13277,2195,866
-1253,13274,2176,867
-1210,13262,2151,867
-1253,13274,2144,867
-1349,13237,2141,866
-1409,13274,2144,867
-1403,13357,2137,867
-1409,13450,2144,867
-1478,13437,2155,866
-1566,13450,2176,867
-1591,13517,2187,867
-1566,13627,2209,867
-1549,13636,2243,866
-1566,13627,2306,867
-1577,13616,2379,867
-1566,13627,2469,867
-1553,13542,2559,865
-1566,13450,2663,867
-1578,13398,2768,868
-1566,13450,2891,867
-1547,13472,3016,863
-1566,13450,3151,867
-1594,13345,3275,878
-1566,13274,3410,889
-1474,13231,3550,890
-1409,13274,3703,889
-1410,13290,3838,888
-1409,13274,3963,889
-1337,13168,4061,887
-1253,13097,4158,889
-1229,13059,4247,898
-1253,13097,4352,911
-1257,13098,4451,914
-1253,13097,4547,911
-1256,13067,4625,906
-1253,13097,4710,911
-1231,13101,4790,921
-1253,13097,4872,932
-1335,13052,4934,935
-1409,13097,5002,932
-1413,13180,5065,928
-1409,13274,5132,932
-1467,13267,5177,943
-1566,13274,5229,954
-1646,13320,5276,956
-1723,13450,5327,954
-1811,13541,5355,952
-1879,13627,5392,954
-1887,13696,5423,954
-1879,13804,5457,954
-1888,13838,5466,953
-1879,13804,5489,954
-1806,13688,5518,954
-1723,13627,5554,954
-1696,13606,5557,953
-1723,13627,5554,954
-1740,13561,5545,953
-1723,13450,5554,954
-1663,13312,5551,953
-1566,13274,5554,954
-1459,13268,5549,953
-1409,13274,5554,954
-1417,13189,5538,953
-1409,13097,5522,954
-1334,12982,5496,953
-1253,12920,5489,954
-1229,12875,5474,953
-1253,12920,5457,954
-1260,12946,5417,953
-1253,12920,5392,954
-1254,12790,5369,953
-1253,12743,5359,954
-1194,12797,5328,953
-1096,12920,5294,954
-1041,12937,5243,953
-1096,12920,5197,954
-1200,12893,5139,953
-1253,12920,5099,954
-1238,12904,5061,953
-1253,12920,5035,954
-1332,12968,4986,953
-1409,13097,4937,954
-1416,13189,4880,953
-1409,13274,4840,954
-1467,13333,4788,953
-1566,13450,4742,954
-1605,13551,4686,953
-1566,13627,4645,954
-1532,13572,4594,953
-1566,13450,4547,954
-1606,13303,4489,953
-1566,13274,4450,954
-1464,13282,4413,953
-1409,13274,4385,954
-1421,13164,4334,953
-1409,13097,4287,954
-1325,13079,4243,953
