II,V,PLETH,RESP
235,198,3306,1417
276,261,4458,1939
228,224,4560,1998
153,145,4194,1838
95,123,4011,1763
62,165,4064,1816
50,179,4117,1857
48,118,4037,1808
27,53,3945,1737
-22,60,3932,1722
-69,111,3989,1744
-88,132,4021,1733
-96,118,4033,1693
-114,107,4043,1669
-124,106,4091,1677
-101,95,4194,1677
-59,82,4440,1658
-26,93,4801,1645
-16,121,5174,1651
-30,130,5471,1648
-69,114,5785,1617
-92,99,6129,1574
-55,102,6423,1559
0,110,6605,1559
-20,107,6851,1543
-115,92,7205,1499
-159,75,7544,1472
-76,61,7736,1478
25,50,7948,1478
-5,43,8265,1452
-153,46,8588,1447
-267,53,8755,1464
-261,49,8907,1444
-195,21,9151,1375
-174,-14,9427,1347
-218,-25,9566,1370
-281,-5,9666,1356
-322,15,9832,1282
-355,5,10045,1262
-393,-27,10153,1306
-421,-46,10214,1281
-413,-40,10301,1169
-387,-38,10439,1172
-394,-64,10507,1317
-456,-101,10539,1221
-530,-116,10571,502
-563,-100,10646,-612
-554,-77,10680,-1387
-550,-70,10693,-1276
-582,-77,10681,-429
-625,-83,10696,526
-630,-88,10686,1048
-588,-93,10675,1077
-544,-84,10639,901
-546,-55,10636,804
-585,-38,10625,821
-605,-73,10625,836
-577,-139,10580,790
-529,-162,10539,739
-509,-116,10479,731
-535,-68,10442,740
-579,-87,10373,714
-612,-150,10309,661
-635,-172,10224,622
-659,-132,10172,614
-671,-98,10103,607
-644,-120,10036,582
-560,-148,9941,555
-421,-91,9885,547
-217,65,9823,542
39,224,9758,504
264,290,9645,444
343,270,9564,410
287,252,9494,410
253,278,9430,405
373,296,9311,371
580,227,9219,344
696,62,9149,344
626,-135,9103,337
450,-293,9008,296
309,-381,8937,261
299,-396,8889,261
387,-337,8868,259
445,-207,8799,218
346,-54,8747,178
99,26,8708,177
-179,-36,8694,181
-400,-191,8631,153
-609,-310,8580,125
-865,-332,8538,128
-1129,-301,8523,126
-1278,-297,8470,80
-1264,-318,8433,23
-1179,-327,8405,6
-1115,-310,8401,14
-1139,-277,8356,9
-1192,-242,8324,0
-1217,-196,8294,6
-1191,-177,8287,6
-1175,-192,8244,-26
-1195,-217,8213,-67
-1213,-193,8181,-82
-1189,-146,8172,-82
-1136,-149,8132,-97
-1100,-201,8103,-123
-1125,-150,8069,-136
-1241,171,8058,-138
-1437,765,8020,-150
-1703,1413,7992,-173
-1957,1834,7956,-189
-1671,1900,7943,-195
205,1652,7907,-203
4077,1018,7880,-222
8416,-325,7843,-243
10580,-2529,7832,-254
9535,-4995,7797,-256
6863,-6616,7747,-262
4631,-6792,7661,-271
3192,-5930,7598,-278
1855,-4784,7539,-282
593,-3651,7493,-297
-47,-2488,7425,-321
-141,-1433,7386,-338
-306,-760,7352,-338
-730,-467,7322,-340
-1068,-290,7257,-353
-1156,-81,7216,-363
-1167,77,7184,-362
-1207,107,7153,-371
-1204,75,7072,-399
-1157,88,7009,-420
-1133,146,6964,-418
-1136,201,6934,-422
-1112,227,6864,-450
-1063,265,6815,-476
-1042,329,6784,-474
-1018,379,6762,-474
-980,395,6685,-495
-905,404,6617,-516
-838,449,6568,-513
-803,484,6540,-514
-808,482,6473,-542
-814,483,6420,-569
-778,537,6385,-568
-692,613,6366,-569
