II,V,PLETH,RESP
-26,340,4050,339
-18,471,5506,462
13,505,5641,477
55,501,5170,441
105,521,4937,420
155,565,5038,424
205,603,5096,433
253,623,4918,433
308,639,4701,435
377,664,4630,442
465,691,4633,450
563,707,4530,452
666,712,4339,453
771,711,4200,462
876,705,4148,471
981,690,4069,469
1085,670,3925,457
1184,653,3788,446
1271,635,3715,444
1338,601,3657,447
1386,546,3566,455
1423,478,3456,462
1456,411,3382,466
1482,347,3330,466
1493,286,3287,471
1482,222,3217,480
1451,157,3161,486
1398,102,3128,485
1318,69,3115,489
1210,50,3080,499
1086,26,3052,505
961,-13,3035,503
839,-55,3034,509
713,-88,3012,527
585,-115,2993,545
470,-144,2980,547
387,-173,2982,543
331,-194,2968,543
290,-206,2958,545
247,-215,2951,541
206,-219,2953,543
168,-215,2942,553
131,-205,2935,563
87,-203,2930,561
47,-218,2930,562
25,-240,2914,576
28,-253,2902,596
36,-254,2892,604
31,-257,2887,603
7,-266,2867,602
-15,-272,2854,603
-23,-269,2845,599
-19,-267,2839,600
-15,-273,2818,607
-12,-277,2800,617
-14,-269,2785,618
-24,-257,2775,619
-42,-254,2747,627
-55,-257,2717,645
-55,-250,2686,658
-50,-228,2665,663
-52,-203,2633,662
-56,-187,2596,660
-56,-171,2555,658
-48,-142,2527,658
-33,-93,2493,662
-6,-33,2455,673
34,24,2410,684
77,78,2382,690
111,135,2352,691
133,197,2300,698
155,256,2215,711
183,302,2138,721
224,337,2082,721
289,361,2039,720
391,355,1990,724
527,286,1959,729
664,142,1945,729
753,-45,1930,731
764,-206,1888,739
705,-298,1851,749
611,-326,1831,750
515,-329,1811,747
439,-335,1760,746
388,-338,1706,748
342,-329,1670,747
267,-313,1647,747
144,-299,1598,748
7,-284,1539,748
-121,-259,1492,744
-207,-250,1475,748
-275,-254,1445,763
-304,-277,1397,783
-306,-294,1346,791
-285,-317,1339,788
-263,-329,1346,778
-241,-325,1333,771
-222,-316,1294,765
-221,-334,1304,766
-233,-343,1364,772
-251,-236,1427,782
-303,55,1448,787
-388,454,1502,788
-358,785,1620,785
14,895,1766,786
821,685,1867,787
1971,40,1969,788
3387,-1179,2124,784
5076,-2992,2330,776
6856,-5121,2504,766
8171,-6988,2653,764
8387,-7980,2819,768
7294,-7793,3042,778
5262,-6586,3263,785
2960,-4861,3447,788
994,-3183,3603,786
-289,-1908,3801,786
-840,-1089,4022,785
-857,-576,4213,787
-647,-221,4343,786
-455,15,4485,787
-370,119,4660,786
-356,128,4824,786
-350,119,4917,785
-340,137,4999,792
-337,164,5108,800
-340,172,5226,808
-335,161,5284,807
-323,158,5316,805
-323,175,5361,804
-322,195,5427,807
-320,208,5451,806
-301,205,5453,806
-293,215,5458,805
-273,228,5490,806
-248,248,5501,805
-217,257,5493,806
-196,262,5470,805
-187,270,5474,806
-180,280,5474,804
-166,287,5459,806
-147,291,5417,812
-123,305,5400,823
-98,329,5393,829
-71,355,5375,827
-47,369,5315,817
-20,375,5274,809
17,389,5252,805
69,417,5224,806
127,449,5143,805
180,472,5066,806
222,483,5012,807
269,496,4964,807
335,516,4861,801
423,538,4747,793
518,553,4649,785
609,559,4576,784
706,558,4468,788
823,547,4343,797
950,525,4225,806
1054,502,4140,811
1118,477,4041,802
1168,441,3926,786
1238,388,3802,769
1326,332,3711,762
1400,284,3629,766
1436,239,3542,777
1437,185,3436,784
1418,126,3359,789
1390,77,3298,786
1351,38,3235,780
1295,-1,3132,770
1218,-45,3038,765
1126,-91,2975,765
1024,-130,2949,773
912,-159,2916,781
789,-178,2898,789
663,-195,2894,789
557,-215,2904,783
472,-242,2891,772
394,-270,2880,767
302,-292,2873,766
210,-304,2876,768
144,-311,2860,766
117,-316,2845,767
110,-325,2834,767
100,-335,2831,767
74,-343,2811,765
46,-344,2797,767
34,-339,2787,770
42,-332,2783,767
50,-328,2763,750
38,-334,2749,732
3,-347,2741,723
-30,-359,2736,727
-48,-361,2714,735
-57,-349,2701,744
-72,-332,2694,749
-90,-324,2690,750
-103,-326,2663,741
-109,-330,2637,733
-117,-328,2617,727
-127,-325,2603,728
-135,-321,2569,728
-137,-315,2535,729
-132,-299,2507,728
-123,-279,2488,729
-106,-256,2451,726
-81,-227,2407,723
-46,-186,2361,718
-4,-140,2328,717
41,-90,2289,718
82,-38,2244,723
113,17,2192,728
138,70,2155,731
167,117,2120,727
216,157,2086,723
295,196,2045,719
399,218,2017,720
507,189,1994,718
600,82,1968,709
668,-86,1926,695
710,-263,1895,687
722,-394,1873,687
690,-465,1852,691
611,-491,1814,690
507,-493,1787,689
425,-489,1772,689
386,-486,1752,690
356,-487,1707,688
276,-486,1666,690
126,-468,1638,692
-31,-440,1613,687
-143,-411,1561,671
-188,-415,1506,660
-218,-429,1468,659
-234,-447,1446,661
-245,-445,1401,658
-245,-447,1341,660
-249,-447,1288,664
-252,-442,1272,661
-241,-445,1258,641
-224,-471,1221,624
-223,-459,1173,621
-260,-293,1176,622
-341,59,1211,613
-396,457,1230,604
-246,704,1214,604
299,673,1247,605
1274,294,1342,590
2577,-561,1444,572
4147,-2029,1494,563
5936,-4039,1569,563
7640,-6166,1717,558
8625,-7759,1902,549
8341,-8286,2036,546
6789,-7642,2162,546
4520,-6162,2338,537
2234,-4404,2569,521
451,-2848,2768,507
-588,-1728,2934,503
-920,-1021,3110,501
-801,-576,3338,497
-556,-273,3564,488
-399,-85,3751,483
-367,-14,3904,483
-395,-18,4086,486
-415,-29,4280,487
-408,-14,4446,487
-386,4,4559,484
-359,6,4699,478
-334,3,4891,470
-312,15,5090,467
-308,43,5208,466
-303,53,5268,457
-302,45,5312,437
-282,26,5357,425
-264,40,5357,425
-231,68,5335,425
-203,98,5321,415
-188,103,5340,407
-201,102,5344,407
-227,113,5321,407
-238,140,5281,396
-223,166,5272,387
-187,178,5265,388
-137,183,5237,389
-84,195,5173,381
-37,220,5136,378
-3,246,5118,383
26,266,5083,380
55,285,4995,355
90,311,4924,334
133,341,4883,330
194,362,4837,331
263,373,4731,316
332,391,4632,297
398,423,4568,291
479,456,4514,292
577,474,4399,283
675,480,4276,269
763,483,4181,263
859,476,4114,263
973,448,4002,257
1086,408,3876,248
1172,368,3767,245
1233,331,3693,245
1291,285,3600,236
1350,227,3496,220
1398,167,3393,206
1428,110,3325,201
1446,58,3258,201
1451,4,3195,203
1432,-52,3126,207
1376,-109,3083,209
1287,-159,3046,200
1181,-197,3015,179
1070,-224,2969,156
960,-249,2936,142
847,-276,2913,144
735,-306,2906,147
629,-337,2887,147
535,-369,2877,149
445,-401,2871,149
353,-428,2877,130
261,-445,2872,99
185,-456,2872,86
140,-467,2870,90
127,-478,2874,85
125,-484,2863,76
117,-487,2858,95
94,-493,2852,112
69,-503,2851,68
48,-511,2838,4
32,-512,2833,31
11,-510,2829,97
-11,-511,2827,-77
-24,-517,2809,-659
-21,-527,2798,-1390
-9,-532,2790,-1747
3,-534,2783,-1460
9,-539,2761,-768
10,-547,2749,-161
2,-550,2743,74
-23,-540,2737,21
-63,-523,2708,-76
-93,-515,2682,-88
-100,-516,2664,-61
-86,-511,2649,-66
-73,-490,2613,-98
-68,-462,2579,-115
-62,-437,2553,-111
-43,-411,2534,-112
-9,-368,2496,-125
36,-313,2455,-134
87,-258,2420,-131
137,-209,2394,-130
177,-156,2355,-146
200,-97,2314,-172
215,-37,2274,-189
249,10,2247,-195
324,47,2212,-197
436,65,2173,-204
558,41,2130,-210
662,-62,2100,-211
739,-236,2068,-218
789,-423,2037,-238
799,-555,2004,-262
752,-613,1987,-275
653,-626,1966,-276
533,-629,1926,-280
438,-636,1857,-293
379,-641,1795,-303
323,-633,1746,-303
232,-614,1701,-308
95,-589,1636,-321
-39,-574,1579,-331
-145,-559,1539,-330
-197,-558,1511,-339
-234,-549,1458,-367
-250,-554,1398,-391
-256,-566,1353,-392
-239,-592,1340,-390
-213,-601,1317,-402
-187,-588,1270,-419
-165,-581,1222,-420
-153,-606,1232,-417
-161,-590,1270,-425
-201,-409,1284,-437
-263,-37,1267,-438
-271,372,1315,-436
-63,624,1424,-445
515,596,1517,-456
1476,197,1549,-455
2740,-729,1629,-455
4271,-2309,1799,-469
6031,-4421,1981,-489
7716,-6587,2085,-498
8700,-8161,2204,-496
8444,-8659,2408,-498
6927,-7996,2648,-509
4654,-6490,2811,-517
2313,-4668,2954,-518
474,-3023,3154,-510
-560,-1826,3400,-501
-834,-1080,3593,-494
-683,-628,3745,-493
-464,-326,3910,-498
-341,-141,4115,-507
-299,-74,4292,-514
-297,-82,4430,-517
-306,-93,4545,-515
-290,-82,4682,-513
-232,-71,4812,-514
-167,-71,4918,-516
-148,-68,4985,-514
-174,-55,5054,-507
-211,-35,5122,-497
-217,-30,5187,-492
-207,-26,5216,-494
-169,-28,5236,-503
-135,-15,5255,-511
-100,-6,5286,-515
-88,8,5293,-514
-88,19,5286,-519
-90,37,5269,-528
-78,60,5273,-536
