II,V,PLETH,ABP
-947,59,808,12892
-1012,55,851,13879
-899,31,735,12404
-945,38,761,13123
-947,44,746,13222
-934,47,715,13045
-926,48,684,12875
-939,50,672,12976
-953,54,658,13092
-954,56,632,13028
-953,60,603,12954
-960,66,578,12989
-972,70,554,13045
-981,69,527,13008
-991,65,502,12979
-1003,60,483,12999
-1007,54,467,13017
-1005,48,450,13000
-1000,44,432,12987
-995,45,416,13004
-992,47,396,13000
-992,51,375,12991
-993,54,354,12999
-988,57,331,12991
-976,62,307,13000
-953,70,282,12990
-918,83,257,13003
-869,103,232,12990
-814,129,206,13006
-755,157,181,12991
-698,184,155,13010
-635,205,130,12991
-575,217,104,13014
-505,217,78,12990
-435,207,51,13016
-361,187,23,12988
-302,157,-6,13019
-260,120,-35,12987
-248,80,-64,13021
-245,39,-91,12985
-252,3,-119,13024
-242,-28,-146,12984
-224,-47,-173,13025
-187,-56,-201,12984
-167,-52,-230,13023
-169,-46,-259,12986
-227,-35,-288,13021
-329,-26,-315,12987
-476,-16,-343,13018
-642,-6,-369,12989
-799,8,-397,13015
-936,27,-425,12991
-1035,43,-454,13012
-1110,60,-483,12991
-1162,70,-513,13008
-1203,80,-544,12991
-1238,86,-575,13005
-1259,94,-606,12990
-1278,105,-634,13002
-1296,124,-659,12990
-1334,164,-678,13000
-1398,229,-693,12990
-1492,334,-708,12999
-1580,471,-724,12990
-1597,617,-747,13000
-1447,724,-772,12990
-1038,734,-803,13001
-305,588,-833,12990
748,253,-864,13003
2029,-268,-892,12990
3349,-920,-920,13006
4472,-1623,-945,12991
5167,-2281,-973,13010
5297,-2817,-997,12991
4838,-3176,-1024,13014
3918,-3329,-1048,12990
2738,-3266,-1076,13017
1543,-3000,-1098,12988
513,-2563,-1127,13019
-239,-2015,-1150,12987
-709,-1432,-1180,13022
-937,-895,-1203,12985
-1017,-459,-1236,13024
-1014,-152,-1261,12984
-1002,42,-1295,13024
-996,148,-1322,12985
-1022,208,-1356,13023
-1052,242,-1382,12986
-1097,273,-1415,13020
-1127,298,-1440,12988
-1150,325,-1471,13017
-1159,342,-1495,12989
-1153,355,-1523,13015
-1154,362,-1546,12991
-1138,362,-1574,13012
-1140,368,-1597,12991
-1124,369,-1624,13008
-1123,381,-1648,12990
-1109,386,-1675,13004
-1101,397,-1698,12990
-1088,396,-1724,13002
-1077,398,-1745,12990
-1067,393,-1768,13000
-1055,392,-1789,12990
-1042,393,-1812,13000
-1024,397,-1833,12991
-1002,403,-1857,12998
-975,409,-1881,12984
-944,412,-1911,12988
-911,412,-1944,12967
-876,412,-1985,12970
-838,413,-2029,12949
-799,418,-2076,12962
-761,424,-2117,12943
-725,433,-2154,12962
-691,441,-2180,12944
-661,449,-2201,12968
-633,454,-2212,12942
-605,459,-2223,12968
-575,462,-2226,12940
-543,465,-2230,12974
-505,466,-2223,12945
-465,469,-2213,12988
-420,473,-2190,12961
-371,480,-2162,13011
-317,487,-2120,12978
-259,496,-2073,13022
-194,503,-2012,12985
-126,510,-1946,13023
-52,512,-1866,12986
