II,V,PLETH,ABP
152,-901,-1890,4970
174,-922,-2083,5315
151,-759,-1930,4697
163,-738,-2075,4937
162,-655,-2131,4930
151,-552,-2149,4815
143,-457,-2171,4698
151,-400,-2236,4688
169,-363,-2302,4684
183,-331,-2342,4614
191,-297,-2368,4537
190,-259,-2396,4503
176,-202,-2412,4473
152,-126,-2407,4404
128,-51,-2391,4336
111,6,-2373,4290
95,41,-2341,4246
76,60,-2290,4195
57,72,-2217,4150
43,83,-2128,4122
38,102,-2015,4088
45,123,-1890,4054
57,138,-1753,4024
63,141,-1607,3986
55,132,-1455,3953
34,121,-1301,3914
14,116,-1144,3884
8,121,-986,3849
27,134,-823,3829
64,150,-659,3805
103,159,-488,3798
125,158,-313,3785
127,147,-134,3788
119,132,38,3782
124,118,205,3791
159,111,359,3783
227,119,500,3790
314,144,625,3777
394,187,740,3780
447,244,847,3759
465,302,950,3758
455,349,1050,3734
435,374,1148,3730
421,374,1242,3702
426,354,1330,3694
449,322,1410,3665
482,286,1483,3654
509,249,1548,3624
516,210,1608,3613
496,166,1663,3585
447,117,1712,3573
378,67,1756,3545
298,22,1794,3528
217,-12,1827,3498
145,-30,1859,3478
89,-36,1890,3447
55,-33,1922,3427
41,-28,1952,3400
38,-24,1979,3383
37,-22,2001,3361
27,-21,2017,3346
4,-20,2027,3326
-28,-18,2032,3311
-62,-12,2033,3291
-95,0,2033,3277
-129,20,2031,3260
-165,52,2027,3249
-205,95,2016,3235
-245,140,2002,3228
-274,173,1977,3216
-291,186,1947,3213
-287,174,1905,3202
-273,148,1860,3200
-250,118,1806,3188
-230,104,1754,3185
-209,107,1698,3170
-191,132,1653,3167
-175,163,1609,3151
-167,203,1576,3149
-173,232,1539,3130
-198,261,1510,3127
-232,270,1473,3106
-255,270,1444,3103
-239,242,1410,3081
-176,208,1388,3077
-83,163,1365,3056
-14,145,1353,3053
-27,153,1334,3033
-165,211,1320,3030
-421,302,1295,3013
-744,423,1272,3010
-1049,554,1238,2994
-1260,693,1209,2990
-1334,840,1174,2976
-1281,1003,1145,2971
-1141,1187,1111,2957
-972,1389,1081,2951
-815,1603,1048,2938
-696,1816,1018,2932
-618,2022,985,2919
-576,2217,952,2912
-562,2400,913,2898
-570,2568,870,2889
-586,2714,818,2872
-592,2823,760,2862
-569,2872,699,2847
-507,2831,636,2841
-414,2679,572,2829
-310,2411,507,2826
-221,2049,444,2812
-158,1634,381,2807
-123,1222,319,2788
-102,856,259,2782
-87,565,204,2763
-79,347,154,2764
-79,190,109,2756
-90,78,68,2776
-101,-3,34,2789
-100,-57,0,2841
-77,-91,-31,2896
-34,-106,-66,3004
15,-115,-103,3124
57,-121,-147,3313
85,-138,-196,3524
94,-157,-251,3808
91,-185,-303,4101
81,-203,-354,4442
76,-218,-399,4758
80,-218,-440,5081
99,-225,-474,5352
127,-232,-508,5613
150,-258,-541,5824
151,-293,-578,6021
120,-339,-617,6166
71,-385,-662,6288
31,-427,-712,6357
27,-460,-768,6398
66,-486,-827,6394
133,-511,-890,6372
197,-543,-952,6324
234,-587,-1016,6267
239,-643,-1079,6193
227,-707,-1143,6115
218,-769,-1204,6026
219,-823,-1264,5939
224,-865,-1321,5848
222,-898,-1378,5764
210,-924,-1431,5682
200,-946,-1485,5614
211,-964,-1536,5549
250,-978,-1586,5497
308,-992,-1627,5442
356,-1007,-1666,5396
372,-1027,-1701,5343
354,-1047,-1740,5300
322,-1061,-1778,5245
304,-1061,-1827,5204
317,-1040,-1879,5151
360,-999,-1942,5116
410,-937,-2001,5067
438,-859,-2065,5039
428,-771,-2124,4990
384,-682,-2184,4963
324,-599,-2234,4908
266,-531,-2283,4877
224,-473,-2321,4815
200,-426,-2359,4779
189,-376,-2381,4712
186,-321,-2400,4674
184,-257,-2403,4605
182,-194,-2400,4563
175,-137,-2380,4498
162,-98,-2351,4458
141,-71,-2305,4394
117,-56,-2246,4353
94,-40,-2165,4293
83,-17,-2071,4253
87,22,-1960,4199
106,69,-1839,4163
129,118,-1704,4117
145,154,-1559,4086
141,172,-1402,4044
114,168,-1241,4014
74,153,-1086,3973
39,137,-952,3941
28,132,-841,3903
54,138,-749,3874
110,152,-661,3843
177,164,-556,3824
231,171,-426,3805
256,174,-271,3799
253,179,-106,3791
237,192,61,3794
227,212,218,3793
239,237,366,3800
276,262,502,3798
