II,V,PLETH,ABP
-411,-316,-1109,12701
-429,-328,-1220,13674
-360,-252,-1128,12220
-382,-266,-1216,12929
-376,-249,-1254,13028
-382,-238,-1268,12853
-374,-236,-1284,12682
-394,-238,-1322,12774
-403,-264,-1361,12878
-410,-269,-1385,12801
-412,-291,-1409,12712
-413,-296,-1440,12735
-416,-305,-1475,12785
-415,-297,-1501,12745
-419,-268,-1528,12715
-421,-196,-1559,12737
-404,-11,-1590,12755
-333,370,-1618,12738
-157,1037,-1647,12724
184,1995,-1677,12741
750,3128,-1707,12737
1569,4136,-1735,12729
2618,4614,-1765,12736
3790,4170,-1794,12729
4893,2603,-1825,12738
5684,-1,-1852,12728
5932,-3264,-1884,12740
5510,-6620,-1911,12728
4449,-9477,-1943,12743
2945,-11378,-1970,12728
1299,-12097,-2002,12747
-185,-11674,-2027,12729
-1296,-10362,-2057,12751
-1958,-8538,-2075,12728
-2215,-6589,-2096,12754
-2179,-4819,-2104,12726
-1973,-3385,-2118,12755
-1689,-2309,-2122,12725
-1388,-1526,-2140,12760
-1103,-954,-2153,12724
-860,-522,-2183,12758
-672,-210,-2204,12713
-545,19,-2239,12742
-478,150,-2264,12687
-442,251,-2300,12710
-435,294,-2321,12663
-410,345,-2350,12691
-398,375,-2367,12655
-352,400,-2389,12682
-325,435,-2399,12647
-280,439,-2417,12662
-261,475,-2429,12624
-240,470,-2447,12631
-222,501,-2456,12597
-206,496,-2466,12604
-188,520,-2469,12577
-176,522,-2474,12583
-159,535,-2471,12561
-149,535,-2470,12570
-137,540,-2466,12561
-123,536,-2459,12580
-96,532,-2442,12577
-63,527,-2420,12592
-28,527,-2391,12586
2,533,-2356,12599
21,542,-2309,12594
30,555,-2258,12622
30,570,-2205,12646
30,586,-2152,12721
35,597,-2094,12795
46,607,-2034,12933
56,616,-1962,13067
63,626,-1874,13264
62,630,-1766,13436
61,638,-1651,13663
63,647,-1537,13838
78,663,-1439,14060
102,681,-1355,14205
141,704,-1289,14391
182,726,-1228,14483
229,744,-1171,14625
268,751,-1105,14675
307,755,-1036,14795
336,756,-958,14823
371,761,-879,14930
406,767,-792,14945
460,778,-708,15028
521,791,-617,15016
600,803,-531,15065
682,806,-441,15037
767,803,-355,15069
843,797,-264,15037
917,788,-178,15061
988,772,-88,15038
1062,752,-1,15063
1138,727,89,15047
1221,692,176,15075
1310,642,265,15072
1400,582,353,15102
1483,518,441,15098
1556,452,529,15116
1622,383,618,15107
1675,317,706,15117
1714,252,793,15107
1741,190,877,15117
1760,129,958,15106
1764,76,1035,15114
1749,35,1105,15097
1711,4,1172,15099
1650,-20,1234,15072
1564,-44,1295,15069
1456,-70,1353,15036
1329,-105,1414,15037
1191,-150,1471,15001
1041,-200,1532,15009
884,-249,1589,14977
723,-292,1650,14995
563,-324,1706,14957
409,-344,1768,14972
268,-354,1822,14919
145,-360,1881,14930
38,-369,1929,14867
-49,-383,1979,14886
-122,-403,2015,14829
-181,-427,2052,14864
-239,-447,2074,14811
-289,-464,2097,14842
-341,-473,2105,14777
-384,-478,2116,14790
-426,-478,2116,14718
-458,-478,2121,14722
-492,-473,2116,14650
-520,-463,2116,14643
-548,-447,2105,14571
-565,-429,2096,14556
-575,-413,2076,14487
-570,-408,2056,14471
-559,-414,2028,14417
-547,-426,2002,14405
-542,-436,1971,14353
-539,-438,1942,14328
-533,-427,1912,14268
-520,-410,1884,14229
-506,-393,1852,14163
-491,-387,1824,14117
-479,-392,1795,14047
-471,-410,1772,13994
-464,-432,1750,13917
-448,-453,1734,13858
-418,-467,1718,13777
-379,-475,1704,13718
-339,-478,1683,13637
-309,-479,1661,13582
-292,-477,1632,13496
-292,-477,1605,13445
-304,-477,1573,13365
-320,-478,1545,13335
-327,-476,1514,13270
-322,-478,1489,13263
-302,-486,1461,13215
-277,-508,1443,13227
-253,-537,1426,13178
-244,-581,1419,13197
-247,-625,1407,13152
-263,-668,1400,13184
-279,-695,1381,13141
-292,-713,1365,13181
-292,-716,1336,13141
-289,-719,1312,13183
-287,-715,1279,13142
-297,-719,1252,13180
-310,-726,1216,13143
-331,-742,1185,13177
-355,-761,1148,13145
-377,-785,1120,13175
-391,-805,1092,13147
-404,-822,1075,13171
-420,-830,1056,13149
-437,-837,1042,13169
-447,-840,1021,13148
-454,-850,999,13161
-460,-865,971,13139
-463,-890,943,13141
-460,-920,912,13113
-457,-954,883,13108
-460,-985,853,13087
-463,-1007,824,13091
-461,-1010,794,13078
-454,-992,765,13083
-441,-949,735,13068
-420,-888,706,13068
-390,-815,676,13043
-363,-743,647,13040
-341,-680,618,13017
-323,-638,588,13023
-297,-623,559,12998
-260,-644,530,13004
-205,-699,500,12973
-139,-795,471,12981
-64,-915,441,12947
3,-1051,412,12964
60,-1172,382,12936
102,-1273,353,12966
136,-1338,323,12935
153,-1379,294,12965
150,-1394,265,12925
121,-1406,236,12952
77,-1407,206,12897
14,-1411,177,12919
-54,-1401,147,12862
-127,-1392,118,12884
-196,-1373,88,12827
-269,-1356,59,12847
-344,-1332,29,12804
-422,-1315,0,12831
-493,-1298,-29,12796
-561,-1288,-59,12819
-621,-1278,-88,12788
-676,-1274,-117,12802
-718,-1267,-147,12764
-752,-1263,-176,12766
-775,-1258,-206,12737
-794,-1258,-235,12747
-811,-1258,-265,12728
-832,-1261,-294,12738
-859,-1265,-323,12728
-881,-1261,-353,12740
-893,-1257,-382,12729
-874,-1243,-412,12734
-841,-1227,-441,12719
-783,-1217,-471,12717
-737,-1191,-500,12693
-698,-1193,-530,12688
-684,-1165,-559,12667
-688,-1177,-589,12673
-690,-1162,-617,12658
-703,-1183,-648,12671
-699,-1185,-676,12658
-707,-1199,-707,12677
-704,-1194,-735,12659
-710,-1157,-766,12680
-698,-1038,-794,12658
-660,-758,-825,12683
-544,-222,-853,12657
-306,622,-885,12686
130,1717,-910,12656
810,2846,-937,12685
1757,3652,-955,12644
2894,3721,-975,12670
4070,2753,-987,12617
5034,676,-1005,12642
5538,-2269,-1022,12591
5389,-5621,-1049,12623
4563,-8786,-1073,12583
3195,-11230,-1103,12618
1568,-12584,-1126,12585
-13,-12753,-1149,12613
-1292,-11875,-1161,12577
-2153,-10280,-1173,12593
-2595,-8355,-1180,12553
-2703,-6466,-1192,12560
-2580,-4841,-1206,12528
-2331,-3575,-1227,12539
-2030,-2628,-1251,12517
-1737,-1934,-1280,12531
-1479,-1409,-1308,12526
-1289,-1021,-1339,12557
-1155,-739,-1367,12571
-1073,-547,-1397,12616
-1008,-437,-1426,12648
-958,-352,-1457,12698
-911,-308,-1491,12719
-863,-248,-1530,12752
-824,-207,-1572,12764
-781,-156,-1618,12792
-756,-111,-1660,12789
-730,-77,-1697,12804
-718,-43,-1725,12788
-711,-35,-1745,12797
-703,-22,-1755,12771
-701,-24,-1760,12790
-700,-17,-1757,12780
-710,-8,-1748,12824
-718,11,-1729,12821
-729,34,-1707,12873
-728,61,-1678,12864
-710,87,-1651,12916
-665,109,-1619,12897
-609,126,-1589,12951
-552,134,-1552,12930
-510,137,-1514,12994
-482,138,-1464,12982
-474,146,-1413,13067
-475,165,-1354,13076
-479,198,-1297,13186
-476,239,-1235,13235
-474,281,-1178,13389
-478,312,-1118,13502
-492,328,-1061,13715
-513,328,-1000,13887
-534,323,-943,14131
-540,325,-883,14320
-521,340,-826,14544
-470,368,-765,14698
-400,401,-707,14864
-324,431,-647,14968
-260,453,-590,15079
-215,469,-530,15136
-185,485,-469,15204
-159,504,-404,15240
-124,524,-335,15290
-75,541,-259,15308
-13,552,-180,15341
60,558,-101,15353
140,559,-26,15380
225,558,45,15378
317,555,114,15393
413,553,182,15387
511,544,255,15406
603,528,331,15397
686,503,413,15424
761,473,492,15422
826,437,570,15460
885,394,640,15448
940,344,706,15481
1001,288,765,15456
1070,226,826,15488
1149,159,882,15454
1222,93,943,15490
1277,35,1000,15452
1288,-12,1061,15491
1258,-50,1117,15441
1194,-81,1179,15474
1127,-111,1235,15414
1072,-143,1297,15448
1039,-180,1353,15389
1010,-215,1413,15423
965,-243,1463,15372
874,-263,1513,15401
731,-280,1552,15348
545,-292,1589,15366
341,-304,1618,15315
144,-317,1649,15327
-28,-333,1677,15281
-169,-348,1708,15291
-283,-359,1734,15256
-380,-367,1760,15268
-474,-379,1779,15238
-565,-390,1797,15237
-650,-398,1811,15193
-721,-405,1827,15167
-775,-413,1846,15107
-811,-417,1870,15071
-840,-418,1895,15019
-874,-419,1922,14999
-921,-419,1945,14966
-981,-414,1966,14956
-1046,-402,1981,14922
-1102,-385,1990,14905
-1143,-369,1991,14862
-1166,-356,1986,14843
-1175,-349,1971,14793
-1175,-347,1953,14771
-1163,-347,1930,14712
-1134,-345,1914,14691
-1078,-339,1898,14627
-997,-331,1890,14615
-895,-318,1878,14556
-797,-306,1871,14554
-717,-292,1853,14482
-680,-281,1835,14462
-682,-269,1801,14359
-722,-262,1768,14321
-768,-258,1721,14201
-810,-257,1681,14166
-825,-252,1633,14049
-817,-249,1601,14023
-782,-244,1569,13910
-743,-241,1554,13882
-700,-232,1537,13772
-667,-226,1532,13740
-633,-223,1518,13642
-613,-227,1508,13620
-602,-235,1487,13548
-615,-248,1468,13547
-643,-262,1439,13505
-691,-272,1414,13521
-740,-273,1382,13496
-779,-272,1354,13514
-791,-270,1323,13497
