II,V,ABP,RESP
167,3869,3421,3612
181,4411,3898,4055
167,3914,3476,3527
189,3638,3261,3240
234,3914,3531,3464
250,4118,3734,3585
234,4003,3697,3400
234,3904,3731,3267
268,4003,3973,3336
309,4093,4187,3369
335,4092,4304,3272
359,4106,4448,3190
402,4181,4690,3187
456,4234,4925,3174
502,4270,5131,3124
535,4329,5339,3081
569,4403,5573,3060
609,4435,5780,3029
636,4448,5959,2996
640,4466,6116,2973
636,4492,6290,2954
626,4486,6460,2920
636,4492,6621,2890
656,4516,6734,2855
603,4492,6842,2826
519,4412,6946,2790
569,4448,7063,2762
658,4526,7149,2731
502,4403,7228,2699
289,4208,7285,2652
502,4403,7338,2614
821,4688,7362,2580
469,4359,7394,2550
-55,3863,7419,2505
469,4359,7449,2465
1288,5114,7448,2430
435,4314,7449,2401
-1055,2962,7443,2358
435,4359,7449,2316
4726,7948,7423,2278
6397,8495,7394,2252
2586,3921,7353,2221
-2144,-489,7338,2189
-2423,387,7312,2153
435,4270,7283,2125
1706,5773,7225,2092
636,4448,7173,2061
-2,3670,7111,2027
703,4492,7063,1997
1162,5015,7001,1964
770,4537,6952,1934
525,4226,6894,1899
804,4581,6842,1870
964,4815,6761,1837
804,4626,6676,1806
731,4461,6581,1771
837,4537,6511,1742
857,4584,6431,1716
770,4537,6345,1700
743,4508,6229,1680
770,4537,6125,1657
748,4538,6014,1624
703,4537,5904,1594
681,4524,5761,1568
670,4492,5628,1551
651,4437,5503,1530
636,4403,5407,1509
637,4389,5296,1484
636,4403,5187,1466
616,4405,5066,1447
603,4403,4966,1424
615,4391,4868,1390
636,4403,4800,1360
639,4422,4738,1334
636,4448,4690,1317
641,4450,4626,1297
636,4448,4580,1275
605,4427,4540,1250
569,4403,4524,1232
549,4355,4495,1213
536,4314,4469,1190
515,4278,4432,1163
502,4270,4414,1147
505,4263,4401,1138
502,4270,4414,1126
480,4267,4419,1102
469,4270,4414,1084
483,4261,4379,1073
502,4270,4359,1062
489,4269,4349,1040
469,4270,4359,1020
471,4253,4355,1008
502,4270,4359,999
515,4291,4359,977
502,4314,4359,956
489,4308,4330,943
502,4314,4304,935
500,4295,4288,915
435,4225,4304,892
336,4114,4310,877
301,4092,4304,871
377,4199,4271,862
502,4359,4249,850
611,4439,4236,837
737,4492,4249,829
973,4669,4252,818
1373,5115,4249,807
1924,5801,4218,795
2579,6627,4193,786
3237,7421,4177,776
3751,8050,4193,765
4005,8391,4202,752
3986,8406,4193,744
3735,8068,4156,735
3282,7428,4138,722
2662,6572,4135,707
1976,5693,4138,701
1369,4959,4109,703
938,4492,4083,701
682,4260,4072,688
536,4181,4083,680
430,4137,4066,680
335,4092,4028,680
264,4023,3982,668
234,3958,3973,659
226,3897,3975,658
201,3869,3973,659
147,3859,3940,647
100,3869,3918,637
87,3867,3909,636
100,3869,3918,637
105,3862,3898,627
100,3869,3862,616
94,3864,3820,614
100,3869,3807,616
103,3863,3805,607
100,3869,3807,595
95,3865,3783,591
100,3869,3752,595
105,3865,3713,595
100,3869,3697,595
92,3865,3691,595
100,3869,3697,595
124,3866,3678,585
134,3869,3642,574
118,3865,3596,569
100,3869,3586,574
99,3867,3590,576
100,3869,3586,574
95,3863,3551,569
100,3869,3531,574
123,3869,3529,584
134,3869,3531,595
116,3859,3501,597
100,3869,3476,595
