II,V,PLETH
2351,656,10662
2792,814,12068
2675,832,10662
2713,883,9938
3080,1009,10662
3412,1106,11058
3567,1135,10582
3727,1142,10290
3972,1160,10582
4175,1159,10728
4296,1135,10503
4392,1111,10366
4458,1110,10503
4442,1119,10577
4377,1135,10503
4312,1156,10449
4215,1185,10503
4035,1225,10531
3810,1286,10503
3597,1368,10445
3405,1463,10423
3201,1554,10413
2999,1639,10423
2819,1710,10380
2675,1765,10343
2544,1799,10294
2432,1816,10264
2339,1805,10204
2270,1765,10184
2191,1694,10176
2108,1614,10184
2039,1530,10137
2027,1437,10105
2036,1324,10085
2027,1210,10105
1977,1116,10073
1946,1059,10025
1944,1033,9958
1946,1034,9946
1905,1039,9937
1864,1034,9946
1852,1022,9908
1864,1034,9866
1860,1071,9803
1864,1110,9786
1896,1124,9777
1946,1135,9786
1962,1150,9749
1946,1160,9707
1907,1139,9646
1864,1110,9627
1815,1097,9612
1783,1110,9627
1775,1110,9622
1783,1084,9627
1784,1040,9592
1783,1009,9548
1783,992,9481
1783,983,9468
1755,976,9468
1702,983,9468
1648,1006,9392
1621,1034,9309
1594,1054,9236
1540,1084,9230
1472,1135,9224
1459,1210,9230
1501,1288,9192
1540,1362,9150
1534,1409,9086
1540,1412,9070
1585,1352,9065
1621,1261,9070
1588,1170,9023
1540,1110,8991
1550,1070,8968
1621,1059,8991
1678,1076,8987
1702,1135,8991
1726,1223,8976
1783,1336,8991
1839,1458,8984
1864,1589,8991
1858,1710,8976
1864,1816,8991
1898,1894,9005
1946,1967,9070
1964,2052,9137
1946,2169,9230
1900,2299,9295
1864,2421,9389
1849,2509,9486
1864,2572,9627
1901,2622,9745
1946,2673,9866
1964,2723,9963
1946,2774,10105
1899,2824,10253
1864,2875,10423
1854,2906,10544
1864,2900,10662
1867,2851,10761
1864,2774,10900
1861,2667,11021
1864,2522,11139
1841,2324,11210
1783,2093,11298
1716,1843,11371
1702,1589,11457
1740,1327,11496
1783,1084,11537
1789,880,11560
1783,731,11616
1785,618,11652
1783,530,11696
1746,454,11696
1702,403,11696
1684,361,11675
1702,328,11696
1732,298,11701
1783,303,11696
1859,340,11637
1946,403,11616
2001,462,11608
2027,530,11616
2031,613,11567
2027,731,11537
1995,860,11518
1946,983,11537
1889,1083,11501
1864,1160,11457
1880,1214,11397
1946,1261,11378
2005,1320,11334
2027,1412,11298
1988,1527,11240
1946,1639,11219
1926,1737,11175
1946,1841,11139
1980,1955,11076
2027,2068,11059
2053,2161,11048
2027,2244,11059
1941,2294,11019
1864,2270,10980
1878,2131,10922
2027,1916,10900
2294,1661,10854
2675,1387,10821
3181,1081,10765
3810,782,10741
4471,527,10697
5026,353,10662
5352,251,10599
5431,227,10582
5285,276,10571
4945,403,10582
4416,588,10542
3729,832,10503
2909,1133,10444
2027,1513,10423
1194,1964,10400
