II,V,PLETH
6223,6659,2381
7118,7544,2723
6327,6659,2447
5877,6194,2316
6327,6659,2513
6662,6941,2652
6430,6659,2612
6192,6466,2612
6327,6659,2744
6494,6788,2847
6430,6659,2877
6299,6549,2926
6327,6659,3042
6426,6828,3152
6430,6920,3240
6309,6932,3330
6223,6920,3439
6251,6869,3537
6327,6789,3637
6330,6695,3735
6327,6659,3836
6405,6699,3926
6534,6789,4034
6533,6811,4145
6430,6789,4265
6360,6763,4365
6430,6789,4464
6521,6800,4556
6534,6789,4662
6456,6760,4751
6430,6789,4828
6475,6851,4884
6534,6920,4960
6497,6928,5040
6430,6920,5125
6394,6905,5187
6430,6920,5257
6474,6918,5332
6534,6920,5423
6560,6909,5492
6534,6920,5555
6449,6915,5601
6430,6920,5654
6480,6911,5697
6534,6920,5753
6516,6914,5801
6534,6920,5853
6598,6911,5882
6638,6920,5919
6569,6914,5948
6534,6920,5985
6583,6910,5999
6638,6920,6018
6578,6917,6029
6534,6920,6051
6602,6903,6050
6742,6920,6051
6801,6961,6042
6845,7050,6051
6958,7157,6049
7156,7312,6051
7325,7460,6031
7468,7573,6018
7551,7592,5994
7571,7573,5985
7555,7513,5964
7675,7442,5952
7916,7353,5928
8090,7312,5919
8004,7270,5900
7779,7181,5886
7549,7016,5850
7364,6920,5820
7194,6949,5779
7156,7050,5753
7230,7041,5716
7260,6920,5687
7109,6787,5647
6949,6789,5621
6913,6861,5584
6949,6920,5555
6875,6911,5514
6742,6920,5489
6623,6901,5455
6534,6789,5423
6365,6554,5368
6223,6398,5324
6194,6404,5281
6327,6528,5257
6417,6597,5221
6430,6659,5191
6390,6769,5152
6430,6920,5125
6506,6969,5087
6534,6920,5059
6465,6873,5021
6430,6920,4993
6503,6964,4953
6638,6920,4927
6693,6791,4891
6742,6789,4861
6938,7046,4818
7468,7573,4795
8423,8202,4774
9957,8878,4761
12045,9583,4726
14520,10314,4695
16976,10843,4658
18669,10837,4629
18332,9925,4588
15246,8095,4563
10425,5760,4542
6223,3656,4530
3969,2251,4496
3111,1697,4464
2717,1954,4425
3008,3003,4398
4289,4466,4359
5808,5745,4332
6478,6444,4307
6430,6789,4299
6475,7073,4270
6845,7312,4232
7046,7341,4186
6949,7312,4166
6843,7395,4150
6949,7573,4133
7078,7617,4094
7156,7573,4067
7183,7573,4047
7260,7703,4034
7307,7804,3998
7364,7834,3968
7408,7814,3943
7468,7834,3935
7486,7848,3905
7468,7834,3869
7430,7797,3825
7468,7834,3803
7564,7913,3782
7675,7964,3769
7722,7900,3739
7779,7834,3703
7839,7847,3659
7882,7964,3637
7857,8052,3621
7882,8095,3604
7975,8084,3565
8090,8095,3538
8131,8125,3518
8194,8225,3505
8295,8316,3470
8401,8356,3439
8433,8325,3415
8505,8356,3406
8621,8432,3386
8712,8487,3373
8687,8454,3356
8712,8487,3340
8849,8611,3303
9023,8748,3274
9081,8753,3252
9127,8748,3240
9221,8833,3208
9334,9009,3174
9364,9107,3147
9438,9139,3141
9594,9167,3129
9749,9270,3108
9760,9355,3071
9749,9401,3042
9792,9390,3018
9853,9401,3009
9805,9404,2994
9749,9401,2976
9740,9336,2941
9749,9270,2910
9683,9230,2882
9646,9270,2877
9658,9299,2876
9646,9270,2877
9493,9143,2861
9334,9009,2844
9260,8875,2823
9231,8748,2811
9069,8557,2792
8816,8356,2778
8568,8183,2757
8401,8095,2744
8211,7993,2726
7986,7834,2711
7745,7610,2691
7571,7442,2678
7389,7311,2660
7156,7181,2645
6859,7008,2625
6638,6920,2612
6509,6917,2595
6430,6920,2579
6282,6798,2556
6119,6659,2546
5981,6602,2542
5912,6659,2546
5844,6686,2533
5808,6659,2513
5792,6580,2488
5808,6528,2480
5797,6495,2477
5808,6528,2480
5840,6589,2467
5912,6659,2447
5960,6666,2421
6015,6659,2414
6061,6645,2413
6119,6659,2414
6161,6654,2397
6223,6659,2381
6248,6651,2362
6223,6659,2348
6169,6650,2326
6223,6659,2315
6350,6656,2310
6430,6659,2315
6374,6644,2303
6327,6659,2282
6365,6669,2256
6430,6659,2248
6389,6586,2247
6327,6528,2248
6339,6505,2243
6430,6528,2248
6463,6529,2252
6430,6528,2248
6366,6518,2227
6327,6528,2215
6269,6521,2214
6223,6528,2215
6198,6525,2197
6223,6528,2182
6231,6514,2178
6223,6528,2182
6201,6538,2168
6223,6528,2149
6240,6457,2138
6223,6398,2149
6150,6373,2155
6119,6398,2149
6151,6400,2128
6223,6398,2116
6237,6385,2112
6223,6398,2116
6206,6394,2114
6223,6398,2116
6222,6389,2115
6223,6398,2116
6213,6392,2110
6223,6398,2116
6217,6390,2129
6223,6398,2149
6218,6391,2152
6223,6398,2149
6213,6391,2151
6223,6398,2182
6223,6391,2219
6223,6398,2248
6203,6391,2258
6223,6398,2282
6270,6391,2322
6327,6398,2381
6302,6392,2428
6223,6398,2480
6160,6389,2536
6223,6398,2612
6316,6394,2690
6327,6398,2778
6236,6386,2860
6223,6398,2943
6295,6399,3008
6327,6398,3075
6239,6378,3146
6223,6398,3240
6338,6411,3337
6430,6398,3439
6331,6356,3532
6223,6398,3637
6275,6488,3736
6430,6528,3836
6470,6447,3925
6430,6398,4034
6409,6447,4149
6430,6528,4265
6414,6489,4349
6430,6398,4431
6492,6350,4517
6534,6398,4629
6470,6454,4731
6430,6528,4828
6475,6602,4906
6534,6659,4993
6482,6613,5073
6430,6528,5158
6458,6479,5225
6534,6528,5291
6539,6564,5338
6534,6528,5390
6540,6426,5433
6534,6398,5489
6484,6450,5536
6534,6528,5588
6671,6531,5620
6742,6528,5654
6629,6568,5680
6534,6659,5720
6569,6688,5752
6638,6659,5787
6577,6615,5801
6534,6659,5820
6637,6767,5828
6845,6920,5853
6999,7053,5867
7156,7181,5886
7337,7263,5883
7468,7312,5886
7452,7307,5878
7468,7312,5886
7636,7312,5883
7882,7312,5886
7966,7257,5868
7882,7181,5853
7724,7062,5827
7571,6920,5820
7362,6754,5803
7156,6659,5787
7057,6639,5747
7156,6659,5720
7313,6609,5696
7364,6528,5687
7228,6476,5656
7053,6528,5621
6923,6609,5575
6845,6659,5555
6733,6611,5535
6638,6528,5522
6569,6439,5486
6534,6398,5456
6463,6336,5416
6430,6267,5390
6388,6209,5352
6327,6267,5324
6208,6363,5285
6223,6398,5257
6352,6320,5219
6430,6267,5191
6353,6311,5154
