II,V,PLETH
2190,12834,10993
2499,14557,12490
2224,12834,11066
2043,11856,10308
2123,12682,11066
2217,13379,11547
2359,13446,11139
2774,14193,10861
3404,16043,11139
3972,17898,11279
4381,19099,11066
4613,19762,10936
4516,19863,11066
3987,19062,11135
3269,17571,11066
2712,15968,10999
2426,14668,10993
2288,13709,10954
2224,13140,10920
2243,12933,10916
2325,12987,10920
2384,13079,10871
2393,13140,10847
2369,13115,10834
2359,13140,10847
2356,13200,10810
2359,13293,10775
2356,13301,10724
2359,13293,10702
2358,13266,10653
2359,13293,10629
2351,13282,10591
2359,13293,10556
2372,13272,10471
2393,13293,10411
2393,13278,10360
2393,13293,10338
2399,13280,10265
2426,13293,10192
2448,13275,10123
2460,13293,10119
2457,13286,10116
2460,13293,10119
2461,13266,10079
2460,13293,10047
2441,13303,9997
2426,13293,9974
2418,13196,9930
2426,13140,9901
2428,13115,9851
2426,13140,9828
2419,13116,9788
2426,13140,9755
2438,13194,9681
2460,13293,9610
2484,13306,9521
2527,13293,9464
2569,13256,9390
2595,13293,9319
2590,13342,9224
2595,13446,9173
2620,13525,9131
2662,13598,9100
2685,13587,9021
2696,13598,8955
2704,13675,8897
2730,13904,8882
2759,14112,8844
2797,14209,8809
2831,14166,8757
2864,14209,8736
2882,14352,8698
2898,14515,8663
2910,14526,8609
2932,14515,8591
2948,14552,8560
2966,14668,8518
2978,14692,8428
2999,14668,8372
3008,14628,8331
2999,14668,8299
2964,14676,8217
2932,14668,8154
2899,14635,8108
2864,14668,8081
2810,14641,8004
2763,14515,7935
2735,14297,7881
2730,14209,7863
2716,14219,7817
2696,14209,7790
2671,14037,7776
2662,13904,7790
2649,13879,7760
2629,13904,7717
2600,13770,7663
2595,13598,7644
2600,13476,7609
2595,13446,7571
2550,13361,7517
2494,13293,7499
2448,13220,7470
2426,13140,7426
2397,12959,7338
2359,12834,7280
2317,12800,7239
2292,12834,7207
2262,12764,7129
2224,12682,7062
2178,12635,7012
2157,12682,6989
2145,12685,6921
2123,12682,6843
2069,12657,6775
2022,12682,6771
2006,12674,6772
2022,12682,6771
2028,12665,6730
2022,12682,6698
2013,12669,6655
2022,12682,6625
2026,12669,6578
2022,12682,6552
2011,12665,6514
2022,12682,6479
2041,12675,6423
2056,12682,6407
2051,12655,6404
2056,12682,6407
2073,12734,6362
2089,12834,6334
2076,12862,6321
2056,12834,6334
2045,12733,6320
2056,12682,6334
2059,12656,6362
2056,12682,6407
2049,12672,6423
2056,12682,6479
2058,12668,6553
2056,12682,6625
2047,12665,6642
2056,12682,6698
2071,12675,6796
2089,12682,6916
2089,12651,6978
2089,12682,7062
2096,12740,7189
2123,12834,7353
2145,12847,7461
2157,12834,7571
2153,12802,7700
2157,12834,7863
