II,V,PLETH,RESP
1773,5033,4091,942
2006,5801,4633,1064
1773,5177,4091,942
1689,4761,3808,885
1900,5033,4091,959
2035,5235,4260,999
1900,5033,4091,959
1691,4873,3979,933
1646,5033,4091,959
1752,5176,4159,973
1900,5033,4091,959
2033,4776,4045,956
2153,4746,4091,976
2209,4993,4115,985
2153,5321,4091,976
2008,5489,4075,969
1900,5465,4091,976
1915,5325,4096,985
2026,5177,4091,993
2119,5092,4087,995
2153,5177,4091,993
2152,5399,4087,988
2153,5608,4091,993
2142,5682,4087,1002
2153,5752,4091,1010
2234,5897,4087,1009
2406,6040,4091,1010
2574,6049,4087,1016
2659,6040,4091,1027
2691,6134,4087,1036
2786,6327,4091,1044
2944,6485,4087,1052
3039,6615,4091,1062
2989,6724,4087,1068
2913,6759,4091,1079
2941,6601,4087,1094
3039,6327,4091,1113
3046,6099,4087,1124
2913,6040,4091,1130
2740,6058,4087,1134
2659,6040,4091,1147
2693,5912,4087,1164
2786,5752,4091,1181
2835,5636,4087,1191
2786,5608,4091,1199
2659,5571,4087,1204
2533,5465,4091,1216
2420,5295,4087,1230
2279,5177,4091,1250
2085,5105,4087,1267
1900,5033,4091,1284
1763,4927,4087,1298
1646,4889,4091,1318
1476,4911,4087,1342
1266,4889,4091,1370
1094,4701,4087,1389
1013,4458,4091,1404
965,4306,4087,1416
886,4314,4091,1438
788,4380,4087,1464
760,4458,4091,1490
819,4523,4087,1506
886,4602,4091,1524
863,4669,4087,1545
760,4746,4091,1575
662,4783,4087,1601
633,4746,4091,1627
638,4602,4087,1649
633,4458,4091,1678
622,4397,4087,1708
633,4458,4091,1747
613,4549,4087,1782
507,4602,4091,1815
376,4557,4087,1838
380,4458,4091,1866
525,4352,4087,1898
633,4314,4091,1935
587,4312,4087,1967
507,4314,4091,2003
540,4293,4087,2038
633,4314,4091,2072
625,4381,4087,2095
507,4458,4091,2123
401,4468,4087,2155
380,4458,4091,2192
394,4492,4087,2217
380,4602,4091,2243
323,4661,4087,2267
253,4602,4091,2294
217,4473,4087,2311
253,4458,4091,2329
334,4585,4087,2349
380,4746,4091,2380
334,4785,4087,2407
253,4746,4091,2431
255,4717,4087,2447
380,4746,4091,2466
508,4754,4087,2480
507,4746,4091,2500
409,4771,4087,2515
380,4889,4091,2534
459,5008,4087,2544
507,5033,4091,2551
437,4947,4087,2553
380,4889,4091,2568
470,4930,4087,2585
633,5033,4091,2603
692,5067,4087,2603
633,5033,4091,2603
590,4994,4087,2605
633,5033,4091,2620
676,5112,4087,2629
633,5177,4091,2637
541,5144,4087,2635
507,5033,4091,2637
560,4912,4087,2634
633,4889,4091,2637
654,4913,4087,2635
633,4889,4091,2637
620,4783,4087,2632
633,4746,4091,2637
641,4855,4087,2638
633,5033,4091,2637
626,5090,4087,2624
633,5033,4091,2620
635,5015,4087,2618
633,5177,4091,2620
666,5391,4087,2608
760,5465,4091,2603
858,5330,4087,2600
886,5177,4091,2603
862,5133,4087,2593
886,5177,4091,2586
971,5185,4087,2581
1013,5177,4091,2586
951,5177,4087,2578
886,5177,4091,2568
921,5111,4087,2554
1013,5033,4091,2551
1045,4962,4087,2549
1013,4889,4091,2551
992,4788,4087,2543
1013,4746,4091,2534
1027,4754,4087,2519
1013,4746,4091,2517
996,4692,4087,2516
1013,4746,4091,2517
1065,4918,4087,2505
1140,5033,4091,2500
1213,4921,4087,2497
1266,4746,4091,2500
1279,4725,4087,2491
1266,4889,4091,2483
1253,5025,4087,2476
1266,5033,4091,2483
1283,4945,4087,2484
1266,4889,4091,2483
1202,4911,4087,2471
1140,5033,4091,2466
1117,5152,4087,2461
1140,5177,4091,2466
1189,5087,4087,2466
1266,5033,4091,2466
1348,5079,4087,2455
1393,5177,4091,2449
1391,5201,4087,2443
1393,5177,4091,2449
1405,5153,4087,2448
1393,5177,4091,2449
1361,5223,4087,2443
1393,5321,4091,2449
1483,5422,4087,2455
1520,5465,4091,2466
1449,5397,4087,2465
1393,5321,4091,2466
1444,5300,4087,2463
1520,5321,4091,2466
1492,5275,4087,2463
1393,5177,4091,2466
1315,5072,4087,2464
1266,5033,4091,2466
1199,5061,4087,2460
1140,5177,4091,2466
1127,5292,4087,2473
1140,5321,4091,2483
1132,5238,4087,2480
1140,5177,4091,2483
1200,5173,4087,2488
1266,5177,4091,2500
1246,5141,4087,2499
1140,5177,4091,2500
1034,5278,4087,2503
1013,5321,4091,2517
1068,5227,4087,2525
1140,5177,4091,2534
1166,5247,4087,2539
1140,5321,4091,2551
1076,5255,4087,2558
1013,5177,4091,2568
986,5176,4087,2574
1013,5177,4091,2586
1043,5074,4087,2592
1013,5033,4091,2603
930,5156,4087,2608
886,5321,4091,2620
930,5301,4087,2626
1013,5177,4091,2637
1037,5115,4087,2643
1013,5177,4091,2654
989,5247,4087,2660
1013,5321,4091,2671
1023,5442,4087,2677
1013,5608,4091,2688
1030,5682,4087,2694
1140,5608,4091,2705
1262,5440,4087,2711
1266,5321,4091,2723
1137,5242,4087,2728
1013,5177,4091,2740
992,5150,4087,2745
1013,5321,4091,2757
961,5668,4087,2763
886,6040,4091,2774
1009,6395,4087,2779
1520,6903,4091,2791
2394,7424,4087,2798
3546,7478,4091,2808
4976,6759,4087,2813
6585,5608,4091,2825
7815,4446,4087,2833
7978,3451,4091,2842
7031,2792,4087,2839
5699,2876,4091,2842
4541,3696,4087,2847
3419,4746,4091,2860
2086,5664,4087,2860
886,6615,4091,2860
326,7359,4087,2853
380,7046,4091,2860
625,5355,4087,2866
886,3451,4091,2877
1240,2763,4087,2876
1646,3451,4091,2877
1916,4464,4087,2873
2026,5033,4091,2877
2092,5193,4087,2875
2153,5321,4091,2877
2126,5482,4087,2873
2026,5608,4091,2877
1962,5626,4087,2876
2026,5608,4091,2877
2125,5592,4087,2866
2153,5608,4091,2860
2076,5612,4087,2853
2026,5608,4091,2860
2068,5597,4087,2861
2153,5608,4091,2860
2176,5605,4087,2846
2153,5608,4091,2842
2141,5603,4087,2841
2153,5608,4091,2842
2152,5595,4087,2830
2153,5608,4091,2825
2162,5655,4087,2822
2153,5752,4091,2825
2091,5879,4087,2815
2026,6040,4091,2808
2002,6117,4087,2804
2026,6040,4091,2808
2071,5843,4087,2800
2153,5752,4091,2791
2244,5852,4087,2778
2279,6040,4091,2774
2219,6099,4087,2763
2153,6040,4091,2757
2173,5985,4087,2745
2279,6040,4091,2740
2371,6087,4087,2727
2406,6040,4091,2723
2401,5919,4087,2718
2406,5896,4091,2723
2413,5969,4087,2715
2406,6040,4091,2705
2354,6020,4087,2689
2279,6040,4091,2688
2235,6162,4087,2688
2279,6327,4091,2688
2363,6370,4087,2675
2406,6327,4091,2671
2389,6287,4087,2669
2406,6327,4091,2671
2479,6387,4087,2660
2533,6471,4091,2654
2486,6546,4087,2651
2406,6615,4091,2654
2378,6654,4087,2644
2406,6759,4091,2637
2413,6952,4087,2633
2406,7190,4091,2637
2441,7321,4087,2628
2533,7334,4091,2620
2584,7297,4087,2612
2533,7334,4091,2620
2428,7417,4087,2622
2406,7478,4091,2620
2512,7427,4087,2607
2659,7334,4091,2603
2711,7281,4087,2599
2659,7334,4091,2603
