II,V,PLETH,RESP
179,-1656,-1349,696
133,-1831,-1428,719
36,-1703,-1241,598
-4,-1830,-1295,605
-52,-1875,-1285,571
-97,-1877,-1250,522
-137,-1873,-1218,470
-166,-1896,-1219,433
-190,-1919,-1224,395
-215,-1916,-1212,346
-237,-1914,-1198,293
-253,-1926,-1195,247
-266,-1945,-1192,200
-279,-1956,-1177,148
-292,-1974,-1161,94
-303,-2003,-1149,45
-315,-2037,-1136,-5
-326,-2070,-1120,-56
-337,-2109,-1103,-106
-340,-2155,-1090,-154
-342,-2203,-1075,-202
-338,-2254,-1062,-248
-332,-2310,-1051,-293
-323,-2365,-1039,-336
-311,-2422,-1026,-377
-291,-2471,-1009,-416
-257,-2519,-989,-454
-200,-2558,-966,-488
-113,-2601,-943,-522
6,-2641,-920,-552
150,-2696,-900,-582
305,-2755,-876,-608
442,-2829,-852,-634
529,-2890,-823,-656
524,-2945,-796,-678
401,-2963,-768,-696
149,-2966,-746,-714
-205,-2937,-725,-729
-606,-2915,-709,-744
-976,-2886,-689,-756
-1248,-2879,-667,-770
-1377,-2861,-635,-780
-1369,-2854,-599,-792
-1249,-2821,-555,-800
-1077,-2798,-512,-810
-897,-2761,-466,-816
-747,-2749,-428,-825
-638,-2737,-393,-830
-573,-2753,-367,-838
-537,-2765,-345,-842
-522,-2792,-329,-849
-514,-2810,-311,-854
-510,-2836,-294,-861
-509,-2851,-271,-865
-509,-2872,-249,-872
-514,-2882,-224,-876
-517,-2897,-203,-883
-523,-2902,-183,-888
-521,-2911,-169,-894
-522,-2912,-157,-900
-517,-2916,-148,-908
-516,-2913,-141,-914
-513,-2914,-136,-922
-510,-2910,-131,-929
-503,-2911,-129,-938
-490,-2908,-130,-946
-468,-2910,-134,-955
-436,-2908,-137,-963
-393,-2911,-141,-971
-339,-2909,-143,-978
-272,-2913,-146,-986
-190,-2909,-147,-991
-93,-2914,-153,-998
26,-2908,-162,-1003
166,-2913,-175,-1009
331,-2907,-187,-1012
516,-2916,-202,-1016
721,-2915,-212,-1015
934,-2934,-225,-1017
1148,-2944,-235,-1014
1345,-2976,-249,-1013
1517,-2997,-264,-1007
