II,V,ABP,RESP
3381,11298,6942,1218
3762,12732,7920,1377
3189,11158,7100,1218
2815,10327,6719,1140
2934,11088,7258,1218
2997,11546,7570,1250
2807,11088,7310,1185
2695,10813,7158,1151
2807,11158,7363,1185
2889,11357,7458,1191
2807,11158,7310,1151
2675,11026,7212,1129
2615,11158,7258,1151
2604,11227,7229,1165
2615,11158,7100,1151
2624,11112,7007,1128
2615,11158,6995,1117
2592,11173,6960,1113
2615,11158,6890,1117
2684,11125,6821,1122
2743,11088,6784,1117
2743,11023,6753,1098
2743,11018,6732,1083
2780,11037,6680,1078
2871,11088,6627,1083
2965,11089,6562,1083
3062,11088,6521,1083
3153,11054,6470,1081
3253,11018,6416,1083
3343,10913,6333,1082
3445,10807,6258,1083
3544,10721,6162,1083
3636,10737,6048,1083
3697,10774,5886,1080
3764,10807,5732,1083
3847,10769,5587,1085
3955,10737,5470,1083
4052,10692,5334,1075
4146,10667,5207,1083
4220,10611,5081,1102
4274,10597,4996,1117
4299,10591,4924,1114
4338,10597,4891,1117
4378,10529,4887,1133
4401,10456,4944,1151
4373,10389,5017,1150
4338,10386,5101,1151
4304,10376,5168,1165
4274,10386,5259,1185
4225,10375,5345,1187
4210,10386,5417,1185
4234,10355,5440,1193
4274,10316,5470,1218
4274,10234,5500,1238
4274,10176,5522,1252
4295,10115,5481,1265
4338,10105,5417,1286
4346,10111,5352,1303
4338,10176,5312,1320
4325,10239,5243,1334
4338,10316,5154,1354
4355,10349,5055,1370
4401,10386,4996,1388
4444,10387,4945,1402
4465,10386,4891,1421
4434,10339,4819,1438
4401,10316,4786,1455
4370,10296,4781,1470
4338,10316,4786,1489
4283,10307,4754,1506
4274,10316,4733,1523
4322,10325,4742,1536
4401,10386,4786,1557
4441,10428,4798,1578
4465,10456,4786,1591
4493,10418,4765,1588
4529,10386,4786,1591
4515,10359,4814,1604
4465,10386,4838,1624
4408,10389,4833,1638
4401,10386,4838,1658
4424,10376,4840,1679
4465,10456,4838,1692
4477,10550,4806,1688
4465,10597,4786,1692
4423,10515,4778,1709
4401,10456,4786,1726
4388,10473,4764,1724
