II,V,ABP,RESP
-1875,10348,2928,-271
-1787,11723,3302,-318
-1077,10442,2891,-301
-551,9847,2668,-301
-359,10537,2855,-331
-135,10766,2960,-352
199,10160,2818,-361
412,9851,2716,-385
479,10160,2782,-422
559,10318,2829,-443
638,10160,2782,-452
602,10106,2738,-473
519,10160,2745,-512
520,9966,2736,-549
559,9690,2708,-572
517,9680,2700,-586
439,9878,2708,-602
432,9963,2695,-626
479,9972,2672,-663
492,10053,2663,-699
479,10160,2672,-723
502,10104,2674,-734
559,9972,2672,-753
606,9900,2664,-783
638,9972,2672,-813
689,10015,2676,-829
758,9972,2672,-843
792,9846,2649,-869
758,9784,2635,-903
675,9788,2631,-925
598,9878,2635,-934
547,9991,2621,-941
519,10160,2599,-964
503,10294,2572,-994
519,10348,2562,-1024
558,10289,2546,-1042
598,10254,2525,-1054
629,10228,2497,-1066
678,10160,2489,-1084
736,10013,2487,-1101
758,9972,2489,-1114
738,10032,2478,-1125
758,10066,2489,-1144
861,9974,2508,-1163
997,9972,2525,-1174
1100,10094,2516,-1173
1197,10160,2525,-1174
1328,10003,2555,-1186
1476,9878,2599,-1205
1587,9919,2614,-1210
1676,9972,2635,-1205
1772,9800,2673,-1198
1875,9596,2745,-1205
1959,9519,2821,-1210
2035,9502,2928,-1205
2109,9374,3060,-1186
2154,9314,3221,-1174
2142,9383,3375,-1173
2115,9408,3550,-1174
2131,9178,3750,-1162
2194,8937,3989,-1144
2233,8882,4226,-1127
2194,8937,4465,-1114
2083,8878,4696,-1098
1955,8843,4941,-1084
1857,8951,5169,-1070
1795,9125,5380,-1054
1720,9145,5551,-1025
1596,9125,5710,-994
1452,9194,5843,-971
1357,9314,5966,-964
1306,9242,6058,-954
1237,9031,6149,-934
1124,8873,6225,-901
1037,8937,6295,-873
1003,9069,6333,-856
958,9125,6368,-843
841,9033,6400,-819
718,8937,6442,-783
667,8896,6463,-746
678,8937,6478,-723
674,8972,6476,-708
638,9031,6478,-693
595,9086,6461,-664
559,9125,6442,-632
524,9054,6403,-609
519,8937,6368,-602
544,8835,6324,-594
559,8843,6295,-572
524,8908,6259,-536
479,9031,6222,-512
476,9133,6152,-507
519,9219,6076,-512
555,9261,5992,-503
559,9314,5929,-482
538,9280,5858,-461
519,9125,5783,-452
501,8901,5675,-449
479,8843,5563,-452
444,8914,5443,-452
399,8937,5344,-452
341,8825,5236,-449
279,8843,5124,-452
247,9046,4989,-454
279,9219,4868,-452
351,9160,4741,-446
399,9125,4612,-452
397,9281,4456,-468
399,9502,4319,-482
459,9556,4198,-481
559,9596,4099,-482
638,9694,3985,-495
678,9690,3880,-512
690,9401,3778,-515
678,9125,3697,-512
641,9120,3612,-519
598,9314,3550,-542
563,9393,3492,-564
519,9408,3440,-572
446,9480,3374,-569
359,9596,3331,-572
287,9523,3305,-585
239,9314,3294,-602
212,9160,3256,-608
199,9219,3221,-602
177,9316,3192,-596
120,9314,3184,-602
53,9210,3163,-618
40,9219,3148,-632
76,9328,3137,-635
80,9408,3148,-632
15,9341,3149,-630
-40,9314,3148,-632
-28,9391,3138,-633
0,9502,3148,-632
-26,9521,3163,-630
-80,9596,3184,-632
-109,9733,3186,-634
-120,9784,3184,-632
-124,9649,3176,-629
-80,9596,3184,-632
2,9711,3187,-636
40,9784,3184,-632
-8,9625,3162,-616
-40,9502,3148,-602
0,9559,3140,-599
40,9596,3148,-602
3,9391,3149,-602
-40,9219,3148,-602
23,9256,3130,-604
160,9314,3111,-602
289,9127,3084,-588
399,8937,3074,-572
510,8929,3071,-566
559,8937,3074,-572
524,8638,3059,-577
519,8185,3038,-572
676,7769,3012,-557
997,7338,3001,-542
1444,6655,2984,-536
1995,5927,2965,-542
2530,5487,2937,-549
2873,5456,2928,-542
3012,5544,2926,-523
2992,5645,2928,-512
2505,5902,2909,-513
1117,6585,2891,-512
-887,7557,2881,-498
-2434,8467,2891,-482
-2835,8988,2894,-469
-2553,9219,2891,-452
-2420,9346,2882,-421
-2553,9502,2891,-391
-2546,9603,2907,-375
-2274,9690,2928,-361
-1959,9797,2930,-336
-1676,9972,2928,-301
-1321,10097,2921,-269
-918,10160,2928,-241
-592,10156,2930,-210
-319,10160,2928,-181
-1,10155,2909,-154
319,10160,2891,-120
495,10094,2869,-75
519,9972,2855,-30
498,9875,2834,3
519,9972,2818,30
551,10140,2796,60
559,10160,2782,90
551,9973,2761,118
559,9878,2745,151
586,9937,2723,194
598,9972,2708,241
590,9861,2689,277
598,9878,2672,301
657,10022,2649,326
718,9972,2635,361
704,9564,2617,398
598,9314,2599,422
492,9543,2572,433
479,9972,2562,452
545,10127,2560,483
598,10160,2562,512
598,10277,2544,528
598,10348,2525,542
626,10122,2514,561
638,9878,2525,572
607,9868,2531,570
598,9972,2525,572
664,9889,2502,589
758,9784,2489,602
797,9815,2483,591
798,9878,2489,572
809,9763,2487,567
838,9690,2489,572
856,9813,2485,565
878,9972,2489,542
905,9869,2485,513
918,9690,2489,482
911,9712,2486,449
958,9972,2489,422
1086,10160,2482,406
1237,10160,2489,391
1333,9988,2500,366
1396,9784,2525,331
1471,9605,2539,299
1556,9596,2562,271
1627,9700,2597,242
1716,9784,2672,211
1838,9679,2758,180
1955,9502,2855,151
2013,9361,2946,121
2035,9314,3074,90
2066,9229,3237,60
2115,9125,3440,30
2157,9058,3650,1
2194,9125,3880,-30
2217,9188,4111,-61
2194,9125,4355,-90
2096,8904,4587,-119
1955,8749,4831,-151
1820,8739,5071,-183
1716,8843,5307,-211
1629,8948,5501,-237
1556,9125,5673,-271
1483,9290,5820,-307
1396,9314,5966,-331
1281,9166,6083,-343
1157,9125,6185,-361
1058,9215,6260,-393
997,9219,6332,-422
934,9015,6386,-436
838,8937,6442,-452
741,9095,6479,-481
718,9219,6515,-512
753,9057,6532,-528
758,8937,6551,-542
693,9095,6554,-569
638,9314,6551,-602
637,9225,6528,-623
638,9031,6515,-632
602,9013,6495,-644
598,9125,6478,-663
642,9067,6439,-679
638,8937,6405,-693
543,8949,6365,-706
479,9125,6332,-723
516,9197,6277,-738
559,9125,6222,-753
516,8991,6150,-767
479,8937,6076,-783
523,8965,5979,-797
559,9125,5893,-813
496,9288,5801,-828
439,9314,5710,-843
492,9120,5594,-856
559,8937,5490,-873
485,8909,5382,-891
319,9031,5270,-903
234,9108,5122,-904
279,9125,4978,-903
350,9105,4841,-912
359,9125,4721,-934
316,9146,4576,-953
279,9219,4429,-964
300,9336,4284,-962
399,9502,4172,-964
526,9589,4061,-973
598,9596,3953,-994
