II,V,PLETH
9845,7327,3756
11110,8791,4255
9845,8025,3756
9260,7270,3494
9952,7676,3756
10268,8279,3915
9845,8025,3756
9700,7209,3638
10059,6804,3725
10163,7023,3783
9952,7327,3725
9943,7335,3685
10166,7327,3725
10147,7581,3744
9952,7850,3725
9902,7820,3721
10059,7676,3756
10119,7827,3779
10059,8199,3786
9984,8403,3790
9952,8374,3817
9979,8294,3855
10166,8199,3910
10369,7900,3949
10380,7502,4002
10183,7247,4065
10166,7327,4156
10459,7648,4235
10915,8025,4310
11470,8043,4374
12520,7327,4464
14202,5698,4555
16266,3315,4648
18387,330,4719
20439,-2791,4802
21592,-4996,4890
20439,-4885,4987
16335,-2110,5053
10808,2093,5110
6440,5713,5152
4815,7676,5203
5396,8216,5242
6742,8199,5295
7849,8045,5340
8668,7850,5387
9279,7751,5413
9631,8025,5449
9648,8451,5479
9631,8548,5510
9736,8256,5519
9845,8199,5541
9737,8583,5568
9631,8897,5603
9693,8727,5604
9845,8548,5603
9809,8787,5603
9738,9072,5633
9754,8881,5652
9845,8548,5664
9796,8738,5655
9738,9421,5664
9772,9879,5675
9845,9769,5695
9795,9312,5693
9738,8897,5695
9762,8534,5688
9845,8199,5695
9837,8017,5689
9845,8199,5695
9926,8505,5700
10059,8548,5726
10081,8335,5731
10059,8374,5726
10035,8680,5699
10059,8723,5695
10070,8329,5693
10166,8199,5695
10322,8610,5671
10487,8897,5664
10538,8544,5662
10594,8199,5664
10712,8416,5632
10915,8723,5603
11047,8499,5578
11129,8199,5572
11193,8336,5542
11343,8548,5510
11503,8309,5470
11664,8025,5449
11795,8118,5415
11985,8199,5387
12165,7780,5350
12306,7327,5326
12376,7339,5281
12520,7502,5233
12705,7287,5173
12841,6978,5141
12830,6904,5110
12841,6804,5079
12933,6377,5025
13055,6106,4987
13064,6340,4954
13055,6629,4925
13034,6341,4871
12948,5757,4833
12713,5427,4809
12520,5408,4802
12417,5380,4770
12306,5408,4741
12033,5547,4716
11771,5583,4710
11599,5337,4680
11450,5234,4648
11169,5618,4617
10915,6280,4618
10746,6690,4617
10594,6804,4618
10334,6848,4598
10166,6978,4587
10154,7115,4568
10166,7327,4556
9973,7660,4532
9738,8025,4525
9621,8150,4520
9631,8025,4525
9547,7894,4509
9417,8025,4494
9346,8227,4473
9417,8199,4464
9453,7982,4445
9417,8025,4433
9352,8361,4414
9417,8548,4402
9510,8344,4381
9524,8199,4371
9423,8379,4356
9417,8548,4341
9496,8362,4314
9524,8199,4310
9383,8365,4311
9310,8548,4310
9398,8329,4286
9524,8025,4279
9479,8026,4278
9417,8199,4248
9451,8194,4111
9524,8199,3879
9466,8394,3599
9417,8548,3355
9458,8379,3168
9524,8199,3048
9460,8263,2959
9417,8374,2894
9464,8256,2825
9524,8199,2771
9450,8386,2726
9417,8548,2709
9508,8381,2693
9631,8199,2678
9591,8260,2644
9524,8374,2617
9539,8264,2592
9631,8199,2586
9665,8379,2571
9738,8548,2555
9859,8346,2530
9952,8025,2524
9887,7980,2520
9845,8199,2524
9949,8279,2518
10166,8199,2524
10266,8287,2533
10273,8723,2555
10309,9059,2574
10487,8897,2617
10626,8487,2671
10594,8548,2740
10369,9063,2796
10166,9246,2863
10060,8588,2941
10059,7676,3048
10075,7158,3153
10166,6978,3263
10257,6791,3365
10273,6804,3479
10170,7121,3594
10166,7327,3725
10286,7064,3841
10380,6804,3940
10208,6994,4012
9952,7327,4094
9769,7358,4183
9738,7327,4279
9716,7569,4355
9738,7850,4433
9734,7797,4508
9631,7676,4587
9467,7752,4639
9524,7850,4679
9720,7716,4706
9738,7676,4741
9530,7937,4758
9631,8199,4772
10185,8094,4777
10808,7850,4802
11345,7520,4822
12520,6455,4833
14750,3883,4814
17443,174,4802
19525,-3340,4796
20439,-5234,4802
19656,-4838,4788
16694,-2268,4772
12006,1517,4749
7598,5234,4741
5294,7863,4722
5243,9246,4710
6233,9694,4690
7384,9595,4679
8383,9115,4659
9096,8548,4648
9329,8272,4622
9310,8548,4587
9349,9041,4531
9524,9246,4494
9559,9046,4464
9417,8897,4433
9253,8944,4370
9310,8897,4310
9486,8616,4257
9631,8548,4217
9590,8858,4156
9524,9072,4094
9486,8919,4028
9524,8897,3971
9548,9298,3902
9631,9595,3848
9722,9293,3799
9738,8897,3756
9638,8913,3690
9631,9072,3633
9742,8898,3581
9845,8723,3540
9810,8884,3486
9845,9072,3448
9983,8883,3415
10059,8723,3386
9918,8954,3334
9845,9246,3294
9979,9125,3270
10166,8897,3263
10157,8901,3233
10166,8897,3202
10346,8545,3175
10594,8199,3171
10659,8170,3157
10701,8199,3140
10842,7975,3117
11022,7850,3109
11058,8046,3094
11129,8199,3078
11326,7989,3054
11557,7850,3048
11642,8063,3046
11771,8199,3048
12034,7810,3032
12306,7327,3017
12371,7234,2998
12413,7327,2986
12587,7123,2966
12841,6804,2955
12936,6726,2942
12948,6804,2924
12982,6628,2888
13055,6280,2863
13021,6087,2846
12948,6106,2832
12882,5967,2799
12841,5583,2771
12729,5276,2751
12627,5408,2740
12532,5727,2709
12413,5757,2678
12159,5419,2654
11878,5234,2647
11629,5407,2632
11450,5583,2617
11232,5401,2597
11022,5234,2586
10829,5506,2569
10701,6106,2555
