II,V,PLETH,RESP
2218,6581,3602,4187
2715,7375,4084,4742
2634,6389,3602,4187
2591,5831,3335,3897
2841,6196,3570,4187
3102,6376,3718,4360
3188,6004,3570,4187
3213,5730,3460,4072
3327,5811,3539,4187
3481,5810,3590,4257
3604,5580,3539,4187
3677,5403,3506,4140
3742,5388,3539,4187
3826,5338,3541,4211
3950,5196,3507,4187
4053,5066,3491,4170
4089,5003,3507,4187
4109,4948,3508,4191
4228,4888,3507,4187
4368,4817,3516,4183
4366,4734,3539,4187
4254,4636,3549,4183
4297,4580,3570,4187
4514,4550,3594,4183
4643,4541,3633,4187
4548,4505,3663,4183
4505,4464,3697,4187
4659,4415,3722,4183
4782,4387,3760,4187
4669,4359,3798,4183
4574,4349,3855,4187
4701,4329,3904,4183
4851,4310,3949,4187
4766,4289,3974,4183
4643,4310,4013,4187
4694,4341,4057,4183
4782,4349,4107,4187
4683,4302,4136,4183
4574,4272,4171,4187
4649,4280,4210,4183
4782,4310,4265,4187
4738,4298,4309,4183
4643,4272,4360,4187
4680,4256,4405,4183
4782,4272,4455,4187
4743,4274,4484,4183
4643,4272,4518,4187
4658,4264,4547,4183
4782,4272,4581,4187
4790,4269,4594,4183
4643,4272,4613,4187
4512,4269,4635,4183
4574,4272,4676,4187
4705,4252,4697,4183
4713,4233,4708,4187
4591,4220,4700,4183
4574,4233,4708,4187
4682,4239,4718,4183
4713,4233,4739,4187
4570,4204,4741,4183
4505,4195,4739,4187
4624,4204,4729,4183
4713,4233,4739,4187
4593,4239,4742,4183
4505,4233,4739,4187
4610,4219,4715,4183
4713,4233,4708,4187
4601,4252,4704,4183
4505,4272,4708,4187
4606,4270,4688,4183
4713,4272,4676,4187
4585,4268,4669,4183
4435,4272,4676,4187
4478,4264,4662,4183
4574,4272,4644,4187
4502,4285,4620,4183
4435,4310,4613,4187
4535,4314,4595,4183
4643,4310,4581,4187
4548,4300,4558,4183
4435,4310,4550,4187
4487,4313,4532,4183
4574,4310,4518,4187
4503,4295,4494,4183
