II,V,PLETH
246,-168,-1878
366,767,-2040
516,1994,-1848
881,3351,-1961
1453,4730,-1976
2262,5653,-1947
3267,5609,-1910
4352,4242,-1908
5322,1533,-1902
5963,-2199,-1869
6103,-6388,-1831
5675,-10377,-1807
4736,-13563,-1786
3465,-15529,-1752
2103,-16112,-1720
877,-15392,-1694
-64,-13648,-1666
-669,-11295,-1630
-972,-8787,-1588
-1050,-6494,-1544
-992,-4627,-1491
-863,-3222,-1435
-709,-2214,-1378
-555,-1484,-1320
-423,-952,-1262
-317,-559,-1205
-249,-278,-1148
-212,-93,-1090
-201,48,-1033
-202,139,-975
-208,228,-919
-227,300,-861
-249,358,-803
-285,417,-746
-316,444,-689
-341,488,-632
-349,494,-573
-335,527,-509
-318,532,-441
-301,555,-365
-305,566,-287
-320,588,-209
-349,606,-134
-371,626,-60
-386,645,8
-388,674,71
-390,708,126
-395,741,175
-412,779,215
-440,821,253
-474,865,295
-507,902,349
-538,935,411
-567,960,477
-593,982,543
-611,998,606
-624,1013,665
-632,1025,720
-637,1039,775
-640,1055,832
-645,1078,890
-653,1108,947
-658,1148,1004
-659,1194,1061
-656,1241,1119
-656,1283,1176
-654,1320,1234
-649,1350,1291
-634,1375,1349
-613,1391,1405
-580,1409,1465
-541,1432,1522
-499,1465,1585
-463,1505,1645
-428,1548,1710
-396,1582,1768
-359,1604,1829
-312,1608,1879
-246,1603,1931
-161,1585,1968
-56,1566,2005
61,1539,2028
182,1511,2052
301,1468,2058
414,1422,2068
526,1364,2066
635,1301,2071
744,1217,2066
844,1126,2067
941,1026,2058
1023,929,2051
1094,827,2031
1144,740,2014
1176,665,1992
1177,612,1979
1149,569,1964
1090,548,1956
1010,541,1945
914,547,1935
807,555,1915
690,569,1892
567,584,1865
431,606,1838
286,631,1808
136,663,1784
-9,695,1762
-150,725,1747
-280,745,1734
-403,762,1725
-514,777,1715
-621,802,1704
-722,836,1685
-819,882,1664
-909,931,1635
-994,978,1608
-1070,1012,1577
-1136,1037,1552
-1190,1048,1527
-1230,1059,1513
-1257,1063,1497
-1272,1074,1489
-1276,1076,1471
-1276,1080,1452
-1271,1067,1415
-1271,1058,1378
-1270,1041,1330
-1278,1036,1290
-1286,1026,1245
-1300,1019,1212
-1309,994,1177
-1311,961,1151
-1291,915,1119
-1247,880,1097
-1175,864,1073
-1092,885,1060
-1011,942,1045
-958,1041,1038
-938,1171,1027
-955,1331,1016
-992,1504,996
-1039,1682,974
-1076,1843,947
-1105,1971,920
-1120,2043,889
-1132,2047,860
-1140,1975,833
-1150,1836,810
-1160,1649,789
-1173,1452,773
-1186,1278,758
-1206,1154,744
-1228,1084,724
-1258,1060,701
-1290,1059,675
-1328,1061,647
-1363,1048,617
-1399,1027,588
-1426,995,559
-1451,973,532
-1468,942,502
-1483,932,474
-1489,898,444
-1491,897,417
-1497,850,387
-1496,848,359
-1506,827,330
-1500,834,302
-1515,849,272
-1512,845,245
-1519,872,215
-1516,845,186
-1516,849,154
-1514,817,121
-1503,832,87
-1497,853,58
-1486,923,33
-1481,1081,14
-1455,1433,-2
-1392,2110,-17
-1238,3216,-36
-929,4748,-59
-386,6464,-86
427,7896,-114
1496,8432,-143
2706,7564,-172
3865,5069,-201
4730,1162,-229
5101,-3562,-258
4873,-8286,-287
4093,-12218,-315
2923,-14778,-344
1600,-15721,-373
340,-15130,-402
-695,-13364,-430
-1440,-10914,-460
-1889,-8291,-487
-2098,-5882,-517
-2128,-3913,-545
-2049,-2415,-575
-1907,-1320,-602
-1762,-511,-632
-1635,82,-660
-1555,525,-690
-1510,813,-717
-1495,1019,-747
-1493,1124,-774
-1483,1231,-806
-1473,1304,-832
-1445,1385,-861
-1439,1472,-881
-1426,1516,-902
-1434,1590,-912
-1438,1597,-923
-1441,1654,-930
-1439,1651,-944
-1425,1693,-959
-1414,1702,-981
-1398,1745,-1005
-1397,1775,-1034
-1399,1815,-1061
-1415,1838,-1091
-1425,1856,-1119
-1435,1859,-1149
-1430,1856,-1176
-1414,1853,-1205
-1383,1855,-1233
-1352,1864,-1264
-1328,1876,-1291
-1316,1892,-1318
-1311,1905,-1341
-1312,1920,-1360
-1310,1934,-1371
-1303,1955,-1381
-1286,1979,-1389
-1268,2012,-1404
-1255,2044,-1418
-1249,2078,-1439
-1245,2102,-1457
-1242,2128,-1476
-1234,2149,-1486
-1219,2177,-1497
-1193,2199,-1504
-1162,2228,-1520
-1132,2248,-1534
-1106,2278,-1561
-1085,2302,-1582
-1066,2346,-1610
-1043,2390,-1624
-1010,2450,-1644
-961,2499,-1652
-897,2548,-1671
-820,2574,-1684
-735,2597,-1712
-643,2604,-1734
-554,2613,-1767
-463,2603,-1792
-373,2594,-1825
-274,2574,-1850
-167,2554,-1881
-45,2516,-1902
82,2477,-1925
213,2428,-1936
333,2374,-1948
443,2295,-1955
536,2204,-1967
621,2097,-1978
692,1980,-1995
756,1847,-2008
