II,V,PLETH,ABP
789,8,1312,5605
1160,-59,1756,7673
1297,-215,1831,8000
1289,-403,1778,7542
1302,-532,1814,7406
1374,-584,1915,7684
1413,-650,2013,7902
1366,-802,2096,7832
1314,-1014,2209,7731
1350,-1215,2340,7802
1431,-1367,2476,7949
1402,-1445,2604,7961
1194,-1425,2759,7892
923,-1345,2925,7895
771,-1309,3083,7989
780,-1362,3216,8022
820,-1416,3376,7991
760,-1371,3558,7981
618,-1255,3724,8035
517,-1162,3844,8060
520,-1107,3983,8048
553,-1029,4151,8029
512,-893,4301,8048
386,-728,4392,8046
273,-574,4522,8049
244,-440,4727,8038
266,-318,4943,8046
231,-193,5074,8032
123,-78,5175,8026
50,-20,5289,8004
135,-60,5395,7998
311,-141,5429,7974
386,-151,5461,7962
277,-54,5533,7933
160,33,5623,7918
255,-27,5655,7887
558,-207,5688,7868
815,-316,5759,7830
810,-216,5853,7801
574,22,5897,7757
355,185,5937,7727
372,158,6002,7679
626,26,6089,7639
892,-46,6131,7577
977,-8,6167,7524
929,43,6218,7454
959,15,6295,7390
1118,-46,6335,7301
1226,-25,6368,7215
1138,90,6403,7106
968,190,6465,7006
910,203,6505,6885
990,176,6538,6773
1094,158,6553,6644
1166,120,6583,6527
1232,49,6593,6397
1302,11,6603,6290
1347,39,6596,6184
1372,59,6606,6108
1399,17,6608,6029
1415,-3,6616,5971
1373,85,6600,5908
1272,219,6587,5873
1161,272,6561,5837
1098,225,6550,5820
1101,157,6520,5789
1156,117,6486,5771
1206,93,6436,5745
1207,83,6409,5738
1169,89,6374,5721
1160,72,6330,5717
1216,-18,6256,5697
1292,-158,6206,5686
1298,-234,6162,5662
1202,-160,6117,5653
1032,5,6038,5635
880,105,5982,5627
833,56,5939,5603
904,-54,5899,5589
957,-73,5814,5565
859,25,5741,5554
675,119,5690,5528
631,77,5655,5509
792,-102,5583,5478
963,-302,5522,5459
934,-407,5480,5429
779,-383,5461,5410
701,-293,5407,5380
760,-225,5362,5361
811,-235,5332,5331
769,-307,5323,5313
695,-382,5286,5282
695,-397,5255,5263
738,-337,5231,5234
740,-245,5224,5216
696,-182,5194,5185
704,-177,5173,5165
771,-198,5156,5136
782,-197,5154,5121
675,-165,5128,5097
581,-118,5111,5082
654,-28,5095,5052
885,153,5092,5033
1126,391,5064,5009
1302,566,5041,4999
1444,623,5017,4976
1595,631,5006,4959
1759,645,4972,4929
